entry,page_num,doc_page_num,main_entry,two_publishers,see,two_parentheses,net,ellipses,floaty_bits,begins_with_numbers
"Abrahamian (Abel, Rt. Rev. Dr.)-The Church and faith of Armenia. Pref. by The Lord Bishop of Gloucester. Cr. 8vo. 71 x 5 swd., pp. 75, Is. 6d..... ..FAITH PR., June 20",1,9,True,False,False,False,False,True,False,False
"Abrahams (Israel) —Poetry and religion. With foreword by Sir Arthur Quiller-Couch. 18mo. 64 X4, pp. 81, 2s, 6d net; swd. is, net ALLEN & U., Oct. '20",1,9,True,False,False,False,True,False,False,False
"Absurd adventure, Guise (S.) 6s. net.... May'20",1,9,False,False,False,False,False,False,False,False
"Abthorne (John)-Opinions on the arts and living. Cr. 8vo. 74 X5, pp. 301, 6s. net HEINEMANN, Oct. '20",1,9,True,False,False,False,False,False,False,False
"Abysmal brute, London (J.) is. 6d. net.. Jan. '20",1,9,False,False,False,False,False,False,False,False
"Acadomy architecture. Vol. 51, 1920. Ryl. 8vo. bds. ios. ; swd. 7s. 6d. net. BATSFORD, Sep. '20",1,9,True,False,False,False,False,False,False,False
"Academy (Royal). See Royal Academy. Accidents, Street, caused by Vehicles : Return, 1919. id... ...H.M.S.O., Mar.'20",1,9,True,False,False,False,False,False,False,False
"Accipitres, Synoptical list of, Swann (H. K.) Pt. 3-4, ea. 48. net ..Jan., May '20",1,9,False,False,False,False,False,False,False,False
"Accountants and Auditors (Soc. of Incorp.)-Year Book: comprising list of menibers, articles and by-laws. 77X5, pp. 534, 25. 6d. SOCIETY, Apr. '20",1,9,True,False,False,False,False,False,False,False
"Accounting, Dawson (S. S.) and De Zouche (R. C.) Ios. 6d. net.. ...Aug. '20",1,9,False,False,False,True,False,False,False,False
"Accounting in theory and practice, Lisle (G.) 20.",1,9,False,False,False,False,False,False,False,False
net .Mar.'20,1,9,False,False,False,False,False,False,True,False
"Accounting, Principles of, Hodge (A. C.) and McKinsey (J. o.) 18s. net.. .Nov. '20",1,9,False,False,False,True,False,False,False,False
"Accounts, Cost, Lunt (H. J.) 6s. net ...Oct. '20",1,9,False,False,False,False,False,False,False,False
"Accounts, Foreign exchange in, Johnson (G.) 6s. net May'20",1,9,False,False,False,False,False,False,False,False
"Accounts of charities, Liverpool report on. 6d. net Aug. '20",1,9,False,False,False,False,False,False,False,False
"Accounts (Public) Ctte.--First, second, and third reports ; with proceedings, minutes of evidence and appendices. 38. 6d. net H.M.S.O., Sep. '20",1,9,True,False,False,False,False,False,False,False
"Accursed valley, Thompson (L.) 6s. net.. Jan. '20",1,9,False,False,False,False,False,False,False,False
"Acids, Nucleic, Jones (W.) gs, net .. Nov. '20",1,9,False,False,False,False,False,False,False,False
"Ack worth cousins : a comedietta of a friendly character in two scenes. By D. and M. Cr. 8vo. swd. is. net ....SWARTHMORE PR., Apr. 20",2,10,True,False,False,False,False,False,False,False
"Acland (Alice C.)-Hum Esquire: a queer story for children. Cr. 8vo. 74 x5, pp. 167, 45. 60. net SIDGWICK & J., Oct. '20",2,10,True,False,False,False,False,False,False,False
"Acte, Dumas (A.) 25. net · June '20",2,10,False,False,False,False,False,False,False,False
"Acté : Verse, Earle (M.) 5s. net.. · June 20",2,10,False,False,False,False,False,False,False,False
"Active service hints for boy scouts, Fenn (E. A. H.) 7d. net .Mar.'20",2,10,False,False,False,False,False,False,False,False
"Activity, New, Hotblack (F. A.) ros. 6d. net Oct. '20",2,10,False,False,False,False,False,False,False,False
"Acts-Public General Acts, 1919. 6s. net H.M.S.O., Aug. '20",2,10,True,False,False,False,False,False,False,False
"Acts—Index to the Public General Acts, 1919. gd, net.. ..H.M.S.O., July '20",2,10,True,False,False,False,False,False,False,False
"Acts—Local and private Acts, 1919 : with index. 8vo. 4s. net. .H.M.S.O., Aug. '20",2,10,True,False,False,False,False,False,False,False
"Acts—Local and private. Bedwellty U.D.C., is. 9d.; Birmingham Corporation, 9d.; do., Tramways, is.; Bournemouth gas and water, 28. gd. ; Dover gas, 9d. ; East Ham Corpora- tion, 6d. ; Falmouth docks, 25. 60.; Fylde Water Bd., 9d.; Hartlepool Corporation, IS. 9d.; Leeds Corporation, 45.; Leicester Corporation, gd.; Llanelly R.D., IS.; L.C.C. general, is. ; Londonderry port and harbour, 9d.; Medway Conservancy, is. 3d. ; Middles- brough Corporation, 4s. 9d. ; Newcastle-upon- Tyne Corporation (rates), is. ; Nuneaton Corporation, 35. ; Sheffield Corporation, 35. ; Sheringham gas and water, is. gd; Shoreham- by-Sea U.D.C., 25. 6d. ; Stocksbridge gas, 25. 6d. ; Stockton-on-Tees Corporation, 4s. 3d. ; Tynemouth Corporation, 4s. 6d.; Waterford harbour, 28. 3d. ; West Hartlepool Corporation, 35. ; Workington Corporation, 9d. (all net) H.M.S.O., Nov. '19",2,10,True,False,False,False,False,False,False,False
"Acts -Aliens restriction (amend), 2d. ; Appropria- tion, 6d. ; Church of England Assembly (powers), id. ; County Courts, 2d. ; Electricity (supply), 4d.; Ferries (acquisition by local authorities), id.; Government of India, 6d. ; Housing (additional powers), 2d. ; Increase of rent, &c. (amend.), id.; Irish railways (con- firmation of agreement), Id.; Land settlement (Scotland), 3d. ; Ministry of Agriculture and Fisheries, 2d. ; National Insurance (unemploy- ment), id.; Nurses' registration, 2d. ; do., (Ireland), 2d.; do. (Scotland), 2d. ; Old age pensions, id; Patents and designs, 3d. ; Profiteering (continuance), Public libraries, id.; Regimental debts (deposit of wills) (Scotland), id.; Trade marks, 2d.; Union of benefices, 2d. (all net) H.M.S.O., Jan. '20",2,10,True,False,False,True,False,False,False,False
"Acts--Local and private : Ammanford gas, is. 3d. net; Arbroath Harbour order, 3s. 6d. net ; Edinburgh Corp. order, 6d. net ; Fraserburgh harbour (new works) order, 9d. net ; Granton harbour order, 3d. net ; Police and Fire Brigade pension funds (City of Cardiff), 3d. net ; Scottish Amicable Life Assurance Soc.'s order, 6d. net; Stretford U.D.C., 58. net ; West Hampshire water order, 3d. net; Wick Harbour order, 9d. net....H.M.S.O., Jan. '20",2,10,True,False,False,False,True,False,False,False
"Acts.-Local and private. Glasgow water order confirm., 25. 3d. net ; Greenock improvement order confirin., 25. net; Military Knights of Windsor, 3d. net; Ministry of Health pro- visional orders confirm. (No. 1), 3d. net ; Swinton and Mexborough Gas Board, is. net H.M.S.O., Feb. '20",2,10,True,False,False,False,True,False,False,False
"Acts.- Local and private : Cannock U.D.C., IS. 9d. net; Gosport and Alverstoke U.D.C., 45. 6d. net; Manchester Corporation, 155. 6d. net; St. Just (Falmouth) ocean wharves and railways, 3s. 9d. net; Shropshire, Worcester- shire and Staffordshire electric power, 9d, net ; Walsall Corporation, is. gd. net H.M.S.O., Mar. '20",2,10,True,False,False,False,True,False,False,False
"Acts.-Coal mines (emergency), 2d.; Coinage, id. ; Consolidated fund (No. 1), 1920, id. ; Merchant shipping (amend.), id.; War emergency laws (continuance), 2d. net H.M.S.O., Apr. '20",2,10,True,False,False,False,False,False,False,False
"Acts.-Army and Air Force (annual), 2d. ; Trea- ties of Peace (Austria and Bulgaria), id. net H.M.S.O., May'20",2,10,True,False,False,False,False,False,False,False
"Acts.-Ejection (suspensory provisions)(Scotland), id.; House-letting and rating (Scotland), id.; National Health Insurance, 3d. ; Profiteering (amendment), id. ; Public utility (capital issues), id. ; Savings banks, 2d. ; Tramways (temporary increase of charges), id. (All net.) H.M.S.O., June 20",2,10,True,False,False,True,False,False,False,False
"Acts.-Imperial War Museum, id.; Increase of rent and mortgage interest (restrictions), 4d. ; Representation of the people (No. 2), id. net H.M.S.O., July '20",2,10,True,False,False,False,False,False,False,False
"Acts.-Local and private : Abertillery and District Water Bd., 6d. ; City of Dublin Steam Packet Co., 6d. ; Colonial and Foreign Banks Guarantee Corporation (transfer to Alliance Assurance), gd.; De Vesci's divorce ; Ebbw Vale U.D.C., gd.; H. Bath & Son's (delivery warrants) Act, 1890, amend., 3d. ; Llantrisant and Llan- twit Fardre R.D.C., Is. 3d.; L.G.B. (Ireland) orders (No. 1), 9d.; Ministry of Health order (1919) Confirmation (housing), 6d. ; Penllwyn Railway (abandonment), 6d. ; Price's Patent Candle Co., Ltd., Is. ; River Lee watershed (flood prevention), 3d. ; Rugby gas, 25. 3d. ; South Wales Electrical Power Distribution Co., 6d. ; Tyne improvement, 6d. (All net.) H.M.S.O., July '20",2,10,True,False,False,True,False,False,False,False
"Acts.-Bank notes (Ireland), id. ; Blind persons, id. ; Census, 2d.; do., Ireland, id. ; County Councils Association expenses (amend.), id.; Dangerous drugs, 2d. ; Duchy of Lancaster, id. ; Duplicands of feu-duties (Scotland), id. ; Ecclesiastical tithe rentcharge (rates), Id.; Fertilisers (temporary control of export), id.; Finance, gd. ; Firearms, 3d. ; Gas regulation, 3d.; Harbours, docks and piers (temporary increase of charges), id.; Indemnity, 2d.; Jurors (enrolment of women) (Scotland), id. ; Maintenance orders (facilities for enforcement), id. ; Merchant shipping (Scottish fishing boats), id. ; Mining industry, 3d. ; Ministry of Food (continuance), id. ; Nauru Island agreement, id.; Overseas trade (credits and insurance), id.; Pensions (increase), id. ; Post Office and Telegraph, id.; Public Libraries (Ireland), id. ; do. (Scotland), id. ; Ready-money foot- ball betting, id.; Resident Magistrates (Ire- land), id. ; Representation of the people, id. ; Restoration of order in Ireland, id. ; Sheriffs (Ireland), 2d. ; Telegraph (money), id. ; Veterinary Surgeons Act (1881), amend., id.; Unemployment insurance, 9d. ; War pensions, 2d. .H.M.S.O., Aug. '20",2,10,True,False,False,True,False,False,False,False
"Acts.—Local and private : Ministry of Health orders confirm., is. 6d. net H.M.S.O., Aug. '20",2,10,True,False,False,False,False,False,False,False
"Acts.-Appropriation, 6d. net; Seeds, 2d. net H.M.S.O., Sep. '20",2,10,True,False,False,False,True,False,False,False
"Acts-Local and private : Belfast water, is. net ; Carbery's divorce (private); Cooper's divorce (private) ; Dumbarton Burgh gas order, is. gd. net ; Dunfermline and District tramways order, 6d. net ; Farmers Land Purchase Company's, is.net; Fife-Young's divorce (private); Glasgow Corp. order, is. 6d. net ; Great Eastern Ry., 6d. net; Humber Commercial Ry. and Dock, 6d, net ; Invergordon Harbour (transfer), 6d. net; Irvine Habour Order, 25. 3d. net; Lancaster Corp. water, Is. 3d. net; Land drainage (Ouse) Order, 28. 3d. net; Lands Improvement Co.'s amend., 6d. net; Lever Bros., Ltd. (wharves and railway), is. 3d. net ; Llandrindod Wells U.D.C., is. net; L.G.B. (Ireland) Orders (No. 2), Is. net ; L.C.C. : General powers, is. net, Money, gd. net ; Masham U.D., 25. 3d. net; Metropolitan Id. ; 25.",,,False,False,False,True,True,False,False,False
"Police Order, 3d. net; Ministry of Health Orders: No. 1, Is., No. 3, Is. 6d., No. 7, 28. 3d. net; Motherwell and Wishaw Burgh Order, 28. 3d. net ; Newtownards U.D.C., IS. 3d. net ; Osborne's divorce (private); Pilotage orders, is. net ; Risca U.D.C., 25. gd. net ; Rochester, Chatham and Gillingham gas, IS. 3d. net; Severn navigation, 9d. net; Shekleton's divorce (private); South Metro- politan gas, is. net ; Tees Valley water, is. 6d. net; Tyneside tramways, Is. net; Upper Mersey navigation, 6d.net ; Wandsworth, Wimbledon and Epsom District gas, is. net ; Wear navigation and Sunderland dock, 3d. ; White's divorce (private) H.M.S.O., Sep. '20",3,11,True,False,False,False,True,False,False,False
"Acts—Local and private : Airdrie and Coatbridge tramways order, 3d. ; Corporation of London (rating of reclaimed lands), 6d. ; Dover Harbour, 28. 3d. ; Dundee Corp., Is. 6d. ; Gas and water orders, 25. 60.; Gas orders, 45. 6d. ; L.G.B. (Ireland) orders (No. 3), 3d. ; Londonderry Bridge, 3d. ; Mayor's and City of London Court, 6d. ; Mersey Railway, 3d.; Ministry of Health order : No. 4, IS. ed., No. 5, 28. 3d., No. 6, 2s.6d., Chesterfield extension, 2s. 60., Gas, 6d., Hertford extension, is. 60., Lincoln extension, is. 9d., New Windsor extension, Is. 3d., Southampton extension, 28. 3d., Widnes extension, is. 60. ; North British and Mercantile Insurance Co.'s., 35. ; Pier and harbour (No. 1), is. ; Pilotage orders : No. 1, is. 3d., No. 3, 9d.; Provisional order (marriages), 3d. ; Seaham Harbour Dock, 6d.; South Hants water, is. ; Tramways orders, gd. ; Wrexham District tramways, 6d. H.M.S.O., Oct. '20",3,11,True,False,False,True,False,False,False,False
"Acts of the Apostles, Whitham (A. R.) 2 pts., ea. 2s. 6d. net.. Oct. '20",3,11,False,False,False,False,False,False,False,False
"Acts of the Apostles, Stories of the, Bowen-Colt- hurst (W. S.) 25. 6d. net. .Feb. '20",3,11,False,False,False,False,False,False,False,False
"Actuarial theory, Robertson (W. A.) and Ross (F. A.) 30s. net ..May'20",3,11,False,False,False,True,False,False,False,False
"Acworth (W. M.)— Historical sketch of State railway ownership. Cr. 8vo. 71 X 5, pp. 104, 3s. 6d. net .MURRAY, Mar.'20",3,11,True,False,False,False,False,False,False,False
"Ada Vernham, actress, Marsh (R.) vs. net Sep. '20",3,11,False,False,False,False,False,False,False,False
"Adair (Cecil)—Gabriel's garden. 18mo. 64 x 41, pp. 246, 25. net .S. PAUL, Mar. '20",3,11,True,False,False,False,False,False,False,False
"Adair (Cecil)-Monks-Lyoness. Cr. 8vo. 74 x 5. pp. 247, 78. 6d. net......S. PAUL, June '20",3,11,True,False,False,False,False,True,False,False
"Adam (Adela M.)-Arthur Innes Adam, 1894-1916 : a record founded on his letters. 7*X51, pp. 258, ros, 6d. net (Cambridge) BOWES & B., June '20",3,11,True,False,False,True,False,False,False,False
"Adam, Arthur Innes, Adam (A. M.) Ios. 6d. net June '20",3,11,False,False,False,False,False,False,False,False
"Adam (Patrick W.Interior paintings. With intro. and biog. note by Patrick J. Ford. Folio 13 X 10, 425. net MACLEHOSE, JACKSON, Mar. '20",3,11,True,False,False,False,False,False,False,False
"Adam, Robert, Architecture of, Bolton (A. T.) .Nov. '20",3,11,False,False,False,False,False,False,False,False
"Adam of Dublin, O'Riordan (C.) 9s. net.. Sep. '20",3,11,False,False,False,False,False,False,False,False
"Adams (Agnes)—Doddles. Cr. 8vo. 74 X5, pp. 199, 35. 6d. net..... ..MILFORD, Nov. '20",3,11,True,False,False,False,False,True,False,False
"Adams (Arthur H.)-The Australians : a novel. Cr. 8vo. 71 X 5, pp. 288, 78. net E. NASH, Jan. '20",3,11,True,False,False,False,False,False,False,False
"Adams (Arthur H.)—The Australians : a novel. Cr. 8vo. 74 X5, pp. 280, 3s. 6d. net E. NASH, Aug. '20",3,11,True,False,False,False,False,False,False,False
"Adams (Miss E. Davenport)—Elsie wins. 18mo. 6 X 43, pp. 80, is. 2d. net ..BLACKIE, Nov. '20",3,11,True,False,False,False,False,False,False,False
Adams (Frank)-Story of Tom the Píper. 28. net Dec. '20,3,11,False,False,False,False,False,False,False,False
"Adams (Henry)-Foundations for machinery. Cr. 8vo. 7x44, pp. 72, swd. 35. 6d. net TECHNICAL PUB. Co., Jan.'20",3,11,False,False,False,False,False,False,False,False
"Adams (Henry) -Degradation of the democratic dogma. 8vo. 145. net MACMILLAN, June '20",3,11,True,False,False,False,False,False,False,False
"Adams (John) ed.-The New teaching 3rd ed. 8vo. 9 x 57, pp. 435, 125. 6d. net HODDER & S., Mar.'20",3,11,True,False,False,False,False,False,False,False
"Ada ms (Joseph Quincy)- Shakespearean play- houses : a history of English theatres from the beginning to the Restoration. 8vo. 8* 5, pp. 487, 2iS. net (Houghton Miffin) CONSTABLE, Sep.'20",3,11,True,False,False,True,False,False,False,False
"Adams (Percy W. L.)-A History of the Adams Family of North Staffordshire, and of their connexion with the development of the potter- ies. 114x98, pp. 481 ST. CATHERINE PR., July. '20",3,11,True,False,False,False,False,False,False,False
"Adams (R. E. C., Capt.)—The Modern crusaders. Cr. 8vo. 7* x 5, pp. 190, 35. 6d. net ROUTLEDGE, Jan.'20",3,11,True,False,False,False,False,False,False,False
"Adams family, Hist. of, Adams (P. W.L.) July '20",3,11,False,False,False,False,False,False,False,False
"Adam's first wife, Smith (C. I.) 78. net....Oct. '20",3,11,False,False,False,False,False,False,False,False
"Adamson (John William)-A Guide to the history of education. Cr. 8vo. 7 x 41, pp. 47, swd. 8d. (Helps for students of history ser.) S.P.C.K., May. '20",3,11,True,False,False,True,False,False,False,False
"Adcock (A. St. John)-For remembrance : soldier poets who have fallen in the War. Rev. and enl. ed. 8vo. 9 x 54, pp. 320, 1os. 6d. net HODDER & S., Jan. '20",3,11,True,False,False,False,False,False,False,False
"Adcock (A. St. John)-Tod Macmammon sees his soul, and other satires for the new democracy. Cr. 8vo. 77 x 41, pp. 80, swd. 2s. net SWARTHMORE PR., Sep. '20",3,11,True,False,False,False,False,False,False,False
"Adderley (James G.)—The Legend of the way of grief : thoughts for meditation on the Stations of the Cross. Illus. 6x5, pp. 62, swd. is. net.. ...MOWBRAY, Mar. '20",3,11,True,False,False,False,False,False,False,False
"Adderley (James)-old sced on new ground. 12 cartoons by Low. 8vo. 83 x 7, pp. 191, 78. 6d. net ..PUTNAMS, Oct. '20",3,11,True,False,False,False,False,False,False,False
"Addingham (Katharine) - Flowers from France : native verse from French poets. 7+X 5, pp. 24, IS. 6d. net ...STOCKWELL, Dec. '20",3,11,True,False,False,False,False,False,False,False
"Addison (Joseph)-Selections from Addison's Spectator, &c. Ed. by Mrs. Herbert Martin. Cr. 8vo. 7X 4, pp. 224, Is. 9d. BLACKIE, May'20",3,11,True,False,False,False,False,False,False,False
"Addlesha w (Percy)-Last verses. 18mo. swd. 28. 6d. net ...E. MATHEWS, May'20",3,11,True,False,False,False,False,False,False,False
"Addresses, Holiday, Book of. is. net.... Apr. 20",3,11,False,False,False,False,False,False,False,False
"Addy man (Frank T.)-My electrical workshop : a book for the electrical experimenter. 8vo. 81x5, pp. 257, 78. net WIRELESS PR., Dec '20",3,11,True,False,False,False,False,False,False,False
"Adeney (J.)-Following the sun : letters to my children during a two years' journey round the world. 71 X54, pp. 365, 7s. 6d. net J. CLARKE, Jan. '20",3,11,True,False,False,False,False,False,False,False
"Adenoids and enlarged tonsils, Kynaston (J.) IS. net June 20",3,11,False,False,False,False,False,False,False,False
"Adenoids and enlarged tonsils, Kynaston (J.) 25. net ..Dec. '20",3,11,False,False,False,False,False,False,False,False
"Adept of Galilee (The): a story and an argument. By the author of The Initiate.” Cr. 8vo. 74 x5, PP. 442, 9s. net.... ROUTLEDGE, Sep. 20",3,11,True,False,False,False,False,False,False,False
"Administrative hist. of England, Chapters in, Tout (T. F.) Vols. 1, 2, ea. 18s. net ..Feb. '20",3,11,False,False,False,False,False,False,False,False
"Admirable Carfew, Wallace (E.) 28. net June 20",3,11,False,False,False,False,False,False,False,False
"Admiral Teach, Hyne (C. J. C.) 78. net..Mar. '20",3,11,False,False,False,False,False,False,False,False
"Admiral's daughter, Lane (M. S.) 58., 4s. net Nov. '20",3,11,False,False,False,False,False,False,False,False
"Admiralty-Compass, Deviations of the Admir- alty manual (Repr. 1920), 6s. net H.M.S.O., Sep. '20",3,11,True,False,False,False,False,False,False,False
"Admiralty-Field training, 1920, Royal Naval Handbook of, is. 6d. net....H.M.S.O., Oct. '20",3,11,True,False,False,False,False,False,False,False
"Admiralty-Flags of all nations. Errata nos. 2 and 3 (Gratis to purchasers of the book). H.M.S.O., Feb., Sep. '20",3,11,False,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Africa pilot. Part 1. 8th ed., 1920, 75. 6d. ; Pt. 1, suppl. no. 3 : 1918; Pt. 2, 1910: suppl. no. 5, 1919; Pt. 3, 1915 : suppl. no. 4, 1920 ..J. D. POTTER, Jan.-Sep. '20",3,11,False,False,False,False,False,False,False,False
28. 60. . .,,,False,False,False,False,False,False,True,True
"rev. Admiralty-Hydrographic. Arctic pilot. Vol. 1, 1918 : suppl. no. 2, 1920 ; Vol. 2 : suppl. no. 6, 1919; Vol. 3, 1915 : suppl. no. 4, 1920 J. D. POTTER, Feb., Aug. '20",4,12,False,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Australia pilot. Vol. 1, 1918 : suppl. no. 2, 1920 ; Vol. 3, 1916 : rev. suppl. no. 2, 1920; Vol. 4, 1917 : suppl. 1920 ; Vol. 5, 1914 : suppl. no. 4, 1920 J. D. POTTER, Mar.-Aug. '20",4,12,False,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Baltic pilot. Part I: suppl. no. 5, 1919; Pt. 2, 1914 : suppl. no. 5, 1920 ; Pt. 3, 1913: suppl. no. 5, 1920 J: D. POTTER, Jan.-Sep. '20",4,12,False,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Bay of Bengal pilot, 1910 : suppl. no. 5, 1920. J. D. POTTER, June '20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Black Sea pilot. 7th ed., 1920, ios, net....J. D. POTTER, Oct. '20",4,12,True,False,False,False,False,False,False,False
"Admiralty Hydrographic. British Columbia pilot. Vol. 2, suppl. no. 4, 1919 J. D. POTTER, Feb. '20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Central America and United States pilot, 1916, West Coasts of: revised suppl. (2), 1920. J. D. POTTER, July '20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Channel pilot. Part 2, 1917: Rev. suppl., 1920 ; Pt. 3, 1917: rev. suppl. no. 2, 1920......J. D. POTTER, June '20",4,12,True,False,False,False,False,True,False,False
"Admiralty-Hydrographic. Charts, plans, and sailing directions, Catalogue of, 1920. (Correc- ted to Jan. 1, 1921)....J. D. POTTER, Apr. '20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. China Sea pilot. Vol. 1, 1916: suppl. no. 4, 1920; Vol. 2, 1915 : suppl. no. 4, 1920 ; Vol. 3, 1912 : suppl. no. 5, 1920 ; Vol. 4, 1912 : suppl. no. 5, 1920 ; Vol. 5, 1912 : suppl. no. 5, 1920 J. D. POTTER, June-Sep. '20",4,12,False,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Eastern Archipelago pilot, 1911. Part 1 : suppl. no. 5, 1920 ; Pt. 2 : suppl. no. 4, 1919; Pt. 3 : suppl. no. 5, 1920 J. D. POTTER, Mar., June '20",4,12,False,False,False,False,False,False,False,False
"Admiralty Hydrographic. England (West Coast) pilot, 1910 : suppl. no. 6, 1920 J. D. POTTER, Sep. '20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. France, Spain and Portugal pilot, West coasts of: Suppl. no. 6, .J. D. POTTER, Feb. '20",4,12,True,False,False,False,False,False,False,False
"Admiralty Hydrographic. Index nauticus : British Isles, šos. net....J. D. POTTER, Oct. '20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Irish Coast pilot, 1911 : suppl. no. 6, 1920. J. D. POTTER, J uly'20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Japan pilot, 1914 : suppl. no. 4, 1920.. ..J. D. POTTER, July '20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Korea and Siberia (East Coasts) and Sea of Okhotsh pilot, 1913 : suppl. no. 5, 1920......J. D. POTTER, Sep. '20",4,12,True,False,False,False,False,True,False,False
"Admiralty-Hydrographic. Mediterranean pilot. Vol. 2 : rev. suppl. no. 2, 1919; Vol. 4 : suppl. no. 1, 1919; Vol. 5, 1915 : suppl. no. 4, 1920 J. D. POTTER, Jan.-May'20",4,12,False,False,False,False,False,False,False,False
"Admiralty-Hydrographic. New Zealand pilot. 9th ed., 1919. 6s. net J. D. POTTER, Apr. 20",4,12,True,False,False,False,False,False,False,False
"Admiralty-Hydrographic. Newfoundland and Labrador pilot. Vol. 1, 1917 : rev. suppl. 1920 Vol 2: rev. suppl. 1920 J. D. POTTER, May'20",4,12,True,False,False,False,False,False,False,False
"Admiralty - Hydrographic. North Sea Pilot. Part 1, 1910 : suppl. No. 6, 1920 ; Pt. 2, 1914 : Suppl. no. 5, 1920. J. D. POTTER, July, Aug. '20",4,12,False,False,False,False,False,False,False,False
