entry,page_num,doc_page_num,main_entry,two_publishers,see,two_parentheses,net,ellipses,floaty_bits,begins_with_numbers
"Acid-radicals in Salts, Walden (A. F.) 6d. net Dec. 04",1,9,False,False,False,False,False,False,False,False
"Ackworth (J.)-Old Wenyon's Will. Tale. Cr. 8vo. 73 x 5, pp. 842, 8s. 6d. PARTRIDGE, Oct. 04",1,9,True,False,False,False,False,False,False,False
"Acland (J. E.)-Layman's Life in the Days of the Tractarian Movement. In memoriam Arthur (Acland) Troyte, by his Son. Cr. 8vo. 7 x 5, pp. 250, 4s. net ....J. PARKER, Dec. 04",1,9,True,False,False,True,False,False,False,False
"Acland (Rt. Hon. Sir T. D.), Harrison (M.), Cookery, 3s. 6d. ......July 04",1,9,False,False,False,True,False,True,False,False
"Acoustic Shadow of Sphere, Rayleigh (Ld.) 18. Mar. 04",1,9,False,False,False,False,False,False,False,False
"Across the Great St. Bernard, Sennett (A.) 68. net Oct. 04",1,9,False,False,False,False,False,False,False,False
..Feb. 04,1,9,False,False,False,False,False,False,True,False
"Act of Impulse, Bayliss (H.) 6s. Act of Parliament-4 Edw. 7 (1904). Public. Hall-marking of Foreign Plate. Ch. 6. d. EYRE & S. Aug. 04",1,9,False,False,False,False,False,False,False,False
"Acta Mythologica Apostolorum. Transcr. from Arabic MS. in Convent of Deyr-es-Suriani, Egypt, and from MSS. in Convent of St. Catherine on Mount Sinai. 4to. pp. 286, swd. 12s. 6d. net. Translation by Agnes Smith Lewis. 4to. pp. 812, swd. 6s. net (Hora Semitica, Nos. 3, 4)...... ....C. J. CLAY, June 04",1,9,True,False,False,False,True,True,False,False
"Acton (Lord), Camb. Mod. Hist., 2, 16s. net Jan. 04",1,9,False,False,False,False,False,False,False,False
"Acton (Lord)-Letters to Mary, Daughter of the Rt. Hon. W. E. Gladstone. Ed. with intro. memoir by Herbert Paul. 8vo. 9 x 6, pp. 814, ..G. ALLEN, Mar. 04",1,9,True,False,False,False,False,False,False,False
"Actor, Life of an, Egan (Pierce) 4s. 6d. net Mar. 04",1,9,False,False,False,False,False,False,False,False
"Acts, 1st Book of, Pontin (Herbert) 2s. 6d. Sep. 04",1,9,False,False,False,False,False,False,False,False
"Acts, Index to Public General, 1904, with Tables &c. 7d. .EYRE & S. Nov. 04",1,9,False,False,False,False,False,False,False,False
"Acts of Apos. Burrell (D. J., Jos. Dunn) 8s. 6d. net Feb. 04",1,9,False,False,False,False,False,False,False,False
"Intro., Notes, Maps. Edit. 12mo. 6 × 4, pp. 184, 28. .........RIVINGTONS, Dec. 04",1,9,True,False,False,False,False,True,False,False
15s. net Acts of the Apostles. by A. E. Hillard. (Books of the Bible),,,False,False,False,False,False,False,False,True
"......... Acts of Parliament, 4 Edw. 7, 1904. Public-Army (Annual), Ch. 5, 1d.; Wild Birds Protection, Ch. 4, d... ..EYRE & S. June 04",2,10,False,False,False,False,False,True,False,False
"Acts of Parliament, 4 Edw. 7, 1904. Public- Anglo-French Convention, ch. 88, 1d.; Appro- priation, ch. 17, 24d.; Bishoprics of Southwark and Birmingham, ch. 80, d.; Capital Expendi- ture (Money), ch. 21, d.; Cunard Agreement (Money), ch. 22, d.; Education (Local Authority Default), ch. 18, d.; Expiring Laws Con- tinuance, ch. 29, 1d.; Finance, ch. 7, 1d.; Indian Councils, ch. 26, d.; Irish Land, ch. 84, d.; Isle of Man (Customs), ch. 25, d.; Leeds Uni- versity, ch. 12, jd. ..EYRE & S. Sep. 04",2,10,False,False,False,True,False,False,False,False
"Acts of Parliament, 4 Edw. 7, 1904. Public- Licensing, ch. 23, 14d.; London Electric Light- ing Areas, ch. 18, 1d.; Outdoor Relief (Friendly Societies), ch. 82, d.; Poor Law Authorities (Transfer of Property), ch. 20, d.; Post Office, ch. 14, d.; Prevention of Cruelty to Children, ch. 15, 24d.; Prisons (Scotland), ch. 85, d.; Public Health, ch. 16, d.; Public Works Loans, ch. 86, d.; Railways (Private Sidings), ch. 19, d.; Registration of Clubs (Ireland), ch. 9, 14d.; Savings Banks, ch. 8, 14d.; Secretary for Scot- land, ch. 27, d.; Shop Hours, ch. 81, 1d.; Uni- versity of Liverpool, ch. 11, d.; Weights and Measures, ch. 28, 14d.; Wild Birds Protection (St. Kilda), ch. 10, d.; Wireless Telegraphy, ch. 24, d. ....EYRE & S. Sep. 04",2,10,False,False,False,True,False,False,False,False
"Acts, Publio General, 1904, with Index, Tables, &c. In 1 vol. 8vo. 8s..........EYRE & S. Nov. 04",2,10,False,False,False,False,False,True,False,False
"Acts, Public General, passed in 4th Year of Reign of H.M. King Edward VII. Roy. 8vo. 8s. EYRE & S. Nov. 04",2,10,False,False,False,False,False,False,False,False
"Actual India, Sawbell (A.) 3s. 6d. net.........Oct. 04",2,10,False,False,False,False,False,True,False,False
"Ad Matrem, Gray (Jn.) 1s. net. Apr. 04",2,10,False,False,False,False,False,False,False,False
"Ada Vernham, Marsh (Ric.) 6d. ...............June 04",2,10,False,False,False,False,False,True,False,False
"Adam (F.)-Leaves from Scrap-Book of a Scottish Exile. Cr. 8vo. 7 × 47, pp. 8308, 2s. 6d. net W. & A. K. JOHNSTON, Apr. 04",2,10,True,False,False,False,False,False,False,False
"Adam (Madame)-Romance of my Childhood and Youth. Cr. 8vo. pp. 416 (N. York) 6s. 6d. Dec. 02 Adam (Mme. Edmond)-My Literary Life. 8vo. 8x51, pp. 550, 8s. 6d. net.........UNWIN, Nov. 04",2,10,True,False,False,True,False,True,False,False
"Adam Bede, Eliot (George) 2s., 8s. net Adam Bede, Eliot (Geo.) 18., 2s. net......... Sep. 04",2,10,False,False,False,True,True,True,False,False
...May 04,2,10,False,False,False,False,False,False,True,False
"Adam Bede, Eliot (Geo.) 18. net...............Nov. 04",2,10,False,False,False,False,False,True,False,False
"Adams (A.)-Texas Watchmaker. Illus. Cr. 8vo. 71 × 5, pp. 864, 68. ..GAY & B. Sep. 04",2,10,False,False,False,False,False,False,False,False
"Adams (A. H.)-Tussock Land. Romance of New Zealand and the Commonwealth. Cr. 8vo. 7×5, pp. 316, 6s. (First Novel Library) UNWIN, Mar. 04",2,10,True,False,False,True,False,False,False,False
"Adams (B. M.)-Songs of a Seaman. Cr. 8vo. 8s. 6d. net.......... ...K. PAUL, Feb. 04",2,10,True,False,False,False,False,True,False,False
"Adams (Ellinor Davenport)-On Honour. School and Home Story. Cr. 8vo. 74 × 5, pp. 882, 2s. 6d. NELSON, Nov. 04",2,10,True,False,False,False,False,False,False,False
"Adams (F.) Story of Little Jack Sprat, 28. Oct. 04",2,10,False,False,False,False,False,False,False,False
"Adams (F. W.)-Kidnapped Millionaires. Tale of Wall Street. Ch. ed. cr. 8vo. 7 × 5, pp. 504, swd. 1s. .....RICHARDS, May 04",2,10,True,False,False,False,False,True,False,False
"Adams (G. I.) and others-Gypsum Deposits of the United States (Bulletin U.S. Geological Sur- vey). Map, 19 plates, engravings. Roy. 8vo. swd. 8s.net....... W. WESLEY, Nov. 04",2,10,True,False,False,True,False,True,False,False
"Adams (H. T.)-Some Exits of the Passion: Addresses in Holy Week. 12mo. 6 × 4, pp. 80, 1s. 6d. net......... ..MOWBRAY, Mar. 04",2,10,True,False,False,False,False,True,False,False
"*******.............. Adams (J.)-Protestant School System in Province of Quebec. Cr. 8vo. pp. 138, 18. net LONGMANS, Dec. 02 Adams (M. B.), Modern Cottage Architecture, 10s. 6d. net....... ....July 04",2,10,False,False,False,True,True,True,False,False
"Adams (Mrs. Leith-)—see Laffan (Mrs. de Courcy) Adams (S.)-Writings. Edit. by H. A. Cushing (in 4 vols.). Vol. 1, 8vo. 21s. net PUTNAM, Oct. 04",2,10,True,False,True,True,False,False,False,False
"Adams (W.), Turner (W.) 30s. net ............Apr. 04",2,10,False,False,False,True,False,True,False,False
"Adams (W. D.)-Dictionary of the Drama. Guide to Plays, Playwrights, Players, Playhouses, of United Kingdom and America, from earliest times to present. Vol. 1. 8vo. 8 × 5, pp. 686, 10s. 6d. net... ..CHATTO, Sep. 04",2,10,True,False,False,False,False,False,False,False
"Adams (W. H. D.)-Stories of the Lives of Noble Women. New edit. cr. 8vo. 74 × 5, pp. 300, 2s. 6d. NELSON, Nov. 04",2,10,True,False,False,False,False,False,False,False
"Adcock (A. St. J.)-In Fear of Man. Cr. 8vo. 74 × 47, pp. 800, 68. ………..EVERETT, Oct. 04",2,10,True,False,False,False,False,True,False,False
"Adcock (A. St. J.)-London Etchings. 12mo. 64 × 4, pp. 88, swd. 1s. net E. MATHEWS, Nov. 04",2,10,True,False,False,False,False,False,False,False
"Adderley (J.)-Prayer-Book Teaching. An attempt to construct a positive statement of Church of England Doctrine and Practice from the words of the Book of Common Prayer and the Articles, for 'all sober, peaceable, and truly conscientious sons of the Church of England.' 12mo. 6 × 41, pp. 60, 18. net GARDNER, D. Apr. 04",2,10,False,False,False,False,False,False,False,False
"Adderley (J.)-Stephen Remarx: Story of a Christian Venture. 12th ed. enl. 8vo. swd. 6d. net ........S. C. BROWN, Oct. 04",2,10,True,False,False,False,False,True,False,False
"Adderley (J.)-Stephen Remarx: Story of a Christian Venture. 12th edit. 8vo. 8 × 4, pp. 126, 1s. net ...S. C. BROWN, Nov. 04",2,10,True,False,False,False,False,False,False,False
"Adderley (Jas.), Epistle of St. James, 1s. net June 04",2,10,False,False,False,False,False,False,False,False
"Addis (W. J.)-Style in Composition. Cr. 8vo. 74×4, pp. 116, 2s. ………..ALLMAN, Jan. 04",2,10,True,False,False,False,False,True,False,False
"Addison (C. G.)-Treatise on Law of Contracts. 10th ed. By A. P. P. Keep and W. E. Gordon. 8vo. pp. 1476, 428. STEVENS & S. Feb. 08",2,10,False,False,False,False,False,False,False,False
"Addison (J.)-Essays. Chosen and edit. by John Richard Green. 12mo. 64 × 4, pp. 406, 2s. 6d. nt. 1thr. 8s. 6d. net. (Golden Treasury, New Series) MACMILLAN, Oct. 04",2,10,True,False,False,True,False,False,False,False
"Addison (J.)-Essays and Tales. 12mo. 6d. net (National Library)...............CASSELL, Nov. 04",2,10,True,False,False,True,False,True,False,False
"Addison (J.), Steele (R.)-Sir Roger de Coverley. Papers reprinted from the 'Spectator.' 12mo. 64×44, pp. 124, 8d. net; leather, 1s. 6d. net; sd. 4d. net .UNIT LIBRARY, Jan. 04",2,10,True,False,False,True,True,False,False,False
"Addison (J.) &c., Spectator in London, 2s., 3s. net Apr. 04",2,10,False,False,False,False,False,False,False,False
"Addison (Julia de Wolf.)-Art of the Pitti Palace, Florence, with a short history of the Building and its owners. Cr. 8vo 7×5, pp. 898, 6s. net BELL, Feb. 04",2,10,True,False,False,False,False,False,False,False
"Address to our Country, by E. F. B., 28. net Nov. 04",2,10,False,False,False,False,False,False,False,False
"Addresses &c., Roosevelt (Theodore) 10s. 6d. June 04",2,10,False,False,False,False,False,False,False,False
"Addresses &c., Roosevelt (Theodore) 6s. ...June 04",2,10,False,False,False,False,False,False,False,False
"Adeney (W. F.)-How to Read the Bible. Hints for Sunday School Teachers and other Bible Students. 5th edit. 12mo. 6 × 4, pp. 160, 18. J. CLARKE, Oct. 04",2,10,True,False,False,False,False,False,False,False
"Adenoids, Wingrave (Wyatt) 2s. 6d. net ...Aug. 04",2,10,False,False,False,False,False,False,False,False
"Adgie (W.)-Modern Book-keeping and Accounts. Cr. 8vo. 7 × 43, pp. 378, 5s....MACMILLAN, Nov. 04",2,10,True,False,False,False,False,False,False,False
"Adkins (T. F.)-Nautical and Cottage Cookery Book. 2nd edit. cr. 8vo. bds. 1s. 6d. net SIMPKIN, Sep. 04",2,10,True,False,False,False,False,False,False,False
"Adler (M.)-First Steps in Hebrew Grammar. Cr. 8vo. 8x54, pp. 122, 2s. net......NUTT, Apr. 04",2,10,True,False,False,False,False,True,False,False
"Admin. of Holy Spirit in Body of Christ, Moberly (Geo.) 3s. 6d. .May 04",2,10,False,False,False,False,False,False,False,False
"Admirable Tinker, Jepson (Edgar) 6s. .....Apr. 04",2,10,False,False,False,False,False,True,False,False
"Admirals All, Newbolt (Hy.) 1s. net............Oct. 04",2,10,False,False,False,False,False,True,False,False
"Admirals All &c., Newbolt (H.) 1s. 6d. net Nov. 04",2,10,False,False,False,False,False,False,False,False
"Adolescence, Hall (G. Stanley) 31s. 6d. net...July 04",2,10,False,False,False,False,False,False,False,False
"Adonais, Shelley, repr. fm. 1812, 28. net ...Feb. 04",2,10,False,False,False,False,False,False,False,False
"Adria, Hood (Alexr. Nelson) 10s. 6d. net ...Apr. 04",2,10,False,False,False,False,False,False,False,False
Advanced Greek Unseens. Higher Greek Reader. With passages set for translation at sight at the London B.A. Exam. Enl. ed. 3s. 6d. ...Mar. 04,2,10,False,False,False,False,False,False,False,False
"Adventure Book, Green, 58. ………………………………………......Nov. 04",2,10,False,False,False,False,False,True,False,False
"Adventure, Stories of, 2s. 6d.…………………………………………………. Oct. 04",2,10,False,False,False,False,False,True,False,False
"Adven. of Augustus Short, Marsh (Ric.) 6d. June 04",3,11,False,False,False,False,False,False,False,False
"Adventures of Baron Munchausen, 58. ......Dec. 04",3,11,False,False,False,False,False,True,False,False
"Adventures of Beowulf, 18. ........ Sep. 04",3,11,False,False,False,False,False,True,False,False
"Adven. of Buffalo Bill, Cody (Wm. F., Col.) 2s. 6d. Aug. 04",3,11,False,False,False,False,False,False,False,False
"Adven. of Capt. Pamphile, Dumas (Alex.) 6d. Mar. 04",3,11,False,False,False,False,False,False,False,False
"Advent. of Cock Robin, Kearton (Rich.) 6s. Nov. 04",3,11,False,False,False,False,False,False,False,False
"Adventures of David Óliphant, Pickering (Edgar) 88. 6d. .Sep. 04",3,11,False,False,False,False,False,False,False,False
"Adven. of David Simple, Fielding (S.) 28....June 04",3,11,False,False,False,False,False,False,False,False
"Adventures of Elizabeth in Rügen, 6s. ......Feb. 04",3,11,False,False,False,False,False,True,False,False
"Adventures of Hajji Baba, 2s. 6d. ............July 04",3,11,False,False,False,False,False,True,False,False
"Adventures of Hans Müller, Lang (A.) 1s. 6d. May 04",3,11,False,False,False,False,False,False,False,False
"Adven. of J. Newcome, Burton (Alf.) 8s. 6d. net Sep. 04",3,11,False,False,False,False,False,False,False,False
"Adven. of John Johns, Carrel (Fredc.) 8s. 6d. July 04",3,11,False,False,False,False,False,False,False,False
Adven. of King James II. of Engl. 188. 6d. net Nov. 04,3,11,False,False,False,False,False,False,False,False
"Adven. of Miranda, Meade (L. T.) 6s.......Aug. 04",3,11,False,False,False,False,False,True,False,False
"Adven. of Naval Lieut., Cupples (G.) 2s. ...June 04",3,11,False,False,False,False,False,False,False,False
"Adven.of Sherlock Holmes, Doyle (A. C.) 6d. Aug. 04",3,11,False,False,False,False,False,False,False,False
"Adven. of S. de Rosalva, Wieland (C. M.) 6s. net Oct. 04",3,11,False,False,False,False,False,False,False,False
"Adven. on Roof of World, Blond (Mrs. A. le) 10s. 6d. net .Mar. 04",3,11,False,False,False,False,False,False,False,False
"Advertisements.- Return of the Laws in force in Foreign Countries for regulating or restricting the exhibition of Posters, Bills, and other Public Advertisements; and for the taxation of. 44d. EYRE & S. Feb. 04",3,11,False,False,False,False,False,False,False,False
"Adviser. 1904 Vol. 4to. bds. 1s. OFFICE, Nov. 04",3,11,True,False,False,False,False,False,False,False
"Adviser. Vol. 1904. 4to. 2s. ; limp, 1s. 6d. ; bds. 1s. HOULSTON, Dec. 04",3,11,True,False,False,False,False,False,False,False
"Advocacy, Illus. in, Harris (R.) 7s. 6d. ......July 04",3,11,False,False,False,False,False,True,False,False
"Eneid, Virgil, 7, Wainwright, 1s. 6d.......... Sep. 04",3,11,False,False,False,False,False,True,False,False
"Aequanimitas, Osler (Wm.) 7s. 6d. net......Nov. 04",3,11,False,False,False,False,False,True,False,False
"............... ...... ........... Eschylus-Agamemnon. Intro. &c. by A. W. Verrall. 8vo. 12s. .MACMILLAN, Jan. 04",3,11,True,False,False,False,False,True,False,False
"Eschylus - Agamemnon, transl. into English Verse by E. Thring. Cr. 8vo. leather, 10s. 6d. net CONSTABLE, Mar. 04",3,11,True,False,False,False,False,False,False,False
"Aeschylus-Agamemnon. Transl. by W. Head- lam. Cr. 8vo. swd. 1s. ......BELL, May 04",3,11,True,False,False,False,False,True,False,False
"Eschylus-Prometheus Vinctus. Edit. by F. G. Plaistowe and T. R. Mills. Cr. 8vo. 7 × 4, pp. 148, 4s. 6d. Vocab. and Test Papers, 1s. (Univ. Tut. Series) ..CLIVE, Apr. 04",3,11,True,False,False,False,False,False,False,False
"Esop's Fables. Illus. by Maud U. Clarke. Imp. 8vo. 10 × 7, pp. 400, 7s. 6d.......CASSELL, Sep. 04",3,11,True,False,False,False,False,True,False,False
June 04,3,11,False,False,False,False,False,False,True,False
"Esop's Fables (800). Literally transl. from Greek by G. Fyler Townsend. Illus. New edit. cr. 8vo. 7 × 4, pp. 256, 2s....... ROUTLEDGE, Oct. 04",3,11,True,False,False,False,False,True,False,False
"Aesthetic, Hist., Bosanquet (Bernard) 10s. 6d. net Affair at the Inn, Wiggin (K. D.) &c. 3s. 6d.... Oct. 04",3,11,False,False,False,True,False,False,False,False
"Affiliation, Law, Lushington, 6s. 6d. .....Aug. 04",3,11,False,False,False,False,False,True,False,False
"Affreightment, Scrutton (T. E.) &c., 18s. ...Feb. 04",3,11,False,False,False,False,False,False,False,False
"Afghan War, 2nd, Hanna (H. B.) 15s. nt....May 04",3,11,False,False,False,False,False,False,False,False
"Afalo (F. G.)-British Salt-Water Fishes. Chapter on Artificial Culture of Sea Fish, by R. B. Marston. Coloured Plates. Imp. 8vo. 10 × 71, pp. 340, 12s. 6d. net (Woburn Library) HUTCHINSON, Aug. 04",3,11,True,False,False,True,False,False,False,False
"Aflalo (F. G.) Fifty Ldrs. of Br. Sport, 21s. net Oct. 04",3,11,False,False,False,False,False,False,False,False
"Afalo (F. G.)-Sea Fish. Account of Methods of Angling as practised on English Coast &c. Illus. New edit. cr. 8vo. 7 x 5, pp. 268, 8s. 6d. (Anglers' Library) ....ROUTLEDGE, Sep. 04",3,11,True,False,False,True,False,False,False,False
".......... Afalo (F. G.)-Sea-Fishing Industry of England and Wales. Popular Account of Sea Fisheries and Fishing Ports. Sea Fisheries Map &c. 8vo. 84×5, pp. 406, 168. net STANFORD, Nov. 04",3,11,True,False,False,False,False,True,False,False
"Afalo (F. G.)-Sportsman's Book for India. With Contributions by Various Authors. Photographs, maps. Roy. 8vo. 94 × 5, P. MARSHALL, June 04",3,11,True,False,False,False,False,False,False,False
"582, 188. net Afalo (M.)-Truth about Morocco. Indictment of Policy of British Foreign Office with regard to Anglo-French Agreement. Pref. by R. B. Cun- ninghame Graham. Cr. 8vo. 7x5, pp. 812, 7s. 6d. net.......... ..........J. LANE, Aug. 04",3,11,True,False,False,False,True,True,False,True
"Africa, No. 10 (1903)-Despatch from H.M. Minister at Brussels respecting the Commission for the Protection of the Natives, instituted by the Government of the Independent Congo State under the Decree of Sept. 18, 1896. 3d. EYRE & S. Mar. 04",3,11,False,False,False,False,False,False,False,False
"Africa, No. 1 (1904)-Correspondence and Re- port from H.M. Consul at Boma respecting the Administration of the Independent State of the Congo. 8d. No. 2-Report on Trade and Com- merce of Somaliland Protectorate for 1902-8. 5d. No. 8-Correspondence respecting Introd. of Chinese Labour into Transvaal. 1d. No. 4- Transvaal Labour, Corresp. Jan.-Mar. 10d. EYRE & S. Mar., Apr. 04",3,11,False,False,False,False,False,False,False,False
"Africa, No. 5 (1904)-Agricultural Report_on District between Voi and Kiu, East Africa Pro- tectorate, by Mr. A. Linton; and Return of Game shot in Protectorate during 1903, 2d. [1958] EYRE & S. June 04",3,11,False,False,False,False,False,False,False,False
"Africa, No. 6 (1904)-Convention between United Kingdom and China respecting Employment of Chinese Labour in British Colonies and Pro- tectorates. Signed at London, May 18, 1904, 1d. [1956].......... ……………………..EYRE & S. June 04",3,11,False,False,False,False,False,True,False,False
"Africa, No. 7 (1904)-Further Correspondence respecting Administration of the Independent State of Congo; March to June 1904, 7d. [2097] EYRE & S. July 04",3,11,False,False,False,False,False,False,False,False
"Africa, No. 8 (1904)-Correspondence relating to Resignation of Sir Charles Eliot, and to Con- oession to East Africa Syndicate. 6d. [2099] EYRE & S. Aug. 04",3,11,False,False,False,False,False,False,False,False
"Africa, No. 9 (1904)-Return of Concessions in the East Africa and Uganda Protectorates. 8d. [2100].......... ....EYRE & S. Aug. 04",3,11,False,False,False,False,False,True,False,False
"Africa, No. 10 (1904)—Memorandum on State of African Protectorates administered under Foreign Office. 1d. [2168]. No. 11: Final Report of Uganda Railway Committee. 4d. [2164] EYRE & S. Aug. 04",3,11,False,False,False,False,False,False,False,False
"Africa, Keane (A. H.) 2, 15s... ...Nov. 04",3,11,False,False,False,False,False,False,False,False
"Africa, Africans, Blyden (E. W.) 8s. 6d. net May 04",3,11,False,False,False,False,False,False,False,False
"Africa, America, Collins' World Wide Geography Readers, each 28. .Dec. 08",3,11,False,False,False,False,False,False,False,False
"Africa, Asia, Collins' New Geog. R., ea. 18. 6d. Dec. 08",3,11,False,False,False,False,False,False,False,False
"Africa, British Central-Report on Trade and General Condition of, for 1903-4. Appendices. 6d. [2242] .EYRE & S. Nov. 04",3,11,False,False,False,False,False,False,False,False
"Africa, C., Story, Stanley (Hy. M.) 8s. 6d...July 04",3,11,False,False,False,False,False,False,False,False
"Africa, In Darkest. Stanley (H. M.) 68.......June 04",3,11,False,False,False,False,False,True,False,False
"Africa, In Unknown, Cotton (P. H. G. Pwl.-) 21s. .....Nov. 04",3,11,False,False,False,False,False,True,False,False
"net... Africa, King Leopold, Morel (Edmnd.) 15s. net Oct. 04",3,11,False,False,False,False,True,False,False,False
"Africa, N. to S., Gibbons (A. St. H.) 82s. nt. May 04",3,11,False,False,False,False,False,False,False,False
"Africa, S., Adven., War, Nisbet (H.) 6d. ...July 04",3,11,False,False,False,False,False,False,False,False
"Africa, S., Agricul., Pastoral Prosp., Thomas (Owen) 6s. .....Oct. 04",3,11,False,False,False,False,False,True,False,False
"Africa, S., Brit., Geog., Warner (Geo. Townsend) 1s. 6d........ .........July 04",3,11,False,False,False,False,False,True,False,False
"Africa, S., Cape Law, Maasdorp (A. F. S.) 218. net Mar. 04",3,11,False,False,False,False,False,False,False,False
"Africa, South-Census Returns of British South Africa. 24d. [2108]............EYRE & S. Aug. 04",3,11,False,False,False,False,False,True,False,False
"Africa, S, Chinese Labour, Cooke (C. Kinloch) 3d. May 04",3,11,False,False,False,False,False,False,False,False
"Africa, S., Corres., Chinese Labour in Rhodesia, 4d. June 04",3,11,False,False,False,False,False,False,False,False
"Africa, S.-Correspondence relating to Affairs in the Transvaal and Orange River Colony. 18. 7d [2104]…………………………………………………..EYRE & S. Aug. 04",3,11,False,False,False,False,False,True,False,False
"Africa, S.-Correspondence relating to Conditions of Native Labour employed in Transvaal Mines [Dec. 1908 to May 1904], 18. 8d.; Further cor- respondence relating to Transvaal Labour Im- portation Ordinance [March-May, 1904-, 6d.] Despatch from Governor of Transvaal enclosing Return with regard to Magistrates of the Colony, 1 d. [2025], [2026], [2027]......EYRE & S. June 04",4,12,False,False,False,False,False,True,False,False
"Africa, S.-Correspondence relating to Position of British Indians in the Transvaal, 5d. [1289] EYRE & S. Sep. 04",4,12,False,False,False,False,False,False,False,False
"Africa, S.-Correspondence relating to the Fi- nances of Transvaal and Orange River Colony; Dec. 1908 to June 1904, 5d. [2102] EYRE & S. July 04",4,12,False,False,False,False,False,False,False,False
