entry,page_num,doc_page_num,main_entry,two_publishers,see,two_parentheses,net,ellipses,floaty_bits,begins_with_numbers
"Acharya (Sri Ananda)-Saki, the comrade : poems. 8vo., pp. 105, 38. 6d. net PROBSTHAIN, May'22",2,10,True,False,False,False,False,False,False,False
"Acharya (Sri Ananda)—Usarika : dawn rhythms. 8vo., pp. 34, 2s. net.... PROBSTHAIN, May'22",2,10,True,False,False,False,False,False,False,False
"Achoson (Arthur)-Shakespeare's sonnet story, 1592-1598. With a monograph on Crosse Inn and the Tavern of Oxford,"" by E. T. Leeds. 9x6}, pp. 707, 30s. net. Quaritch, Dec. '22",2,10,False,False,False,False,False,False,False,False
"Achilleus, Wrath of, Homer. ""(Trans. by Ernle), Ios. net ..May '22",2,10,False,False,False,False,False,False,False,False
"Ackermann (Louise)-Thoughts of a lonely From the French, by A. L. G. 57 x 4, pp. 68, Is. 6d. net. Gowans & G., Jan. '22",2,10,True,False,False,False,False,False,False,False
"Ackland (Mary)-The Temple of your heart, and other verse. 74 x 5, pp. 32, 25. net. STOCKWELL, Apr.'22",2,10,True,False,False,False,False,False,False,False
"Acland (Arthur H. D., Sir) and Jones (Benjamin)- Working-men co-operators : an account of the co-operative movement in Great Britain. Rev. by J. P. Madams. 4th ed. 64 x 41, pp. 219 (Manchester) CO-OPERATIVE UNION, Mar.'22",2,10,True,False,False,True,False,False,False,False
"Acoustics, Papers on, Sabinc (W. C.) 17s. net May'22",2,10,False,False,False,False,False,False,False,False
"Acres (W. Marston)-Notes on the historical and literary associations of the City of London. 7} x 5, pp. 64, swd. is. net. ATHENAEUM Pr., June '22",2,10,False,False,False,False,False,False,False,False
"Acroceraunian Mountains, Under the, Baerlein (H.) 6s. net.... ...Oct. '22",2,10,False,False,False,False,False,False,False,False
"Across America by motor-cycle, Shepherd (C. K.) I2s. 6d. net.. .Oct '22",2,10,False,False,False,False,False,False,False,False
"Across her path, Swan (A. S.) 25. 6d.net. June '22",2,10,False,False,False,False,False,False,False,False
"Across the prairie in a motor caravan, Hasell (F. H. E.) 25. 6d. net.. Oct. '22",2,10,False,False,False,False,False,False,False,False
"Across the Spanish Main, Collingwood (H.) 43. net.. ..Sept. '22",2,10,False,False,False,False,False,False,False,False
"Acton (Beatrice)—Verses from the borderland. 8vo, pp. 110, 43. 6d. net. THACKER, Nov. '22",2,10,True,False,False,False,False,False,False,False
"Acton Manor House, East, London (Ctte. for Survey of Memorials) 21s, net... Mar. '22",2,10,False,False,False,False,False,False,False,False
"Actor-manager, Merrick (L.) 35. 6d. net June '22",2,10,False,False,False,False,False,False,False,False
"Acts (Local and Private) passed in the roth and urth year of the reign of George V., with an index. 45. 3d. net........H.M.S.O., Mar. '22",2,10,True,False,False,False,False,True,False,False
"Acts of Parliament-Local and private Acts passed in the with and 12th years of the reign of H.M. King George V. ; with index. 35. 6d. net ...H.M.S.O., 1922 Acts (Public General) —Table showing effect of the Acts passed in the with and 12th years of the reign of H.M. George V. IS, 6d. net. H.M.S.O., Apr. '22",2,10,True,False,False,False,True,False,False,False
"Acts of Parliament-Local and private. Church of Scotland (general trustees) order, iis. net; Dorward's House of Refuge (Montrose) order, IS.; Edinburgh Corporation order, 25. 3d. ; Greenock Corporation order, 25.; Perth Cor- poration (waterworks, &c.) order, 2s. 3d. net H.M.S.O., Jan. '22",2,10,True,False,False,False,True,False,False,False
"Acts of Parliament-Oban Burgh order, 6d.; East Lothian County buildings order, 6d.; Dundee Corporation order, is. ód. net H.M.S.O., Jan.'22",2,10,True,False,False,False,False,False,False,False
"Acts of Parliament-Anglo-Persian Oil Company, 2d.; Audit (local authorities), 2d.; Bread (amend.). 2d.; British Empire Exhibition (amend.), 2d. ; Canals (charging powers), 2d.; Coroners (emergency provisions continuance), 2d. ; Consolidated Fund, No. 1—2, ea. 2d.; Diseases of animals, 2d.; E. India loans (railways, etc.), 2d. ; Finance, gd.; Gaming, 2d.; Govt. of N. Ireland (loan), 2d. ; Govt. of Soudan (loan), 2d.; Harbours, docks and piers (increase of charges), ad. ; Infanticide, Irish Free State (agreement), 3d. ; Juries, 3d.; Kenya divorces (validity), 2d.; Pawnbrokers, 2d. ; Sale of tea, 2d. ; Summer time, 2d.; Treaties of Washington, 3d. ; Unemployment insurance, 6d. ; do., No. 2, 2d.; Army Act, 1922, is. (all net). H.M.S.O., Jan.-July,''22",2,10,False,False,False,False,False,False,False,False
"Acts of Parliament- Local and private. Ayr Burgh (tramways, etc.), 25. 9d.; Highland Ry., 6d.; Kilmarnock gas, 6d.; do., water, 3d. ; Melville Trust order, is. 6d. ; Metropolitan Ry., 6d.; Ministry of Health provis. order (Cardiff exten.), .3s. ; Pilotage orders (No. 2), is. 6.; Provisional order (marriages), 3d.; Stirling Corporation (water, etc.), Is. 3d. ; Tees Conservancy, 3d. (all net). H.^.S.O., Jan.-July, '22",2,10,False,False,False,True,False,False,False,False
"Acts of Parliament--Local and private. Liverpool Corporation, 378. net......H.M.S.O., Feb. '22",2,10,True,False,False,False,False,True,False,False
"Acts of Parliament-Army and Air Force (annual) 3d. ; East India loans, 2d.; Kenya divorces (validity), 2d... ..H.M.S.O., Apr. '22",2,10,True,False,False,False,False,False,False,False
"Acts of Parliament- Public General Acts, 1921. 8vo, 6s, net .H.M.S.O., A pr. '22",2,10,True,False,False,False,False,False,False,False
"Acts of Parliament-Public general acts passed in the uth and 12th years of the reign of H.M. George V: Table showing the effect on the. IS. Od. net. H.M.S.O., May'22",2,10,True,False,False,False,False,False,False,False
"Acts of Parliament-Empire settlement, 2d, ; Juries, 3d.; Representation of the people, 2d. net.... ....H.M.S.O., June '22",2,10,True,False,False,False,False,False,False,False
"Acts of Parliament: Local and private. Madras Railway annuities. 6d. net H.M.S.O., June '22",2,10,True,False,False,False,False,False,False,False
"Acts of Parliament-Local and private. Milford docks. ed. net .H.M.S.O., June '22",2,10,True,False,False,False,False,False,False,False
"Acts of Parliament-Air Ministry (Kenley Com- mon), 3d. ; Allotments, 6d.; Do. (Scotland), 6d. ; Appropriation, yd.; British nationality and status of aliens, 2d. ; Celluloid and cinema film, 6d. ; Constabulary (Ireland), 3d. ; Criminal law amend., 2d. ; Education (Scot- land : superannuation), 2d. ; Electricity (sup- ply), 6d. ; Expiring laws, 3d.; Indian High Courts, 2d. ; Isle of Man (customs), 2d. ; Law of property, 8s.; Local govt. and other officers' superannuation, 6d.; Lunacy, 2d. ; Milk and dairies, 3d. ; National health in- surance, 2d. ; Naval discipline, 3d.; Oil in navigable waters, 3d.; Post Office (parcels), 2d.; do. (pneumatic tubes acquisition), 3d. ; Public works loans, 2d. ; Railway and Canal Commis. (consents), 2d.; Representation of the people (No. 2), 2d.; School teachers (superannuation), 2d.; Solicitors, 3d.; Tele- graph (money), 2d. ; Universities (Scot.), 2d. ; War service canteens (disposal of surplus), 2d. ; Whale fisheries (Scot.) amend., 2d. ; Air Force Act, 35. (all net)........H.M.S.O., Aug. '22",2,10,True,False,False,True,False,True,False,False
"Acts of Parliament-Local and private : Legal and General Assurance Soc., Ltd., 35. net; Leicester freemen, gd, net. H.M.S.O., Aug. '22",2,10,True,False,False,False,True,False,False,False
"Acts of Parliament-Local and private. Aber- deen Corporation order, 25.; Blackburn Corpn., 55.; Board of Education scheme (Dewsbury Endowed Sch.), 6d.; Bristol Corpn., ed. net; Buckhaven and Leven gas, gd. ; Caledonian Ry, order, is. 3d. ; City of London (various powers), is. ; Colne Valley water, 3s. ; Dumfries and Maxwelltown water. works, Is.; Girvan water, 25. 3d.; Glasgow Corpn. order , 25. 6d.; Glasgow and Rutherglen Corpn, order, gd. ; Grangemouth Burgh exten- sion, is. 3d.; Greenock port and harbours, is, 6d.; Hampshire rivers fisheries, is. 6.; Land drainage provis. orders, No. 1, od. ; No. 2, IS. ; L.C.C. (general powers), 9d.; do. (money), gd.; Louth Baptist Congrega-",,,False,False,False,False,False,False,False,False
"Adams (John)—Modern developments in educa- tional practice. Cr. 8vo. 75 X 5, pp., 318, 6s. net.. .UNIV. OF LONDON, July 22",3,11,True,False,False,False,False,False,False,False
"Adams (John) ed.-New teaching. Popular ed 8vo. 9 X 5t, pp. 435, 75. 6d. net. HODDER & S., Nov. '22",3,11,True,False,False,False,False,False,False,False
"Adams (John)-The Student's guide. 5th impr. Cr. 8vo. 7£ X 5, pp. 302, 3s. 6d. net. Univ. OF LONDON PR., Aug. '22",3,11,True,False,False,False,False,False,False,False
"Adams (Samuel Hopkins)-Success : a novel. Cr. 8vo. 71 X 5, pp. 553, 8s. 6d. net CONSTABLE, Feb. '22",3,11,True,False,False,False,False,False,False,False
"Adams, Sarah Flower, Stephenson (H. W.) 28., IS. 6d. net · June '22",3,11,False,False,False,False,False,False,False,False
"Adcock (A. St. John)-The Divine tragedy. Cr. 8vo. 71 x 51, pp. 92, 5s, net. Selwyn & B., Sept. '22",3,11,True,False,False,False,False,False,False,False
"Addams (Jane)—Peace and bread in time of war. 74% 54, pp. 266, 6s. 6d. net IS. 60.; tional Chapels scheme, 9d.; Ministry of Health provis. orders, No. 2, is. 3d.; No. 3, 6d. ; No. 4, is. gd. ; No. 5, is.; No. 6, is. 3d. No. 7, is. 3d. ; No. 8, IS.; No. 9, is. 3d. ; No. 10, IS. 3d. ; do. (Guildford exten.), is. 6d.; do. (Water), 9d.; Newhaven and Seaford water, 25. 3d. ; Norfolk fisheries provis. order, 3d.; Northampton Corpn., 25. 6d.; Notting- ham Corpn. (Trent navigation), 6d. ; Notting- hamshire and Derbyshire tramways, 25. ; Ossett Corpn. (water), Is. 3d. ; Pier and har. bours orders, is. gd.; Pilotage orders, No. 1, is. 3d. ; No. 3, 9d.; No. 4, Is. 3d. ; Rugby School, is.; Sheffield gas, Is. 3d.; Stock Conversions and Invest. Trust, Ltd., 6d.; Stoke-on-Trent gas, 35. 3d.; Taw and Tor- ridge fisheries, is. 6d. ; Towy fisheries, Is. 6d. ; Tramways order, is. 3d. ; Yorkshire electric power, 9d. (all net). .H.M.S.O., Sep. '22",3,11,True,False,False,True,True,False,False,False
"Acts of Parliament–Local and private. Durham County Water Bd., 35. 9d.; Staffordshire asylums, 25. od.; Ayr Burgh (electricity), 3. 3d. ; Cambridge Corporation, 45. 6d.; Šouth Staffordshire Waterworks, 3s. 9d. ; Kingston-upon-Hull Corporation, Shepton Mallet waterworks, 28. 3d. net. H.M.S.O., Dec. '22",3,11,True,False,False,False,False,False,False,False
"Acts of the Privy Council of England, 1613-14. 20s. net.. Feb. '22",3,11,False,False,False,False,False,False,False,False
"Actuarial science, Elements of, Underwood (R. E.) 55. net... July '22",3,11,False,False,False,False,False,False,False,False
"Actuarial tables : Construction of mortality and sickness tables, Eldertoir (W. P.) and Fippard (R. C.) 49. 6d. net. ..Apr. '22",3,11,False,False,False,True,False,False,False,False
"Ada and Gerty, Gray (L. M.) IS. 9d. net. Oct, '22",3,11,False,False,False,False,False,False,False,False
"Adair (Cecil)—The Cactus hedge. Cheap ed. Cr. 8vo, 64 x 41, pp. 244, 2s. net. S. Paul, Nov.'22",3,11,False,False,False,False,False,False,False,False
"Adair (Cecil)-Francesca. Cheap ed., 18mo. 64 x 43, pp. 254, 25. net ....S. Paul, June '22",3,11,False,False,False,False,False,False,False,False
"Adair (Cecil)—Happy chance. Cr. 8vo. 73 X 5, pp. 256, 7s, 6d. net .S. PAUL, May'22",3,11,True,False,False,False,False,False,False,False
"Adair (Cecil)—Maid of the Moonflower. 3rd ed. 18mo. 61 x 41, pp. 253, 25. net S. Paul, June '22",3,11,False,False,False,False,False,False,False,False
"Adair (Cecil)—The Mist pool. Cheap cd. 18mo. 64x4), pp. 256, 25. net....S. PAUL, May'22",3,11,True,False,False,False,False,False,False,False
"Adair (Cecil)--Monks-Lyonness. Cheap ed. 18mo, 61 x 41, pp. 254, 2s, net. S. Paul, Nov. '22",3,11,False,False,False,False,False,False,False,False
"Adair (Cecil) -Quadrille Court. Ch. ed. 18mo. 64 x 44, pp. 253, 25. net......S. PAUL, May'22",3,11,True,False,False,False,False,True,False,False
"Adair (Cecil)—Where rainbows rest. Cr. 8vo, 71% 5, pp. 256, 7. 6d. net. S. Paul, Nov. '22",3,11,False,False,False,False,False,False,False,False
"Adam and Eve and the lonely lady, Close (E.) 78. 6d. net..... . Apr. '22",3,11,False,False,False,False,False,True,False,False
"Adam, Robert and James, Architecture of, Bolton (A. T.). .Sept. 22",3,11,False,False,False,False,False,False,False,False
"Adam's rest, Millin (S. G.) 78. 6d. net....May'22",3,11,False,False,False,False,False,False,False,False
"Adams (C. L.)-Insurance points worth knowing: Cr. 8vo. 71 x 44, pp. 128, 25. 6d. net OUSELEY, May'22",3,11,True,False,False,False,False,False,False,False
"Adams Elisabeth B.)-My cat Prospêro : pioneer who hridged the gulf between the and the unseen. 71 x 5, pp 167, 58. net HUTCHINSON, Apr. '22",3,11,True,False,False,False,False,False,False,False
"Adams (Elizabeth K.)-Women professional workers. Cr. 8vo. pp. 467, 138. net MACMILLAN, Jan.'22",3,11,True,False,False,False,False,False,False,False
"Adams (Elmer C.)-Heroines of modern progress. Cr. 8vo, ios, net.. . MACMILLAN, May '22",3,11,True,False,False,False,False,False,False,False
"Adams (George Burton)-Civilisation during the Middle Ages: especially in relation to modern civilisation. Rev. ed. 8vo, 8} x 54, pp. 462, 12s. 6d. net.... ..SCRIBNERS, Dec. '22",3,11,True,False,False,False,False,False,False,False
"Adams (Henry C.)-Waterworks : for urban and rural districts. With notes on the supply for mansions and isolated buildings. 8vo. 8} x 55, pp. 240, 15s. net........ Pitman, Aug. '22",3,11,False,False,False,False,False,True,False,False
"MACMILLAN, May '22",3,11,True,False,False,False,False,False,True,False
"Addison (Christopher)-The Betrayal of the slums. Cr. 8vo. 71 x 5, pp. 128, 25. 6d. net. H. JENKINS, Oct. '22",3,11,True,False,False,False,False,False,False,False
"Addison (Medora C.)---Dreams and a sword. Cr. 8vo. pp. 46, swd. 6s. 6d. net (Yale ser. of Younger poets)...... . MILFORD, June '22",3,11,True,False,False,True,False,True,False,False
"Address to women on the prevention of venereal disease. By a woman. 7+* 5, pp. 24, swd. 2d. net. (69, Albert Rd., Southsea) F. MALCOLM, Nov. '22",3,11,True,False,False,False,False,False,False,False
"Addresses to children, Cohen (Mrs. N. L.) 35. net July '22",3,11,False,False,False,False,False,False,False,False
"Addresses to men : Afternoons (&c.) in the college chapel, Peabody (F. G.) 4 vols. Ea. 35. 6d. net ..Mar. '2- Adeler (Max)—Elbow room: a novel without a plot. Ch. ed. Cr. 8vo. 7X 4), pp. 320, 2s, net ROUTLEDGE, Apr. '22",3,11,True,False,False,True,True,False,False,False
"Adeste fideles, Nightingale (M.) IS. net. Oct, '22",3,11,False,False,False,False,False,False,False,False
"Adhesives Research Ctte. See Scientific and Industrial Research (Dept. of). Adjusters (The)-By · Valentine.” Cr. 8vo, 25. net..ANGLO-EASTERN Pub. Co., Nov. '22",3,11,False,False,False,True,False,False,False,False
"Adler (Michael, Rev.) ed.--British Jewry book of honour. Ryl. 8vo. pp. 1,000, 1055. net CAXTON PUBG. Co., Feb. '22",3,11,False,False,False,False,False,False,False,False
"Admirable Crichton, Barrie (J. M.) 73. 60. Aug. '22",3,11,False,False,False,False,False,False,False,False
"Adiniral's yarns, Dundas (C., Adm. Sir) 16s. net Jan. '22",3,11,False,False,False,False,False,False,False,False
"Admiralty-Appropriation account, 1920–21, 6s. net; Statement of excess, 1920–21, id. H.M.S.O., Apr. '22",3,11,True,False,False,False,False,False,False,False
"Admiralty-Cookery, Manual of Naval. is. net. H.M.S.O., June '22",3,11,True,False,False,False,False,False,False,False
"Admiralty--Dockyard expense accounts, 1919-20. .H.M.S.O., Mar.'22",3,11,True,False,False,False,False,False,False,False
"Admiralty-Dockyard expense accounts, 1920-21",3,11,False,False,False,False,False,False,False,False
"20. net H.M.S.O., Nov. '22",3,11,True,False,False,False,False,False,True,True
"Admiralty-Fleet orders. (Quarterly.) ea. 35. .H.M.S.O., Mar., etc., '22",3,11,True,False,False,False,False,False,False,False
"Admiralty-Fleets (British Empire and foreign countries) : return, Feb., 1922. 28. net. H.M.S.O., July '22",3,11,True,False,False,False,False,False,False,False
"Admiralty-Handbook of physical and recrea- tional training for the use of the Royal Navy. Vol. 2, Recreational training, 28. 6d. net. H.M.S.O., May '22",3,11,True,False,False,False,False,False,False,False
"Admiralty-Health of the Navy: statistical report for 1915. 75. 6d. net. H.M.S.O., Aug. '22",3,11,True,False,False,False,False,False,False,False
"Admiralty-Intelligence Dept. Handbooks. Belgium and the adjoining territories, ios, 6d. net; do., Atlas, 5s, net; Climate of the Eastern Mediterranean, 5s. net. H.M.S.O., July, '22",3,11,True,False,False,False,True,False,False,False
"Admiralty-King's regulations and Admiralty instructions : amendments. 4d. net H.M.S.O., Dec. '21",3,11,True,False,False,False,False,False,False,False
"Admiralty-King's regulations, etc. (Monthly.) ea. 4d. or gd.gnet. ..H.M.S.O., Jan., etc., '22",3,11,True,False,False,False,False,False,False,False
55. net net ...... a seen B 2,,,False,False,False,False,True,True,True,True
"Admiralty-Lights and visual time signals, 1922, List of (corrected to Dec. 31, 1921). Part 1, British Islands, 35. ; Part 2, North and Arctic Seas, except the British Islands (Eastern shores of the North Sea, Norway, the White Sea, Iceland, and the Faroes), 6s.: Part 3, Baltic Sea, with Kattegat, Belts and Sounds, 5s, 6d. Part 4, Eastern side of North and South Atlantic Oceans, south of Dunkerque (Western coasts of Europe and Africa, including Azores, Madeira, Canary, and Cape Verde Islands, etc.), 25. 6d.; Part 5, Mediterranean, Black, and Red Seas, 45. 6.; Part 6, Indian and West Pacific Oceans (South and East Africa, India, East Indies, China, Japan, Australia, New Zealand, and West Pacific Islands), 6s.; Part 7, Western side of South Atlantic Ocean and East Pacific Ocean (Eastern coast of South America south of Cape Orange, West coasts of South and North America, and East Pacific Islands), 45.; Part 8, Western side of North Atlantic Ocean (Canada, Newfoundland, and Labrador), 55.; Part 9, Do. (United States of America, Gulf of Mexico, West Indies, and the North coast of South America to Cape Orange), 6s. 6d. net.....J. D. POTTER, Jan.-May'22",4,12,False,False,False,True,False,True,False,False
"Admiralty-Nautical almanac for 1924. 43. net. H.M.S.O., 1922 Admiralty-Nautical almanac, 1924 : abridged for the use of seamen. 25. net. H.M.S.O., June' 22",4,12,True,False,False,False,True,False,False,False
"Admiralty-Navigation manual, 1922. Vol. 1, 7s, 6d. ; vol. 2, 5s. 6d. net. H.M.S.O., 1922 Admiralty-Pilot books. Supplements are gratis to purchasers of Pilots. Admiralty-Pilot books. Africa. P:. 1, 1920 : suppl. No. 2. Gratis. .J. D. POTTER, July '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. Alaska, South-East, 1920 : suppl. no. I gratis. J. D. POTTER, Mar. '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. Arctic. Vol. 2. 3rd ed. ios, net....... .......J. D. POTTER, April '22",4,12,True,False,False,False,False,True,False,False
"Admiralty-Pilot books. Australia. 1916 : suppl. no. 4; vol. 4, 1917: suppl. no. 4. Gratis........J. D. POTTER, July 22",4,12,True,False,False,False,False,True,False,False
"Admiralty-Pilot books. Baltic. Part 1, 1912 : suppl. no. 7; part 2, 1914: suppl. no. 6. Gratis J. D. POTTER, June '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. Bay of Bengal. 5th ed. Ios. net .J. D. POTTER, June '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. Bay of Biscay (coasts of France and Spain). 1os. net. J. D. Potter, Feb. '22",4,12,False,False,False,False,False,False,False,False
"Admiralty-Pilot books. Bering Sea and Strait, 1920 : suppl. no. 1. Gratis. J. D. POTTER, Mar. '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. Black Sea, 1920 : suppl. no. 2. Gratis. J. D. POTTER, July '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. British Columbia. Vol. i, 1913: suppl. no. 6; vol. 2, 1913: supp). no. 6. Gratis....J. D. POTTER, May '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. Channel. 1920 : suppl. no. 2; pt. 3, 1917: suppl. no. 5. Gratis.. .J. D. POTTER, July '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books. Eastern Archipelago. Part 1, 1911 : suppl. no. 6; Vol. 3, including the N.E. end of Celebes, etc. 2nd ed. 1os. net.... .. J. D. POTTER, April '22",4,12,True,False,False,False,False,False,False,False
"Admiralty-Pilot books: Eastern Archipelago. Vol. 3, 1921, suppl. No. 1, 1922 (Gratis to purchasers of Pilot).....J.D. POTTER, Dec. '22",4,12,True,False,False,False,False,True,False,False
