entry,page_num,doc_page_num,main_entry,two_publishers,see,two_parentheses,net,ellipses,floaty_bits,begins_with_numbers
"Abbott (L.) Parables, 7s. 6d. net Mar. 08",1,13,False,False,False,False,False,False,False,False
"Abbreviated Longhand, Weaver (A. B.) 55. net Mar. 08",1,13,False,False,False,False,False,False,False,False
"Abdominal Tuberculosis, Maylard (A. E.) 125. 60. net .. April 08",1,13,False,False,False,False,False,False,False,False
"Abd-Oul-Beha.—Les Leçons de Saint-Jean-d'Acre recueillies par L. C. Barney traduit du Persan par H. Dreyfus. 8vo., pp. 416, 30. 6d. net LUZAC, Mar. 08",1,13,True,False,False,False,False,False,False,False
"Abdur Rahman (M.)-Institutes of Mussalman Law. Ryl. 8vo. 24s, net THACKER, May 08",1,13,True,False,False,False,False,False,False,False
"Aberdeen-Angus Cattle, Pulling (A.) 35.6d. net .Sep. 08",1,13,False,False,False,False,False,False,False,False
"Aberdeen, Univ. of, Arts Curriculum, Anderson (P. J.) is. . . June 08",1,13,False,False,False,False,False,False,False,False
"Aberdeen, Univ. of, Bibliog., Anderson (P. J.) Ios. 6. May 08",1,13,False,False,False,False,False,False,False,False
"Abercrombie (L.)—Interludes and Poems. Cr. 8vo. 74 X 48, pp. 176, 5s. net ..LANE, Jan. 08",1,13,True,False,False,False,False,False,False,False
"Abraham (Ashley P.)-Rock-Climbing in Skye. Illus. 8vo. 97 X 6, pp. 354, 215, net LONGMANS, May 08",1,13,True,False,False,False,False,False,False,False
"Abraham-Jewell (M. H.)-see Jewell (M H. Abraham-) Abrahams (Ethel B.)-Greek Dress : a Study of the Costumes worn in Ancient Greece from Pre-Hellenic Times to the Hellenistic Age. Illus. 8vo. 9 X55, pp. 152, 9s. net MURRAY, Oct. 08",1,13,True,False,True,True,False,False,False,False
"Abruzzi, In the, Macdonell (A.) ós. net ..Sep. o8",1,13,False,False,False,False,False,False,False,False
"Absolution, Viebig (C.) 6s. .May 08",1,13,False,False,False,False,False,False,False,False
"Abstinence Pledge, Total, Rogerson (Robert) is. net Abundant Life, Jones (R. M.) is. net .. June 08",1,13,False,False,False,True,True,False,False,False
"Abyssinie, Guide du V., A fevork (G. T.) 128. net May 03",1,13,False,False,False,False,False,False,False,False
"Academy Architecture and Architectural Review. Vol. 32. Edit. by Alex. Koch. 4to. 45. rod. net, swd. 43. net....SIMPKIN, Jan. 08",1,13,True,False,False,False,True,False,False,False
"Academy Architecture and Architectural Review, Vol. 33. Edit. by Alex. Koch. 4to., 45. iod. net; swd., 4s. net SIMPKIN, July 08",1,13,True,False,False,False,True,False,False,False
"Academy Architecture and Architectural Review, Edit. by Alex. Koch. Vol. 34. 4to. 45. rod. net, swd. 43. net..... .. SIMPKIN, Dec. 08",1,13,True,False,False,False,True,True,False,False
"Academy Ser. Folio, ca. 6s. 60., 78. 6d. net SIM PKIN, 08",1,13,False,False,False,False,False,False,False,False
.Dec. 07,1,13,False,False,False,False,False,False,True,False
"IS. 6d. ; Accountancy, Pixley (F. W.) 5s. net ....May 08",2,14,False,False,False,False,False,False,False,False
"Accountant's Compendium, Dawson (S. S.) 255, net • June 08",2,14,False,False,False,False,False,False,False,False
"Accountants (Institute of Chartered) — The Ques tions and Answers to the May Examinations. 8vo. Is. 60. ..GEE, June 08",2,14,True,False,False,False,False,False,False,False
"Accountants' Prelim. Exam. Course, Lynch (H. F.) 25. 6d. net . Mar. 08",2,14,False,False,False,False,False,False,False,False
"Accounting, Mine, Wallace (D.) 45. 6d. net Feb. 08",2,14,False,False,False,False,False,False,False,False
"Across the Broad Acres, Cooper (A. N.) 35. 6d. net .) uly 28 Act-Consolidated Fund (No. 1), įd. WYMAN, April 08",2,14,True,False,False,True,False,False,False,False
"Act-Herne Bay Pier, 60. .... WYMAN, May 08",2,14,True,False,False,False,False,False,False,False
"Act-Transfer of Training Colleges (Scotland) Order Confirmation, 3d.. ...WYMAN, A pril 08",2,14,True,False,False,False,False,False,False,False
"Action Songs, Chudren's, Steele (M.) is. net jan. 08",2,14,False,False,False,False,False,False,False,False
"Actor Manager, Verrick (L.) od. .. Jun. 08",2,14,False,False,False,False,False,False,False,False
"Acts-Agricultural Holdings, 3d. ; University of Durham, 2]d.; Small Holdings and Allotments. 5d.; Irish Universities, 2 dd. . WYMAN, Aug. 08",2,14,True,False,False,False,False,False,False,False
"Acts — Ammanford Urban District Council (Water), is. 9d.; Troon (Loch Bradan) Water Order Confirmation, 28. 3d. ; Leicester Corporation, 25. Local Government Board's Provisional Orders Confirmation (No. 6), Is. 60.; Swinton and Mexborough Gas, 25. ; South Wales Electrical Power Distribution Company, 35. 30.; Widnes Corporation, 3s. 9d. WYMAN, Nov. 08",2,14,True,False,False,True,False,False,False,False
"Acts --Army 'Annual), id.; Clyde Navigation (Superannuation) Order Confirmation, gd. ; Madras Railway Annuities, 25. WYMAN, April 08",2,14,True,False,False,False,False,False,False,False
"Acts-Bognor Gaslight and Coke Company, 28. ; Llanelly Gas, Is. 3d. ; Audenshaw Urban District Council, 25. ; Macclesfield and District Tramways (Abandonment) 3d. ; Honourable Artillery Company, 3d. ; Wishaw Burgh Electricity, &c., od. ; Usk Fisheries Provisional Order Confirmation, is.; Lanark Corporation (Extension of Boundaries, &c.) Order Con- firmation, 6d.; Metropolitan Electric Tramways, 3s. 3d. ; Thames River Steamboat Service Act, 1904 (Amendment), 6d. ; Draycott Gas, Is. 9d.; So thwell District Gas, 25.; Lanarkshire (Middle Ward District) Water Order Confirmation, Is. 9d.; Tyne Improve- ment, 6d.; River Wandle Protection, 3d. ; Barry Railway, 1S. ; Criccieth Water and Improveineut, is. 9d. ...... WYMAN, Nov. 08",2,14,True,False,False,True,False,True,False,False
"Acts—Buckie Burgh and Buckie (Cluny) Har- bour Order Confirmation, 28. 30.; Local Goverument Board (Ireland) Provisional Orders Confirmation (No. 2), 6d. ; Education Board Provisional Orders Confirmation (London), ... WYMAN, Sep.08",2,14,True,False,False,True,False,False,False,False
"Acts-Crystal Palace Company's, 6d.; Upton Town Hall, 3d. ; Gas and Water Orders Con- firmation, 25. 6d.; Electric Lighting Orders Confirmation (No. 2), od..... WYMAN, Oct. 08",2,14,True,False,False,False,False,True,False,False
"Acts-Edinburgh and District Water Order Con- firmation, is. 3d. ; Local Government Boards' Provisional Orders Confirmation (No. 2), IS. ; (No. 5), is. 3d. WYMAN, July 08",2,14,True,False,False,True,False,False,False,False
"Acts-Finchley Urban District Council, 25. 3d. : Great Northern, Piccadilly and Brompton Railway, is. gd.; Burnley Corporation, 75. ; Lincoln Corporation (Water, &c.), 4s. 6d. ; Rhyinney and Aber Valley's Gas and Water, 28. 3d. WYMAN, Nov. 08",2,14,True,False,False,False,False,False,False,False
"Acts-Gas Orders Confirmation, 3s. 9d. ; Glyncorrwg Urban District Council, 35. 3d. WYMAN, Nov. 08",2,14,True,False,False,False,False,False,False,False
"Acts-Great Western Railway (Superannuation Scheme), is.; Great Eastern Railway (General Powers), gd.; Rhymney Railway, Is. 3d. ; Cheshire Lines, 6d. ; North British and Mercantile Insurance Company, is.; S. Mary- leboue Borough Council (Superannuation), 9d. ; Camberwell and other Metropolitan Borough Councils (Superannuation), is. 3d. ; Argentine North Eastern Railway Company, Limited, gd. ; Interoccanic Railway of Mexico (Acapulco to Vera Cruz), Limited, 6d. ; Dublin and South Eastern Railway, gd. ; Derby Gas, is. 3d. WYMAN, Sep. 08",2,14,True,False,False,True,False,False,False,False
"Acts-Holderness Water, 4s. 30.; Glasgow Cor- poration, 6cl. ; Pier and Harbour Confirmation (No. 3), 6d.; Local Government Board's Provisional Orders Confirmation (No. 1), (No. 8), 6d, each ; Blaydon and Ryton Water (Transfer), 30.; Cambrian Railways (Debenture Stock), 61. ; Northern Assurance, 25. 3d.; Leith Harbour and Docks Order Confirmation, 29. 3d. ; Rochester Bridge, gd.; Huddersfield Water, is. ; Cardiff Railway, is. ; Metropolitan Police Provisional Order Confira mation, 3d.; Edinburgh Corporation (Tram- ways, &c.) Order Confirmation, 9d. ; Tramways Order Confirmation (No. 1), 3d. WYMAN, Sep.08",2,14,True,False,False,True,False,False,False,False
"Acts-Local Government Board (Ireland) Pro. visional Order Confirmation (No. 4), 30. ; Commons Regulation (Towyn Trewan) Pro- visional Order, 6d. . WYMAN, Oct. 03",2,14,True,False,False,True,False,False,False,False
"Act-London County Council (General Powers), 28. gd. WYMAN, Oct. 08",2,14,True,False,False,False,False,False,False,False
"Acts-London County Council (Tramways and Improvements), 25. 6d. ; Local Government Board's Provisional Orders Confirmation, (No. 4), is. WYMAN, Oct. 08",2,14,True,False,False,True,False,False,False,False
"Acts-Manchester Corporation, 2s. 9d. ; South- West Suburban Water, 28.; Dover Graving Dock, Is. 3d.; Gosport Gas, is, 6d.; Briton Ferry Urban District Council, is. 6d. ; Margate Corporation, is. 6d.; Keighley Corporation, 28. 3d. ; Blackburn Corporation, 3s. 60. ; Central Ireland Electric Power, 3s. 3d. ; Padi- ham Urban District Council, 35. 60. ; Leeds Corporation, 2s. 9d.; Pontypridd Waterworks and Tramroad, 75. od...... .....WYMAN, Dec. 08",2,14,True,False,False,False,False,True,False,False
"Acts—Metropolitan District Railway, Is. 9d. ; Hurly's Divorce, 6d. . WYMAN, Aug. 08",2,14,True,False,False,False,False,False,False,False
"Acts--Old Age Pensions, id. ; Finance, 1 d. ; Fatal Accidents (Damages), įd. ; Public Health, }d.; Seed Potatoes and Seed Oats Supply (Ireland), įd. ; Companies, £d. ; Patents and Designs, £d.; Naval Marriages, £d.; Post Office Savings Bank, id. ; Polling Arrangements (Parliamentary Boroughs), d.; Grand Jury (Ireland) Act, 1836, Amendment, £d. ; Wild Birds Protection, $d. ; Expiring Laws Con- tinuance, d.; Polling Districts (County Councils), fd.; Tobacco Growing, (Scotland), fd.; Police (Superannuation), 10.; Isle of Man (Customs), įd. ; Evicted 'Ienants (Ireland), {d. ; Friendly Societies, 19. ; Registration, Jd.; Married Women's Property, d. ; Public Works Loans, id. ; Telegraph (Construction), id. ; Naval Lands (Volunteers), įd. ; Endowed Schools (Masters), d.; Appropriation, 3d. ; Ireland : Summary Jurisdiction, id. ; Whale Fisheries, id. ; Coroners, kd.; Polling Districts and Registration of Voters, £d. ; Costs in Criminal Cases, 2d. ; Cran Measures, id. ; Bee Pest Prevention (Ireland), id. WYMAN, Aug. 08",2,14,True,False,False,True,False,False,False,False
"Acts—Paisley District Tramways Order Cou- firmation, 25.; Wolverhampton Corporation, 25. ; Aire and Calder Navigation, 25. ; London County Council (Money), is. 6d. ; Liverpool Corporation (General Powers), 25. 6d. ; London United Tramways, is. 6d. ; Stratford-on-Avon and Midland Junction Railway (Amalgama. tion), is. gd.; Wath and Bolion Gas Board, 3s.; Tawe Valley Gas, 25... W'YMAN, Nov. 08",2,14,True,False,False,True,False,False,False,False
"Acts-Tramways Order Confirmation (No. 2), IS. 3d. ; Local Government Board (Ireland) Provisional Orders Contirmation (Nos. 1 and 3), 001. ; Metropolitan Commons Scheme Confirma- tion, 6d. ; Great Western Railway, 25. 9d. ; Fish- guard and Rosslare Railways and Harbours, is. IS. IS. .....",,,False,False,False,True,False,True,False,False
"3d.; 28. Adams (W. D. II.)- Shore and Sea. New edit. Cr. 8vo. 7° X4), pp. 356, 25. 60. FROWDE, Oct. 08",3,15,True,False,False,False,False,False,False,True
"Adams (W. Poynter) --Castles in Sand and Ilow to Build Them. 3rd Edit. Cr. 810. 61 x +. PP. 182, swd., Is. 60. net ....CASSELL, July 08",3,15,True,False,False,False,False,False,False,False
"Adams (W. Poynter)---Blectric wind l'etrol Tilectric Vehicles. Being Part 2 of ""Motor- Car Mechanisin and Management."" Jllus. Cr. Svo. 74 X 44, pp. 212, 5s, net C. GRIFFIN, Vov.08",3,15,True,False,False,False,False,False,False,False
"adums Ilerbartian Psrchology, Notes on, Boardman (J. 11.) yd. net .. Jul, os",3,15,False,False,False,False,False,False,False,False
"Adamson (Robert)- The Development of Greek Philosophy. Edit. by W. R. Sorley and R. P. Hardie. 8vo. 9 X54, pp. 338, ios. 6d. net W. BLACK TOOD, Oct. 08",3,15,True,False,False,False,False,False,False,False
"Adcock (A. St. J.)-From a London Garden. Cheap re-issue. 12mo. swd. Is. net VUTT, June 08",3,15,True,False,False,False,False,False,False,False
"Ad-Damiri's Hayât Al-Hayawau (A Zoological Lexicon). Trans. from the Arabic, by Lieut.- Colonel A. S. G. Jayakar. Vol. 2, Part I. Ryl. 8vo. pp. 604. 55. 6d, net ..LUZAC, Dec. 08",3,15,True,False,False,False,False,False,False,False
"Adderley (James) - The Catholicism of the Church of England. Cr. 8vo. 7'} 47, pp. 112, 2s. 6d. net ..F. GRIFFITHS, Jan. 08",3,15,True,False,False,False,False,False,False,False
"Adderley (James)—Beliold the Days Come. A fancy in Christian Politics. Cheap edit. Cr. 8vo., pp. 254, swd, is, het ....HUNTER & L., Nov. 08",3,15,True,False,False,False,False,False,False,False
"Addison (Joseph) —Sir Roger De Coverley. 18mo. is, net, Ithr. 15. 6d. net (The Miniatures) SISLEY, Aug. 08",3,15,True,False,False,True,True,False,False,False
"Addison (Joseph)—Sir Roger de Coverley, 12mo. 64 X4, pp. 126, is. 6d. net, Ithi, 2s. net (Every Child's Lib.) HEINEMANN, Oct. 08",3,15,True,False,False,True,True,False,False,False
"Addison (Julia De Wolf)-Arts and Crafts in the Midde Ages. Illus. Cr. 8vo. 8 X5), pp. 398, .BELL, Sep. 08",3,15,True,False,False,False,False,False,False,False
"Address to Univ. of Glasgow, 1908, Rosebery (Earl) is. net ... June 08",3,15,False,False,False,False,False,False,False,False
"Addresses and Papers, Hughes (C. E.) 78. 6d. net May 08",3,15,False,False,False,False,False,False,False,False
"Ade (George) - The Slim Princess. Illus. Cr. 8vo. 73 X 5, pp. 178, 35. 6d. net GAY & HANCOCK, June 08",3,15,True,False,False,False,False,False,False,False
"Adel and Its Norman Ch., Draper (W. H.) 15s. net ..Dec. 08",3,15,False,False,False,False,False,False,False,False
"Adela Cathcart, Macdonald (G.) 35. 6d. ..Oct. 08",3,15,False,False,False,False,False,False,False,False
"Adelphi Library. Cr. 8vo., ca. 35. 6d. UNWIN, 08",3,15,False,False,False,False,False,False,False,False
"Adeney (Walter F.)-The Greck and Eastern Churches. 8vo. 8} x 51, pp. 648, 125. (Internat. Theological Lib.) ......T. & T. CLARK, Dec. os",3,15,True,False,False,True,False,True,False,False
"Adkins (T. F.)—The Nautical Cookery Book, for the Use of Stewards and Cooks in Cargo Vessels. 4th edit. Cr. Svo., pp. 164, bds. IS. 6d. net . . J. BROWN, Dec. 07",3,15,True,False,False,False,False,False,False,False
"Adler (C.) and Casanowicz (I.)-The Collection of Jewish ceremonial objects in the United States National Museum. (From the Proceedings of the U.S. National Museum). 46 plates, 8vo. 10} X6, pp. 45, swd. 35. 6d, net WESLEY, Oct. 08",3,15,True,False,False,True,False,False,False,False
"Administration, &c., Made Easy (Army), Banning (S. T.) 45. 6d, net.... Oci, os",3,15,False,False,False,True,False,False,False,False
"Admiralty of the Atlantic, Hislam (P. A.) 6s, 6d. net Mar. 08",3,15,False,False,False,False,False,False,False,False
"Adopting of Rosa Marie, Rankin (C. W.) 35. 6d. Vol. 08",3,15,False,False,False,False,False,False,False,False
"Adriatic, Shores of: Austrian Side, Jackson (F. H.) 218. net.. Nov. 08",3,15,False,False,False,False,False,False,False,False
"Adulterations, Food, Bruce (E. M.) 5s, net Jan. 08",3,15,False,False,False,False,False,False,False,False
"Advent to Whitsun-day, Hall (C. R.) 3s. 6d. net Nov, os",3,15,False,False,False,False,False,False,False,False
"Advent of Arthur, Hunt (Enid Leigh) 6s. Tan. 08",3,15,False,False,False,False,False,False,False,False
"Advent of the Father, Allan (A.) 6s. net Mar. 08",3,15,False,False,False,False,False,False,False,False
"Adventure, In Teeth of, Miles (A. H.) 5s... Oct. 08",3,15,False,False,False,False,False,False,False,False
"Adventurer, Osbourne (L.)_65. . June 08",3,15,False,False,False,False,False,False,False,False
"Adventurer of the North, Parker (G., Sir) 7d. net June 08",3,15,False,False,False,False,False,False,False,False
"North-East London Railway, 3d. ; Bury and District Joint Water Board, 3d. ; King's College, London (Transfer), 35. ; Norwich Union Fire Insurance Society, Limited, 28. 3d. WYMAN, Sep. 08",3,15,True,False,False,False,False,False,False,False
"Acts ---W'ye Fisheries Provisional Order Confir- mation, is.; Pier and I arbour Orders Con. tìrmation (No. 1), 25. 9d. ; Public Offices Sites Extension, 6d. ; Bristol Tramways, 6d. ; Com- mercial Union Assurance, 35. ; Tollemache Estate, 3s. 9d. ; Louth and East Coast Rail- way (Transfer), is. ; Skegness Urban District Council, 2s. Doncaster Corporation, 25. 3d.; Stockport Corporation, 25. 3d. ; Electric Lighting Orders Confirmation (No. 1), 25. 60.; Humber Commercial Railway and Dock, Is. 3d.; Dartford Gas, Is. 30.; Roch- dale Corporation, 25. ; North Eastern Railway, 25. gd.; Lanarkshire Tramways Order Con- firmation, gd. . WYMAN, Sep. 08",3,15,True,False,False,True,False,False,False,False
"Acts, Local and Private, 1907: Index, 5s. 3d. WYMAN, Feb. 08",3,15,True,False,False,False,False,False,False,False
"Acts of the Apostles, Andrews (H. T.) 25., 3s. net June 08",3,15,False,False,False,False,False,False,False,False
"Acts of the Apostles, Harnack (A.) 9s. ... Dec. 08",3,15,False,False,False,False,False,False,False,False
"Acts of the Apostles (The). With Intro. by Mme. Cecilia. Book I, 25. 6d. net; Book 2, 25. net; Complete, in 1 vol., 4s, net (Catholic Scripture Manuals). Cr. 8vo. K. PAUL, Mar. 08",3,15,True,False,False,True,True,False,False,False
"Acts of the Holy Ghost, Pigou (F.) 6s. Feb. 08",3,15,False,False,False,False,False,False,False,False
"Acts, Watson (C. W.) (Camb. Bible) is. 6d. net Nov. 08",3,15,False,False,False,True,False,False,False,False
"Aevaghosa-Sutralamkara traduit en francais sur la versio Chinoise de Kumarajiva par Edouard Haber. Ryl. 8vo., pp. 504, 125. net LUZAC, Mar. 08",3,15,True,False,False,False,False,False,False,False
"Adair (H. N.)-French Historical Reader. 3rd edit., with Composition Supplemeni. Cr. Svo. . BELL, Oct. 08",3,15,True,False,False,False,False,False,False,False
"Adam (H. L.)-Oriental Crime. Illus. 8vo. 87 x 51, pp. 400, 7s. 6d. net T. W. LAURIE, Sep. 08",3,15,True,False,False,False,False,False,False,False
"Adam (H. L.)--The Story of Crime: From the Cradle to the Grave. Illus. 8vo. 9 X 51. pp. 360, 125. 6d. net ..T. W. LAURIE, Jan. 08",3,15,True,False,False,False,False,False,False,False
"Adam (James) — The Religious Teachers of Greece. Being Gifford Lectures on Natural Religion, delivered at Aberdeen. Edit. with a Memoir by his Wife. 8vo. 9X51, pp. 524, ios. 6d. net T. & T. CLARK, April 08",3,15,True,False,False,False,False,False,False,False
"Adam (James) — The Religious Teachers of Greece. (Gifford Lectures, Aberdeen, 1904-6.) Edit, with Mem, by Adela M. Adam. Cr. 8vo., pp. 544, 1os. 60. (Aberdeen Univ. Studies, 32.) ABERDEEN UNIV. PRESS, June 08",3,15,True,False,False,True,False,False,False,False
"Adam Argham, Clark (Mrs. S. R. G.) 63. April 08",3,15,False,False,False,False,False,False,False,False
"Adam Cast Forth, Doughty (C. M.) 45. 6d. net Mar. 08",3,15,False,False,False,False,False,False,False,False
"Adam Grigson, Pasture (Mrs. H. de la) 38. 6d. Mar. 08",3,15,False,False,False,False,False,False,False,False
"Adam Stuart, Rae (L. M.) 6s. ...May 08",3,15,False,False,False,False,False,False,False,False
"Adams (H.)---Methodism in the West Indies. 18mo. Is. net, Ithr. is. 6d. net R. CULLEY, June 08",3,15,True,False,False,False,True,False,False,False
"Adams (H. C.)-Charlie Lucken at School and College. New ed. Cr. 8vo. 74 x5, pp. 416, FROWDE, Oct. 08",3,15,True,False,False,False,False,False,False,False
"Adams (H. C.)-For James or George : a School- boy's Tale of 1745. New edit. Cr. 8vo. 71 X41, pp. 424, 25. 6d. ..FROWDE, Oct. 08",3,15,True,False,False,False,False,False,False,False
"Adams (J.)-Sermons in Syntax; or, Studies in the Hebrew Text: a Book for 'Preachers and Students. Cr. 8vo. 7! X 5, pp. 240, 4s. 6d. T. & T. CLARK, Dec. 07",3,15,True,False,False,False,False,False,False,False
"Adams (J. W. B.) ed.-Illustrative History Hano- verian Period. Cr. 8vo. 76x4, pp. 338, 2s. 6d. H. MARSHALL, Aug. 08",3,15,True,False,False,False,False,False,False,False
"Adams (Joseph H.)-Harper's Indoor Book for Boys. Illus. Svo. 8 X 54, pp. 378, 6s. HARPER, May 08",3,15,True,False,False,False,False,False,False,False
78. 6d. 38. 6d. net .....,,,False,False,False,False,False,True,True,True
"55. 75, 6d. 7s, 601. IOS. Adventures among Wild Beasts, Hyrst (H. W. G.) . Sep.08",4,16,False,False,False,False,False,False,False,True
"Adventures in a Noah's Ark. By A. W. B. Illus. Cr. 8vo. 7* X5, bds. is. net HEADLEY, Nov. 08",4,16,True,False,False,False,False,False,False,False
"Adventures in Rifle Brigade, &c., Kincaid (J., Sir) 25, 6d. .Dec. 08",4,16,False,False,False,False,False,False,False,False
"Adventures of Borbee and the Wisp, Upton (F.) 6s. .Νου. ο8",4,16,False,False,False,False,False,False,False,False
"Adventures of Dolly (The)-8vo. swd. 6d. (Family Story Teller) .W. STEVENS, Dec. 08",4,16,True,False,False,True,False,False,False,False
"Adventures of Four Beguiling Idiots (The) : Written by One of Us. Edit. by R. Vignale, Jun. Cr. 8vo. 7) X 5, pp. 160, 3s. 6d. SONNENSCHEIN, May 08",4,16,True,False,False,False,False,False,False,False
"Adventures of Gerard, Doyle (A. C.) 3s. 6d. Aug. 08",4,16,False,False,False,False,False,False,False,False
"Adventures of Peck's Bad Boy (The). Oblong folio, bls. 5S. W. DAWSON, Nov. 08",4,16,True,False,False,False,False,False,False,False
"Adventures of P.C. Vane, Askew (A. and C.) 6d. Aug. 08",4,16,False,False,False,False,False,False,False,False
"Adventures of Tom Sawyer, Twain (M.) 6d. May 08",4,16,False,False,False,False,False,False,False,False
"Adventures of Verdant Green, Bede (C.) 6s. net Nov. 08",4,16,False,False,False,False,False,False,False,False
"Adventures on the High Seas, Stead (R.) 55.• Sep. 08",4,16,False,False,False,False,False,False,False,False
"Æneid, Children's, Church (A. J.) 5s. ....Sep. 08",4,16,False,False,False,False,False,False,False,False
"Aineid, Virgil, 5s. net.. .Nov. 08",4,16,False,False,False,False,False,False,False,False
"Æneid, Virgil, Bk, 10 (Wainwright) is. 6d. Jan. 08",4,16,False,False,False,False,False,False,False,False
"Æneid, Virgil, Bks. 7-12 (Wright) 5s, net; Bk. 9 (Wainwright) is, 6d. ..Oct. 08",4,16,False,False,False,True,False,False,False,False
"Æneid, Virgil (Conington) 25. 60. net ..Feb. 08",4,16,False,False,False,False,False,False,False,False
"Aerial Navigation, Langley (S. P.) 3s. net Sep. 08",4,16,False,False,False,False,False,False,False,False
"Aerial Warfare, Hcarne (R. P.) 78. 6d. net Nov. 08",4,16,False,False,False,False,False,False,False,False
"Aerodonetics, Lanchester (F. W.) 219. net Sep. 08",4,16,False,False,False,False,False,False,False,False
"Æschylus-Eumenides. Trans. by W. Headlam. Cr. 8vo. is. .BELL, Jan. 08",4,16,True,False,False,False,False,False,False,False
"Æschylus—The Eumenides. With intro., com- mentary and trans. by A. W. Verrall. 8vo. 9 X 58, pp. 270, ios, net MACMILLAN, Mar. 08",4,16,True,False,False,False,False,False,False,False
"Æschylus in English Verse. Part 3, by A. S. Way. Ci. 8vo. 38. 6d. net.... MACMILLAN, Oct. 08",4,16,True,False,False,False,False,False,False,False
"Eschylus-Prometheus Bound. Trans. by W. Headlam. Cr. 8vo. IS. ..BELL, Jan. 08",4,16,True,False,False,False,False,False,False,False
"Æschylus—The Seven Against Thebes. With Intro., Critical Notes, Commentary, Trans. and a Recension of the Mediceau Scholia, by T. G. Tucker. Demy 8vo., pp. 318, os. net CAMB. UNIV. PRESS, June 08",4,16,True,False,False,False,False,False,False,False
"Æschylus—The Suppliant Maidens, The Persians, The Seven Against Thebes, 'The Prometheus Bound. 12mo. 64 X4, pp. 236, 28. 6d. net (Golden Treasury Ser.).... MACMILLAN, April 08",4,16,True,False,False,False,False,False,False,False
