entry,page_num,doc_page_num,main_entry,two_publishers,see,two_parentheses,net,ellipses,floaty_bits,begins_with_numbers
"Acorn, Illus. Quarterly Mag. devoted to Lit. and Art. No. 1. 4to. pp. 152, -sheep, 2s. 6d. CARADOC P. Oct. 05",1,9,False,False,False,False,False,False,False,False
"A.C.P. and L.C.P. Questions in Theory and Prac- tice of Education. Normal Reprint. 6 years. Cr. 8vo. swd. 1s. net (Normal Tut. Series) SIMPKIN, Jan. 05",1,9,True,False,False,False,False,False,False,False
"Across Salt Seas, Burton (John Bloundelle-) 1s. net Feb. 05",1,9,False,False,False,False,False,False,False,False
"Birthday book. 12mo. ..HILLS, May 05",1,9,True,False,False,False,False,False,False,False
"(Rbt. Louis) 2s., 38. .....Jan. 05",1,9,False,False,False,False,False,True,False,False
"Across the Far Blue Hills. 2s. 6d. net. Across the Plains, Stevenson net Act-Alexandra Park and Palace, 3d. WYMAN, July 05",1,9,True,False,False,False,True,False,False,False
"Act as to Consolidated Fund (No. 2). 1905. d. WYMAN, July 05",2,10,True,False,False,False,False,False,False,False
"Act in Backwater, Benson (E. F.) 68. .........Jan. 05",2,10,False,False,False,False,False,True,False,False
"Act-Mr. Speaker's Retirement, d. WYMAN, July 05",2,10,True,False,False,False,False,False,False,False
"Acta Inedita Hist. Pontif. Romanorum, Pastor ....Jan. 05",2,10,False,False,False,False,False,False,False,False
"(Ludwig) 10s. net....... Acté, Dumas (Alexr.) 1s. 6d.... ...... Sep. 05",2,10,False,False,False,True,False,True,False,False
"Acts-Aliens, 1d.; Churches (Scotland), 1d.; Railway Fires, d.; Coal Mines (Weighing of Minerals), d.; Medical Act (1886) Amendment, d.; Unemployed Workmen, 14d.; Trade Marks, 8d.; East India Loans (Railways), d.; Public Works Loans, d.; Naval Works, d.; Metrop. Distr. Railway, 6d.; Leeds & Liverp. Canal, 6d.; Chelsea Electric Supply, 6d....... WYMAN, Aug. 05",2,10,True,False,False,True,False,True,False,False
"Acts as to Inebriates: Extr. from Inspector's Report, 6d............ WYMAN, Sep. 05",2,10,True,False,False,False,False,True,False,False
"Acts as to Inebriates: Report of Inspector, 1s. 6d. WYMAN, July 05",2,10,True,False,False,False,False,False,False,False
"Acts as to Prosecution of Offences, 1879 and 1884: Working of Regulations, 4 d. Acts: Local Government Board's Provisional Orders Con- firmation, Nos. 1, 2, and 3, for 1s. 8d. WYMAN, July 05",2,10,True,False,False,False,False,False,False,False
"Acts as to Workmen's Compensation: Statistics of Proceedings under, 44d.; Tramways, Proceed- ing under, 1d.; Grangemouth Waterworks and Burgh Extension Order Confirmation, 1s. 6d.; Arbroath Corporation Water Order Confirmation, 1s.; L.C.C., Gen. Powers, 2s. 6d.; Gas, Epping, 1s. 6d., Wrexham, 1s. 6d. .WYMAN, Sep. 05",2,10,True,False,False,False,False,False,False,False
"Acts-Baker Street and Waterloo Railway, 1s. 9d.; Malvern Water, 2s. 6d.; Barrymore Estate, 1s. 3d.; Electric Lighting Orders Confirmation (No. 6), 2s. 3d.; North British Railway (General Powers), 2s. 8d.; Blackpool Improvement, 2s. 9d.; Halifax Corporation, 2s. 3d.; Bristol Corporation, 2s. 6d.; Corbett Estate, 2s. 8d.; Acton Sewage, 8s. 8d......... WYMAN, Dec. 05",2,10,True,False,False,True,False,True,False,False
"Acts-Central Electric Supply Company, 6d. Education Board Provisional Orders Confirma- tion (Liverpool, &c.), 9d. ............ WYMAN, Oct. 05",2,10,True,False,False,False,False,True,False,False
"Acts-Colne Corporation, 3s. 9d.; Hythe Corpo- ration, 2s. 8d.; Llandrindod Wells Urban Dis- trict Council, 18. 8d.; Gas and Water Orders Confirmation (No. 2), 3s.; Ilfracombe Harbour and Improvement, 3s. 9d.; Lantour's Divorce, 6d.; Malone's Divorce, 8d.; Donovan's Divorce, 8d.; McConnell's Divorce, 6d.; Earl of Stam- ford's Cheshire Estate, 1s. 9d.; Rhondda Urban District Council, 2s. 3d.; Morley Corporation, 8s.; Newry Keady and Tynan Light Railway, 1s. 6d.; L. & N.-W. Railway, 2s. 8d.; N.-E. Railway, 3s.; Workington Harbour and Dock, 2s. 6d.; Humber Conservancy, 1s. 9d.; Accrington Corporation, 6s.; Formby Urban District Council, 1s. 6d. ; Southend and Colchester Light Railways, 2s. 3d.; Caledonian Railway, 3s. WYMAN, Nov. 05",2,10,True,False,False,False,False,False,False,False
"Acts-Croydon Corporation, 1s. 9d.; Birmingham Corporation, 2s. 6d.; Truro Water, 18. 8d.; East Cowes Gas, 1s. 9d.; Mexborough and Swinton Tramways, 9d.; South Wales Electrical Power Distribution Company, 1s. 8d.; Electric Light- ing Orders Confir. (No. 7), 1s. 6d. WYMAN, Sep. 05",2,10,True,False,False,False,False,False,False,False
"Acts-Edgware and Hampstead Railway, 18.; Electric Lighting Orders Confirmation, No. 4, 1s. 9d.; No. 9, 2s. 9d.; Clifton Improvement, 8s. 3d.; Metropolitan Electric Supply Company (Various Powers), 1s. 6d.; Ribble Navigation, 9d.; Dublin United Tramways, 9d.; Swansea Water, 1s.; Seaham Gas, 18. 6d.; Glasgow Corporation Order Conf., 2s. 9d.; Tramway Orders Conf., No. 1, 48.; No. 2, 28. 9d.; Paisley Tramway O. C., 1s. 9d. WYMAN, Nov. 05",2,10,True,False,False,False,False,False,False,False
"Acts-Gamble's Divorce, 6d.; Great Central Railway (Pension Fund), 1s. 8d.; Gas and Water Orders Confirmation (No. 1), 2s. 8d. WYMAN, Nov. 05",2,10,True,False,False,True,False,False,False,False
"Acts-Great Northern, Piccadilly and Brompton Railway (Various Powers), 3s. 6d.; North Metro- politan Electric Power Supply, 9d.; Worcester- shire County Council (Bridges), 6d.; South Bar- racas (Buenos Ayres) Gas and Coke Co. Ltd., 3d. WYMAN, Oct. 05",2,10,True,False,False,True,False,False,False,False
"Acts-Hitchin and District Gas, 28.; Bangor (County Down) Water and Improvement, 8s. 9d.; Shropshire, Worcestershire, and Staffordshire Electric Power, 1s. 3d.; Midland Railway, 2s.; County of London Electric Supply Company's, 1s.; Gas Orders Confirmation, 3s. 9d.; Esk Valley Power-Gas Order Confirmation, 3s. 3d.; Pier and Harbour Order Confirmation (No. 8), WYMAN, Nov. 05",2,10,True,False,False,True,False,False,False,False
"28. Acts-Leven Patent, 6d.; Darien Gold Mining, 6d.; Hull and Barnsley Railway, 6d.; Alexander Scott's Hospital, 9d.; Local Government Board Provisional Orders Confirmation, No. 7, 1s.; No. 15, 6d............. ..WYMAN, Sep. 05",2,10,True,False,False,False,False,True,False,True
"Acts, Local and Private, passed in 1904; Table, with Index. 7s. WYMAN, Mar. 05",2,10,True,False,False,False,False,False,False,False
"Acts-London Building Act (Amendment), 1s. 6d. ; Brompton, Chatham, &c., Water, 9d.; L.G.B.'s Provisional Order Confirmation (Gas), 1s; Muni- cipal Corporations Merthyr Tydfil Confirmation), 9d.; Tralee Union District Council, 9d.; Entre Rios Railways Company, Limited, 6d. WYMAN, Sep. 05",2,10,True,False,False,True,False,False,False,False
"Acts-London County Council (Money), 18. 6d. ; South-Eastern and London, Chatham, and Dover Railways, 1s. 3d.; Shepton Mallet Gas Company (Electric Lighting), 18. WYMAN, Nov. 05",2,10,True,False,False,True,False,False,False,False
"Acts-London United Tramways, 8d.; Electric Lighting Order Confirmation (2), 1905, 6d. WYMAN, Aug. 05",2,10,True,False,False,False,False,False,False,False
"Acts-Marylebone Chapels &c., 6d. ; Cordoba and Rosario Railway, 6d.; Local Government Board Provisional Orders Confirmation (No. 5), 1s. WYMAN, Aug. 05",2,10,True,False,False,False,False,False,False,False
"Acts-Metropolitan Electric Supply Company (Acton District), 6d.; University of Sheffield, 6d.; South Lancashire Tramways, 3d. WYMAN, Oct. 05",2,10,True,False,False,False,False,False,False,False
"Acts-Metropolitan Electric Tramways, 2s.; Tees Valley Water, 6d....... .WYMAN, Oct. 05",2,10,True,False,False,False,False,True,False,False
"Acts-Metropolitan Railway, 1s.; Loughborough Corporation, 1s.; University College, London (Transfer), 18.; Accrington District Gas and Water Board, 1s. 3d.; Local Government Board's Provisional Orders Confirmation (No. 8), 1s. 8d.; (No. 12), 2s. 6d. ; (No. 18), 2s. 3d.; Rhymney Railway, 1s. 3d.. .WYMAN, Oct. 05",2,10,True,False,False,True,False,False,False,False
"Acts-Metropolitan and Great Central Railway Companies, 9d.; Great Northern Railway (Ire- land), 9d.; Hastings Tramways, 1s. 6d.; Oldham and Saddleworth District Tramways, 18.; North Sussex Gas, 9d.; Aylesbury Gas, 2s.; Skegness Water, 2s. 8d.; Electric Lighting Orders Conf. (No. 5), 28. 8d.; Pier and Harbour Orders Conf. (No. 2), 2s. 8d.: Millport Piers and Burgh Exten- sion Order Conf., 38.; Sandgate Urban District Council (Sanitary Powers), 18.; Norwich Union Life Insurance Society, 28.; Croydon Gas, 18. 9d.; Woolwich Borough Council, 18.; South Oxford- shire Water and Gas, 2s. 9d.; Charing Cross and Hampstead Railway, 1s.; Bootle Corporation, 18. 6d.; Hessle Gas, 2s. WYMAN, Nov. 05",2,10,True,False,False,True,False,False,False,False
"Acts-Nottingham Corporation, 2s. 3d.; Great Northern Railway, 1s. 9d.; Ealing Corpora- tion, 8s.; Great Western Railway, 68. 9d.; G.W.R. Add. Povers, 6s. 9d.; Gosport and Fare- ham Tramways, 1s. 3d.; Southport, Birkdale, and West Lancashire Water Board, 1s. 9d.; Little- hampton Urban District Council (Arun Bridge), 8s. 8d.; Matlock Bath Impr., 2s. 6d.; Rotherham, Maltby, and Loughton Railway, 2s. 9d. WYMAN, Dec. 05",2,10,True,False,False,False,False,False,False,False
"....... Acts-North Eastern Railway (Steam Vessels), 6d. ; Port Glasgow Improvement Order Conf. 6d.; Bristol Blind Asylum, 6d. ; Inverness Gas and Water Order Conf. 3d.; Stepney Borough Council (Superannuation), 9d.; Rhymney and Aber Valleys Gas and Water, 6d. WYMAN, Oct. 05",3,11,True,False,False,True,False,True,False,False
"Acts of Apostles, Thomas (W. H. Griffith) 1s. net July 05",3,11,False,False,False,False,False,False,False,False
"Acts of Privy Council: 1599-1600. 10s. WYMAN, Nov. 05",3,11,True,False,False,False,False,False,False,False
"Acts (Public General)-5 Edw. VII. 1905, 88.; London Gas, 6d.; Pier and Harbour Order Con- firmation (No. 1), 9d.; Hastings Harbour Railway Abandonment, 3d.. .WYMAN, Oct. 05",3,11,True,False,False,True,False,False,False,False
"Acts, Public General, of 1905, with Index, &c. 6s.; Mansfield Corporation, 2s. 6d.; Clyde Navi- gation (Constitution), 9d.; Education Board Provisional Order Confirmation (London, No. 2), 3d.; Great Central Railway, 3s. 9d.; Heckmond- wike Improvement, 3s. 6d.; Fraserburgh Har- bour, 1s.; London Government Scheme (London and Middlesex Adjustment) Confirmation, 9d.; Education Board Provisional Order Confirma- tion (London, No. 1), 1s.; Local Government Board's Provisional Orders Confirmation (No. 17), 1s.; Whitechapel and Bow Railway, 9d.; London Government Scheme (Hackney and Edmonton Unions Adjustment) Confirmation, 6d.; Western Valleys (Mons.) Water and Gas (Amendment), 6d. WYMAN, Oct. 05",3,11,True,False,False,True,False,False,False,False
"Acts-South Suburban Gas, 8d.; Brentwood Gas, 18. 9d.; Commercial Union Assurance Company, 18. 9d.; Mortgage Insurance Corporation, 18.; Local Government Board's Provisional Orders Confirmation (No. 4), 1s. 3d.; Great Eastern Rail- way, 1s. 3d.; Berkhampstead Gas, 2s. 6d. WYMAN, Sep. 05",3,11,True,False,False,False,False,False,False,False
"Acts -Southampton and Winchester Great Western Junction Railway (Abandonment), 8d.; Holy Trinity, Portsea, 1905, 8d. WYMAN, July 05",3,11,True,False,False,False,False,False,False,False
"Acts-Stockport Corporation, 1s. 9d.; Thames Conservancy, 6d.; Clyde Navigation, 1s. 8d.; Glasgow University Order Confirmation, 6d. ; Otley Improvement, 8s. ....... .WYMAN, Oct. 05",3,11,True,False,False,False,False,True,False,False
"Acts-Weaver Navigation, 6d.; Local Govern- ment Board's Provisional Orders Confirmation (No. 11), 2s. 6d.; Glasgow Corporation (Tram- ways Consolidation) Order Confirmation, 58. WYMAN, Nov. 05",3,11,True,False,False,True,False,False,False,False
"Acts-Wemyss Tramways Confirmation, 8s. ; Whitby Urban District Council, 28. 3d.; New- castle-upon-Tyne Corporation Tolls, 1s. ; Aberdare Urban District Council, 1s. 6d.; Andover Light and Power, 28. 8d. WYMAN, Nov. 05",3,11,True,False,False,False,False,False,False,False
"- …………………........... - Acworth (W. M.) Elements of Railway Economics. Cr. 8vo. 7 × 5, pp. 160, 28. net Adam Bede, Eliot (Geo.) 3s. 6d. Adam Bede, Eliot (Geo.) 6d. net Adam Bede, Eliot (Geo.) 18. net Adam Bede, Eliot (Geo.) 2s. 6d. Adams (H.)-Practical Trigonometry. For En- gineers, Architects, Surveyors. Enl. edit. Cr. 8vo. 7 × 44, pp. 78, 2s. 6d. net ... .WHITTAKER, Sep. 05",3,11,True,False,False,True,True,True,False,False
"Adams (H. C.)-Travellers' Tales. New edit. Cr. 8vo. 7 x 4, pp. 366, 28. ROUTLEDGE, Dec. 05",3,11,True,False,False,False,False,False,False,False
"Adams (J. W. B.) Illus. Hist. of Stuart P., 2s. 6d. - Sep. 05",3,11,False,False,False,False,False,False,False,False
"Adams (M.)-Little Plays for Little Players. 1. Cinderella; 2. Sleeping Beauty. 4to. swd. ea. 1s. EGERTON, Oct. 05",3,11,True,False,False,False,False,False,False,False
"Adams (T.)-Air varied. Edit. by Jn. E. West. 4to. 12 x 9, swd. 1s. 6d. net (Old Engl. Organ Music) ……………………………..NOVELLO, June 05",3,11,True,False,False,True,False,True,False,False
"Adams (T.)-Garden City and Agriculture. How to solve Problems of Rural Depopulation. Intro. Address by H. Rider Haggard. Cr. 8vo. 7 × 4, pp. 190, 2s. 6d. net; swd. 1s. net SIMPKIN, Oct. 05",3,11,True,False,False,False,True,False,False,False
"Adams (W. H. D.), Pairman (V (W.) Great Generals. Illus. 8vo. 8 x 5, pp. 858, 38. 6d. GALL & I. Nov. 05",3,11,False,False,False,True,False,False,False,False
"Adams (W. P.)-Castles in Sand: How to Build them. Book for the Seaside. Cr. 8vo. 7 x 4, pp. 142, swd. 1s. net...............GAY & B. July 05",3,11,False,False,False,False,False,True,False,False
"Adamson (J. W.)-Pioneers of Modern Educa- tion, 1600-1700. Cr. 8vo. 74 × 5, pp. 308, 4s. 6d. net... ......CAMB. UNIV. P. Sep. 05",3,11,False,False,False,False,False,True,False,False
"Adamson (R. M.)-Christian Doctrine of the Lord's Supper. Cr. 8vo. 74 × 5, pp. 300, 4s. 6d. net..... ..T. & T. CLARK, Mar. 05",3,11,True,False,False,False,False,True,False,False
"Adcock (A. St. John)-Admissions and Asides about Life and Literature. 12mo. 7 x 44, pp. 80, 1s. 6d. net; swd. 18. net E. MATHEWS, Nov., Dec. 05",3,11,False,False,False,False,True,False,False,False
"Addington Peace, Robinson (B. Fletcher) 3s. 6d. May 05",3,11,False,False,False,False,False,False,False,False
"Addison (J.)-Criticisms on Milton. 12mo. 6d. net (Nat. Lib.) .....................CASSELL, July 05",3,11,True,False,False,True,False,True,False,False
"Addison (J.) Sir Roger de Coverley, &c., 3s. 6d. nt. Oct. 05",3,11,False,False,False,False,False,False,False,False
"Addison (Julia)-Classic Myths in Art. Account of Greek Myths as illustrated by Great Artists. Illus. Cr. 8vo. 7 × 54, pp. 296, 6s. net T. W. LAURIE, May 05",3,11,True,False,False,False,False,False,False,False
"Addison (Julia De Wolf)-Art of the National Gallery. Critical Survey of Schools and Painters as represented in the British Collection. Cr. 8vo. 72 × 5, pp. 400, 68. net ...............BELL Nov. 05",3,11,False,False,False,False,False,True,False,False
"Addison, Essays from, 1s....…………………………………………………..June 05",3,11,False,False,False,False,False,True,False,False
"Addison, Macaulay, Winch, 18. ..............Nov. 05",3,11,False,False,False,False,False,True,False,False
"Addison's Essays from the 'Spectator.' With Explanatory Notes. New Edit. Cr. 8vo. 7 × 41, pp. 592, 2s. 6d. .ROUTLEDGE, Oct. 05",3,11,True,False,False,False,False,False,False,False
"Addresses, Hist., &c., Coudert (F. R.) 10s. 6d. net Nov. 05",3,11,False,False,False,False,False,False,False,False
"Addresses to Card. Newman, with his Replies, 68. net Sep. 05",3,11,False,False,False,False,False,False,False,False
Oct. 05,3,11,False,False,False,False,False,False,True,False
"Adela Cathcart, Macdonald (Geo.) 2s. 6d. FROWDE, Feb. 05",3,11,True,False,False,False,False,False,False,False
"Adeler (M.)-An Old Fogey, and other Stories. 8vo. swd. 6d. ………………………………………………...WARD & L. July 05",3,11,False,False,False,False,False,True,False,False
"Adeler (Max)—The Quakeress. Novel. Cr. 8vo. 71 × 5, pp. 852, 68...........WARD & L. Sep. 05",3,11,False,False,False,False,False,True,False,False
"Adkin (J. H. Knight-)-Woman Stealers. Tales of the House of the Otter. Cr. 8vo. 74 × 5, pp. 226, 3s. 6d. ..........ISBISTER, Jan. 06 Adkins (F. J.)-Tekel. Study of Educational Problems of the Day. Cr. 8vo. 7 × 44, pp. 250, 8s. 6d. ........SONNENSCHEIN, Sep. 05",3,11,True,False,False,True,False,True,False,False
"Adler (E. N.)-About Hebrew Manuscripts. 8vo. 7s. 6d. net..... ...........FROWDE, Sep. 05",3,11,True,False,False,False,False,True,False,False
"Adler (E. N.)-Jews in Many Lands. Extra cr. 8vo. 8x54, pp. 260, 5s. net... MACMILLAN, Oct. 05",3,11,True,False,False,False,False,False,False,False
"Admin., Organis., &c., Banning (S. T.) 48. 6d. net Mar, 05",3,11,False,False,False,False,False,False,False,False
.Oct. 05,3,11,False,False,False,False,False,False,True,False
"Adam (R.) Artist and Architect. With an Ac- count of his System. 4to. 10s. 6d. net UNWIN, Apr. 05",3,11,True,False,False,False,False,False,False,False
May 05,3,11,False,False,False,False,False,False,True,False
.Sep. 05,3,11,False,False,False,False,False,False,True,False
............. Oct. 05,3,11,False,False,False,False,False,True,True,False
Oct. 05,3,11,False,False,False,False,False,False,True,False
"Adam Bede, Key to, Mottram (Wm.) 7s. 6d. net Oct. 05",3,11,False,False,False,False,False,False,False,False
"Adamnain (Cain), Anecdota Ox., 12, 5s....... Feb. 05",3,11,False,False,False,False,False,True,False,False
"Adams (A.)-The Outlet. Novel. Illus. Cr. 8vo. 7 × 47, pp. 386, 6s ......CONSTABLE, June 05",3,11,True,False,False,False,False,True,False,False
"Adams (C. L.)-Castles of Ireland: Some Fortress Histories and Legends. Illus. Roy. 8vo. 91 × 51, pp. 874, 10s. 6d. net ………………………….STOCK, Jan. 05",3,11,True,False,False,False,False,True,False,False
"Adams (F. U.)-John Henry Smith, & Golfing Romance. Illus. Cr. 8vo. 8 x 5, pp. 362, 68. HUTCHINSON, July 05",3,11,True,False,False,False,False,False,False,False
"Adams (G. B.)-History of England from the Norman Conquest to the Death of John, 1066- 1216. (Political History of England, Vol. 2.) 8vo. 9 × 6, pp. 484, 78. 6d. net......LONGMANS, Oct. 05",3,11,True,False,False,True,False,True,False,False
".......... Admiral, Sladen (Douglas) 6d....... Admirals All, &c., Newbolt (Hy.) 1s. 6d., 18. Feb. 05",3,11,False,False,False,True,False,True,False,False
"Admirals, Famous Brit., Lee (Albert) 68. ...Nov. 05",3,11,False,False,False,False,False,False,False,False
"Admiralty: Distribution of Business, 1d.; Cruisers not Struck off Effective List, d. WYMAN, Mar. 05",3,11,True,False,False,False,False,False,False,False
"Admirer, Biog. of Gen. Rt. Hon Sir Redvers Hy. Buller, 1s. net ..........Aug. 05",4,12,False,False,False,False,False,True,False,False
"Admissions, Asides, abt. Life &c., Adcock (A. St. John) 1s. net; 1s. 6d. net ........Nov., Dec. 05",4,12,False,False,False,False,True,True,False,False
"Adolphe, Constant (Benj.) 1s. 6d., 2s. 6d. net June 05",4,12,False,False,False,False,False,False,False,False
"Advancement of Learning, Bacon (Lord) 6d. net June 05",4,12,False,False,False,False,False,False,False,False
"Advent Addresses, Williams (Fred. M.) 2s. 6d. net Nov. 05",4,12,False,False,False,False,False,False,False,False
"Advent of Capt. Pamphile, &c., Dumas (A.) 18. 6d. Nov. 05",4,12,False,False,False,False,False,False,False,False
"Adven. among Rooks, Lang (A.) 6s. 6d. net Mar. 05",4,12,False,False,False,False,False,False,False,False
"Adventure Book, Black, 5s. ........... Sep. 05",4,12,False,False,False,False,False,True,False,False
"Adven. in Pondland, Stevens (Frank) 58. ...Oct. 05",4,12,False,False,False,False,False,False,False,False
"'dven. of an Equerry, Gerard (Morice) 68. Mar. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of Blockade Runner, Watson (Wm.) 3s. 6d. Adven. of Don Quixote, Daly, 6s........... Adven. of H. Rovel, Couch (A. T. Quiller-) Adven. of Hy. Rochester, Strang (H.) 6s. Adven. of Jones, Carruth (Hayden) 18. 6d., 18. Sep. 05",4,12,False,False,False,True,False,True,False,False
Oct. 05,4,12,False,False,False,False,False,False,True,False
6d. Mar. 05,4,12,False,False,False,False,False,False,True,True
Oct. 05,4,12,False,False,False,False,False,False,True,False
Mar. 05,4,12,False,False,False,False,False,False,True,False
"Adv. of L. Duval, Bryant (M.) 68. .Feb. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of L. Field, Curate, Hocking (Silas) 2s. Jan. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of M. D'Haricot, Clouston (J. Storer) 6d. Apr. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of Naval Lieut., Cupples (G.) 28. ...Nov. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of Naval Officer, Hunter (Chs.) 6s. Jan. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of Odysseus, retold by F. S. Marvin, &c. 18. net..... ...Mar. 05",4,12,False,False,False,False,False,True,False,False
"Adven. of Post-Capt., by a Naval Officer, 8s. 6d. net Jan. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of Princess Daintipet, Corbett (Mrs.) 2s. 6d. Sep. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of Punch, Hope (Ascott R.) 6s.......Oct. 05",4,12,False,False,False,False,False,True,False,False
"Adven. of Sir L. Greaves, Smollett (Tobias) 1s. 6d. 2s. 6d. net ..Sep. 05",4,12,False,False,False,False,False,False,False,False
"Adven. of Val Dainty, Going (V. L.) 3s. 6d. Aug. 05",4,12,False,False,False,False,False,False,False,False
