original_entry,page_num,doc_page_num,opening_bits,author(s),title,format,little_bits,publisher,date,flagged,catalogue_year
"""A.L."" Print writing copy books (The). 8vo. 61×8, pp. 24, swd. 4d. net E. J. ARNOLD, Jan., May ’21",1,15.0,,“A.L.”,Print writing copy books (The).,8vo.,"61×8, pp. 24, swd. 4d. net",E. ARNOLD,"Jan., May 21",False,1921
"A.L.O.E.-The Lost jewel. Illus. by H. E. Butler. Cr. 8vo. 7×41, pp. 200, Is. 6d. net COLLINS, Sep. '21",1,15.0,,A.L.O.E.,The Lost jewel. Illus. by H. E. Butler.,Cr. 8vo.,"7×41, pp. 200, Is. 6d. net",COLLINS,Sep. 21,False,1921
"Aaron (Charles D.)-Diseases of the digestive organs. 3rd ed., rev. Ryl. 8vo. pp. 904, 50s. net LEWIS, Nov. '21",1,15.0,,Aaron (Charles D.),"Diseases of the digestive organs. 3rd ed., rev.",Ryl. 8vo.,"pp. 904, 50s. net",LEWIS,Nov. 21,False,1921
"Abbott (Claude Colleer)-Poems. Cr. 8vo. 7 × 58. pp. 69, 5s. net…….. .BLACKWELL, Sep. '21",1,15.0,,Abbott (Claude Colleer),Poems.,Cr. 8vo.,"7 × 58. pp. 69, 5s. net…….. .",BLACKWELL,Sep. 21,False,1921
"Abbott (Jane)-Aprilly. Cr. 8vo. pp. 287, 7s. 6d. net LIPPINCOTT, Dec. '21",1,15.0,,Abbott (Jane),Aprilly.,Cr. 8vo.,"pp. 287, 7s. 6d. net",LIPPINCOTT,Dec. 21,False,1921
"Abbott (Keene)-Wine o' the winds. Illus. Cr. 8vo. 7×51, pp. 336, 8s. 6d. net HODDER & S., Feb. '20",1,15.0,,Abbott (Keene),Wine o' the winds. Illus.,Cr. 8vo.,"7×51, pp. 336, 8s. 6d. net",HODDER & S.,Feb. 20,False,1921
"Abbott (Lyman)-What Christianity means to me. Cr. 8vo. pp. 194, 9s. net MACMILLAN, July '21",1,15.0,,Abbott (Lyman),What Christianity means to me.,Cr. 8vo.,"pp. 194, 9s. net",MACMILLAN,July 21,False,1921
"Abdallah Muhammad.-An Arabic history of Gujarat, entitled Zafar ul-Walih bi-Muzaffar wa Alih. Vol. 2. Ed. by Sir E. Denison Ross. 8vo. 21s.net. (Indian texts ser.)MURRAY, June '21",1,15.0,,Abdallah Muhammad.,"An Arabic history of Gujarat, entitled Zafar ul-Walih bi-Muzaffar wa Alih. Vol. 2. Ed. by Sir E. Denison Ross.",8vo.,21s.net. (Indian texts ser.),MURRAY,June 21,False,1921
"Abdullah (Achmed)-The Mating of the blades. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Oct. '21",1,15.0,,Abdullah (Achmed),The Mating of the blades.,Cr. 8vo.,"7×5, pp. 288, 8s. 6d. net",HUTCHINSON,Oct. 21,False,1921
"Abdullah (Achmed)-The Trail of the beast. Cr. 8vo. 7×5, pp. 288, 8s. 6d. net HUTCHINSON, Feb. '21",1,15.0,,Abdullah (Achmed),The Trail of the beast.,Cr. 8vo.,"7×5, pp. 288, 8s. 6d. net",HUTCHINSON,Feb. 21,False,1921
"Abel (George)-Wylins fae my wallet. Foreword by Prof. Stalker. Biographical sketch by Alex- ander Gammie. With portrait. 6th impr., 2nd ed. Cr. 8vo. 7×5, pp. 165, 3s. net A. GARDNER, July '21",1,15.0,,Abel (George),"Wylins fae my wallet. Foreword by Prof. Stalker. Biographical sketch by Alex- ander Gammie. With portrait. 6th impr., 2nd ed.",Cr. 8vo.,"7×5, pp. 165, 3s. net",A. GARDNER,July 21,False,1921
"Abel (Mary H.)-Successful family life on the moderate income. 8×5, pp. 263, 8s. 6d. net. (Family life ser.) .LIPPINCOTT, Nov. '21",1,15.0,,Abel (Mary H.),Successful family life on the moderate income.,,"8×5, pp. 263, 8s. 6d. net. (Family life ser.) .",LIPPINCOTT,Nov. 21,False,1921
"Abell (Westcott S., Sir)-Sea casualties and loss of life. Ryl. 8vo. pp. 38, swd. 3s. 6d. net SPON, Dec. '21",1,15.0,,"Abell (Westcott S., Sir)",Sea casualties and loss of life.,Ryl. 8vo.,"pp. 38, swd. 3s. 6d. net",SPON,Dec. 21,False,1921
"Aberdeen University-Roll of service in the Great War, 1914-1919. Edit. by Mabel Desborough Allardyce. 101x73, pp. 451 ABERDEEN UNIV. PR., Oct. '21",2,16.0,,,"Aberdeen University-Roll of service in the Great War, 1914-1919. Edit. by Mabel Desborough Allardyce.",,"101x73, pp. 451",ABERDEEN UNIV. PR.,Oct. 21,False,1921
"Abraham (J. Johnston)-My Balkan log. Illus. 8vo. 9×5, pp. 318, 15s. net CHAPMAN & H., Nov. '21",2,16.0,,Abraham (J. Johnston),My Balkan log. Illus.,8vo.,"9×5, pp. 318, 15s. net",CHAPMAN & H.,Nov. 21,False,1921
"Abrahams (Adolphe) and Morson (A. Clifford)—A Guide to urinary diseases. 8vo. 8 × 51, pp. 127, 9s. net. .E. ARNOLD, Oct. '21",2,16.0,,Abrahams (Adolphe) and Morson (A. Clifford),A Guide to urinary diseases.,8vo.,"8 × 51, pp. 127, 9s. net. .",E. ARNOLD,Oct. 21,False,1921
"Accidents (Street)-Return, 1920. id. H.M.S.O., Apr. '21",2,16.0,,,"Accidents (Street)-Return, 1920.",,id.,H.M. STATIONERY OFF.,Apr. 21,False,1921
"Accounts (Public)-1st, 2nd, 3rd and 4th reports from the Committee, 5s. net; Index, 6d. net H.M.S.O., Jan., May '21",2,16.0,,,"Accounts (Public)-1st, 2nd, 3rd and 4th reports from the Committee, 5s. net; Index, 6d. net",,,H.M. STATIONERY OFF.,"Jan., May 21",False,1921
"Accounts (Public)-1st, 2nd, 3rd and Special reports from the Select Ctte., with proceedings, &c., 6s. net; Index, 1s. net H.M.S.O., Sep., Nov. '21",2,16.0,,,"Accounts (Public)-1st, 2nd, 3rd and Special reports from the Select Ctte., with proceedings, &c.,",,"6s. net; Index, 1s. net",H.M. STATIONERY OFF.,"Sep., Nov. '21",False,1921
"Achad Ha-am. See Ha-am (Achad). Acheson (Arthur)-Shakespeare's lost years in London, 1586-1592. 8vo. 9 X6, pp. 261, 21S. net QUARITCH, Dec. '20",2,16.0,Achad Ha-am. See Ha-am (Achad).,Acheson (Arthur),"Shakespeare's lost years in London, 1586-1592.",8vo.,"9 X6, pp. 261, 21S. net",QUARITCH,Dec. 20,False,1921
"Ackworth (John)-Life's working creed. Cr. 8vo. 2s. 6d. net (Lib. of theology) ..W.C.O., May '21",2,16.0,,Ackworth (John),Life's working creed.,Cr. 8vo.,2s. 6d. net (Lib. of theology),W.C.O.,May 21,False,1921
"Acland (Eleanor)-Dark side out. Cr. 8vo. 7×5, pp. 381, 7s. 6d. net....SIDGWICK & J., June '21",2,16.0,,Acland (Eleanor),Dark side out.,Cr. 8vo.,"7×5, pp. 381, 7s. 6d. net....",SIDGWICK & J.,June 21,False,1921
"Acropolis Museum. Casson (Stanley)-Catalogue. Vol. 2, Sculpture and architectural fragments. Cr. 8vo. 36s. net CAMB UNIV. PR., May '21",2,16.0,,Casson (Stanley),"Acropolis Museum. -Catalogue. Vol. 2, Sculpture and architectural fragments.",Cr. 8vo.,36s. net,CAMB. UNIV. PR.,May 21,False,1921
"Action cards, set 1. Ryl. 8vo. swd. Is. 3d. net. (New world ser.) ..COLLINS, June '21",2,16.0,,,"Action cards, set 1.",Ryl. 8vo.,swd. Is. 3d. net. (New world ser.),COLLINS,June 21,False,1921
"Acts of devotion. Cr. 8vo. 71× 3, pp. 55, swd. 7d. net ...S.P.C.K., Dec. '21",2,16.0,,,Acts of devotion.,Cr. 8vo.,"71× 3, pp. 55, swd. 7d. net",S.P.C.K.,Dec. 21,False,1921
"Acts of Parliament-Public and General Acts. 1920, passed in the second session of the 31st Parlia- ment of the United Kingdom of Great Britain and Ireland, with table of titles and index, 6s. net ..H.M.S.O., Feb. '21",2,16.0,,,"Acts of Parliament-Public and General Acts. 1920, passed in the second session of the 31st Parlia- ment of the United Kingdom of Great Britain and Ireland, with table of titles and index,",,6s. net ..,H.M. STATIONERY OFF.,Feb. 21,False,1921
"Acts of Parliament-Public and General Acts of the 2nd Session of the 31st Parliament, with table of the titles and index, 6d. H.M.S.O., Mar. '21",2,16.0,,,"Acts of Parliament-Public and General Acts of the 2nd Session of the 31st Parliament, with table of the titles and index, 6d.",,,H.M. STATIONERY OFF.,Mar. 21,False,1921
"Acts of Parliament-Administration of justice, 2d.; Agriculture, 6d. ; Air navigation, 2d.; Appropriation (No. 2), 2d.; Convocation of the Clergy Measure (No. 1), Id.; Criminal injuries (Ireland), id.; Defence of the Realm (acquisi- tion of land), 1d.; Dyestuffs (import regula- tion), Id.; Expiring laws continuance, id.; Government of India Act (Consolidated) as Amended by the Act of 1919, 2s. 6d.; Govern- ment of Ireland, Is.; Housing (Scotland), 2d. ; Juvenile Courts (Metropolis), 1d.; Married women's property (Scotland), id.; Official secrets, 2d.; Public works loans, Id.; Registrar General (Scotland), 1d.; Roads, 3d.; Unem- ployment Insurance (temporary provisions amend.), id. (all net)......H.M.Š.O., Jan. '21",2,16.0,,,"Acts of Parliament-Administration of justice, 2d.; Agriculture, 6d. ; Air navigation, 2d.; Appropriation (No. 2), 2d.; Convocation of the Clergy Measure (No. 1), Id.; Criminal injuries (Ireland), id.; Defence of the Realm (acquisi- tion of land), 1d.; Dyestuffs (import regula- tion), Id.; Expiring laws continuance, id.; Government of India Act (Consolidated) as Amended by the Act of 1919, 2s. 6d.; Govern- ment of Ireland, Is.; Housing (Scotland), 2d. ; Juvenile Courts (Metropolis), 1d.; Married women's property (Scotland), id.; Official secrets, 2d.; Public works loans, Id.; Registrar General (Scotland), 1d.; Roads, 3d.; Unem- ployment Insurance (temporary provisions amend.), id. (all net)",,,H.M. STATIONERY OFF.,Jan. 21,False,1921
"Acts of Parliament-Local and Private: Aberdeen Harbour, 3d.; Baptist Chapels Scheme, 9d.; Bristol Corporation, 3s. 9d.; Brodick, Lamlash, Loch Ranza, and Whiting Bay Piers Order, IS. 3d.; Coventry Corporation, 5s.; Derwent Valley, Calver and Bakewell Railway, 3S.; Dumbarton Burgh and County Tramways order, 6d.; Durham County Water Board, 2s. 6d.; Erith improvement, 3s. 6d.; Falkirk and District Tramways order, 3d.; Glasgow Trades House order, 9d.; Greenock Port and Harbours order, 9d.; Huddersfield Corporation (general powers), 3s. 9d.; Hulme Trust Estates (non-educational) scheme, 3d.; Lanarkshire Tramways order, Is.; Little Longstone Con- gregational Chapel scheme, 6d.; Llanelly Corporation water, 4s.; Local Government Board (Ireland) Provisional orders (No. 4), 6d. ; Manchester Corporation, 5s. 9d.; Norwich Corporation, 4s.; Paisley Corporation (Inchin- nan Opening Bridge, 2s.; Pier and Harbour order (No. 3), 25.; (No. 4), IS. 3d. H.M.S.O., Jan. '21",2,16.0,,,"Acts of Parliament-Local and Private: Aberdeen Harbour, 3d.; Baptist Chapels Scheme, 9d.; Bristol Corporation, 3s. 9d.; Brodick, Lamlash, Loch Ranza, and Whiting Bay Piers Order, IS. 3d.; Coventry Corporation, 5s.; Derwent Valley, Calver and Bakewell Railway, 3S.; Dumbarton Burgh and County Tramways order, 6d.; Durham County Water Board, 2s. 6d.; Erith improvement, 3s. 6d.; Falkirk and District Tramways order, 3d.; Glasgow Trades House order, 9d.; Greenock Port and Harbours order, 9d.; Huddersfield Corporation (general powers), 3s. 9d.; Hulme Trust Estates (non-educational) scheme, 3d.; Lanarkshire Tramways order, Is.; Little Longstone Con- gregational Chapel scheme, 6d.; Llanelly Corporation water, 4s.; Local Government Board (Ireland) Provisional orders (No. 4), 6d. ; Manchester Corporation, 5s. 9d.; Norwich Corporation, 4s.; Paisley Corporation (Inchin- nan Opening Bridge, 2s.; Pier and Harbour order (No. 3), 25.; (No. 4), IS. 3d.",,,H.M. STATIONERY OFF.,Jan. 21,False,1921
"Acts of Parliament-Local and Private: Derwent Valley water, 3s. 6d.; London County Council (tramways and improvements), Is. net H.M.S.O., Feb. '21",2,16.0,,,"Acts of Parliament-Local and Private: Derwent Valley water, 3s. 6d.; London County Council (tramways and improvements), Is. net",,,H.M. STATIONERY OFF.,Feb. 21,False,1921
"Acts of Parliament-Consolidated Fund (No. 1), id.; Unemployment insurance, id. H.M.S.O., Mar. '21",2,16.0,,,"Acts of Parliament-Consolidated Fund (No. 1), id.; Unemployment insurance, id.",,,H.M. STATIONERY OFF.,Mar. 21,False,1921
"Acts of Parliament-Local and Private: Port of London (consolidation), 18s. 3d. net H.M.S.O., Mar. '21",2,16.0,,,"Acts of Parliament-Local and Private: Port of London (consolidation),",,18s. 3d. net,H.M. STATIONERY OFF.,Mar. 21,False,1921
"Acts of Parliament-Children, 1d.; Coal Mines (decontrol), Id.; Consolidated Fund (No. 2), id.; German Reparation (recovery), id.; Ministries of Munitions and Shipping (cessation), id.; Tribunals of Inquiry (evidence), id. H.M.S.O., Apr. '21",2,16.0,,,"Acts of Parliament-Children, 1d.; Coal Mines (decontrol), Id.; Consolidated Fund (No. 2), id.; German Reparation (recovery), id.; Ministries of Munitions and Shipping (cessation), id.; Tribunals of Inquiry (evidence), id.",,,H.M. STATIONERY OFF.,Apr. 21,False,1921
"Acts of Parliament-Army and Air Force (annual), Id.; Mr. Speaker's retirement, Id.; Public Health (tuberculosis), 1d.; Treaty of Peace (Hungary), id. .H.M.S.O., May '21",2,16.0,,,"Acts of Parliament-Army and Air Force (annual), Id.; Mr. Speaker's retirement, Id.; Public Health (tuberculosis), 1d.; Treaty of Peace (Hungary), id.",,,H.M. STATIONERY OFF.,May 21,False,1921
"Acts of Parliament-Local and Private: Bristol waterworks, IS. 3d.; Cottage Orders (No. 1), 3s. 9d. net.. ..H.M.S.O., June '21",2,16.0,,,"Acts of Parliament-Local and Private: Bristol waterworks, IS. 3d.; Cottage Orders (No. 1), 3s. 9d. net..",,,H.M. STATIONERY OFF.,June 21,False,1921
"Acts of Parliament-Agriculture (amend.), id.; The Army Act (annual), Is. 6d.; Captive birds shooting (prohibition), Id.; Housing, Id.; Importation of plumage (prohibition), Id.; Indian divorces (validity), 1d.; Parochial Church Councils (powers) measure, 1921 (No. 1), Id.; Protection of Animals Act (1911) amend., id.; Unemployment Insurances (No. 2), Id.. .H.M.S.O., July '21",2,16.0,,,"Acts of Parliament-Agriculture (amend.), id.; The Army Act (annual), Is. 6d.; Captive birds shooting (prohibition), Id.; Housing, Id.; Importation of plumage (prohibition), Id.; Indian divorces (validity), 1d.; Parochial Church Councils (powers) measure, 1921 (No. 1), Id.; Protection of Animals Act (1911) amend., id.; Unemployment Insurances (No. 2), Id..",,,H.M. STATIONERY OFF.,July 21,False,1921
"Acts of Parliament-Local and Private: Chatham and District Light Railways Co., 9d.; Cor- poration of London (bridge), 3d.; Liverpool Mineral and Metal Storage Co., Ltd. (delivery warrants), 3d.; South Metropolitan Gas, 9d.; Borough of Portsmouth waterworks, Is. 3d.; Forth Conservancy order, 4s. 3d.; Ionian Bank (Limited), 6d. ; North British Railway, IS.; Oxford motor services, 3d.; Pilotage orders (No. 2), 9d. net. .H.M.S.O., July '21",2,16.0,,,"Acts of Parliament-Local and Private: Chatham and District Light Railways Co., 9d.; Cor- poration of London (bridge), 3d.; Liverpool Mineral and Metal Storage Co., Ltd. (delivery warrants), 3d.; South Metropolitan Gas, 9d.; Borough of Portsmouth waterworks, Is. 3d.; Forth Conservancy order, 4s. 3d.; Ionian Bank (Limited), 6d. ; North British Railway, IS.; Oxford motor services, 3d.; Pilotage orders (No. 2), 9d. net.",,,H.M. STATIONERY OFF.,July 21,False,1921
"co 1921 (No. 2), Id.; Finance, 6d.; Greenwich Hos- pital, id.; Health resorts and watering places, id.; Housing (Scotland), id.; Isle of Man (customs), id.; Juries (emergency provisions) (renewal), id.; Land settlement (amendment), Id.; Licensing, 2d.; Merchant shipping, 1d.; National Health Insurance, Id.; Overseas trade (credits and insurance) amend., id.; Police pensions, 4d.; Protection of animals (Scotland) Act, 1912, amend., id.; Public Health (Officers), 1d.; Railways, 9d.; Repre- sentation of the people, id.; Salmon and freshwater fisheries, 1d.; Tithe annuities apportionment, id.; Territorial Army and Militia, 2d.; Water undertakings (modification of charges), 1d...........H.M.S O., Aug. '21",3,17.0,"co 1921 (No. 2), Id.; Finance, 6d.; Greenwich Hos- pital, id.; Health resorts and watering places, id.; Housing (Scotland), id.; Isle of Man (customs), id.; Juries (emergency provisions) (renewal), id.; Land settlement (amendment), Id.; Licensing, 2d.; Merchant shipping, 1d.; National Health Insurance, Id.; Overseas trade (credits and insurance) amend., id.; Police pensions, 4d.; Protection of animals (Scotland) Act, 1912, amend., id.; Public Health (Officers), 1d.; Railways, 9d.; Repre- sentation of the people, id.; Salmon and freshwater fisheries, 1d.; Tithe annuities apportionment, id.; Territorial Army and Militia, 2d.; Water undertakings (modification of charges), 1d...........",,,,,H.M. STATIONERY OFF.,Aug. 21,False,1921
"Acts of Parliament-Local and Private: Dundee Gas order, 6d. ; Falmouth docks, 1s.; Glasgow Corporation order, 1s. 3d.; Hamilton water and gas order, 9d.; Herts and Essex water, IS.; Ministry of Health provisional orders, (No. 3), Is. 6d.; (No. 1), 9d.; Perth Corpora- tion order, 3d.; Westgate and Birchington water, Is. 3d. net.. ..H.M.S.O., Aug. '21",3,17.0,,,"Acts of Parliament-Local and Private: Dundee Gas order, 6d. ; Falmouth docks, 1s.; Glasgow Corporation order, 1s. 3d.; Hamilton water and gas order, 9d.; Herts and Essex water, IS.; Ministry of Health provisional orders, (No. 3), Is. 6d.; (No. 1), 9d.; Perth Corpora- tion order, 3d.; Westgate and Birchington water, Is. 3d. net.",,,H.M. STATIONERY OFF.,Aug. 21,False,1921
"Acts of Parliament-Appropriation, 6d. ; Criminal procedure (Scotland), id.; Education, IS.; Exchequer and Audit Departments, Id.; Expiring laws continuance, rd.; Irish Railways (settlement of claims), id.; Public Works loans, id.; Safeguarding of industries, 2d.; Shops (early closing) Act (1920) amend., id.; Supreme Court Officers (retirement, pensions, &c.), id.; Telegraph (money), 1d.; Trusts (Scotland), 2d.; War pensions, Id. H.M.S.O., Sep. '21",3,17.0,,,"Acts of Parliament-Appropriation, 6d. ; Criminal procedure (Scotland), id.; Education, IS.; Exchequer and Audit Departments, Id.; Expiring laws continuance, rd.; Irish Railways (settlement of claims), id.; Public Works loans, id.; Safeguarding of industries, 2d.; Shops (early closing) Act (1920) amend., id.; Supreme Court Officers (retirement, pensions, &c.), id.; Telegraph (money), 1d.; Trusts (Scotland), 2d.; War pensions, Id.",,,H.M. STATIONERY OFF.,Sep. 21,False,1921
"Acts of Parliament-Local and Private: British Dyestuffs Corporation, Ltd. (railways transfer), 3d.; Cambridge Univ. and Town waterworks, 9d.; Eastbourne waterworks, Is. 3d.; Glasgow Deaf and Dumb Institution, 2s.; Grimsby Corporation, 7s. 9d.; John Newland Endow- ment, 9d.; Limerick markets, 6d.; L.C.C. (general powers), 1s. 6d.; Lymington Rural District, 6d. ; Middlesex County Council, 2s. 6d.; Ministry of Health provis. orders (No. 2), 9d., (5) is. 6d., (6) IS. 3d., (7) 2s. 6d., (8) 3s. 3d., 19) IS., (Dover ext.) 1s. 3d., (New- castle-under-Lyme ext.) 1s. 3d., (Shaftesbury ext.) is. 3d., (Ossett, &c., ext.) 2s. 6d., (Taunton ext.) 2s., (Water) is. 3d.; Pilotage orders (No. 3), 9d.; Preston Corp., 4s. 6d.; Sutton waterworks, IS. 6d.; Westminster City Council, Is..... .H.M S.O., Sep. '21",3,17.0,,,"Acts of Parliament-Local and Private: British Dyestuffs Corporation, Ltd. (railways transfer), 3d.; Cambridge Univ. and Town waterworks, 9d.; Eastbourne waterworks, Is. 3d.; Glasgow Deaf and Dumb Institution, 2s.; Grimsby Corporation, 7s. 9d.; John Newland Endow- ment, 9d.; Limerick markets, 6d.; L.C.C. (general powers), 1s. 6d.; Lymington Rural District, 6d. ; Middlesex County Council, 2s. 6d.; Ministry of Health provis. orders (No. 2), 9d., (5) is. 6d., (6) IS. 3d., (7) 2s. 6d., (8) 3s. 3d., 19) IS., (Dover ext.) 1s. 3d., (New- castle-under-Lyme ext.) 1s. 3d., (Shaftesbury ext.) is. 3d., (Ossett, &c., ext.) 2s. 6d., (Taunton ext.) 2s., (Water) is. 3d.; Pilotage orders (No. 3), 9d.; Preston Corp., 4s. 6d.; Sutton waterworks, IS. 6d.; Westminster City Council, Is.",,,H.M. STATIONERY OFF.,Sep. 21,False,1921
"Acts of Parliament-(Local and Private): Aber- deen Corporation (electricity works railway) order, 2s. 3d.; Bridge of Allan water, &c., order, 2s. 3d.; Croydon Corporation Water, 9d.; Dumbarton Burgh (water) order, 6d. ; Glasgow University (Dundonald Bursaries) order, 6d.; Leicester Corporation, 2s. 6d. ; Local Government Board (Ireland) pro- visional orders, 9d.; London County Council (money), 9d.; Metropolitan Water Board (charges), Is.; Mid-Glamorgan water, IS. 3d.; Ministry of Health provisional orders (No. 4), 9d.; Aberavon and Neath Extension, 45. (.d.; Barnsley Extension, 25. 3d.; Sheffield Ex.ension, 2s. 6d. ; North British Railway (Burntisland Harbour Transfer) order, 6d.; Paisley Gas order, 6d. ; Peterhead Harbours order, 3s. 3d.; Pier and Harbour orders (No. 1), 3s. 6d. ; (No. 2), 4s. 3d.; Pilotage orders (No. 4) 9d., (No. 6) 6d., (No. 7) 9d.; Provisional order (City of Manchester Police and Fire Brigade pension funds), 3d.; Pro- visional Order (marriages), 3d.; Wandsworth, Wimbledon and Epsom district, 1s.; Zion Congregational Chapel (Frampton Cotterell) scheme, 9d. net... ....H.M.S.O., Oct. '21",3,17.0,,,"Acts of Parliament-(Local and Private): Aber- deen Corporation (electricity works railway) order, 2s. 3d.; Bridge of Allan water, &c., order, 2s. 3d.; Croydon Corporation Water, 9d.; Dumbarton Burgh (water) order, 6d. ; Glasgow University (Dundonald Bursaries) order, 6d.; Leicester Corporation, 2s. 6d. ; Local Government Board (Ireland) pro- visional orders, 9d.; London County Council (money), 9d.; Metropolitan Water Board (charges), Is.; Mid-Glamorgan water, IS. 3d.; Ministry of Health provisional orders (No. 4), 9d.; Aberavon and Neath Extension, 45. (.d.; Barnsley Extension, 25. 3d.; Sheffield Ex.ension, 2s. 6d. ; North British Railway (Burntisland Harbour Transfer) order, 6d.; Paisley Gas order, 6d. ; Peterhead Harbours order, 3s. 3d.; Pier and Harbour orders (No. 1), 3s. 6d. ; (No. 2), 4s. 3d.; Pilotage orders (No. 4) 9d., (No. 6) 6d., (No. 7) 9d.; Provisional order (City of Manchester Police and Fire Brigade pension funds), 3d.; Pro- visional Order (marriages), 3d.; Wandsworth, Wimbledon and Epsom district, 1s.; Zion Congregational Chapel (Frampton Cotterell) scheme, 9d. net...",,,H.M. STATIONERY OFF.,Oct. 21,False,1921
"Acts of Parliament-Appropriation (No. 2), 3d.; Forestry, 2d.; Local Authorities (financial provisions), 2d.; National Health Insurance (prolongation of insurance), 2d.; Poor Law emergency provisions (Scotland), 2d.; Trade facilities, 2d.; Unemployed workers' depen- dants (temporary provision), 2d. net H.M.S.O., Nov. '21",3,17.0,,,"Acts of Parliament-Appropriation (No. 2), 3d.; Forestry, 2d.; Local Authorities (financial provisions), 2d.; National Health Insurance (prolongation of insurance), 2d.; Poor Law emergency provisions (Scotland), 2d.; Trade facilities, 2d.; Unemployed workers' depen- dants (temporary provision), 2d. net",,,H.M. STATIONERY OFF.,Nov. 21,False,1921
