,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
18,"Accountants (Institute of Chartered)--List of members, 1922 ; Royal Charter and by-laws. 7} x 51, pp. 1,125, swd, 2s. ......GEE, Feb. '22",Accountants,Institute of Chartered,List of members,GEE,2s.,,"Accountants (Institute of Chartered)--List of members, 1922 ; Royal Charter and by-laws. 7} x 51, pp. 1,125, swd, 2s. ......GEE, Feb. '22",Institute of Chartered Accountants,['Accountants (Institute of Chartered)'],,Feb. '22,1922,
19,"Accounts (Public)—and report. 2d. H.M.S.O., Mar. '22",Accounts,Public,2d,H.M.S.O.,2d.,,"Accounts (Public)—and report. 2d. H.M.S.O., Mar. '22",Public Accounts,['Accounts (Public)'],,Mar. '22,1922,
21,"Acharya (Sri Ananda)-Cakrasakha, the Com- panion of God. 8vo, pp. 141, 4s. 6d. net PROBSTHAIN, May '22",Acharya,Sri Ananda,"Cakrasakha, the Com- panion of God",PROBSTHAIN,4s. 6d.,"8vo,","Acharya (Sri Ananda)-Cakrasakha, the Com- panion of God. 8vo, pp. 141, 4s. 6d. net PROBSTHAIN, May '22",Sri Ananda Acharya,['Acharya (Sri Ananda)'],,May '22,1922,net
22,"Acharya (Sri Ananda)—Karlima Rani : lectures on the reconstruction of the humanity ideal. 8vo., pp. 243, 6s. net PROBSTHAIN, May'22",Acharya,Sri Ananda,Karlima Rani : lectures on the reconstruction of the humanity ideal,PROBSTHAIN,6s.,8vo.,"Acharya (Sri Ananda)—Karlima Rani : lectures on the reconstruction of the humanity ideal. 8vo., pp. 243, 6s. net PROBSTHAIN, May'22",Sri Ananda Acharya,['Acharya (Sri Ananda)'],,May'22,1922,net
23,"Acharya (Sri Ananda)-Saki, the comrade : poems. 8vo., pp. 105, 38. 6d. net PROBSTHAIN, May'22",Acharya,Sri Ananda,"Saki, the comrade : poems",PROBSTHAIN,6d.,8vo.,"Acharya (Sri Ananda)-Saki, the comrade : poems. 8vo., pp. 105, 38. 6d. net PROBSTHAIN, May'22",Sri Ananda Acharya,['Acharya (Sri Ananda)'],,May'22,1922,net
24,"Acharya (Sri Ananda)—Usarika : dawn rhythms. 8vo., pp. 34, 2s. net.... PROBSTHAIN, May'22",Acharya,Sri Ananda,Usarika : dawn rhythms,PROBSTHAIN,2s.,8vo.,"Acharya (Sri Ananda)—Usarika : dawn rhythms. 8vo., pp. 34, 2s. net.... PROBSTHAIN, May'22",Sri Ananda Acharya,['Acharya (Sri Ananda)'],,May'22,1922,net
25,"Ackermann (Louise)-Thoughts of a lonely From the French, by A. L. G. 57 x 4, pp. 68, 1s. 6d. net. Gowans & G., Jan. '22",Ackermann,Louise,"Thoughts of a lonely From the French, by A. L. G",G.,,,"Ackermann (Louise)-Thoughts of a lonely From the French, by A. L. G. 57 x 4, pp. 68, Is. 6d. net. Gowans & G., Jan. '22",Louise Ackermann,['Ackermann (Louise)'],,Jan. '22,1922,
26,"Ackland (Mary)-The Temple of your heart, and other verse. 74 x 5, pp. 32, 2s. net. STOCKWELL, Apr.'22",Ackland,Mary,"The Temple of your heart, and other verse",STOCKWELL,2s.,,"Ackland (Mary)-The Temple of your heart, and other verse. 74 x 5, pp. 32, 25. net. STOCKWELL, Apr.'22",Mary Ackland,['Ackland (Mary)'],,Apr.'22,1922,net
27,"Acland (Arthur H. D., Sir) and Jones (Benjamin)- Working-men co-operators : an account of the co-operative movement in Great Britain. Rev. by J. P. Madams. 4th ed. 64 x 41, pp. 219 (Manchester) CO-OPERATIVE UNION, Mar.'22",Acland,"Arthur H. D., Sir",Working-men co-operators : an account of the co-operative movement in Great Britain,CO-OPERATIVE UNION,,,"Acland (Arthur H. D., Sir) and Jones (Benjamin)- Working-men co-operators : an account of the co-operative movement in Great Britain. Rev. by J. P. Madams. 4th ed. 64 x 41, pp. 219 (Manchester) CO-OPERATIVE UNION, Mar.'22","Arthur H. D., Sir Acland","['Acland (Arthur H. D., Sir)', 'Jones (Benjamin)']",,Mar.'22,1922,
28,"Acton (Beatrice)—Verses from the borderland. 8vo, pp. 110, 43. 6d. net. THACKER, Nov. '22",Acton,Beatrice,Verses from the borderland,THACKER,6d.,"8vo,","Acton (Beatrice)—Verses from the borderland. 8vo, pp. 110, 43. 6d. net. THACKER, Nov. '22",Beatrice Acton,['Acton (Beatrice)'],,Nov. '22,1922,net
29,"Acts (Local and Private) passed in the roth and urth year of the reign of George V., with an index. 4s. 3d. net........H.M.S.O., Mar. '22",Acts,Local,"George V., with an index",H.M.S.O.,4s. 3d.,,"Acts (Local and Private) passed in the roth and urth year of the reign of George V., with an index. 45. 3d. net........H.M.S.O., Mar. '22",Local Acts,"['Acts (Local)', 'Acts (Private)']",,Mar. '22,1922,net
30,"Acts of Parliament-Local and private Acts passed in the with and 12th years of the reign of H.M. King George V. ; with index. 3s. 6d. net ...H.M.S.O., 1922 Acts (Public General) —Table showing effect of the Acts passed in the with and 12th years of the reign of H.M. George V. s, 6d. net. H.M.S.O., Apr. '22",,,Acts of Parliament-Local and private Acts passed in the with and,H.M.S.O.,6d.,,"Acts of Parliament-Local and private Acts passed in the with and 12th years of the reign of H.M. King George V. ; with index. 35. 6d. net ...H.M.S.O., 1922 Acts (Public General) —Table showing effect of the Acts passed in the with and 12th years of the reign of H.M. George V. IS, 6d. net. H.M.S.O., Apr. '22",,,,Apr. '22,1922,net
31,"Acts of Parliament-Local and private. Church of Scotland (general trustees) order, iis. net; Dorward's House of Refuge (Montrose) order, s.; Edinburgh Corporation order, 2s. 3d. ; Greenock Corporation order, 2s.; Perth Cor- poration (waterworks, &c.) order, 2s. 3d. net H.M.S.O., Jan. '22",,,Acts of Parliament-Local and private,H.M.S.O.,2s. 3d.,,"Acts of Parliament-Local and private. Church of Scotland (general trustees) order, iis. net; Dorward's House of Refuge (Montrose) order, IS.; Edinburgh Corporation order, 25. 3d. ; Greenock Corporation order, 25.; Perth Cor- poration (waterworks, &c.) order, 2s. 3d. net H.M.S.O., Jan. '22",,,,Jan. '22,1922,net
32,"Acts of Parliament-Oban Burgh order, 6d.; East Lothian County buildings order, 6d.; Dundee Corporation order, is. ód. net H.M.S.O., Jan.'22",,,Acts of Parliament-Oban Burgh order,H.M.S.O.,,,"Acts of Parliament-Oban Burgh order, 6d.; East Lothian County buildings order, 6d.; Dundee Corporation order, is. ód. net H.M.S.O., Jan.'22",,,,Jan.'22,1922,
33,"Acts of Parliament--Local and private. Liverpool Corporation, 378. net......H.M.S.O., Feb. '22",,,Acts of Parliament--Local and private,H.M.S.O.,,,"Acts of Parliament--Local and private. Liverpool Corporation, 378. net......H.M.S.O., Feb. '22",,,,Feb. '22,1922,
34,"Acts of Parliament-Army and Air Force (annual) 3d. ; East India loans, 2d.; Kenya divorces (validity), 2d... ..H.M.S.O., Apr. '22",,,Acts of Parliament-Army and Air Force (annual),H.M.S.O.,2d.,,"Acts of Parliament-Army and Air Force (annual) 3d. ; East India loans, 2d.; Kenya divorces (validity), 2d... ..H.M.S.O., Apr. '22",,,,Apr. '22,1922,
35,"Acts of Parliament- Public General Acts, 1921. 8vo, 6s, net .H.M.S.O., A pr. '22",,,Acts of Parliament- Public General Acts,H.M.S.O.,6s.,"8vo,","Acts of Parliament- Public General Acts, 1921. 8vo, 6s, net .H.M.S.O., A pr. '22",,,,A pr. '22,1922,net
36,"Acts of Parliament-Public general acts passed in the uth and 12th years of the reign of H.M. George V: Table showing the effect on the. s. Od. net. H.M.S.O., May'22",,,Acts of Parliament-Public general acts passed in the uth and,H.M.S.O.,,,"Acts of Parliament-Public general acts passed in the uth and 12th years of the reign of H.M. George V: Table showing the effect on the. IS. Od. net. H.M.S.O., May'22",,,,May'22,1922,
37,"Acts of Parliament-Empire settlement, 2d, ; Juries, 3d.; Representation of the people, 2d. net.... ....H.M.S.O., June '22",,,Acts of Parliament-Empire settlement,H.M.S.O.,2d.,,"Acts of Parliament-Empire settlement, 2d, ; Juries, 3d.; Representation of the people, 2d. net.... ....H.M.S.O., June '22",,,,June '22,1922,net
38,"Acts of Parliament: Local and private. Madras Railway annuities. 6d. net H.M.S.O., June '22",,,Acts of Parliament: Local and private,H.M.S.O.,6d.,,"Acts of Parliament: Local and private. Madras Railway annuities. 6d. net H.M.S.O., June '22",,,,June '22,1922,net
39,"Acts of Parliament-Local and private. Milford docks. ed. net .H.M.S.O., June '22",,,Acts of Parliament-Local and private,H.M.S.O.,,,"Acts of Parliament-Local and private. Milford docks. ed. net .H.M.S.O., June '22",,,,June '22,1922,
40,"Acts of Parliament-Air Ministry (Kenley Com- mon), 3d. ; Allotments, 6d.; Do. (Scotland), 6d. ; Appropriation, yd.; British nationality and status of aliens, 2d. ; Celluloid and cinema film, 6d. ; Constabulary (Ireland), 3d. ; Criminal law amend., 2d. ; Education (Scot- land : superannuation), 2d. ; Electricity (sup- ply), 6d. ; Expiring laws, 3d.; Indian High Courts, 2d. ; 1sle of Man (customs), 2d. ; Law of property, 8s.; Local govt. and other officers' superannuation, 6d.; Lunacy, 2d. ; Milk and dairies, 3d. ; National health in- surance, 2d. ; Naval discipline, 3d.; Oil in navigable waters, 3d.; Post Office (parcels), 2d.; do. (pneumatic tubes acquisition), 3d. ; Public works loans, 2d. ; Railway and Canal Commis. (consents), 2d.; Representation of the people (No. 2), 2d.; School teachers (superannuation), 2d.; Solicitors, 3d.; Tele- graph (money), 2d. ; Universities (Scot.), 2d. ; War service canteens (disposal of surplus), 2d. ; Whale fisheries (Scot.) amend., 2d. ; Air Force Act, 3s. (all net)........H.M.S.O., Aug. '22",,,Acts of Parliament-Air Ministry (Kenley Com- mon),H.M.S.O.,3s.,,"Acts of Parliament-Air Ministry (Kenley Com- mon), 3d. ; Allotments, 6d.; Do. (Scotland), 6d. ; Appropriation, yd.; British nationality and status of aliens, 2d. ; Celluloid and cinema film, 6d. ; Constabulary (Ireland), 3d. ; Criminal law amend., 2d. ; Education (Scot- land : superannuation), 2d. ; Electricity (sup- ply), 6d. ; Expiring laws, 3d.; Indian High Courts, 2d. ; Isle of Man (customs), 2d. ; Law of property, 8s.; Local govt. and other officers' superannuation, 6d.; Lunacy, 2d. ; Milk and dairies, 3d. ; National health in- surance, 2d. ; Naval discipline, 3d.; Oil in navigable waters, 3d.; Post Office (parcels), 2d.; do. (pneumatic tubes acquisition), 3d. ; Public works loans, 2d. ; Railway and Canal Commis. (consents), 2d.; Representation of the people (No. 2), 2d.; School teachers (superannuation), 2d.; Solicitors, 3d.; Tele- graph (money), 2d. ; Universities (Scot.), 2d. ; War service canteens (disposal of surplus), 2d. ; Whale fisheries (Scot.) amend., 2d. ; Air Force Act, 35. (all net)........H.M.S.O., Aug. '22",,,,Aug. '22,1922,
41,"Acts of Parliament-Local and private : Legal and General Assurance Soc., Ltd., 3s. net; Leicester freemen, gd, net. H.M.S.O., Aug. '22",,,Acts of Parliament-Local and private : Legal and General Assurance Soc,H.M.S.O.,,,"Acts of Parliament-Local and private : Legal and General Assurance Soc., Ltd., 35. net; Leicester freemen, gd, net. H.M.S.O., Aug. '22",,,,Aug. '22,1922,
42,"Adams (John)—Modern developments in educa- tional practice. Cr. 8vo. 75 X 5, pp., 318, 6s. net.. .UNIV. OF LONDON, July 22",Adams,John,Modern developments in educa- tional practice,UNIV. OF LONDON,6s.,8vo.,"Adams (John)—Modern developments in educa- tional practice. Cr. 8vo. 75 X 5, pp., 318, 6s. net.. .UNIV. OF LONDON, July 22",John Adams,['Adams (John)'],,July 22,1922,net
43,"Adams (John) ed.-New teaching. Popular ed 8vo. 9 X 5t, pp. 435, 7s. 6d. net. HODDER & S., Nov. '22",Adams,John,New teaching,HODDER & S.,7s. 6d.,8vo.,"Adams (John) ed.-New teaching. Popular ed 8vo. 9 X 5t, pp. 435, 75. 6d. net. HODDER & S., Nov. '22",John Adams,['Adams (John)'],ed.,Nov. '22,1922,net
44,"Adams (John)-The Student's guide. 5th impr. Cr. 8vo. 7£ X 5, pp. 302, 3s. 6d. net. Univ. OF LONDON PR., Aug. '22",Adams,John,The Student's guide,OF LONDON PR.,,8vo.,"Adams (John)-The Student's guide. 5th impr. Cr. 8vo. 7£ X 5, pp. 302, 3s. 6d. net. Univ. OF LONDON PR., Aug. '22",John Adams,['Adams (John)'],,Aug. '22,1922,
45,"Adams (Samuel Hopkins)-Success : a novel. Cr. 8vo. 71 X 5, pp. 553, 8s. 6d. net CONSTABLE, Feb. '22",Adams,Samuel Hopkins,Success : a novel,CONSTABLE,8s. 6d.,8vo.,"Adams (Samuel Hopkins)-Success : a novel. Cr. 8vo. 71 X 5, pp. 553, 8s. 6d. net CONSTABLE, Feb. '22",Samuel Hopkins Adams,['Adams (Samuel Hopkins)'],,Feb. '22,1922,net
46,"Adcock (A. St. John)-The Divine tragedy. Cr. 8vo. 71 x 51, pp. 92, 5s, net. Selwyn & B., Sept. '22",Adcock,A. St. John,The Divine tragedy,B.,,8vo.,"Adcock (A. St. John)-The Divine tragedy. Cr. 8vo. 71 x 51, pp. 92, 5s, net. Selwyn & B., Sept. '22",A. St. John Adcock,['Adcock (A. St. John)'],,Sept. '22,1922,
47,"Addams (Jane)—Peace and bread in time of war. 74% 54, pp. 266, 6s. 6d. net s. 60.; tional Chapels scheme, 9d.; Ministry of Health provis. orders, No. 2, is. 3d.; No. 3, 6d. ; No. 4, is. gd. ; No. 5, is.; No. 6, is. 3d. No. 7, is. 3d. ; No. 8, s.; No. 9, is. 3d. ; No. 10, s. 3d. ; do. (Guildford exten.), is. 6d.; do. (Water), 9d.; Newhaven and Seaford water, 2s. 3d. ; Norfolk fisheries provis. order, 3d.; Northampton Corpn., 2s. 6d.; Notting- ham Corpn. (Trent navigation), 6d. ; Notting- hamshire and Derbyshire tramways, 2s. ; Ossett Corpn. (water), 1s. 3d. ; Pier and har. bours orders, is. gd.; Pilotage orders, No. 1, is. 3d. ; No. 3, 9d.; No. 4, 1s. 3d. ; Rugby School, is.; Sheffield gas, 1s. 3d.; Stock Conversions and Invest. Trust, Ltd., 6d.; Stoke-on-Trent gas, 3s. 3d.; Taw and Tor- ridge fisheries, is. 6d. ; Towy fisheries, 1s. 6d. ; Tramways order, is. 3d. ; Yorkshire electric power, 9d. (all net). .H.M.S.O., Sep. '22",Addams,Jane,Peace and bread in time of war,H.M.S.O.,9d.,,"Addams (Jane)—Peace and bread in time of war. 74% 54, pp. 266, 6s. 6d. net IS. 60.; tional Chapels scheme, 9d.; Ministry of Health provis. orders, No. 2, is. 3d.; No. 3, 6d. ; No. 4, is. gd. ; No. 5, is.; No. 6, is. 3d. No. 7, is. 3d. ; No. 8, IS.; No. 9, is. 3d. ; No. 10, IS. 3d. ; do. (Guildford exten.), is. 6d.; do. (Water), 9d.; Newhaven and Seaford water, 25. 3d. ; Norfolk fisheries provis. order, 3d.; Northampton Corpn., 25. 6d.; Notting- ham Corpn. (Trent navigation), 6d. ; Notting- hamshire and Derbyshire tramways, 25. ; Ossett Corpn. (water), Is. 3d. ; Pier and har. bours orders, is. gd.; Pilotage orders, No. 1, is. 3d. ; No. 3, 9d.; No. 4, Is. 3d. ; Rugby School, is.; Sheffield gas, Is. 3d.; Stock Conversions and Invest. Trust, Ltd., 6d.; Stoke-on-Trent gas, 35. 3d.; Taw and Tor- ridge fisheries, is. 6d. ; Towy fisheries, Is. 6d. ; Tramways order, is. 3d. ; Yorkshire electric power, 9d. (all net). .H.M.S.O., Sep. '22",Jane Addams,['Addams (Jane)'],,Sep. '22,1922,
48,"Acts of Parliament–Local and private. Durham County Water Bd., 3s. 9d.; Staffordshire asylums, 2s. od.; Ayr Burgh (electricity), 3. 3d. ; Cambridge Corporation, 4s. 6d.; Šouth Staffordshire Waterworks, 3s. 9d. ; Kingston-upon-Hull Corporation, Shepton Mallet waterworks, 28. 3d. net. H.M.S.O., Dec. '22",,,Acts of Parliament–Local and private,H.M.S.O.,3d.,,"Acts of Parliament–Local and private. Durham County Water Bd., 35. 9d.; Staffordshire asylums, 25. od.; Ayr Burgh (electricity), 3. 3d. ; Cambridge Corporation, 45. 6d.; Šouth Staffordshire Waterworks, 3s. 9d. ; Kingston-upon-Hull Corporation, Shepton Mallet waterworks, 28. 3d. net. H.M.S.O., Dec. '22",,,,Dec. '22,1922,net
49,"Adair (Cecil)—Happy chance. Cr. 8vo. 73 X 5, pp. 256, 7s, 6d. net .S. PAUL, May'22",Adair,Cecil,Happy chance,S. PAUL,7s. 6d.,8vo.,"Adair (Cecil)—Happy chance. Cr. 8vo. 73 X 5, pp. 256, 7s, 6d. net .S. PAUL, May'22",Cecil Adair,['Adair (Cecil)'],,May'22,1922,net
50,"Adair (Cecil)—The Mist pool. Cheap cd. 18mo. 64x4), pp. 256, 2s. net....S. PAUL, May'22",Adair,Cecil,The Mist pool,S. PAUL,2s.,18mo.,"Adair (Cecil)—The Mist pool. Cheap cd. 18mo. 64x4), pp. 256, 25. net....S. PAUL, May'22",Cecil Adair,['Adair (Cecil)'],,May'22,1922,net
51,"Adair (Cecil) -Quadrille Court. Ch. ed. 18mo. 64 x 44, pp. 253, 2s. net......S. PAUL, May'22",Adair,Cecil,Quadrille Court,S. PAUL,2s.,18mo.,"Adair (Cecil) -Quadrille Court. Ch. ed. 18mo. 64 x 44, pp. 253, 25. net......S. PAUL, May'22",Cecil Adair,['Adair (Cecil)'],,May'22,1922,net
52,"Adams (C. L.)-Insurance points worth knowing: Cr. 8vo. 71 x 44, pp. 128, 2s. 6d. net OUSELEY, May'22",Adams,C. L.,Insurance points worth knowing:,OUSELEY,2s. 6d.,8vo.,"Adams (C. L.)-Insurance points worth knowing: Cr. 8vo. 71 x 44, pp. 128, 25. 6d. net OUSELEY, May'22",C. L. Adams,['Adams (C. L.)'],,May'22,1922,net
53,"Adams Elisabeth B.)-My cat Prospêro : pioneer who hridged the gulf between the and the unseen. 71 x 5, pp 167, 58. net HUTCHINSON, Apr. '22",,,Adams Elisabeth B.)-My cat Prospêro : pioneer who hridged the gulf between the and the unseen,HUTCHINSON,,,"Adams Elisabeth B.)-My cat Prospêro : pioneer who hridged the gulf between the and the unseen. 71 x 5, pp 167, 58. net HUTCHINSON, Apr. '22",,,,Apr. '22,1922,
54,"Adams (Elizabeth K.)-Women professional workers. Cr. 8vo. pp. 467, 138. net MACMILLAN, Jan.'22",Adams,Elizabeth K.,Women professional workers,MACMILLAN,,8vo.,"Adams (Elizabeth K.)-Women professional workers. Cr. 8vo. pp. 467, 138. net MACMILLAN, Jan.'22",Elizabeth K. Adams,['Adams (Elizabeth K.)'],,Jan.'22,1922,
55,"Adams (Elmer C.)-Heroines of modern progress. Cr. 8vo, ios, net.. . MACMILLAN, May '22",Adams,Elmer C.,Heroines of modern progress,MACMILLAN,,"8vo,","Adams (Elmer C.)-Heroines of modern progress. Cr. 8vo, ios, net.. . MACMILLAN, May '22",Elmer C. Adams,['Adams (Elmer C.)'],,May '22,1922,
56,"Adams (George Burton)-Civilisation during the Middle Ages: especially in relation to modern civilisation. Rev. ed. 8vo, 8} x 54, pp. 462, 12s. 6d. net.... ..SCRIBNERS, Dec. '22",Adams,George Burton,Civilisation during the Middle Ages: especially in relation to modern civilisation,SCRIBNERS,12s. 6d.,"8vo,","Adams (George Burton)-Civilisation during the Middle Ages: especially in relation to modern civilisation. Rev. ed. 8vo, 8} x 54, pp. 462, 12s. 6d. net.... ..SCRIBNERS, Dec. '22",George Burton Adams,['Adams (George Burton)'],,Dec. '22,1922,net
