,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
834,"Drummond (H.)-Kingdom of God and your part in it. Cr. 8vo. swd. 6d. ...BAGSTER, Nov. 03",Drummond,H.,Kingdom of God and your part in it,BAGSTER,6d.,8vo.,"Drummond (H.)-Kingdom of God and your part in it. Cr. 8vo. swd. 6d. ...BAGSTER, Nov. 03",H. Drummond,['Drummond (H.)'],,Nov. 03,1903,
835,"Drury (W. D.)-Home Gardening: Manual for Amateur. 2nd ed. enl. Illus. cr. 8vo. swd. 1s. net ..........L. U. GILL, Apr. 03",Drury,W. D.,Home Gardening: Manual for Amateur,L. U. GILL,1s.,8vo.,"Drury (W. D.)-Home Gardening: Manual for Amateur. 2nd ed. enl. Illus. cr. 8vo. swd. 1s. net ..........L. U. GILL, Apr. 03",W. D. Drury,['Drury (W. D.)'],,Apr. 03,1903,net
836,"Drury (W. P.)-Shadow on the Quarter Deck. Cr. 8vo. 7 x 43, pp. 318, 3s. 6d. ...CHAPMAN, May 03",Drury,W. P.,Shadow on the Quarter Deck,CHAPMAN,3s. 6d.,8vo.,"Drury (W. P.)-Shadow on the Quarter Deck. Cr. 8vo. 7 x 43, pp. 318, 3s. 6d. ...CHAPMAN, May 03",W. P. Drury,['Drury (W. P.)'],,May 03,1903,
837,"Dry (W.)-Nights at the Opera. Vols. 4, 5, 6. Wagner. 8 vols. in case. Cr. 8vo. swd. 3s. 6d. net DE LA MORE PRESS, May 03",Dry,W.,Nights at the Opera,DE LA MORE PRESS,3s. 6d.,8vo.,"Dry (W.)-Nights at the Opera. Vols. 4, 5, 6. Wagner. 8 vols. in case. Cr. 8vo. swd. 3s. 6d. net DE LA MORE PRESS, May 03",W. Dry,['Dry (W.)'],,May 03,1903,net
838,"Dryden (J.)-Essay of Dramatic Poesie. 12mo. 6x4, pp. 156, 1s. 4d..... .....DENT, Dec. 03",Dryden,J.,Essay of Dramatic Poesie,DENT,1s. 4d.,12mo.,"Dryden (J.)-Essay of Dramatic Poesie. 12mo. 6x4, pp. 156, 1s. 4d..... .....DENT, Dec. 03",J. Dryden,['Dryden (J.)'],,Dec. 03,1903,
839,"Dublin University Calendar. Vol. 1. 1902-3. Cr. 8vo. 2s. ...LONGMANS, Feb. 03",,,Dublin University Calendar,LONGMANS,2s.,8vo.,"Dublin University Calendar. Vol. 1. 1902-3. Cr. 8vo. 2s. ...LONGMANS, Feb. 03",,,,Feb. 03,1903,
840,"Dubnow (S. M.)--Jewish History: Essay in Philosophy of History. Cr. 8vo. 74 x 43, pp. 182, 2s. 6d. net ..MACMILLAN, Apr. 03",Dubnow,S. M.,Jewish History: Essay in Philosophy of History,MACMILLAN,2s. 6d.,8vo.,"Dubnow (S. M.)--Jewish History: Essay in Philosophy of History. Cr. 8vo. 74 x 43, pp. 182, 2s. 6d. net ..MACMILLAN, Apr. 03",S. M. Dubnow,['Dubnow (S. M.)'],,Apr. 03,1903,net
841,"Du Boisgobey (F.)-The Angel of the Chimes. 8vo. swd. 6d....... .GREENING, Aug. 03",Du Boisgobey,F.,The Angel of the Chimes,GREENING,6d.,8vo.,"Du Boisgobey (F.)-The Angel of the Chimes. 8vo. swd. 6d....... .GREENING, Aug. 03",F. Du Boisgobey,['Du Boisgobey (F.)'],,Aug. 03,1903,
842,"Duckworth (Canon)-The Holy Land. Folio, bds. 3s. 6d. ..TUCK, Sep. 03",Duckworth,Canon,The Holy Land,TUCK,3s. 6d.,,"Duckworth (Canon)-The Holy Land. Folio, bds. 3s. 6d. ..TUCK, Sep. 03",Canon Duckworth,['Duckworth (Canon)'],,Sep. 03,1903,
843,"Duff (Prof.)-Abraham and the Patriarchal Age. 16mo. 5 x 4, pp. 140, 9d. net (Temple Series of Bible Characters) .....DENT, Sep. 03",Duff,Prof.,Abraham and the Patriarchal Age,DENT,9d.,16mo.,"Duff (Prof.)-Abraham and the Patriarchal Age. 16mo. 5 x 4, pp. 140, 9d. net (Temple Series of Bible Characters) .....DENT, Sep. 03",Prof. Duff,['Duff (Prof.)'],,Sep. 03,1903,net
844,"Duffy (Sir C. G.)-My Life in Two Hemispheres. With Portrait. 2 vols. Ch. pop. ed. cr. 8vo. 8 x 5, pp. 756, 7s. (Reformer's Bookshelf) UNWIN, Feb. 03",Duffy,Sir C. G.,My Life in Two Hemispheres,UNWIN,7s.,8vo.,"Duffy (Sir C. G.)-My Life in Two Hemispheres. With Portrait. 2 vols. Ch. pop. ed. cr. 8vo. 8 x 5, pp. 756, 7s. (Reformer's Bookshelf) UNWIN, Feb. 03",Sir C. G. Duffy,['Duffy (Sir C. G.)'],,Feb. 03,1903,
845,"Dugmore (A. R.)—Nature and the Camera: how to Photograph Live Birds and their Nests; Animals, Wild and Tame; Reptiles, Insects. Fish, and other Aquatic Forms; Flowers, Trees, and Fungi. 8vo. 8 × 6, pp. 140, 5s. net HEINEMANN, Mar. 03",Dugmore,A. R.,"Nature and the Camera: how to Photograph Live Birds and their Nests; Animals, Wild and Tame; Reptiles, Insects",HEINEMANN,5s.,8vo.,"Dugmore (A. R.)—Nature and the Camera: how to Photograph Live Birds and their Nests; Animals, Wild and Tame; Reptiles, Insects. Fish, and other Aquatic Forms; Flowers, Trees, and Fungi. 8vo. 8 × 6, pp. 140, 5s. net HEINEMANN, Mar. 03",A. R. Dugmore,['Dugmore (A. R.)'],,Mar. 03,1903,net
846,"Dumas (A.)—Black Tulip. Dumas (A)-Black Tulip. MACLAREN, Apr. 03",Dumas,A.,Black Tulip,MACLAREN,,,"Dumas (A.)—Black Tulip. Dumas (A)-Black Tulip. MACLAREN, Apr. 03",A. Dumas,['Dumas (A.)'],,Apr. 03,1903,
847,"Dumas (A.)-Georges; or, the 1sle of France. Newly trans. by Alfred Allinson. 8vo. swd. 6d. METHUEN, Sep. 03",Dumas,A.,"Georges; or, the",METHUEN,6d.,8vo.,"Dumas (A.)-Georges; or, the 1sle of France. Newly trans. by Alfred Allinson. 8vo. swd. 6d. METHUEN, Sep. 03",A. Dumas,['Dumas (A.)'],,Sep. 03,1903,
848,"Dumas (A)-Robin Hood the Outlaw. 8vo. swd. 6d. ..METHUEN, Aug. 03",Dumas,A,Robin Hood the Outlaw,METHUEN,6d.,8vo.,"Dumas (A)-Robin Hood the Outlaw. 8vo. swd. 6d. ..METHUEN, Aug. 03",A Dumas,['Dumas (A)'],,Aug. 03,1903,
849,"Dumas (A.)-Snowball and Sultanetta. 8vo. swd. 6d. ..METHUEN, Nov. 03",Dumas,A.,Snowball and Sultanetta,METHUEN,6d.,8vo.,"Dumas (A.)-Snowball and Sultanetta. 8vo. swd. 6d. ..METHUEN, Nov. 03",A. Dumas,['Dumas (A.)'],,Nov. 03,1903,
850,"Dumas (A.) The Three Musketeers. Newly transl. by Alfred Allinson. Intro. by Andrew Lang. 8vo. swd. 1s. ............. .METHUEN, Aug. 03",Dumas,A.,The Three Musketeers,METHUEN,1s.,8vo.,"Dumas (A.) The Three Musketeers. Newly transl. by Alfred Allinson. Intro. by Andrew Lang. 8vo. swd. 1s. ............. .METHUEN, Aug. 03",A. Dumas,['Dumas (A.)'],,Aug. 03,1903,
851,"Dumas (A.)-Twenty Years After. Newly trans. by Alfred Allinson. 8vo. swd. 18. METHUEN, Oct.03",Dumas,A.,Twenty Years After,METHUEN,,8vo.,"Dumas (A.)-Twenty Years After. Newly trans. by Alfred Allinson. 8vo. swd. 18. METHUEN, Oct.03",A. Dumas,['Dumas (A.)'],,Oct.03,1903,
852,"Dunlop, Scots Revised Reports, 2, 3, 4, ea. 80s. net ............... Dumas E. WILSON, Jan. 03",,,"Dunlop, Scots Revised Reports, 2, 3, 4, ea",E. WILSON,,,"Dunlop, Scots Revised Reports, 2, 3, 4, ea. 80s. net ............... Dumas E. WILSON, Jan. 03",,,,Jan. 03,1903,
853,"Duclaux (Madame Mary)--Fields of France: Little Essays in Descriptive Sociology. Cr. 8vo. 74 × 5, pp. 826, 5s. net............CHAPMAN, Nov. 03",Duclaux,Madame Mary,Fields of France: Little Essays in Descriptive Sociology,CHAPMAN,5s.,8vo.,"Duclaux (Madame Mary)--Fields of France: Little Essays in Descriptive Sociology. Cr. 8vo. 74 × 5, pp. 826, 5s. net............CHAPMAN, Nov. 03",Madame Mary Duclaux,['Duclaux (Madame Mary)'],,Nov. 03,1903,net
854,"Dudeney (Mrs. Henry)-Story of Susan. Cr. 8vo. 7 × 5, pp. 348, 6s. HEINEMANN, Oct. 03",Dudeney,Mrs. Henry,Story of Susan,HEINEMANN,6s.,8vo.,"Dudeney (Mrs. Henry)-Story of Susan. Cr. 8vo. 7 × 5, pp. 348, 6s. HEINEMANN, Oct. 03",Mrs. Henry Dudeney,['Dudeney (Mrs. Henry)'],,Oct. 03,1903,
855,"Dueley (E. C.)-The Principles and Practice of Gynecology. 3rd ed. rev. 8vo. 21s. net H. KIMPTON, Feb. 03",Dueley,E. C.,The Principles and Practice of Gynecology,H. KIMPTON,21s.,8vo.,"Dueley (E. C.)-The Principles and Practice of Gynecology. 3rd ed. rev. 8vo. 21s. net H. KIMPTON, Feb. 03",E. C. Dueley,['Dueley (E. C.)'],,Feb. 03,1903,net
856,"Dunn (H. T.)-Recollections of Dante Gabriel Rossetti and his Circle (Cheyne Walk Life). Ed. and Annotated by Gale Pedrick. Pref. Note by William Michael Rossetti. Cr. 8vo. 7 × 5. pp. 104, 3s. 6d. net .E. MATHEWS, Dec. 03",Dunn,H. T.,Recollections of Dante Gabriel Rossetti and his Circle (Cheyne Walk Life),E. MATHEWS,3s. 6d.,8vo.,"Dunn (H. T.)-Recollections of Dante Gabriel Rossetti and his Circle (Cheyne Walk Life). Ed. and Annotated by Gale Pedrick. Pref. Note by William Michael Rossetti. Cr. 8vo. 7 × 5. pp. 104, 3s. 6d. net .E. MATHEWS, Dec. 03",H. T. Dunn,['Dunn (H. T.)'],,Dec. 03,1903,net
857,"Duos (J. H.)-Order of the Cross and other Detective Stories. 8vo. swd. 6d. EVERETT, June 03",Duos,J. H.,Order of the Cross and other Detective Stories,EVERETT,6d.,8vo.,"Duos (J. H.)-Order of the Cross and other Detective Stories. 8vo. swd. 6d. EVERETT, June 03",J. H. Duos,['Duos (J. H.)'],,June 03,1903,
858,"Duprat (G. L.)-Morals: Treatise on Psycho- Sociological Bases of Ethics. Trans. by W. J. Greenstreet. Cr. 8vo. 7 × 43, pp. 398, 6s. (Con- temporary Science Series)... ......W. SCOTT, Oct. 03",Duprat,G. L.,Morals: Treatise on Psycho- Sociological Bases of Ethics,W. SCOTT,6s.,8vo.,"Duprat (G. L.)-Morals: Treatise on Psycho- Sociological Bases of Ethics. Trans. by W. J. Greenstreet. Cr. 8vo. 7 × 43, pp. 398, 6s. (Con- temporary Science Series)... ......W. SCOTT, Oct. 03",G. L. Duprat,['Duprat (G. L.)'],,Oct. 03,1903,
859,"Dupré (A.), Hake (H. W.)-Short Manual of Inorganic Chemistry. 3rd ed., thoroughly rev. and partly rewritten, with special reference to the Periodic Law. Cr. 8vo. 7 × 54, pp. 408, 68. net....... ………………………..GRIFFIN, Mar. 03",,,Short Manual of Inorganic Chemistry,GRIFFIN,,8vo.,"Dupré (A.), Hake (H. W.)-Short Manual of Inorganic Chemistry. 3rd ed., thoroughly rev. and partly rewritten, with special reference to the Periodic Law. Cr. 8vo. 7 × 54, pp. 408, 68. net....... ………………………..GRIFFIN, Mar. 03",,"['Dupré (A.), Hake (H. W.)']",,Mar. 03,1903,
860,"Dutt (W. A.)-Norfolk Broads. 48 Coloured and 29 Uncoloured Illus. by Frank Southgate. 8vo. 9 × 61, pp. 388, 21s. net.........] ..METHUEN, June 03",Dutt,W. A.,Norfolk Broads,METHUEN,,8vo.,"Dutt (W. A.)-Norfolk Broads. 48 Coloured and 29 Uncoloured Illus. by Frank Southgate. 8vo. 9 × 61, pp. 388, 21s. net.........] ..METHUEN, June 03",W. A. Dutt,['Dutt (W. A.)'],,June 03,1903,
861,"Dyer (B.)-Manuring of Hops. Reprinted from 'Brewing Trade Review,' No. 206, 1903. 8vo. .VINTON, Nov. 03",Dyer,B.,Manuring of Hops,VINTON,,8vo.,"Dyer (B.)-Manuring of Hops. Reprinted from 'Brewing Trade Review,' No. 206, 1903. 8vo. .VINTON, Nov. 03",B. Dyer,['Dyer (B.)'],,Nov. 03,1903,
862,"Dyer (B.), Shrivell (F. W. E.)-Manuring of Market Garden Crops. Repr. from 'Journal of Royal Horticultural Society,' Vol. 27, Part 4, 1908. 8vo. swd. 1s......... ......... VINTON, July 03",,,Manuring of Market Garden Crops,VINTON,1s.,8vo.,"Dyer (B.), Shrivell (F. W. E.)-Manuring of Market Garden Crops. Repr. from 'Journal of Royal Horticultural Society,' Vol. 27, Part 4, 1908. 8vo. swd. 1s......... ......... VINTON, July 03",,"['Dyer (B.), Shrivell (F. W. E.)']",,July 03,1903,
863,"Dyer (Helen S.)-A Life for God in India: Me- morials of Mrs. Jennie Fuller of Akola and Bom- bay. Cr. 8vo. 7 × 41, pp. 190, 2s. 6d. net REVELL, Mar. 03",Dyer,Helen S.,A Life for God in India: Me- morials of Mrs,REVELL,2s. 6d.,8vo.,"Dyer (Helen S.)-A Life for God in India: Me- morials of Mrs. Jennie Fuller of Akola and Bom- bay. Cr. 8vo. 7 × 41, pp. 190, 2s. 6d. net REVELL, Mar. 03",Helen S. Dyer,['Dyer (Helen S.)'],,Mar. 03,1903,net
864,"Dyer (J.)-Poems. Ed. by Edward Thomas. 12mo. 64 × 44, pp. 126, 2s.; swd. 18. (Welsh Library) UNWIN, June 03",Dyer,J.,Poems,UNWIN,,12mo.,"Dyer (J.)-Poems. Ed. by Edward Thomas. 12mo. 64 × 44, pp. 126, 2s.; swd. 18. (Welsh Library) UNWIN, June 03",J. Dyer,['Dyer (J.)'],,June 03,1903,
865,"Dyke (H. van)-The Story of the other Wise Man. Narrow 12mo. 63 × 34, pp. 86, 2s. HARPER, Feb. 03",Dyke,H. van,The Story of the other Wise Man,HARPER,2s.,12mo.,"Dyke (H. van)-The Story of the other Wise Man. Narrow 12mo. 63 × 34, pp. 86, 2s. HARPER, Feb. 03",H. van Dyke,['Dyke (H. van)'],,Feb. 03,1903,
866,"Dyke (J. C. van)-The Meaning of Pictures: Six Lectures given for Columbia University at the Metropolitan Museum of Art. Illus. cr. 8vo. 5, pp. 174, 5s. net ....NEWNES, May 03",Dyke,J. C. van,The Meaning of Pictures: Six Lectures given for Columbia University at the Metropolitan Museum of Art,NEWNES,5s.,8vo.,"Dyke (J. C. van)-The Meaning of Pictures: Six Lectures given for Columbia University at the Metropolitan Museum of Art. Illus. cr. 8vo. 5, pp. 174, 5s. net ....NEWNES, May 03",J. C. van Dyke,['Dyke (J. C. van)'],,May 03,1903,net
867,"E. (J.) Leaves worth Turning: a Fragrant Thought for Every Day. Collected. Sm. 4to. 18. 6d.; leather, 2s. 6d. ...ALLENSON, Sep. 03",E.,J.,Leaves worth Turning: a Fragrant Thought for Every Day,ALLENSON,2s. 6d.,4to.,"E. (J.) Leaves worth Turning: a Fragrant Thought for Every Day. Collected. Sm. 4to. 18. 6d.; leather, 2s. 6d. ...ALLENSON, Sep. 03",J. E.,['E. (J.)'],,Sep. 03,1903,
868,"E. (J.)-Leaves worth Turning: a Fragrant Thought for Every Day. Collected. 16mo. pp. 152, 1s. net; leather, 2s. net; India paper, 2s. 6d. net ALLENSON, Oct. 03",E.,J.,Leaves worth Turning: a Fragrant Thought for Every Day,ALLENSON,2s. 6d.,16mo.,"E. (J.)-Leaves worth Turning: a Fragrant Thought for Every Day. Collected. 16mo. pp. 152, 1s. net; leather, 2s. net; India paper, 2s. 6d. net ALLENSON, Oct. 03",J. E.,['E. (J.)'],,Oct. 03,1903,net
869,"Eady (K. M. and R.)-Riverton Boys: a Story of Two Schools. Cr. 8vo. 7 x 5, pp. 228, 1s. 6d. NELSON, Oct. 03",Eady,K. M.,Riverton Boys: a Story of Two Schools,NELSON,1s. 6d.,8vo.,"Eady (K. M. and R.)-Riverton Boys: a Story of Two Schools. Cr. 8vo. 7 x 5, pp. 228, 1s. 6d. NELSON, Oct. 03",K. M. Eady,"['Eady (K. M.)', 'Eady (R.)']",,Oct. 03,1903,
870,"Earle (Alice Morse)-Sundials and Roses of Yes- terday. Cr. 8vo. 7 × 5, pp. 486, 10s. 6d. net MACMILLAN, Jan. 03",Earle,Alice Morse,Sundials and Roses of Yes- terday,MACMILLAN,10s. 6d.,8vo.,"Earle (Alice Morse)-Sundials and Roses of Yes- terday. Cr. 8vo. 7 × 5, pp. 486, 10s. 6d. net MACMILLAN, Jan. 03",Alice Morse Earle,['Earle (Alice Morse)'],,Jan. 03,1903,net
871,"Earle (J.)-Book for Beginner in Anglo-Saxon. Comprising Short Grammar, Selections from Gospels, Parsing, Glossary. 4th ed. rev. through- out. 12mo. 6 × 4, pp. 120, limp, 2s. 6d. FROWDE, Oct. 03",Earle,J.,Book for Beginner in Anglo-Saxon,FROWDE,2s. 6d.,12mo.,"Earle (J.)-Book for Beginner in Anglo-Saxon. Comprising Short Grammar, Selections from Gospels, Parsing, Glossary. 4th ed. rev. through- out. 12mo. 6 × 4, pp. 120, limp, 2s. 6d. FROWDE, Oct. 03",J. Earle,['Earle (J.)'],,Oct. 03,1903,
872,"Earle (J.)-Microcosmographie. Faithfully re- printed from the edition of 1633. 18mo. 5 × 8§, 28. net............ .METHUEN, Sep. 03",Earle,J.,Microcosmographie,METHUEN,,18mo.,"Earle (J.)-Microcosmographie. Faithfully re- printed from the edition of 1633. 18mo. 5 × 8§, 28. net............ .METHUEN, Sep. 03",J. Earle,['Earle (J.)'],,Sep. 03,1903,
873,"Eastern Sunsets. By Iarfhlaith. Cr. 8vo. 7 × 5, pp. 132, 3s. 6d. net..................SIMPKIN, Aug. 03",,,Eastern Sunsets,SIMPKIN,3s. 6d.,8vo.,"Eastern Sunsets. By Iarfhlaith. Cr. 8vo. 7 × 5, pp. 132, 3s. 6d. net..................SIMPKIN, Aug. 03",,,,Aug. 03,1903,net
874,"Eccles (W. McA.) Imperfectly Descended Testis: its Anatomy &c. 8vo. 7s. 6d. net ---- BAILLIÈRE, May 03",Eccles,W. McA.,Imperfectly Descended Testis: its Anatomy &c,BAILLIÈRE,,8vo.,"Eccles (W. McA.) Imperfectly Descended Testis: its Anatomy &c. 8vo. 7s. 6d. net ---- BAILLIÈRE, May 03",W. McA. Eccles,['Eccles (W. McA.)'],,May 03,1903,
875,"Echols (W. H.) Elementary Text-book on Differential and Integral Calculus. 8vo. 8s. 6d. BELL, May 03",Echols,W. H.,Elementary Text-book on Differential and Integral Calculus,BELL,8s. 6d.,8vo.,"Echols (W. H.) Elementary Text-book on Differential and Integral Calculus. 8vo. 8s. 6d. BELL, May 03",W. H. Echols,['Echols (W. H.)'],,May 03,1903,
876,"Economica, Bibliogr., par Ewin Tzabo, 58. net net ... Edgeworth (Maria)-Ormond: a Tale. Intro. by Anne Thackeray Ritchie. Illus. by Carl. Schloesser. Cr. 8vo. 7 x 41, pp. 360, 28. net; lthr. 8s. net (Illus. Pocket Classics) MACMILLAN, May 03",,,"Economica, Bibliogr",MACMILLAN,8s.,8vo.,"Economica, Bibliogr., par Ewin Tzabo, 58. net net ... Edgeworth (Maria)-Ormond: a Tale. Intro. by Anne Thackeray Ritchie. Illus. by Carl. Schloesser. Cr. 8vo. 7 x 41, pp. 360, 28. net; lthr. 8s. net (Illus. Pocket Classics) MACMILLAN, May 03",,,,May 03,1903,net
877,"Edgeworth (Maria)-Parents' Assistant; or, Stories for Children. Intro. by Anne Thackeray Ritchie. Illus. by Chris Hammond. 12mo. 7 × 44, pp. 486, 2s. net; lthr. 8s. net MACMILLAN, Aug. 03",Edgeworth,Maria,"Parents' Assistant; or, Stories for Children",MACMILLAN,8s.,12mo.,"Edgeworth (Maria)-Parents' Assistant; or, Stories for Children. Intro. by Anne Thackeray Ritchie. Illus. by Chris Hammond. 12mo. 7 × 44, pp. 486, 2s. net; lthr. 8s. net MACMILLAN, Aug. 03",Maria Edgeworth,['Edgeworth (Maria)'],,Aug. 03,1903,net
878,"Edgeworth (Maria)-Popular Tales. Intro. by Anne Thackeray Ritchie. Illus. by Chris Ham- mond. Cr. 8vo. 7 x 4, pp. 528, 2s. net; lthr. 3s. net (Illus. Pocket Classics) MACMILLAN, May 03",Edgeworth,Maria,Popular Tales,MACMILLAN,3s.,8vo.,"Edgeworth (Maria)-Popular Tales. Intro. by Anne Thackeray Ritchie. Illus. by Chris Ham- mond. Cr. 8vo. 7 x 4, pp. 528, 2s. net; lthr. 3s. net (Illus. Pocket Classics) MACMILLAN, May 03",Maria Edgeworth,['Edgeworth (Maria)'],,May 03,1903,net
879,"Edmonds (E. P.)-Marks of a Good Churchman. According to the Rules and Principles of the Church of England. Leaflet. Per 100, 28. SIMPKIN, June 03",Edmonds,E. P.,Marks of a Good Churchman,SIMPKIN,,,"Edmonds (E. P.)-Marks of a Good Churchman. According to the Rules and Principles of the Church of England. Leaflet. Per 100, 28. SIMPKIN, June 03",E. P. Edmonds,['Edmonds (E. P.)'],,June 03,1903,
880,"Eddy (C.-Mr. Page's Wild Oats. Cr. 8vo. 74 x 44, pp. 816, 6s. ……………..E. ARNOLD, Oct. 03",,,Eddy (C.-Mr,E. ARNOLD,,8vo.,"Eddy (C.-Mr. Page's Wild Oats. Cr. 8vo. 74 x 44, pp. 816, 6s. ……………..E. ARNOLD, Oct. 03",,,,Oct. 03,1903,
881,"Eddy (C.)-Taint of the City. Cr. 8vo. 7 × 5, pp. 826, 6s.. .E. ARNOLD, Mar. 03",Eddy,C.,Taint of the City,E. ARNOLD,6s.,8vo.,"Eddy (C.)-Taint of the City. Cr. 8vo. 7 × 5, pp. 826, 6s.. .E. ARNOLD, Mar. 03",C. Eddy,['Eddy (C.)'],,Mar. 03,1903,
882,"Eden (F.)—A Garden in Venice. 4to. 9 × 71, pp. 142, 21s. net ....NEWNES, Oct. 03",Eden,F.,A Garden in Venice,NEWNES,21s.,4to.,"Eden (F.)—A Garden in Venice. 4to. 9 × 71, pp. 142, 21s. net ....NEWNES, Oct. 03",F. Eden,['Eden (F.)'],,Oct. 03,1903,net
883,"Eden and Gethsemane: Addresses for Communion Services. By Principal Alexander Stewart and others. Cr. 8vo. 7 × 43, pp. 232, 3s. 6d. net J. ROBINSON, May 03",,,Eden and Gethsemane: Addresses for Communion Services,J. ROBINSON,3s. 6d.,8vo.,"Eden and Gethsemane: Addresses for Communion Services. By Principal Alexander Stewart and others. Cr. 8vo. 7 × 43, pp. 232, 3s. 6d. net J. ROBINSON, May 03",,,,May 03,1903,net
884,"Edgeworth (Maria)-Belinda. Intro. by Anne Thackeray Ritchie. Illus. by Chris Hammond. 12mo. 7 x 4, pp. 506, 28. net; leather, 3s. net (Illustrated Pocket Classics) MACMILLAN, July 03",Edgeworth,Maria,Belinda,MACMILLAN,3s.,12mo.,"Edgeworth (Maria)-Belinda. Intro. by Anne Thackeray Ritchie. Illus. by Chris Hammond. 12mo. 7 x 4, pp. 506, 28. net; leather, 3s. net (Illustrated Pocket Classics) MACMILLAN, July 03",Maria Edgeworth,['Edgeworth (Maria)'],,July 03,1903,net
885,"Edgeworth (Maria)—Helen. Intro. by Anne Thackeray Ritchie. Illus. by Chris. Hammond. Cr. 8vo. 7x4, pp. 504, 2s. net; lthr. 3s. net Illus. Pocket Classics) ......MACMILLAN, June 03",Edgeworth,Maria,Helen,MACMILLAN,,8vo.,"Edgeworth (Maria)—Helen. Intro. by Anne Thackeray Ritchie. Illus. by Chris. Hammond. Cr. 8vo. 7x4, pp. 504, 2s. net; lthr. 3s. net Illus. Pocket Classics) ......MACMILLAN, June 03",Maria Edgeworth,['Edgeworth (Maria)'],,June 03,1903,
886,"Education and Professions. Cr. 8vo. 7 × 5, pp. 874, 5s. net (Woman's Lib.) CHAPMAN, Feb. 03",,,Education and Professions,CHAPMAN,5s.,8vo.,"Education and Professions. Cr. 8vo. 7 × 5, pp. 874, 5s. net (Woman's Lib.) CHAPMAN, Feb. 03",,,,Feb. 03,1903,net
887,"Edwardes (Alice) Lyrics and Unfinished Ro- mances. 16mo. swd. 1s. net (Vigo Cabinet Ser.) E. MATHEWS, Oct. 03",Edwardes,Alice,Lyrics and Unfinished Ro- mances,E. MATHEWS,1s.,16mo.,"Edwardes (Alice) Lyrics and Unfinished Ro- mances. 16mo. swd. 1s. net (Vigo Cabinet Ser.) E. MATHEWS, Oct. 03",Alice Edwardes,['Edwardes (Alice)'],,Oct. 03,1903,net
888,"Edwards (A.)-Jewellers', Silversmiths', and kin- dred Traders' Accounts. 8vo. 5s. nt. GEE, Aug. 03",Edwards,A.,"Jewellers', Silversmiths', and kin- dred Traders' Accounts",GEE,,8vo.,"Edwards (A.)-Jewellers', Silversmiths', and kin- dred Traders' Accounts. 8vo. 5s. nt. GEE, Aug. 03",A. Edwards,['Edwards (A.)'],,Aug. 03,1903,
889,"Edwards (Amelia B.-Barbara's History. New ed. cr 8vo. 7 × 44, pp. 480, 2s. ...HURST, Sep. 03",,,Edwards (Amelia B.-Barbara's History,HURST,2s.,8vo.,"Edwards (Amelia B.-Barbara's History. New ed. cr 8vo. 7 × 44, pp. 480, 2s. ...HURST, Sep. 03",,,,Sep. 03,1903,
890,"Edwards (Amelia B.)-Lord Brackenbury. New ed. cr. 8vo. 74 × 41, pp. 406, 2s. ...HURST, Sep. 03",Edwards,Amelia B.,Lord Brackenbury,HURST,2s.,8vo.,"Edwards (Amelia B.)-Lord Brackenbury. New ed. cr. 8vo. 74 × 41, pp. 406, 2s. ...HURST, Sep. 03",Amelia B. Edwards,['Edwards (Amelia B.)'],,Sep. 03,1903,
891,"Edwards (E. H.)-Fire and Sword in Shansi: the Story of Martyrdom of Foreigners and Chinese Christians. Intro. Note by Alexander Maclaren. 8vo. 8 × 5, pp. 326, 6s..........OLIPHANT, Mar. 03",Edwards,E. H.,Fire and Sword in Shansi: the Story of Martyrdom of Foreigners and Chinese Christians,OLIPHANT,6s.,8vo.,"Edwards (E. H.)-Fire and Sword in Shansi: the Story of Martyrdom of Foreigners and Chinese Christians. Intro. Note by Alexander Maclaren. 8vo. 8 × 5, pp. 326, 6s..........OLIPHANT, Mar. 03",E. H. Edwards,['Edwards (E. H.)'],,Mar. 03,1903,
892,"Edwards (F. M.)-Defence and Defensive Posi- tions. Rev ed. 1902. Cr. 8vo. 7s. 6d. W. CLOWES, Mar. 03",Edwards,F. M.,Defence and Defensive Posi- tions,W. CLOWES,7s. 6d.,8vo.,"Edwards (F. M.)-Defence and Defensive Posi- tions. Rev ed. 1902. Cr. 8vo. 7s. 6d. W. CLOWES, Mar. 03",F. M. Edwards,['Edwards (F. M.)'],,Mar. 03,1903,
893,"Edwards (Miss Betham-)-A Humble Lover. Cr. 8vo. 74 × 5, pp. 342, 6s................HURST, Feb. 03",Edwards,Miss Betham-,A Humble Lover,HURST,6s.,8vo.,"Edwards (Miss Betham-)-A Humble Lover. Cr. 8vo. 74 × 5, pp. 342, 6s................HURST, Feb. 03",Miss Betham- Edwards,['Edwards (Miss Betham-)'],,Feb. 03,1903,
894,"Edwards (M. Betham-)-Reminiscences. Rev. ed. Imp. 16mo. 7 × 5, pp. 206, 3s. 6d. net UNIT LIBRARY, Nov. 03",Edwards,M. Betham-,Reminiscences,UNIT LIBRARY,3s. 6d.,16mo.,"Edwards (M. Betham-)-Reminiscences. Rev. ed. Imp. 16mo. 7 × 5, pp. 206, 3s. 6d. net UNIT LIBRARY, Nov. 03",M. Betham- Edwards,['Edwards (M. Betham-)'],,Nov. 03,1903,net
