,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
1269,"Bullen (Frank T.)-A Bounty boy. Cr. 8vo. 74 X5, pp. 362, 2s, net..HOLDEN & H., June 12",Bullen,Frank T.,A Bounty boy,HOLDEN & H.,2s.,0.1,8vo.,"Bullen (Frank T.)-A Bounty boy. Cr. 8vo. 74 X5, pp. 362, 2s, net..HOLDEN & H., June 12",Frank T. Bullen,['Bullen (Frank T.)'],,June 12,net
1271,"Bulman (H. P.) and Redmayne (R. A. S.) Colliery working and management. 3rd edit. 8vo. 97 x 5), pp: 322, 5s. net ..C. LOCKWOOD, Sep. 12",Bulman,H. P.,Colliery working and management,C. LOCKWOOD,5s.,0.25,8vo.,"Bulman (H. P.) and Redmayne (R. A. S.) Colliery working and management. 3rd edit. 8vo. 97 x 5), pp: 322, 55. net ..C. LOCKWOOD, Sep. 12",H. P. Bulman,"['Bulman (H. P.)', 'Redmayne (R. A. S.)']",,Sep. 12,net
1272,"Bumby (Fred E.) see Waterman (N.) and Bumby. Bu mpus (T. Francis)—The Cathedrals and churches of Rome and southern Italy. Illus. 4to., 91x6), pp. 304, 16s. net T. W. LAURIE, Aug. 12",Bumby,Fred E.,The Cathedrals and churches of Rome and southern Italy,T. W. LAURIE,16s.,0.8,4to.,"Bumby (Fred E.) see Waterman (N.) and Bumby. Bu mpus (T. Francis)—The Cathedrals and churches of Rome and southern Italy. Illus. 4to., 91x6), pp. 304, 16s. net T. W. LAURIE, Aug. 12",Fred E. Bumby,"['Bumby (Fred E.)', 'Bu mpus (T. Francis)']",,Aug. 12,net
1273,"Burghard (F. F.) see Cheyne (S. W. W.) and Burghard. Bungey (E. Newton)-Corn in Egypt: a novel. Cr. 8vo. 74 X5, pp. 286, 6s. LYNWOOD, Oct. 12",Burghard,F. F.,Corn in Egypt: a novel,LYNWOOD,6s.,0.3,8vo.,"Burghard (F. F.) see Cheyne (S. W. W.) and Burghard. Bungey (E. Newton)-Corn in Egypt: a novel. Cr. 8vo. 74 X5, pp. 286, 6s. LYNWOOD, Oct. 12",F. F. Burghard,"['Burghard (F. F.)', 'Bungey (E. Newton)']",,Oct. 12,
1274,"Bunston (A.)—Songs of God and man. Cr. 8vo., bds., 3s. 6d. net.. .HERBERT & D., Nov. 12",Bunston,A.,Songs of God and man,HERBERT & D.,3s. 6d.,0.175,8vo.,"Bunston (A.)—Songs of God and man. Cr. 8vo., bds., 35. 6d. net.. .HERBERT & D., Nov. 12",A. Bunston,['Bunston (A.)'],,Nov. 12,net
1277,"Burch (George J.)-Practical exercises in physio. logical optics. Cr. 8vo. 71 X5, pp. 164, 4s. net (Clarendon Press) FROWDE, May 12",Burch,George J.,Practical exercises in physio,FROWDE,4s.,0.2,8vo.,"Burch (George J.)-Practical exercises in physio. logical optics. Cr. 8vo. 71 X5, pp. 164, 4s. net (Clarendon Press) FROWDE, May 12",George J. Burch,['Burch (George J.)'],,May 12,net
1278,"Burch (H. R.) and Nearing (S.)-Elements of economics : with special reference to American conditions : for the use of high schools. Cr. 8vo. 4s. 6d, net . MACMILLAN, May 12",Burch,H. R.,Elements of economics : with special reference to American conditions : for the use of high schools,MACMILLAN,4s. 6d.,0.225,8vo.,"Burch (H. R.) and Nearing (S.)-Elements of economics : with special reference to American conditions : for the use of high schools. Cr. 8vo. 45. 6d, net . MACMILLAN, May 12",H. R. Burch,"['Burch (H. R.)', 'Nearing (S.)']",,May 12,net
1281,"Burder (H. E.)-The Seven words from the Cross. 12mo. 64 X41, pp. 78, is. 6d. net SKEFFINGTON, Feb. 12",Burder,H. E.,The Seven words from the Cross,SKEFFINGTON,6d.,0.025,12mo.,"Burder (H. E.)-The Seven words from the Cross. 12mo. 64 X41, pp. 78, is. 6d. net SKEFFINGTON, Feb. 12",H. E. Burder,['Burder (H. E.)'],,Feb. 12,net
1283,"Burdon (E. R.) Report on forestry. Cr. 8vo., pp. 24, swd. 6d. net CAMB. UNIV. PRESS, Mar. 12",Burdon,E. R.,Report on forestry,CAMB. UNIV. PRESS,6d.,0.025,8vo.,"Burdon (E. R.) Report on forestry. Cr. 8vo., pp. 24, swd. 6d. net CAMB. UNIV. PRESS, Mar. 12",E. R. Burdon,['Burdon (E. R.)'],,Mar. 12,net
1284,"Burges (Ernest T.) ---The Deserted lake : or, The Dragon that could not eat fish: a story for children. 4to., 2s. net LONGMANS, Oct. 12",Burges,Ernest T.,"The Deserted lake : or, The Dragon that could not eat fish: a story for children",LONGMANS,2s.,0.1,4to.,"Burges (Ernest T.) ---The Deserted lake : or, The Dragon that could not eat fish: a story for children. 4to., 25. net LONGMANS, Oct. 12",Ernest T. Burges,['Burges (Ernest T.)'],,Oct. 12,net
1288,"Burghersh (Lord) afterwards Eleventh Earl of Westmorland – Correspondence, 1808–1840. Edit. by his granddaughter, Rachell Weigall. 8vo. 9 X5), pp. 310, 12s. net MURRAY, Oct. 12",Burghersh,Lord,Eleventh Earl of Westmorland – Correspondence,MURRAY,12s.,0.6,8vo.,"Burghersh (Lord) afterwards Eleventh Earl of Westmorland – Correspondence, 1808–1840. Edit. by his granddaughter, Rachell Weigall. 8vo. 9 X5), pp. 310, 125. net MURRAY, Oct. 12",Lord Burghersh,['Burghersh (Lord)'],,Oct. 12,net
1289,"Burgin (G. B.)-Diana of dreams. 8vo., swd., 6d. HUTCHINSON, May 12",Burgin,G. B.,Diana of dreams,HUTCHINSON,6d.,0.025,8vo.,"Burgin (G. B.)-Diana of dreams. 8vo., swd., 6d. HUTCHINSON, May 12",G. B. Burgin,['Burgin (G. B.)'],,May 12,
1290,"Burgin (G. B.)-Dickie Dilver. Cr. 8vo. 74 x5, pp. 344, 6s. HUTCHINSON, Mar. 12",Burgin,G. B.,Dickie Dilver,HUTCHINSON,6s.,0.3,8vo.,"Burgin (G. B.)-Dickie Dilver. Cr. 8vo. 74 x5, pp. 344, 6s. HUTCHINSON, Mar. 12",G. B. Burgin,['Burgin (G. B.)'],,Mar. 12,
1291,"Burgin (G. B.)—This son of Adam. 8vo., swd. 6d. HUTCHINSON, July 12",Burgin,G. B.,This son of Adam,HUTCHINSON,6d.,0.025,8vo.,"Burgin (G. B.)—This son of Adam. 8vo., swd. 6d. HUTCHINSON, July 12",G. B. Burgin,['Burgin (G. B.)'],,July 12,
1292,"Burgin (G. B.)-Varick's legacy. Cr. 8vo., 71 X41, pp. 344, 6s....... HUTCHINSON, Aug. 12",Burgin,G. B.,Varick's legacy,HUTCHINSON,6s.,0.3,8vo.,"Burgin (G. B.)-Varick's legacy. Cr. 8vo., 71 X41, pp. 344, 6s....... HUTCHINSON, Aug. 12",G. B. Burgin,['Burgin (G. B.)'],,Aug. 12,
1293,"Burgin (G. B.)-The Vision of Balmaine. 8vo., swd. 6d. HUTCHINSON, Aug. 12",Burgin,G. B.,The Vision of Balmaine,HUTCHINSON,6d.,0.025,8vo.,"Burgin (G. B.)-The Vision of Balmaine. 8vo., swd. 6d. HUTCHINSON, Aug. 12",G. B. Burgin,['Burgin (G. B.)'],,Aug. 12,
1294,"Burke (Sir Bernard)—A Genealogical and heraldic history of the landed gentry of Ireland. New edit. Ryl. 8vo. 103 x6, pp. 790, 315, 6d. net HARRISON, Aug. 12",Burke,Sir Bernard,A Genealogical and heraldic history of the landed gentry of Ireland,HARRISON,6d.,0.025,8vo.,"Burke (Sir Bernard)—A Genealogical and heraldic history of the landed gentry of Ireland. New edit. Ryl. 8vo. 103 x6, pp. 790, 315, 6d. net HARRISON, Aug. 12",Sir Bernard Burke,['Burke (Sir Bernard)'],,Aug. 12,net
1295,"Burke (Sir Bernard & A. P.)-A Genealogical and Heraldic History of the Peerage and Baronetage, the Privy Council, Knightage and Companion. age, 1912. Imp. 8vo., 428. HARRISON & SONS, Dec. II Burke (Sir Bernard)—Peerage and Baronetage, 1913. Imp. 8vo. 103 x7, 42s. . HARRISON, Dec. 12",Burke,Sir Bernard & A. P.,"A Genealogical and Heraldic History of the Peerage and Baronetage, the Privy Council, Knightage and Companion",HARRISON,42s.,2.1,8vo.,"Burke (Sir Bernard & A. P.)-A Genealogical and Heraldic History of the Peerage and Baronetage, the Privy Council, Knightage and Companion. age, 1912. Imp. 8vo., 428. HARRISON & SONS, Dec. II Burke (Sir Bernard)—Peerage and Baronetage, 1913. Imp. 8vo. 103 x7, 425. . HARRISON, Dec. 12",Sir Bernard & A. P. Burke,['Burke (Sir Bernard & A. P.)'],,Dec. 12,
1296,"Burke (C. V.) see Gilbert (C. H.) and Burke. Burke (Edmund)-A Cluster of shamrocks. Cr. 8vo. 71 X4ť, pp. 316, 6s. LYNWOOD, May 12",Burke,C. V.,A Cluster of shamrocks,LYNWOOD,6s.,0.3,8vo.,"Burke (C. V.) see Gilbert (C. H.) and Burke. Burke (Edmund)-A Cluster of shamrocks. Cr. 8vo. 71 X4ť, pp. 316, 6s. LYNWOOD, May 12",C. V. Burke,"['Burke (C. V.)', 'Burke (Edmund)']",,May 12,
1297,"Burke (Edmund)-Reflections on the French revolution. Edit. by W. Alison Phillips and Catherine B. Phillips. 12mo. 7 X4, pp. 368, 4s., (Pitt Press ser.) CAMB. UNIV. PRESS, Oct. 12",Burke,Edmund,Reflections on the French revolution,CAMB. UNIV. PRESS,4s.,0.2,12mo.,"Burke (Edmund)-Reflections on the French revolution. Edit. by W. Alison Phillips and Catherine B. Phillips. 12mo. 7 X4, pp. 368, 45., (Pitt Press ser.) CAMB. UNIV. PRESS, Oct. 12",Edmund Burke,['Burke (Edmund)'],,Oct. 12,
1298,"Burke (Edmund)-Speech on American taxation. Edit. by E. J. Payne. Cr. 8vo., PP. 156, 2s. 6d. (Clarendon Press) FROWDE, May 12",Burke,Edmund,Speech on American taxation,FROWDE,2s. 6d.,0.125,8vo.,"Burke (Edmund)-Speech on American taxation. Edit. by E. J. Payne. Cr. 8vo., PP. 156, 25. 6d. (Clarendon Press) FROWDE, May 12",Edmund Burke,['Burke (Edmund)'],,May 12,
1300,"Burke (Edmund)-Speech on conciliation with America. Edit., with intro. and notes, by J. Morrison. Cr. 8vo., 1s. 6d.......BELL, J uly 12",Burke,Edmund,Speech on conciliation with America,BELL,1s. 6d.,0.07500000000000001,8vo.,"Burke (Edmund)-Speech on conciliation with America. Edit., with intro. and notes, by J. Morrison. Cr. 8vo., Is. 6d.......BELL, J uly 12",Edmund Burke,['Burke (Edmund)'],,J uly 12,
1302,"Burke (Edmund)--Speech on conciliation with the colonies Edit by E. J. Payne. Cr. 8vo., pp. 160, 28. 6d. (Clarendon Press) FROWDE, May 12",Burke,Edmund,Speech on conciliation with the colonies Edit by E. J. Payne,FROWDE,6d.,0.025,8vo.,"Burke (Edmund)--Speech on conciliation with the colonies Edit by E. J. Payne. Cr. 8vo., pp. 160, 28. 6d. (Clarendon Press) FROWDE, May 12",Edmund Burke,['Burke (Edmund)'],,May 12,
1303,"Burke (Edmund)--Thoughts on the present dis- contents. Edit. by E. J. Payne. Cr. 8vo., pp. 202, 2s. 6d. (Clarendon Press) FROWDE, May 12",Burke,Edmund,Thoughts on the present dis- contents,FROWDE,2s. 6d.,0.125,8vo.,"Burke (Edmund)--Thoughts on the present dis- contents. Edit. by E. J. Payne. Cr. 8vo., pp. 202, 25. 6d. (Clarendon Press) FROWDE, May 12",Edmund Burke,['Burke (Edmund)'],,May 12,
1304,"Burke (Edward)-- Bachelor's buttons : the candid confessions of a shy bachelor. Cr. 8vo. 74 x5, pp. 408, 6s. H. JENKINS, Sep. 12",Burke,Edward,Bachelor's buttons : the candid confessions of a shy bachelor,H. JENKINS,6s.,0.3,8vo.,"Burke (Edward)-- Bachelor's buttons : the candid confessions of a shy bachelor. Cr. 8vo. 74 x5, pp. 408, 6s. H. JENKINS, Sep. 12",Edward Burke,['Burke (Edward)'],,Sep. 12,
1305,"Burke (Thomas) see Hays (M. G.) and Burke. Burkett (C. W.)-First principles of feeding farm animals. Cr. 8vo., 78: 6d. net K. PAUL, Nov. 12",Burke,Thomas,First principles of feeding farm animals,K. PAUL,6d.,0.025,8vo.,"Burke (Thomas) see Hays (M. G.) and Burke. Burkett (C. W.)-First principles of feeding farm animals. Cr. 8vo., 78: 6d. net K. PAUL, Nov. 12",Thomas Burke,"['Burke (Thomas)', 'Burkett (C. W.)']",,Nov. 12,net
1306,"Burkitt (F. C.) The Syriac forms of New Testa- ment proper names (British Academy). Ryl. 8vo., 2s. net...... ..FROWDE, May 12",Burkitt,F. C.,The Syriac forms of New Testa- ment proper names (British Academy),FROWDE,2s.,0.1,8vo.,"Burkitt (F. C.) The Syriac forms of New Testa- ment proper names (British Academy). Ryl. 8vo., 25. net...... ..FROWDE, May 12",F. C. Burkitt,['Burkitt (F. C.)'],,May 12,net
1310,"Burn (Irene)--The Unknown steersman. Cr. 8vo. 71 X41, pp. 314, 6s. .UNWIN, Feb. 12",Burn,Irene,The Unknown steersman,UNWIN,6s.,0.3,8vo.,"Burn (Irene)--The Unknown steersman. Cr. 8vo. 71 X41, pp. 314, 6s. .UNWIN, Feb. 12",Irene Burn,['Burn (Irene)'],,Feb. 12,
1311,"Burne-Jones (Edward) : Memorials. By G. B.-J. 2 vols. New edit. Cr. 8vo., 5s. net MACMILLAN, Oct. 12",Burne-Jones,Edward,Memorials,MACMILLAN,5s.,0.25,8vo.,"Burne-Jones (Edward) : Memorials. By G. B.-J. 2 vols. New edit. Cr. 8vo., 55. net MACMILLAN, Oct. 12",Edward Burne-Jones,['Burne-Jones (Edward)'],,Oct. 12,net
1312,"Burnet (Etienne)-Microbes and toxins. Illus. Cr. 8vo. 71 X43, pp. 332, 5s. net HEINEMANN, Mar. 12",Burnet,Etienne,Microbes and toxins,HEINEMANN,5s.,0.25,8vo.,"Burnet (Etienne)-Microbes and toxins. Illus. Cr. 8vo. 71 X43, pp. 332, 5s. net HEINEMANN, Mar. 12",Etienne Burnet,['Burnet (Etienne)'],,Mar. 12,net
1314,"Burnett (Frances Hodgson)-A Little Princess : being the whole story of Sara Crewe now told for the first time, New edit. 8vo. 8 X 51, Pp. 314, 3s. 6d. WARNE, June 12",Burnett,Frances Hodgson,"A Little Princess : being the whole story of Sara Crewe now told for the first time, New edit",WARNE,3s. 6d.,0.175,8vo.,"Burnett (Frances Hodgson)-A Little Princess : being the whole story of Sara Crewe now told for the first time, New edit. 8vo. 8 X 51, Pp. 314, 35. 6d. WARNE, June 12",Frances Hodgson Burnett,['Burnett (Frances Hodgson)'],,June 12,
1315,"Burnham (Clara L.)-The Inner flame: a novel. Cr. 8vo. 7 * X5, PP. 508, 6s. CONSTABLE, Dec. 12",Burnham,Clara L.,The Inner flame: a novel,CONSTABLE,6s.,0.3,8vo.,"Burnham (Clara L.)-The Inner flame: a novel. Cr. 8vo. 7 * X5, PP. 508, 6s. CONSTABLE, Dec. 12",Clara L. Burnham,['Burnham (Clara L.)'],,Dec. 12,
1316,"Burnham (M. Howard)—Modern mine valuation. 8vo. 91 X6), pp. 172, ios. 6d. net C. GRIFFIN, Sep. 12",Burnham,M. Howard,Modern mine valuation,C. GRIFFIN,6d.,0.025,8vo.,"Burnham (M. Howard)—Modern mine valuation. 8vo. 91 X6), pp. 172, ios. 6d. net C. GRIFFIN, Sep. 12",M. Howard Burnham,['Burnham (M. Howard)'],,Sep. 12,net
1317,"Burns (Daniel) Safety in coal mines. 12mo. 7X45, pp. 158, 2s. 6d. net....BLACKIE, Oct. 12",Burns,Daniel,Safety in coal mines,BLACKIE,2s. 6d.,0.125,12mo.,"Burns (Daniel) Safety in coal mines. 12mo. 7X45, pp. 158, 25. 6d. net....BLACKIE, Oct. 12",Daniel Burns,['Burns (Daniel)'],,Oct. 12,net
1319,"Burns (James)—Illustrations from art for pulpit and platform. Cr. 8vo. 71 X5, pp. 328, 3s. 6d. net .....J. CLARKE, Oct. 12",Burns,James,Illustrations from art for pulpit and platform,J. CLARKE,3s. 6d.,0.175,8vo.,"Burns (James)—Illustrations from art for pulpit and platform. Cr. 8vo. 71 X5, pp. 328, 35. 6d. net .....J. CLARKE, Oct. 12",James Burns,['Burns (James)'],,Oct. 12,net
1320,"Burns (Robert)-Poetical works. Cr. 8vo. 71 X5, pp. 576, calf yapp, 5s, net (Thin paper poets) NIMMO, July 12",Burns,Robert,Poetical works,NIMMO,5s.,0.25,8vo.,"Burns (Robert)-Poetical works. Cr. 8vo. 71 X5, pp. 576, calf yapp, 5s, net (Thin paper poets) NIMMO, July 12",Robert Burns,['Burns (Robert)'],,July 12,net
1321,"Bumns (Robert)--Poetical works. Unabridged edit., with glossary, index of first lines, and biographical note. Cr. 8vo., pp. 238, bds., is, net ; swd. 6d, net W. P. NIMMO, Jan. 12",Bumns,Robert,Poetical works,W. P. NIMMO,6d.,0.025,8vo.,"Bumns (Robert)--Poetical works. Unabridged edit., with glossary, index of first lines, and biographical note. Cr. 8vo., pp. 238, bds., is, net ; swd. 6d, net W. P. NIMMO, Jan. 12",Robert Bumns,['Bumns (Robert)'],,Jan. 12,net
1322,"Burns (Robert)—Songs and poems. Illus. With appreciation by Lord Rosebery. 4to. 91 x7, pp. 682, ios. 6d. net........FOULIS, Nov. 12",Burns,Robert,Songs and poems,FOULIS,6d.,0.025,4to.,"Burns (Robert)—Songs and poems. Illus. With appreciation by Lord Rosebery. 4to. 91 x7, pp. 682, ios. 6d. net........FOULIS, Nov. 12",Robert Burns,['Burns (Robert)'],,Nov. 12,net
1323,"Burrage (Champlin)—The Early English dis- senters in the light of recent research. 1550-1641, 2 vols. 8vo. 84 X55, pp. 400, 370, 20s. net CAMB. UNIV. PRESS, Feb. 12",Burrage,Champlin,The Early English dis- senters in the light of recent research,CAMB. UNIV. PRESS,20s.,1.0,8vo.,"Burrage (Champlin)—The Early English dis- senters in the light of recent research. 1550-1641, 2 vols. 8vo. 84 X55, pp. 400, 370, 20s. net CAMB. UNIV. PRESS, Feb. 12",Champlin Burrage,['Burrage (Champlin)'],,Feb. 12,net
1324,"Burrell (Arthur) ed.—A Book of heroic verse. 12mo., pp. 304, 1s. net, Ithr. 2s. net (Every- man's library).... . . DENT, Feb. 12",Burrell,Arthur,A Book of heroic verse,DENT,2s.,0.1,12mo.,"Burrell (Arthur) ed.—A Book of heroic verse. 12mo., pp. 304, Is. net, Ithr. 25. net (Every- man's library).... . . DENT, Feb. 12",Arthur Burrell,['Burrell (Arthur)'],ed.,Feb. 12,net
1326,"Burrows (Wilfrid O.) The Mystery of the Cross : eight addresses on the Atonement. 2nd edit., re-issue. Cr. 8vo. 7! X4, pp. 240, 25 6d. net RIVINGTONS, Mar. 12",Burrows,Wilfrid O.,The Mystery of the Cross : eight addresses on the Atonement,RIVINGTONS,6d.,0.025,8vo.,"Burrows (Wilfrid O.) The Mystery of the Cross : eight addresses on the Atonement. 2nd edit., re-issue. Cr. 8vo. 7! X4, pp. 240, 25 6d. net RIVINGTONS, Mar. 12",Wilfrid O. Burrows,['Burrows (Wilfrid O.)'],,Mar. 12,net
1327,"Burry (B. Pullen-) see Pullen-Burry. Burstall (F. W.)-The Energy-diagram for gas. Ryl. 8vo., 5s. net ; diagram only, 2s, net CONSTABLE, Feb. 12",Burry,B. Pullen-,The Energy-diagram for gas,CONSTABLE,2s.,0.1,8vo.,"Burry (B. Pullen-) see Pullen-Burry. Burstall (F. W.)-The Energy-diagram for gas. Ryl. 8vo., 5s. net ; diagram only, 2s, net CONSTABLE, Feb. 12",B. Pullen- Burry,"['Burry (B. Pullen-)', 'Burstall (F. W.)']",,Feb. 12,net
1328,"Burt (1sabel)—The Portrait and autograph birth- day book. 4to. 8 X64, 3s. 6d. net HARRAP, Sep. 12",Burt,1sabel,The Portrait and autograph birth- day book,HARRAP,3s. 6d.,0.175,4to.,"Burt (Isabel)—The Portrait and autograph birth- day book. 4to. 8 X64, 3s. 6d. net HARRAP, Sep. 12",1sabel Burt,['Burt (1sabel)'],,Sep. 12,net
1329,"Burton (Edwin) and Myers (Edward)—The New psalter and its use. Cr. 8vo. 74 x5, pp. 270, 3s. 6d. net LONGMANS, Aug. 12",Burton,Edwin,The New psalter and its use,LONGMANS,3s. 6d.,0.175,8vo.,"Burton (Edwin) and Myers (Edward)—The New psalter and its use. Cr. 8vo. 74 x5, pp. 270, 35. 6d. net LONGMANS, Aug. 12",Edwin Burton,"['Burton (Edwin)', 'Myers (Edward)']",,Aug. 12,net
1330,"Burton (J. Bloundelle-) see Bloundelle-Burton. Burton (J. W.)-The Call of the Pacific. Cr. 8vo. 7! X48, pp. 300, 2s, net C. H. KELLY, June 12",Burton,J. Bloundelle-,The Call of the Pacific,C. H. KELLY,2s.,0.1,8vo.,"Burton (J. Bloundelle-) see Bloundelle-Burton. Burton (J. W.)-The Call of the Pacific. Cr. 8vo. 7! X48, pp. 300, 2s, net C. H. KELLY, June 12",J. Bloundelle- Burton,"['Burton (J. Bloundelle-)', 'Burton (J. W.)']",,June 12,net
1331,"Burton (John Wear)—Snapshots in India. Cr. 8vo. 73 X4}, pp. 182, 5s. net E. STOCK, Aug. 12",Burton,John Wear,Snapshots in India,E. STOCK,5s.,0.25,8vo.,"Burton (John Wear)—Snapshots in India. Cr. 8vo. 73 X4}, pp. 182, 55. net E. STOCK, Aug. 12",John Wear Burton,['Burton (John Wear)'],,Aug. 12,net
1332,"Burton (R. G.)-From Boulogne to Austerlitz: Napoleon's Campaign of 180s. Cr. 8vo. 74 x 41, pp. 112, 5s, net (Special campaign ser., No. 17) G. ALLEN, Nov. 12",Burton,R. G.,From Boulogne to Austerlitz: Napoleon's Campaign of,G. ALLEN,5s.,0.25,8vo.,"Burton (R. G.)-From Boulogne to Austerlitz: Napoleon's Campaign of 1805. Cr. 8vo. 74 x 41, pp. 112, 5s, net (Special campaign ser., No. 17) G. ALLEN, Nov. 12",R. G. Burton,['Burton (R. G.)'],,Nov. 12,net
1334,"Burton (w.) and Hobson (R. L.)-Handbook of marks on pottery and porcelain. Cr. 8vo. 74 x 4, pp. 224, 7s. 6d. net, MACMILLAN, May 19 Bury (J. B.) A History of the Eastern Roman Empire: from the fall of Irene to the accession of Basil I., A.D. 802-867. 8vo. 9 X53, pp. 546, 12s. net.. ..MACMILLAN, Mar. 12",Burton,w.,Handbook of marks on pottery and porcelain,MACMILLAN,12s.,0.6,8vo.,"Burton (w.) and Hobson (R. L.)-Handbook of marks on pottery and porcelain. Cr. 8vo. 74 x 4, pp. 224, 75. 6d. net, MACMILLAN, May 19 Bury (J. B.) A History of the Eastern Roman Empire: from the fall of Irene to the accession of Basil I., A.D. 802-867. 8vo. 9 X53, pp. 546, 12s. net.. ..MACMILLAN, Mar. 12",w. Burton,"['Burton (w.)', 'Hobson (R. L.)']",,Mar. 12,net
1335,"Bury (Judson S.)-Clinical medicine: a manual for the use of students and junior practitioners. 3rd edit. 8vo. 91 x6, pp. 552, 17s. 6d. net C. GRIFFIN, Nov. 12",Bury,Judson S.,Clinical medicine: a manual for the use of students and junior practitioners,C. GRIFFIN,17s. 6d.,0.875,8vo.,"Bury (Judson S.)-Clinical medicine: a manual for the use of students and junior practitioners. 3rd edit. 8vo. 91 x6, pp. 552, 175. 6d. net C. GRIFFIN, Nov. 12",Judson S. Bury,['Bury (Judson S.)'],,Nov. 12,net
1336,"Bury (Judson S.)-Diseases of the nervous system. 8vo. 81x5), pp. 798, 15s. net SHERRATT & H., May 12",Bury,Judson S.,Diseases of the nervous system,SHERRATT & H.,15s.,0.75,8vo.,"Bury (Judson S.)-Diseases of the nervous system. 8vo. 81x5), pp. 798, 155. net SHERRATT & H., May 12",Judson S. Bury,['Bury (Judson S.)'],,May 12,net
1338,"Bush (J. D.) and Miller (E. T.)-Five years on a training ship. Cr. 8vo., 2s. 6d. PILGRIM PRESS, Sep. 12",Bush,J. D.,Five years on a training ship,PILGRIM PRESS,2s. 6d.,0.125,8vo.,"Bush (J. D.) and Miller (E. T.)-Five years on a training ship. Cr. 8vo., 25. 6d. PILGRIM PRESS, Sep. 12",J. D. Bush,"['Bush (J. D.)', 'Miller (E. T.)']",,Sep. 12,
1339,"Bussell (Dorothea)—The New wood nymph. Cr. 8vo. 74 x5, pp. 320, 6s .S. PAUL, June 12",Bussell,Dorothea,The New wood nymph,S. PAUL,6,0.0,8vo.,"Bussell (Dorothea)—The New wood nymph. Cr. 8vo. 74 x5, pp. 320, 6s .S. PAUL, June 12",Dorothea Bussell,['Bussell (Dorothea)'],,June 12,
1340,"Bussell (F. W.)-A New government for the British Empire. 8vo. 91x5), pp. 122, 3s. 6d. net LONGMANS, Oct. 12",Bussell,F. W.,A New government for the British Empire,LONGMANS,3s. 6d.,0.175,8vo.,"Bussell (F. W.)-A New government for the British Empire. 8vo. 91x5), pp. 122, 35. 6d. net LONGMANS, Oct. 12",F. W. Bussell,['Bussell (F. W.)'],,Oct. 12,net
1341,"Bussy (Dorothy)–Eugene Delacroix. Illus. Reissue. 4to. 8X53, pp. 148, 2s. 6d. net DUCKWORTH, May 12",Bussy,Dorothy,Eugene Delacroix,DUCKWORTH,2s. 6d.,0.125,4to.,"Bussy (Dorothy)–Eugene Delacroix. Illus. Reissue. 4to. 8X53, pp. 148, 25. 6d. net DUCKWORTH, May 12",Dorothy Bussy,['Bussy (Dorothy)'],,May 12,net
1344,"Bute (John, 3rd Marquess)-David, Duke of Rothesay : a lecture delivered Jan. 22, 1892. New edit. 16mo., pp. 68, swd. 6d. A. GARDNER, Oct. 12",Bute,"John, 3rd Marquess","David, Duke of Rothesay : a lecture delivered Jan",A. GARDNER,6d.,0.025,16mo.,"Bute (John, 3rd Marquess)-David, Duke of Rothesay : a lecture delivered Jan. 22, 1892. New edit. 16mo., pp. 68, swd. 6d. A. GARDNER, Oct. 12","John, 3rd Marquess Bute","['Bute (John, 3rd Marquess)']",,Oct. 12,
1345,"Bute (John, 3rd Marquess) The Early days of Sir William Wallace: a lecture delivered Nov. 16, 187s. New edit. 16mo., pp. 64, swd. 6d. .A. GARDNER, Oct. 12",Bute,"John, 3rd Marquess",The Early days of Sir William Wallace: a lecture delivered Nov,A. GARDNER,6d.,0.025,16mo.,"Bute (John, 3rd Marquess) The Early days of Sir William Wallace: a lecture delivered Nov. 16, 1875. New edit. 16mo., pp. 64, swd. 6d. .A. GARDNER, Oct. 12","John, 3rd Marquess Bute","['Bute (John, 3rd Marquess)']",,Oct. 12,
1346,"Butler (C. Violet)-Social conditions in Oxford. Cr. 8vo. 7* X 5, pp. 270, 4s. 6d. net SIDGWICK & J., July 12",Butler,C. Violet,Social conditions in Oxford,SIDGWICK & J.,4s. 6d.,0.225,8vo.,"Butler (C. Violet)-Social conditions in Oxford. Cr. 8vo. 7* X 5, pp. 270, 4s. 6d. net SIDGWICK & J., July 12",C. Violet Butler,['Butler (C. Violet)'],,July 12,net
1347,"Butler (Edward)—Evolution of the internal combustion engine. Cr. 8vo. 81 x 58, pp. 237, 8s 6d, net... ...C. GRIFFIN, Dec. 12",Butler,Edward,Evolution of the internal combustion engine,C. GRIFFIN,8s. 6d.,0.42500000000000004,8vo.,"Butler (Edward)—Evolution of the internal combustion engine. Cr. 8vo. 81 x 58, pp. 237, 8s 6d, net... ...C. GRIFFIN, Dec. 12",Edward Butler,['Butler (Edward)'],,Dec. 12,net
1348,"Butler (H. J.)-Motor bodies and chassis. 8vo. 81x54, pp. 352, 6s. net......HARPER, Jan. 12",Butler,H. J.,Motor bodies and chassis,HARPER,6s.,0.3,8vo.,"Butler (H. J.)-Motor bodies and chassis. 8vo. 81x54, pp. 352, 6s. net......HARPER, Jan. 12",H. J. Butler,['Butler (H. J.)'],,Jan. 12,net
