entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Acts-Alexandra (Newport and S. Wales) docks and railway, 2s. 3d.; De Trafford Estate, 5s. gd.; Edenbridge and District gas, 2s. 6d. ; Ellesmere Port and Whitby Urban District Council, 3s. 60.; Falkland and Pluscarden Estates, is. gd.; Great Western Railway, 15s.; Hay- wards Heath gas, 2s. 6d. ; Hesketh Estate (flood defences), 2s. ed. ; Newcastle-on-Tyne Corporation, 28. 3d. ; Norwich electric tram- ways, 2s. 6d. ; Poole Harbour, 2s. 6d. ; Porth. cawl Urban District Council, 4s. 60.; St. Anne's on-the-Sea improvement, 28. gd. ; Sheffield Corporation, 4s. 3d. ; Skegness Urban District Council, 2s. 3d.; Wadhurst and District gas, 2s. 60.; Wesleyan and General Assurance Society, 2s. 9d. ; West Gloucester shire water, 28. od ; York Corporation, 4s. 3d. WYMAN, Jan. 19 Acts —Army (Amendment), fd.; Army (Annual) 1d.; Army (Suspension of sentences), įd.; British ships (Transfer restriction), įd.; Consolidated Fund (No. 2), Įd. ; Customs (War powers), įd. ; Defence of the Realm (Amend- ment), įd.; Do. (No. 2), £d. ; Injuries in War (Compensation), id.; Irish police (Naval and military service), d.; Legal proceedings against enemies, id.; National Insurance (Pt. ! Amendment), d.; Do. (Pt. 2), 4d.; Naval discipline, id. ; Naval marriages, jd.; Naval Medical Compassionate Fund, d.; Universities and colleges (Emergency powers), id... .WYMAN, Mar. 15",Acts-Alexandra,Newport,2s,WYMAN,,,"Acts-Alexandra (Newport and S. Wales) docks and railway, 25. 3d.; De Trafford Estate, 55. gd.; Edenbridge and District gas, 25. 6d. ; Ellesmere Port and Whitby Urban District Council, 35. 60.; Falkland and Pluscarden Estates, is. gd.; Great Western Railway, 155.; Hay- wards Heath gas, 25. 6d. ; Hesketh Estate (flood defences), 25. ed. ; Newcastle-on-Tyne Corporation, 28. 3d. ; Norwich electric tram- ways, 25. 6d. ; Poole Harbour, 25. 6d. ; Porth. cawl Urban District Council, 4s. 60.; St. Anne's on-the-Sea improvement, 28. gd. ; Sheffield Corporation, 45. 3d. ; Skegness Urban District Council, 25. 3d.; Wadhurst and District gas, 25. 60.; Wesleyan and General Assurance Society, 2s. 9d. ; West Gloucester shire water, 28. od ; York Corporation, 45. 3d. WYMAN, Jan. 19 Acts —Army (Amendment), fd.; Army (Annual) Id.; Army (Suspension of sentences), įd.; British ships (Transfer restriction), įd.; Consolidated Fund (No. 2), Įd. ; Customs (War powers), įd. ; Defence of the Realm (Amend- ment), įd.; Do. (No. 2), £d. ; Injuries in War (Compensation), id.; Irish police (Naval and military service), d.; Legal proceedings against enemies, id.; National Insurance (Pt. ! Amendment), d.; Do. (Pt. 2), 4d.; Naval discipline, id. ; Naval marriages, jd.; Naval Medical Compassionate Fund, d.; Universities and colleges (Emergency powers), id... .WYMAN, Mar. 15",Newport Acts-Alexandra,"['Acts-Alexandra (Newport)', 'Acts-Alexandra (S. Wales)']",,Mar. 15,1915,
"Adam (Paul)-Stéphanie. Cheap ed. 18mo. 61 X 4, pp. 282, is. net ...NELSON, Oct. 15",Adam,Paul,Stéphanie,NELSON,,18mo.,"Adam (Paul)-Stéphanie. Cheap ed. 18mo. 61 X 4, pp. 282, is. net ...NELSON, Oct. 15",Paul Adam,['Adam (Paul)'],,Oct. 15,1915,
"Adams (John)—The Great sacrifice; or, The Altar-fire of war. Cr. 8vo., pp. 146, swd. is. net .CLARK, Nov. 15",Adams,John,"The Great sacrifice; or, The Altar-fire of war",CLARK,,8vo.,"Adams (John)—The Great sacrifice; or, The Altar-fire of war. Cr. 8vo., pp. 146, swd. is. net .CLARK, Nov. 15",John Adams,['Adams (John)'],,Nov. 15,1915,
"Adams (Morley) ed.--The Scout's active service book. ....FROWDE, and H. & S., Dec. 15",Adams,Morley,The Scout's active service book,H. & S.,,,"Adams (Morley) ed.--The Scout's active service book. ....FROWDE, and H. & S., Dec. 15",Morley Adams,['Adams (Morley)'],ed.,Dec. 15,1915,
"Adcock (A. John)-Seeing it through : how Britain answered the call. Cr. 8vo., pp. 192, swd. is, net .. HODDER & S., Apr. 15",Adcock,A. John,Seeing it through : how Britain answered the call,HODDER & S.,,8vo.,"Adcock (A. John)-Seeing it through : how Britain answered the call. Cr. 8vo., pp. 192, swd. is, net .. HODDER & S., Apr. 15",A. John Adcock,['Adcock (A. John)'],,Apr. 15,1915,
"Addams (Jane)-A New conscience and an ancient evil. New ed. Cr. 8vo. 7} X 4), pp. 232, 28. net MACMILLAN, Aug. 15",Addams,Jane,A New conscience and an ancient evil,MACMILLAN,,8vo.,"Addams (Jane)-A New conscience and an ancient evil. New ed. Cr. 8vo. 7} X 4), pp. 232, 28. net MACMILLAN, Aug. 15",Jane Addams,['Addams (Jane)'],,Aug. 15,1915,
"Adeney (Walter F.)- Faith to-day. 18mo. 61 x 41, pp. 94, is. net. ...CLARKE, Dec. 15",Adeney,Walter F.,Faith to-day,CLARKE,,18mo.,"Adeney (Walter F.)- Faith to-day. 18mo. 61 x 41, pp. 94, is. net. ...CLARKE, Dec. 15",Walter F. Adeney,['Adeney (Walter F.)'],,Dec. 15,1915,
"Adler (Elizabeth) —The Crochet lace book : a series of twenty-six novel, effective and easy designs. 4to., pp. 52, swd. is. net BAZAAR OFFICE, Oct. 15",Adler,Elizabeth,"The Crochet lace book : a series of twenty-six novel, effective and easy designs",BAZAAR OFFICE,,4to.,"Adler (Elizabeth) —The Crochet lace book : a series of twenty-six novel, effective and easy designs. 4to., pp. 52, swd. is. net BAZAAR OFFICE, Oct. 15",Elizabeth Adler,['Adler (Elizabeth)'],,Oct. 15,1915,
"IS. 6u. WYMAN, July 15",,,IS,WYMAN,,,"IS. 6u. WYMAN, July 15",,,,July 15,1915,
"Admiralty-Hydrographic. The Supplements noted here are gratis to purchasers of the various Pilots : Admiralty-Hydrographic. Africa Pilot. Pt. 3, South and East Coasts of Africa from the Cape of Good Hope to Ras Hafún 8th ed., 191s. 58. POTTER, Oct. 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. The Supplements noted here are gratis to purchasers of the various Pilots : Admiralty-Hydrographic. Africa Pilot. Pt. 3, South and East Coasts of Africa from the Cape of Good Hope to Ras Hafún 8th ed., 1915. 58. POTTER, Oct. 15",,,,Oct. 15,1915,
"Admiralty-Hydrographic. Alaska and Bering Sea pilot, 1908. Rev. supp. (3) POTTER, Nov. 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Alaska and Bering Sea pilot, 1908. Rev. supp. (3) POTTER, Nov. 15",,,,Nov. 15,1915,
"Admiralty-Hydrographic. Charts, plans, and sailing directions : Geographical catalogue. Dec. 31, 1914, Gratis ...POTTER, May 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Charts, plans, and sailing directions : Geographical catalogue. Dec. 31, 1914, Gratis ...POTTER, May 15",,,,May 15,1915,
"Admiralty-Hydrographic. China Sea pilot. Vol. 4, 1912. Supp. 1915 .POTTER, Mar. 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. China Sea pilot. Vol. 4, 1912. Supp. 1915 .POTTER, Mar. 15",,,,Mar. 15,1915,
"Adventures of the ten little dolls. By M. V. D. (A.). 7x4, pp. 45, is, net ....STOCKWELL, Aug. 15",,,Adventures of the ten little dolls,STOCKWELL,,,"Adventures of the ten little dolls. By M. V. D. (A.). 7x4, pp. 45, is, net ....STOCKWELL, Aug. 15",,,,Aug. 15,1915,
"Admiralty-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1914, List of, ....POTTER, Apr. 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Oceanic depths re- ceived at the Admiralty during 1914, List of, ....POTTER, Apr. 15",,,,Apr. 15,1915,
"Admiralty-Hydrographic. Pacific 1slands. Vol. 1, 1908. Supp. No. 2 .POTTER, June 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. Pacific Islands. Vol. 1, 1908. Supp. No. 2 .POTTER, June 15",,,,June 15,1915,
"Admiralty–Hydrographic. Red Sea and Gulf of Aden pilot, 1909. Supp. No. 2, 1915 POTTER, Apr. 15",,,Admiralty–Hydrographic,POTTER,,,"Admiralty–Hydrographic. Red Sea and Gulf of Aden pilot, 1909. Supp. No. 2, 1915 POTTER, Apr. 15",,,,Apr. 15,1915,
"Admiralty--Hydrographic. United States (East Coast) pilot. Pt. 2, 1909. Rev.supp. POTTER, Nov. 15",Admiralty--Hydrographic. United States,East Coast,Pt,POTTER,,,"Admiralty--Hydrographic. United States (East Coast) pilot. Pt. 2, 1909. Rev.supp. POTTER, Nov. 15",East Coast Admiralty--Hydrographic. United States,['Admiralty--Hydrographic. United States (East Coast)'],,Nov. 15,1915,
"Admiralty-Hydrographic. West Coast of India piloi, 1909. Rev. supp. (1), 1915 POTTER, July 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. West Coast of India piloi, 1909. Rev. supp. (1), 1915 POTTER, July 15",,,,July 15,1915,
"Admiralty-Hydrographic. West coasts of Cent. America and the United States, Sailing direc- tions for the, 1907. Rev. supp., 2 POTTER, June 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. West coasts of Cent. America and the United States, Sailing direc- tions for the, 1907. Rev. supp., 2 POTTER, June 15",,,,June 15,1915,
"Admiralty-Hydrographic. West India pilot. Vol. 3, 1909. Rev. supp., 1915 POTTER, Aug 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. West India pilot. Vol. 3, 1909. Rev. supp., 1915 POTTER, Aug 15",,,,Aug 15,1915,
"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912. Supp., 1915 ..POTTER, Aug 15",,,Admiralty-Hydrographic,POTTER,,,"Admiralty-Hydrographic. West Indies pilot. Vol. 1, 1912. Supp., 1915 ..POTTER, Aug 15",,,,Aug 15,1915,
"Admiralty-Seamanship, Manual of. Vol. 1, 1908. Rev. and repr., 1915, 1s. 60. .. WYMAN, Oct. 15",,,"Admiralty-Seamanship, Manual of",WYMAN,,,"Admiralty-Seamanship, Manual of. Vol. 1, 1908. Rev. and repr., 1915, Is. 60. .. WYMAN, Oct. 15",,,,Oct. 15,1915,
"un on 1914. 6d. Africa $.-British South Africa Company : Admin. revenue and expenditure in S. and N. Rhodesia, 1913–14 jd....... WYMAN, Jan. 15",,,1914,WYMAN,,,"un on 1914. 6d. Africa $.-British South Africa Company : Admin. revenue and expenditure in S. and N. Rhodesia, 1913–14 jd....... WYMAN, Jan. 15",,,,Jan. 15,1915,
"Africa, S.-British South Africa Company : Supplemental Charter, dated March 13th, 191s. id. WYMAN, June 15",,,"Africa, S.-British South Africa Company : Supplemental Charter, dated March",WYMAN,,,"Africa, S.-British South Africa Company : Supplemental Charter, dated March 13th, 1915. id. WYMAN, June 15",,,,June 15,1915,
"Africa, S. and Rhodesia-Report on trade of, for WYMAN, Oct. 15",,,,WYMAN,,,"Africa, S. and Rhodesia-Report on trade of, for WYMAN, Oct. 15",,,,Oct. 15,1915,
"Africa, W.-Vital statistics of non-native officials, 1914. Charts. itd. .. WYMAN, Apr. 15",,,"Africa, W.-Vital statistics of non-native officials",WYMAN,,,"Africa, W.-Vital statistics of non-native officials, 1914. Charts. itd. .. WYMAN, Apr. 15",,,,Apr. 15,1915,
"African, W., Currency Board. Report, period ended 30th June, 1914. Ifd. WYMAN, Feb. 15",,,"African, W., Currency Board",WYMAN,,,"African, W., Currency Board. Report, period ended 30th June, 1914. Ifd. WYMAN, Feb. 15",,,,Feb. 15,1915,
"Aggs (W. H.)-Handbook bankruptcy. Ryl. 8vo., swd., 4s. net Sweet & M., Apr. 15",Aggs,W. H.,Handbook bankruptcy,M.,,8vo.,"Aggs (W. H.)-Handbook bankruptcy. Ryl. 8vo., swd., 4s. net Sweet & M., Apr. 15",W. H. Aggs,['Aggs (W. H.)'],,Apr. 15,1915,
"Agnew (A. T.)— The Voices and other verse, 81 X 5, pp. 18, 60. net (Shrewsbury) AUTHOR, Mar. 15",Agnew,A. T.,The Voices and other verse,AUTHOR,,,"Agnew (A. T.)— The Voices and other verse, 81 X 5, pp. 18, 60. net (Shrewsbury) AUTHOR, Mar. 15",A. T. Agnew,['Agnew (A. T.)'],,Mar. 15,1915,
"Agricultural and technical instruction schemes (Ireland)—Return of local contributions (Ire. land), 1914-1s. fd. .WYMAN, Oct. 15",,,Agricultural and technical instruction schemes (Ireland)—Return of local contributions (Ire,WYMAN,,,"Agricultural and technical instruction schemes (Ireland)—Return of local contributions (Ire. land), 1914-15. fd. .WYMAN, Oct. 15",,,,Oct. 15,1915,
"Agricultural prices (Ireland)--Return, 1881-1914. id....... ...WYMAN, Mar. 15",Agricultural prices,Ireland,Return,WYMAN,,,"Agricultural prices (Ireland)--Return, 1881-1914. id....... ...WYMAN, Mar. 15",Ireland Agricultural prices,['Agricultural prices (Ireland)'],,Mar. 15,1915,
"Agricultural prices (Ireland)—Return showing the annual average prices of Irish agricultural products, for each year from 1881 to 1914, id. WYMAN, Apr. 15",Agricultural prices,Ireland,"Return showing the annual average prices of Irish agricultural products, for each year from",WYMAN,,,"Agricultural prices (Ireland)—Return showing the annual average prices of Irish agricultural products, for each year from 1881 to 1914, id. WYMAN, Apr. 15",Ireland Agricultural prices,['Agricultural prices (Ireland)'],,Apr. 15,1915,
"Agricultural statistics, 1914. Vol. 49, pt. 2, Returns of produce of crops in England and Wales, with summaries for the U.K. 3}d. WYMAN, June 15",,,Agricultural statistics,WYMAN,,,"Agricultural statistics, 1914. Vol. 49, pt. 2, Returns of produce of crops in England and Wales, with summaries for the U.K. 3}d. WYMAN, June 15",,,,June 15,1915,
"Agricultural statistics (Ireland), 1914-Report and tables rela. to Irish agricultural labourers, .WYMAN, Nov. 15",Agricultural statistics,Ireland,1914-Report and tables rela,WYMAN,,,"Agricultural statistics (Ireland), 1914-Report and tables rela. to Irish agricultural labourers, .WYMAN, Nov. 15",Ireland Agricultural statistics,['Agricultural statistics (Ireland)'],,Nov. 15,1915,
"Agriculture and Fisheries (Board of)-Administra- tion of the grant for the encouragement and improvement of the live stock breeding indus- try: report, 1914-191s. 3}d. WYMAN, Aug. 15",,,Administra- tion of the grant for the encouragement and improvement of the live stock breeding indus- try: report,WYMAN,,,"Agriculture and Fisheries (Board of)-Administra- tion of the grant for the encouragement and improvement of the live stock breeding indus- try: report, 1914-1915. 3}d. WYMAN, Aug. 15",,"['Agriculture', 'Fisheries (Board of)']",,Aug. 15,1915,
"Agriculture and Fisheries (Board of)--Annual report of Education Branch on the distribution of grants for agricultural education and research, 1914-15, 8 d. ..WYMAN, Nov. 15",,,Annual report of Education Branch on the distribution of grants for agricultural education and research,WYMAN,,,"Agriculture and Fisheries (Board of)--Annual report of Education Branch on the distribution of grants for agricultural education and research, 1914-15, 8 d. ..WYMAN, Nov. 15",,"['Agriculture', 'Fisheries (Board of)']",,Nov. 15,1915,
"Aicard (Jean)-Notre-Dame-d'Amour. Cheap ed. 18mo.6} X 41, pp. 286, is. net..NELSON, Nov. 15",Aicard,Jean,Notre-Dame-d'Amour,NELSON,,18mo,"Aicard (Jean)-Notre-Dame-d'Amour. Cheap ed. 18mo.6} X 41, pp. 286, is. net..NELSON, Nov. 15",Jean Aicard,['Aicard (Jean)'],,Nov. 15,1915,
"Ainger (A. C.)--Marching songs for soldiers, adapted to well known tunes. net; pocket ed., 2d. net · JARROLD, Feb.15",Ainger,A. C.,"Marching songs for soldiers, adapted to well known tunes",JARROLD,,,"Ainger (A. C.)--Marching songs for soldiers, adapted to well known tunes. net; pocket ed., 2d. net · JARROLD, Feb.15",A. C. Ainger,['Ainger (A. C.)'],,Feb.15,1915,
"Ainsley's (Nautical] Almanac and tide tables for 1916. Ryl. 8vo. 94 X 51, bds. is. T. L. AINSLEY, Oct. 15",,,Ainsley's (Nautical] Almanac and tide tables for,T. L. AINSLEY,,8vo.,"Ainsley's (Nautical] Almanac and tide tables for 1916. Ryl. 8vo. 94 X 51, bds. is. T. L. AINSLEY, Oct. 15",,,,Oct. 15,1915,
"Ainsworth (W. Harrison)-Boscobel ; or, The Royal Oak: a tale of the year 1651. Cr. 8vo., pp. 448, is. net .ROUTLEDGE, July 15",Ainsworth,W. Harrison,"Boscobel ; or, The Royal Oak: a tale of the year",ROUTLEDGE,,8vo.,"Ainsworth (W. Harrison)-Boscobel ; or, The Royal Oak: a tale of the year 1651. Cr. 8vo., pp. 448, is. net .ROUTLEDGE, July 15",W. Harrison Ainsworth,['Ainsworth (W. Harrison)'],,July 15,1915,
"Agriculture and Fisheries (Board of)--Annual re- port of the Chief Veterinary Officer, 1914. WYMAN, Aug. 15",,,Annual re- port of the Chief Veterinary Officer,WYMAN,,,"Agriculture and Fisheries (Board of)--Annual re- port of the Chief Veterinary Officer, 1914. WYMAN, Aug. 15",,"['Agriculture', 'Fisheries (Board of)']",,Aug. 15,1915,
"Agriculture and Fisheries (Board of)--Regulations for grants in aid of agricultural education and research in England and Wales, 1916-17. 1 d. WYMAN, Oct. 15",,,Regulations for grants in aid of agricultural education and research in England and Wales,WYMAN,,,"Agriculture and Fisheries (Board of)--Regulations for grants in aid of agricultural education and research in England and Wales, 1916-17. 1 d. WYMAN, Oct. 15",,"['Agriculture', 'Fisheries (Board of)']",,Oct. 15,1915,
"Agriculture and Fisheries (Board of)—25th annual meeting of representatives of authorities under the Sea Fisheries Regulation Act, 1889 : Report of proceedings. 30. . WYMAN, Aug 15",,,,WYMAN,,,"Agriculture and Fisheries (Board of)—25th annual meeting of representatives of authorities under the Sea Fisheries Regulation Act, 1889 : Report of proceedings. 30. . WYMAN, Aug 15",,"['Agriculture', 'Fisheries (Board of)']",,Aug 15,1915,
"Agriculture for Ireland (Dept. of)-Irish pig. breeding industry, Departmental Committee on: Report, 2]d. . WYMAN, May 15",Agriculture for Ireland,Dept. of,Irish pig,WYMAN,,,"Agriculture for Ireland (Dept. of)-Irish pig. breeding industry, Departmental Committee on: Report, 2]d. . WYMAN, May 15",Dept. of Agriculture for Ireland,['Agriculture for Ireland (Dept. of)'],,May 15,1915,
"Agriculture for Ireland (Dept. of)-Report of proceedings under the Diseases of Animals Acts, for 1913. Map. 8vo. 3}d. WYMAN, Jan. 15",Agriculture for Ireland,Dept. of,"Report of proceedings under the Diseases of Animals Acts, for",WYMAN,,8vo.,"Agriculture for Ireland (Dept. of)-Report of proceedings under the Diseases of Animals Acts, for 1913. Map. 8vo. 3}d. WYMAN, Jan. 15",Dept. of Agriculture for Ireland,['Agriculture for Ireland (Dept. of)'],,Jan. 15,1915,
"Agriculture for Ireland (Dept. of)-Sea and inland fisheries of Ireland : Report, 1913. Illus. 8£d. . WYMAN, Feb. 15",Agriculture for Ireland,Dept. of,Sea and inland fisheries of Ireland : Report,WYMAN,,,"Agriculture for Ireland (Dept. of)-Sea and inland fisheries of Ireland : Report, 1913. Illus. 8£d. . WYMAN, Feb. 15",Dept. of Agriculture for Ireland,['Agriculture for Ireland (Dept. of)'],,Feb. 15,1915,
"Akors-Douglas (E. M.)--His lady's response : letters to wounded soldier, 1914-191s. Cr. 8vo. 71 x 44, pp. 174, swd. is. net ST. CATHERINE'S PR., Nov. 15",Akors-Douglas,E. M.,His lady's response : letters to wounded soldier,ST. CATHERINE'S PR.,,8vo.,"Akors-Douglas (E. M.)--His lady's response : letters to wounded soldier, 1914-1915. Cr. 8vo. 71 x 44, pp. 174, swd. is. net ST. CATHERINE'S PR., Nov. 15",E. M. Akors-Douglas,['Akors-Douglas (E. M.)'],,Nov. 15,1915,
"Albanesi (E. Maria)-The Cap of youth. Cheap ed. 8vo., pp. 152, swd. od. HUTCHINSON, Oct. 15",Albanesi,E. Maria,The Cap of youth,HUTCHINSON,,8vo.,"Albanesi (E. Maria)-The Cap of youth. Cheap ed. 8vo., pp. 152, swd. od. HUTCHINSON, Oct. 15",E. Maria Albanesi,['Albanesi (E. Maria)'],,Oct. 15,1915,
"Albanesi (E. Maria)-One of the crowd. New and cheaper ed. 12mo., pp. 360, is. net CHAPMAN & H., July 15",Albanesi,E. Maria,One of the crowd,CHAPMAN & H.,,12mo.,"Albanesi (E. Maria)-One of the crowd. New and cheaper ed. 12mo., pp. 360, is. net CHAPMAN & H., July 15",E. Maria Albanesi,['Albanesi (E. Maria)'],,July 15,1915,
"Alden (Edward)---Alden's Oxford guide, 191s. Ryl. 16mo., pp. 166, is. net SIMPKIN, May 15",Alden,Edward,Alden's Oxford guide,SIMPKIN,,16mo.,"Alden (Edward)---Alden's Oxford guide, 1915. Ryl. 16mo., pp. 166, is. net SIMPKIN, May 15",Edward Alden,['Alden (Edward)'],,May 15,1915,
"Alderson (Albert W.)-Why the war cannot be final. 8vo. swd. is, net ....P. S. KING, Mar. 15",Alderson,Albert W.,Why the war cannot be final,P. S. KING,,8vo.,"Alderson (Albert W.)-Why the war cannot be final. 8vo. swd. is, net ....P. S. KING, Mar. 15",Albert W. Alderson,['Alderson (Albert W.)'],,Mar. 15,1915,
"Alexander (J.)-Encyclopædia of draughts. Vol. 7. 8vo., swd. is. net ......MARLBOROUGH, May 15",Alexander,J.,Encyclopædia of draughts,MARLBOROUGH,,8vo.,"Alexander (J.)-Encyclopædia of draughts. Vol. 7. 8vo., swd. is. net ......MARLBOROUGH, May 15",J. Alexander,['Alexander (J.)'],,May 15,1915,
