entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Aguilar (Grace)-Vale of Cedars, or the Martyr. New edit. Cr. 8vo. 7 × 5, pp. 298, 2s. 6d. - ROUTLEDGE, Nov. 05",Aguilar,Grace,"Vale of Cedars, or the Martyr",ROUTLEDGE,,8vo.,"Aguilar (Grace)-Vale of Cedars, or the Martyr. New edit. Cr. 8vo. 7 × 5, pp. 298, 2s. 6d. - ROUTLEDGE, Nov. 05",Grace Aguilar,['Aguilar (Grace)'],,Nov. 05,1905,
"Ainger (A.)—Lectures and Essays. 2 vols. Cr. 8vo. 74 × 5, pp. 760, 158. nt. MACMILLAN, Nov. 05",Ainger,A.,Lectures and Essays,MACMILLAN,,8vo.,"Ainger (A.)—Lectures and Essays. 2 vols. Cr. 8vo. 74 × 5, pp. 760, 158. nt. MACMILLAN, Nov. 05",A. Ainger,['Ainger (A.)'],,Nov. 05,1905,
"Ainsley (T. L.)-Guide Book to Board of Trade Exam. Ordinary Exam. 55th edit. 8vo. 9 × 6, pp. 568, 7s. 6d.……………………………………………………....SIMPKIN, Aug. 05",Ainsley,T. L.,Guide Book to Board of Trade Exam,SIMPKIN,,8vo.,"Ainsley (T. L.)-Guide Book to Board of Trade Exam. Ordinary Exam. 55th edit. 8vo. 9 × 6, pp. 568, 7s. 6d.……………………………………………………....SIMPKIN, Aug. 05",T. L. Ainsley,['Ainsley (T. L.)'],,Aug. 05,1905,
"Ainsley's Nautical Almanac and Tide Tables, 1906. Cr. 8vo. swd. 6d. and 18. SIMPKIN, Oct. 05",,,Ainsley's Nautical Almanac and Tide Tables,SIMPKIN,,8vo.,"Ainsley's Nautical Almanac and Tide Tables, 1906. Cr. 8vo. swd. 6d. and 18. SIMPKIN, Oct. 05",,,,Oct. 05,1905,
"Ainslie (Kathleen)-Lady Tabitha and Us. Obl. 4to. swd. 1s. ……..CASTELL, Aug. 05",Ainslie,Kathleen,Lady Tabitha and Us,CASTELL,,4to.,"Ainslie (Kathleen)-Lady Tabitha and Us. Obl. 4to. swd. 1s. ……..CASTELL, Aug. 05",Kathleen Ainslie,['Ainslie (Kathleen)'],,Aug. 05,1905,
"Ainsworth (W. H.)-Old Saint Paul's: tale of the Plague and the Fire. Cr. 8vo. 7 × 44, pp. 452, 28. (Oxford Lib.)............... W. SCOTT, Jan. 05",Ainsworth,W. H.,Old Saint Paul's: tale of the Plague and the Fire,W. SCOTT,,8vo.,"Ainsworth (W. H.)-Old Saint Paul's: tale of the Plague and the Fire. Cr. 8vo. 7 × 44, pp. 452, 28. (Oxford Lib.)............... W. SCOTT, Jan. 05",W. H. Ainsworth,['Ainsworth (W. H.)'],,Jan. 05,1905,
"Aish (G.)-Outcasts from Choice: a Romance of Klondike's Discovery. Cr. 8vo. 7 × 44, pp. 826, 88. 6d. ………………………………..JARROLD, Jan. 05",Aish,G.,Outcasts from Choice: a Romance of Klondike's Discovery,JARROLD,,8vo.,"Aish (G.)-Outcasts from Choice: a Romance of Klondike's Discovery. Cr. 8vo. 7 × 44, pp. 826, 88. 6d. ………………………………..JARROLD, Jan. 05",G. Aish,['Aish (G.)'],,Jan. 05,1905,
"Aitken (J. R.) Sins of a Saint. Historical Romance. Ch. edit. Cr. 8vo. 74×4, pp. 876, .SONNENSCHBIN, Apr. 05",Aitken,J. R.,Sins of a Saint,SONNENSCHBIN,,8vo.,"Aitken (J. R.) Sins of a Saint. Historical Romance. Ch. edit. Cr. 8vo. 74×4, pp. 876, .SONNENSCHBIN, Apr. 05",J. R. Aitken,['Aitken (J. R.)'],,Apr. 05,1905,
"Old-fashioned Aitken (R.)-Redding Straik. Story. Cr. 8vo. 7 × 44, pp. 330, 68. G. A. MORTON, Apr. 05",Old-fashioned Aitken,R.,Redding Straik,G. A. MORTON,,8vo.,"Old-fashioned Aitken (R.)-Redding Straik. Story. Cr. 8vo. 7 × 44, pp. 330, 68. G. A. MORTON, Apr. 05",R. Old-fashioned Aitken,['Old-fashioned Aitken (R.)'],,Apr. 05,1905,
"Albanesi (E. Maria)-Peter, a Parasite. Novel. N. ed. cr. 8vo. 7 × 5, pp. 264, 68. METHUEN, Mar. 05",Albanesi,E. Maria,"Peter, a Parasite",METHUEN,,8vo.,"Albanesi (E. Maria)-Peter, a Parasite. Novel. N. ed. cr. 8vo. 7 × 5, pp. 264, 68. METHUEN, Mar. 05",E. Maria Albanesi,['Albanesi (E. Maria)'],,Mar. 05,1905,
"Alden (P.) - The Unemployed. A National Question 2nd edit. cr. 8vo. 7 × 43, pp. 208, 28. net........... ……………………………..P. S. KING, Dec. 05",Alden,P.,The Unemployed,P. S. KING,,8vo.,"Alden (P.) - The Unemployed. A National Question 2nd edit. cr. 8vo. 7 × 43, pp. 208, 28. net........... ……………………………..P. S. KING, Dec. 05",P. Alden,['Alden (P.)'],,Dec. 05,1905,
"Aldis (Janet)-Madame Geoffrin, her Salon and her Times, 1750-1777. Illus. 8vo. 9 × 5, pp. 888, 10s. 6d. net ……………………………. METHUEN, Oct. 05",Aldis,Janet,"Madame Geoffrin, her Salon and her Times",METHUEN,,8vo.,"Aldis (Janet)-Madame Geoffrin, her Salon and her Times, 1750-1777. Illus. 8vo. 9 × 5, pp. 888, 10s. 6d. net ……………………………. METHUEN, Oct. 05",Janet Aldis,['Aldis (Janet)'],,Oct. 05,1905,
"Alexander (T.), Thomson (A. W.)-Graphic Statics. Graduated series of Problems and Practical Examples. Diagrams drawn to scale. 8vo. limp, 28. MACMILLAN, Jan. 05",,,Graphic Statics,MACMILLAN,,8vo.,"Alexander (T.), Thomson (A. W.)-Graphic Statics. Graduated series of Problems and Practical Examples. Diagrams drawn to scale. 8vo. limp, 28. MACMILLAN, Jan. 05",,"['Alexander (T.), Thomson (A. W.)']",,Jan. 05,1905,
"Alexander (W.)-Life Insurance Company. Cr. 8vo. 68. net ..APPLETON, June 05",Alexander,W.,Life Insurance Company,APPLETON,,8vo.,"Alexander (W.)-Life Insurance Company. Cr. 8vo. 68. net ..APPLETON, June 05",W. Alexander,['Alexander (W.)'],,June 05,1905,
"Allchin (W. H.)-Account of Reconstruction of University of London. Pt. 1. Roy. 8vo. swd. 2s. 6d. net.......... ………………………….H. K. LEWIS, Feb. 05",Allchin,W. H.,Account of Reconstruction of University of London,H. K. LEWIS,,8vo.,"Allchin (W. H.)-Account of Reconstruction of University of London. Pt. 1. Roy. 8vo. swd. 2s. 6d. net.......... ………………………….H. K. LEWIS, Feb. 05",W. H. Allchin,['Allchin (W. H.)'],,Feb. 05,1905,
"Allsop (F. C.)-Practical Electric Light Fitting. 6th edit. enl., 242 Illus. Cr. 8vo. 7 × 44, pp. 800, WHITTAKER, Jan. 05",Allsop,F. C.,Practical Electric Light Fitting,WHITTAKER,,8vo.,"Allsop (F. C.)-Practical Electric Light Fitting. 6th edit. enl., 242 Illus. Cr. 8vo. 7 × 44, pp. 800, WHITTAKER, Jan. 05",F. C. Allsop,['Allsop (F. C.)'],,Jan. 05,1905,
"Almanac (The Rational)-Tracing Evolution of Modern Almanacs from Ancient 1deas of Time, and suggesting improvements by Moses B. Cotsworth of York. Narrow 8vo. 5s. net - ........ ........ COTSWORTH, Sep. 05",,,Almanac (The Rational)-Tracing Evolution of Modern Almanacs from Ancient,COTSWORTH,,8vo.,"Almanac (The Rational)-Tracing Evolution of Modern Almanacs from Ancient Ideas of Time, and suggesting improvements by Moses B. Cotsworth of York. Narrow 8vo. 5s. net - ........ ........ COTSWORTH, Sep. 05",,,,Sep. 05,1905,
"Almond (J.) Merchant and Ship Master's Ready Calculator. For shipowners and all per- sons concerned in freight of goods &c. Narrow folio, 7s. 6d........ …………………..IMRAY, LAURIE, May 05",Almond,J.,Merchant and Ship Master's Ready Calculator,"IMRAY, LAURIE",,,"Almond (J.) Merchant and Ship Master's Ready Calculator. For shipowners and all per- sons concerned in freight of goods &c. Narrow folio, 7s. 6d........ …………………..IMRAY, LAURIE, May 05",J. Almond,['Almond (J.)'],,May 05,1905,
"Alphéraky (S.)-Geese of Europe and Asia. Description of most of the Old World species. 24 coloured plates by F. W. Frohawk and Front. by P. P. Sushkin. 4to. 184 x 104, pp. 208, 63s. nt. R. WARD, Apr. 05",Alphéraky,S.,Geese of Europe and Asia,R. WARD,,4to.,"Alphéraky (S.)-Geese of Europe and Asia. Description of most of the Old World species. 24 coloured plates by F. W. Frohawk and Front. by P. P. Sushkin. 4to. 184 x 104, pp. 208, 63s. nt. R. WARD, Apr. 05",S. Alphéraky,['Alphéraky (S.)'],,Apr. 05,1905,
"Altsheler (J. A.)-The Candidate. Romance. Cr. 8vo. 8 x 5, pp. 434, 68. ... Political HARPER, May 05",Altsheler,J. A.,The Candidate,HARPER,,8vo.,"Altsheler (J. A.)-The Candidate. Romance. Cr. 8vo. 8 x 5, pp. 434, 68. ... Political HARPER, May 05",J. A. Altsheler,['Altsheler (J. A.)'],,May 05,1905,
"Anderson (J. H.)-Spanish Campaign of Sir John Moore. 8vo. 8 x 5, pp. 66, 38. net REES, Sep. 05",Anderson,J. H.,Spanish Campaign of Sir John Moore,REES,,8vo.,"Anderson (J. H.)-Spanish Campaign of Sir John Moore. 8vo. 8 x 5, pp. 66, 38. net REES, Sep. 05",J. H. Anderson,['Anderson (J. H.)'],,Sep. 05,1905,
"Andom (R.)-Burglings of Tutt. Exploits in the life of an Expert. Illus. Cr. 8vo. 7 x 44, pp. 260, 3s. 6d. …………………..JARROLD, Sep. 05",Andom,R.,Burglings of Tutt,JARROLD,,8vo.,"Andom (R.)-Burglings of Tutt. Exploits in the life of an Expert. Illus. Cr. 8vo. 7 x 44, pp. 260, 3s. 6d. …………………..JARROLD, Sep. 05",R. Andom,['Andom (R.)'],,Sep. 05,1905,
"Andrews (C. C.)-A Town Romance, or On London Stones. Ch. ed. cr. 8vo. 7 x 4, pp. 404, 28. J. CLARKE, Mar. 05",Andrews,C. C.,"A Town Romance, or On London Stones",J. CLARKE,,8vo.,"Andrews (C. C.)-A Town Romance, or On London Stones. Ch. ed. cr. 8vo. 7 x 4, pp. 404, 28. J. CLARKE, Mar. 05",C. C. Andrews,['Andrews (C. C.)'],,Mar. 05,1905,
"Andrews (W.) Picturesque Yorkshire (N. Riding), edit. by A. H. Millar. 40 Illus. 7 × 5, pp. 118, 2s. 6d....... (Dundee) VALENTINE, Sep. 05",Andrews,W.,"Picturesque Yorkshire (N. Riding), edit",VALENTINE,,,"Andrews (W.) Picturesque Yorkshire (N. Riding), edit. by A. H. Millar. 40 Illus. 7 × 5, pp. 118, 2s. 6d....... (Dundee) VALENTINE, Sep. 05",W. Andrews,['Andrews (W.)'],,Sep. 05,1905,
"Anecdota Oxoniensia. Texts, Documents, and Extracts. Medieval and Modern Series. Part 12. Cain Adamnain. Edit. by K. Meyer. 4to. swd. ..FROWDE, Feb. 05",,,Anecdota Oxoniensia,FROWDE,,4to.,"Anecdota Oxoniensia. Texts, Documents, and Extracts. Medieval and Modern Series. Part 12. Cain Adamnain. Edit. by K. Meyer. 4to. swd. ..FROWDE, Feb. 05",,,,Feb. 05,1905,
"Angelo's Picnic. 24 Illus. from Contemporary Drawings and Prints in Collection of Joseph Grego. Pref. Note on the Angelo Family by C. Swinnerton. 4to. 42s. net; large paper, 1058. ……………………………………….K. PAUL, Nov. 05",,,Angelo's Picnic,K. PAUL,,4to.,"Angelo's Picnic. 24 Illus. from Contemporary Drawings and Prints in Collection of Joseph Grego. Pref. Note on the Angelo Family by C. Swinnerton. 4to. 42s. net; large paper, 1058. ……………………………………….K. PAUL, Nov. 05",,,,Nov. 05,1905,
"Anglin (S.)-Design of Structures. Practical Treatise on Building of Bridges, Roofs, &c. 4th edit. rev. Cr. 8vo. 7 x 5, pp. 586, 168. GRIFFIN, Dec. 05",Anglin,S.,Design of Structures,GRIFFIN,,8vo.,"Anglin (S.)-Design of Structures. Practical Treatise on Building of Bridges, Roofs, &c. 4th edit. rev. Cr. 8vo. 7 x 5, pp. 586, 168. GRIFFIN, Dec. 05",S. Anglin,['Anglin (S.)'],,Dec. 05,1905,
"After-Glow Memories. Anglo-Australian. 8vo. 74 × 5, pp. 320, 6s..... Anglo-French Marriages: 2d. Cr. .METHUEN, Apr. 05",,,After-Glow Memories,METHUEN,,8vo.,"After-Glow Memories. Anglo-Australian. 8vo. 74 × 5, pp. 320, 6s..... Anglo-French Marriages: 2d. Cr. .METHUEN, Apr. 05",,,,Apr. 05,1905,
"Form of Certificate. ..WYMAN, Aug. 05",,,Form of Certificate,WYMAN,,,"Form of Certificate. ..WYMAN, Aug. 05",,,,Aug. 05,1905,
"Animal World. Vol. 86. Fol. bds. 28. PARTRIDGE, Dec. 05",,,Animal World,PARTRIDGE,,,"Animal World. Vol. 86. Fol. bds. 28. PARTRIDGE, Dec. 05",,,,Dec. 05,1905,
"Annual Register-Review of Public Events at Home and Abroad for 1904. New Series. 8vo. 18s. …………………..LONGMANS, June 05",,,Annual Register-Review of Public Events at Home and Abroad for,LONGMANS,,8vo.,"Annual Register-Review of Public Events at Home and Abroad for 1904. New Series. 8vo. 18s. …………………..LONGMANS, June 05",,,,June 05,1905,
"Antcliffe (H.)-Brahms. 12mo. 61 × 81, pp. 64, 18. net; lthr. 28. net Musicians) Anteros, Gwen, 3s. 6d. (Miniature Series of ..BELL, Apr. 05",Antcliffe,H.,Brahms,BELL,,12mo.,"Antcliffe (H.)-Brahms. 12mo. 61 × 81, pp. 64, 18. net; lthr. 28. net Musicians) Anteros, Gwen, 3s. 6d. (Miniature Series of ..BELL, Apr. 05",H. Antcliffe,['Antcliffe (H.)'],,Apr. 05,1905,
"Appleton (G. W.)-Rook's Nest, Novel. Cr. 8vo. 74 × 5, pp. 320, 6s. ………………..LONG, June 05",Appleton,G. W.,"Rook's Nest, Novel",LONG,,8vo.,"Appleton (G. W.)-Rook's Nest, Novel. Cr. 8vo. 74 × 5, pp. 320, 6s. ………………..LONG, June 05",G. W. Appleton,['Appleton (G. W.)'],,June 05,1905,
"Archer (Ethel)-Book of Plain Cooking. Cr. 8vo. 7 × 44, pp. 170, 18. net.........TREHERNE, Jan. 05",Archer,Ethel,Book of Plain Cooking,TREHERNE,,8vo.,"Archer (Ethel)-Book of Plain Cooking. Cr. 8vo. 7 × 44, pp. 170, 18. net.........TREHERNE, Jan. 05",Ethel Archer,['Archer (Ethel)'],,Jan. 05,1905,
"Armstrong (R. A.)-Agnosticism and Theism in Nineteenth Century. Historical Study of Re- ligious Thought. Six lectures. Intro. note by Philip H. Wicksteed. Cr. 8vo. 7 x 4, pp. 208, ............P. GREEN, June 05",Armstrong,R. A.,Agnosticism and Theism in Nineteenth Century,P. GREEN,,8vo.,"Armstrong (R. A.)-Agnosticism and Theism in Nineteenth Century. Historical Study of Re- ligious Thought. Six lectures. Intro. note by Philip H. Wicksteed. Cr. 8vo. 7 x 4, pp. 208, ............P. GREEN, June 05",R. A. Armstrong,['Armstrong (R. A.)'],,June 05,1905,
"Armstrong (W., Sir)-Sir Joshua Reynolds, P.R.A. 52 plates. Pop. edit. 8vo. 94 × 6, pp. 248, 158. net ....HEINEMANN, Oct. 05",Armstrong,"W., Sir","Sir Joshua Reynolds, P.R.A",HEINEMANN,,8vo.,"Armstrong (W., Sir)-Sir Joshua Reynolds, P.R.A. 52 plates. Pop. edit. 8vo. 94 × 6, pp. 248, 158. net ....HEINEMANN, Oct. 05","W., Sir Armstrong","['Armstrong (W., Sir)']",,Oct. 05,1905,
"Army, Ages of Men Enlisted into the Infantry. 1d. 28. net Army Appropriation Accounts. WYMAN, July 05",,,"Army, Ages of Men Enlisted into the Infantry",WYMAN,,,"Army, Ages of Men Enlisted into the Infantry. Id. 28. net Army Appropriation Accounts. WYMAN, July 05",,,,July 05,1905,
"Army in India, Administration of: Correspon- dence between the Viceroy and the Secretary of State, 24d....……………………………………………………….... ..WYMAN, Aug. 05",,,"Army in India, Administration of: Correspon- dence between the Viceroy and the Secretary of State",WYMAN,,,"Army in India, Administration of: Correspon- dence between the Viceroy and the Secretary of State, 24d....……………………………………………………….... ..WYMAN, Aug. 05",,,,Aug. 05,1905,
"Army-Instructions, Regulations, &c., 3d. 158. WYMAN, Aug. 05",,,"Army-Instructions, Regulations, &c",WYMAN,,,"Army-Instructions, Regulations, &c., 3d. 158. WYMAN, Aug. 05",,,,Aug. 05,1905,
"Army Medical Department: Report for 1908 [Cd. 2484] 28.... WYMAN, June 05",,,Army Medical Department: Report for,WYMAN,,,"Army Medical Department: Report for 1908 [Cd. 2484] 28.... WYMAN, June 05",,,,June 05,1905,
"Army-Military Manoeuvres Bill [H.L.]. d. Re- serve Forces Bill (H.L.). d....... WYMAN, Feb. 05",,,Army-Military Manoeuvres Bill [H.L.],WYMAN,,,"Army-Military Manoeuvres Bill [H.L.]. d. Re- serve Forces Bill (H.L.). d....... WYMAN, Feb. 05",,,,Feb. 05,1905,
"Army Officers-Examination Papers (Foreign Languages), 18. .WYMAN, Feb. 05",Army Officers-Examination Papers,Foreign Languages,18,WYMAN,,,"Army Officers-Examination Papers (Foreign Languages), 18. .WYMAN, Feb. 05",Foreign Languages Army Officers-Examination Papers,['Army Officers-Examination Papers (Foreign Languages)'],,Feb. 05,1905,
"Army Recruits. d.. .WYMAN, Sep. 05",,,Army Recruits,WYMAN,,,"Army Recruits. d.. .WYMAN, Sep. 05",,,,Sep. 05,1905,
"Army-Report and Examination Papers of Militia and Yeomanry Officers seeking Commissions in the Regular Forces. 18. WYMAN, July 05",,,Army-Report and Examination Papers of Militia and Yeomanry Officers seeking Commissions in the Regular Forces,WYMAN,,,"Army-Report and Examination Papers of Militia and Yeomanry Officers seeking Commissions in the Regular Forces. 18. WYMAN, July 05",,,,July 05,1905,
"Army-Return of Number and Cost of Small Arms, &c., and of Men Employed in Government Factories. 3d.………………………. .WYMAN, Apr. 05",,,"Army-Return of Number and Cost of Small Arms, &c",WYMAN,,,"Army-Return of Number and Cost of Small Arms, &c., and of Men Employed in Government Factories. 3d.………………………. .WYMAN, Apr. 05",,,,Apr. 05,1905,
"Army-Short Histories of Territorial Regiments. 58........................................... .WYMAN, Sep. 05",,,Army-Short Histories of Territorial Regiments,WYMAN,,,"Army-Short Histories of Territorial Regiments. 58........................................... .WYMAN, Sep. 05",,,,Sep. 05,1905,
"Army Stations of Units of Regular, Militia, Yeomanry, and Volunteer Forces. 2d. - ……………......... WYMAN, Dec. 05",,,"Army Stations of Units of Regular, Militia, Yeomanry, and Volunteer Forces",WYMAN,,,"Army Stations of Units of Regular, Militia, Yeomanry, and Volunteer Forces. 2d. - ……………......... WYMAN, Dec. 05",,,,Dec. 05,1905,
"Army, Treatment of Venereal Disease &c. in. 18. ...WYMAN, Sep. 05",,,"Army, Treatment of Venereal Disease &c",WYMAN,,,"Army, Treatment of Venereal Disease &c. in. 18. ...WYMAN, Sep. 05",,,,Sep. 05,1905,
"Army-Volunteers: Substituted Circular to Com- manding Officers, d. Army (Sales and Refunds) (South Africa): Further Correspondence, d. WYMAN, July 05",,,"Army-Volunteers: Substituted Circular to Com- manding Officers, d",WYMAN,,,"Army-Volunteers: Substituted Circular to Com- manding Officers, d. Army (Sales and Refunds) (South Africa): Further Correspondence, d. WYMAN, July 05",,,,July 05,1905,
"Arnold (E. L.)-Lieut. Gullivar Jones, his Vaca- tion. Cr. 8vo. 74 × 5, pp. 806, 6s. Army-Volunteers: Circular Letters. d. x S. C. BROWN, Sep. 05",Arnold,E. L.,Lieut,S. C. BROWN,,8vo.,"Arnold (E. L.)-Lieut. Gullivar Jones, his Vaca- tion. Cr. 8vo. 74 × 5, pp. 806, 6s. Army-Volunteers: Circular Letters. d. x S. C. BROWN, Sep. 05",E. L. Arnold,['Arnold (E. L.)'],,Sep. 05,1905,
