,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
751,"Bindloss (Harold)-Hawtrey's deputy. I 2o. WARD, L., July 14",Bindloss,Harold,Hawtrey's deputy,"WARD, L.",,0.0,,"Bindloss (Harold)-Hawtrey's deputy. I 2o. WARD, L., July 14",Harold Bindloss,['Bindloss (Harold)'],,July 14,
753,"Bindloss (Harold)—In the misty seas. pp. 320, is. net. (Boys' adventure ser.) PARTRIDGE, Nov. 14",Bindloss,Harold,In the misty seas,PARTRIDGE,,0.0,,"Bindloss (Harold)—In the misty seas. pp. 320, is. net. (Boys' adventure ser.) PARTRIDGE, Nov. 14",Harold Bindloss,['Bindloss (Harold)'],,Nov. 14,
755,"Bindloss (Harold) — The Mistress of Bonaventure. 12mo., pp. 318, is. net (Wayfarer's library) DENT, July 14",Bindloss,Harold,The Mistress of Bonaventure,DENT,,0.0,12mo.,"Bindloss (Harold) — The Mistress of Bonaventure. 12mo., pp. 318, is. net (Wayfarer's library) DENT, July 14",Harold Bindloss,['Bindloss (Harold)'],,July 14,
763,"Binns (Charles F.)- The Story of the potter. Rev. edit. 12mo., PP. 248, s. net (Useful knowledge ser.) HODDER & S., Mar. 14",Binns,Charles F.,The Story of the potter,HODDER & S.,,0.0,12mo.,"Binns (Charles F.)- The Story of the potter. Rev. edit. I 2mo., PP. 248, IS. net (Useful knowledge ser.) HODDER & S., Mar. 14",Charles F. Binns,['Binns (Charles F.)'],,Mar. 14,
764,"Bills—Midwives (Scot.), 2d. ; Merchant shipping (convention), 9d.; Expiring laws continuance, id.; Education (provision of meals), įd.; Anglo-Persian Oil Co. (acquisition of capital), }d.; Post Office (illegal user), }d.; Entails (Scot.), id. WYMAN, July 14",,,Bills—Midwives (Scot,WYMAN,,0.0,,"Bills—Midwives (Scot.), 2d. ; Merchant shipping (convention), 9d.; Expiring laws continuance, id.; Education (provision of meals), įd.; Anglo-Persian Oil Co. (acquisition of capital), }d.; Post Office (illegal user), }d.; Entails (Scot.), id. WYMAN, July 14",,,,July 14,
766,"Bills—Police, įd.; Labourers (Ireland), įd.; Wine privileges, įd.; London street traffic, I d.; Govt. of Ireland (amend.), id.; Police (weekly rest-day, Scot.), }d.; Bankruptcy, 11jd. ; Deeds arrangement, 2d.; Sheriff Courts Appeal Court, id.; Rural credit banks, idd.; Finance (amend.), 2d.; Town charities (extension), id.; Health resorts and watering places, id.; Criminal justice ad- ministration, 4d.; Asylums officers' super- annuation, id. ; Places of worship (enfran- chisement), id. WYMAN, July 14",,,"Bills—Police, įd",WYMAN,,0.0,,"Bills—Police, įd.; Labourers (Ireland), įd.; Wine privileges, įd.; London street traffic, I d.; Govt. of Ireland (amend.), id.; Police (weekly rest-day, Scot.), }d.; Bankruptcy, 11jd. ; Deeds arrangement, 2d.; Sheriff Courts Appeal Court, id.; Rural credit banks, idd.; Finance (amend.), 2d.; Town charities (extension), id.; Health resorts and watering places, id.; Criminal justice ad- ministration, 4d.; Asylums officers' super- annuation, id. ; Places of worship (enfran- chisement), id. WYMAN, July 14",,,,July 14,
767,"Bills-Indictments, 21d.;. British nationality and status of aliens, Jd.; Coal mines, }d.; Aliens restriction, fd.; Prize courts (procedure), d.; Real property and conveyancing, is. rod. ; Currency and Bank notes, id.; Injuries in war (compensation), £d.; Army_(supply of food, &c.), }d.; Defence of the Realm, fd.; Un- reasonable withholding of foodstuffs, įd. WYMAN, Aug. 14",,,Bills-Indictments,WYMAN,,0.0,,"Bills-Indictments, 21d.;. British nationality and status of aliens, Jd.; Coal mines, }d.; Aliens restriction, fd.; Prize courts (procedure), d.; Real property and conveyancing, is. rod. ; Currency and Bank notes, id.; Injuries in war (compensation), £d.; Army_(supply of food, &c.), }d.; Defence of the Realm, fd.; Un- reasonable withholding of foodstuffs, įd. WYMAN, Aug. 14",,,,Aug. 14,
768,"Birkeland (Kr.)—The Norwegian Aurora Polaris Expedition. Vol. 1. Second section. Illus. 4to. 3os. net ..LONGMANS, Jan. 14",Birkeland,Kr.,The Norwegian Aurora Polaris Expedition,LONGMANS,,0.0,4to.,"Birkeland (Kr.)—The Norwegian Aurora Polaris Expedition. Vol. 1. Second section. Illus. 4to. 3os. net ..LONGMANS, Jan. 14",Kr. Birkeland,['Birkeland (Kr.)'],,Jan. 14,
769,"Birkhead (Alice)-Heroes of modern Europe. Illus. Cr. 8vo., pp. 240, 1s. 6d. (Told through ..HARRAP, Mar. 14",Birkhead,Alice,Heroes of modern Europe,HARRAP,,0.0,8vo.,"Birkhead (Alice)-Heroes of modern Europe. Illus. Cr. 8vo., pp. 240, Is. 6d. (Told through ..HARRAP, Mar. 14",Alice Birkhead,['Birkhead (Alice)'],,Mar. 14,
772,"Birmingham (George A.)— The Bad times. Pop. edit. 12mo., pp. 288, 18. net METHLEN, May 14",Birmingham,George A.,The Bad times,METHLEN,,0.0,12mo.,"Birmingham (George A.)— The Bad times. Pop. edit. 12mo., pp. 288, 18. net METHLEN, May 14",George A. Birmingham,['Birmingham (George A.)'],,May 14,
778,"Birmingham (George A.)-The Red Hand of Ulster. Pop, edit. 12mo., pp. 316, is. net SMITH, E., May 14",Birmingham,George A.,The Red Hand of Ulster,"SMITH, E.",,0.0,12mo.,"Birmingham (George A.)-The Red Hand of Ulster. Pop, edit. 12mo., pp. 316, is. net SMITH, E., May 14",George A. Birmingham,['Birmingham (George A.)'],,May 14,
780,"Births, deaths and marriages (England and Wales) ---General abstract for 1913. id. WYMAN, Mar. 14",,,"Births, deaths and marriages (England and Wales) ---General abstract for",WYMAN,,0.0,,"Births, deaths and marriages (England and Wales) ---General abstract for 1913. id. WYMAN, Mar. 14",,,,Mar. 14,
782,"Births, deaths and marriages (Ireland)- 50th detailed annual report of the Registrar- General for Ireland, for 1913. s. uid. WYMAN, Aug. 14",,,"Births, deaths and marriages (Ireland)-",WYMAN,,0.0,,"Births, deaths and marriages (Ireland)- 50th detailed annual report of the Registrar- General for Ireland, for 1913. IS. uid. WYMAN, Aug. 14",,,,Aug. 14,
783,"Births, deaths and marriages (Scotland)-57th annual report of the Registrar-General for 1911. W'YMAN, Apr. 14",,,"Births, deaths and marriages (Scotland)",W'YMAN,,0.0,,"Births, deaths and marriages (Scotland)-57th annual report of the Registrar-General for 1911. W'YMAN, Apr. 14",,,,Apr. 14,
791,"Blackle's New systematic English readers. Book 2. Cr. 8vo., s...... ...BLACKIE, Mar. 14",,,Blackle's New systematic English readers,BLACKIE,,0.0,8vo.,"Blackle's New systematic English readers. Book 2. Cr. 8vo., IS...... ...BLACKIE, Mar. 14",,,,Mar. 14,
792,"Black water fever in the Tropical African Depen- dencies: reports for 1912. Maps and diag. WYMAN, Feb. 14",,,Black water fever in the Tropical African Depen- dencies: reports for,WYMAN,,0.0,,"Black water fever in the Tropical African Depen- dencies: reports for 1912. Maps and diag. WYMAN, Feb. 14",,,,Feb. 14,
801,"Blair (Wilfrid)—Sa Muse s'amuse. Cr. 8vo. 71x57, pp. 144, 3s. 6d. net B. H. BLACKWELL, Dec. 13 Blake (William)-Poetical works. 12mo., pp. 366, is. net (Bohn's pop. library) BELL, Mar. 14",Blair,Wilfrid,Sa Muse s'amuse,BELL,,0.0,8vo.,"Blair (Wilfrid)—Sa Muse s'amuse. Cr. 8vo. 71x57, pp. 144, 35. 6d. net B. H. BLACKWELL, Dec. 13 Blake (William)-Poetical works. 12mo., pp. 366, is. net (Bohn's pop. library) BELL, Mar. 14",Wilfrid Blair,['Blair (Wilfrid)'],,Mar. 14,
802,"Blakeborough (J. Fairfax) and Pease (Sir A. E.), The Life and habits of the badger. Illus. 4to. 10x77, pp. 112, 5s. net “ THE FOXHOUND, Jan. 14",Blakeborough,J. Fairfax,The Life and habits of the badger,THE FOXHOUND,,0.0,4to.,"Blakeborough (J. Fairfax) and Pease (Sir A. E.), The Life and habits of the badger. Illus. 4to. 10x77, pp. 112, 5s. net “ THE FOXHOUND, Jan. 14",J. Fairfax Blakeborough,"['Blakeborough (J. Fairfax)', 'Pease (Sir A. E.)']",,Jan. 14,
806,"Bland (A. E.)-The Normans in England, 1066– 1154. Cr. 8vo., pp. 126, 1s. net. (English history source books) .BELL, May 14",Bland,A. E.,The Normans in England,BELL,,0.0,8vo.,"Bland (A. E.)-The Normans in England, 1066– I154. Cr. 8vo., pp. 126, Is. net. (English history source books) .BELL, May 14",A. E. Bland,['Bland (A. E.)'],,May 14,
812,"Blast: a new illustrated quarterly. Edit. by Wyndham Lewis. No. 1. 4to, swd. 2s. od net .LANE, June 14",,,Blast: a new illustrated quarterly,LANE,,0.0,"4to,","Blast: a new illustrated quarterly. Edit. by Wyndham Lewis. No. 1. 4to, swd. 25. od net .LANE, June 14",,,,June 14,
813,"Blatchford (Robert)-Germany and England. New and rev. edit., reprinted from The Daily Mail.” Svo., swd., id. AMALGAMATED PRESS, Sept. 14",Blatchford,Robert,Germany and England,AMALGAMATED PRESS,,0.0,,"Blatchford (Robert)-Germany and England. New and rev. edit., reprinted from The Daily Mail.” Svo., swd., id. AMALGAMATED PRESS, Sept. 14",Robert Blatchford,['Blatchford (Robert)'],,Sept. 14,
818,"Bloem (Walter)— The Iron year. Cr. 8vo. 74 X5, .LANE, Feb. 14",Bloem,Walter,The Iron year,LANE,,0.0,8vo.,"Bloem (Walter)— The Iron year. Cr. 8vo. 74 X5, .LANE, Feb. 14",Walter Bloem,['Bloem (Walter)'],,Feb. 14,
821,"Bloom (J. H.)—The Story of Warwickshire, With chapters on the geology, &c., of the County. Cr. 8vo. 29. net... PITMAN, Apr. 14",Bloom,J. H.,"The Story of Warwickshire, With chapters on the geology, &c",PITMAN,,0.0,8vo.,"Bloom (J. H.)—The Story of Warwickshire, With chapters on the geology, &c., of the County. Cr. 8vo. 29. net... PITMAN, Apr. 14",J. H. Bloom,['Bloom (J. H.)'],,Apr. 14,
822,"Bloomfield (L.)- An Introduction to the study of language. Cr. 8vo., os. net ..BELL, Sep. 14",Bloomfield,L.,An Introduction to the study of language,BELL,,0.0,8vo.,"Bloomfield (L.)- An Introduction to the study of language. Cr. 8vo., os. net ..BELL, Sep. 14",L. Bloomfield,['Bloomfield (L.)'],,Sep. 14,
825,"Blue bird, stories, Ciark (Mrs.) is... Blue book of British naval battles (The). 4to. 38. 6d., bds. 28. 61. .FROWDE, Oct. 14",,,"Blue bird, stories, Ciark (Mrs",FROWDE,,0.0,4to.,"Blue bird, stories, Ciark (Mrs.) is... Blue book of British naval battles (The). 4to. 38. 6d., bds. 28. 61. .FROWDE, Oct. 14",,,,Oct. 14,
826,"Blum (Victor)-Renal diagnosis in Medicine and Surgery : being a handbook of the theory and practice of functional testing of the kidney. 8vo. 9 X54, pp. 152, 7s. 60. net BALE, Apr. 14",Blum,Victor,Renal diagnosis in Medicine and Surgery : being a handbook of the theory and practice of functional testing of the kidney,BALE,,0.0,8vo.,"Blum (Victor)-Renal diagnosis in Medicine and Surgery : being a handbook of the theory and practice of functional testing of the kidney. 8vo. 9 X54, pp. 152, 7s. 60. net BALE, Apr. 14",Victor Blum,['Blum (Victor)'],,Apr. 14,
832,"Blushing and kindred affections. By Bob. Cr. 8vo., pp. 50, swd., is. net EWART, SEYMOUR, June 14",,,Blushing and kindred affections,"EWART, SEYMOUR",,0.0,8vo.,"Blushing and kindred affections. By Bob. Cr. 8vo., pp. 50, swd., is. net EWART, SEYMOUR, June 14",,,,June 14,
839,"Boas (Mrs. F. S.)-Rossetti and his poetry. 12mo., pp. 150, is. net. (Poetry and life ser.) HARRAP, May 14",Boas,Mrs. F. S.,Rossetti and his poetry,HARRAP,,0.0,12mo.,"Boas (Mrs. F. S.)-Rossetti and his poetry. 12mo., pp. 150, is. net. (Poetry and life ser.) HARRAP, May 14",Mrs. F. S. Boas,['Boas (Mrs. F. S.)'],,May 14,
843,"Bode (J. C. P.)-How to be happy though all goes wrong. 12mo., pp. 80, bds. is. net L. N. FOWLER, June 14",Bode,J. C. P.,How to be happy though all goes wrong,L. N. FOWLER,,0.0,12mo.,"Bode (J. C. P.)-How to be happy though all goes wrong. 12mo., pp. 80, bds. is. net L. N. FOWLER, June 14",J. C. P. Bode,['Bode (J. C. P.)'],,June 14,
849,"Boileau (Ethel) — The Fire of Spring; or, The Garden of dreams. Cr. 8vo. 7! X 5. pp. 364, ... NASI', July 14",Boileau,Ethel,"The Fire of Spring; or, The Garden of dreams",NASI',,0.0,8vo.,"Boileau (Ethel) — The Fire of Spring; or, The Garden of dreams. Cr. 8vo. 7! X 5. pp. 364, ... NASI', July 14",Ethel Boileau,['Boileau (Ethel)'],,July 14,
850,"Boller explosions : Board of Trade reports on enquiries. Various prices (usually from 2d. to 6d.). . WYMAN, Jan., &c., 14",,,Boller explosions : Board of Trade reports on enquiries,WYMAN,,0.0,,"Boller explosions : Board of Trade reports on enquiries. Various prices (usually from 2d. to 6d.). . WYMAN, Jan., &c., 14",,,,"Jan., &c., 14",
851,"Boiler explosions—Report on the working of the boiler explosion Acts during the year ended 30th June, 1913, 2}d. .WYMAN, Sep. 14",,,Boiler explosions—Report on the working of the boiler explosion Acts during the year ended,WYMAN,,0.0,,"Boiler explosions—Report on the working of the boiler explosion Acts during the year ended 30th June, 1913, 2}d. .WYMAN, Sep. 14",,,,Sep. 14,
855,"Bolton (Gambier)-Ghosts in solid form : experimental investigation of certain little- known phenomena (materialisations). Cr. 8vo., pp. 128, swd. is. net......W. RIDER, Apr. 14",Bolton,Gambier,Ghosts in solid form : experimental investigation of certain little- known phenomena (materialisations),W. RIDER,,0.0,8vo.,"Bolton (Gambier)-Ghosts in solid form : experimental investigation of certain little- known phenomena (materialisations). Cr. 8vo., pp. 128, swd. is. net......W. RIDER, Apr. 14",Gambier Bolton,['Bolton (Gambier)'],,Apr. 14,
866,"Book of British heroes (A). Cr. 8vo., pp. 172, swd. s. net .RICHARDS, Dec. 14",,,Book of British heroes (A),RICHARDS,,0.0,8vo.,"Book of British heroes (A). Cr. 8vo., pp. 172, swd. IS. net .RICHARDS, Dec. 14",,,,Dec. 14,
869,"Book of Kells (The). Described by Sir Edward Sullivan, Bart., Illus. with 24 plates in colours. 4to. 13! X10, pp. 40, 12s., 6d. net, swd. Ios. net THE STUDIO, June 14",,,Book of Kells (The),THE STUDIO,,0.0,4to.,"Book of Kells (The). Described by Sir Edward Sullivan, Bart., Illus. with 24 plates in colours. 4to. 13! X10, pp. 40, 125., 6d. net, swd. Ios. net THE STUDIO, June 14",,,,June 14,
870,"Book of the kiss (The). Cr. 8vo. swd. s. net Belinda booklets). A. L. HUMPHREYS, Oct. 14",,,Book of the kiss (The),A. L. HUMPHREYS,,0.0,8vo.,"Book of the kiss (The). Cr. 8vo. swd. IS. net Belinda booklets). A. L. HUMPHREYS, Oct. 14",,,,Oct. 14,
871,"Book of William (The): with apologies to Edward Lear, author of The Book of non- sense.” Oblong 4to., swd., is. net WARNE, Oct. 14",,,"Book of William (The): with apologies to Edward Lear, author of The Book of non- sense",WARNE,,0.0,4to.,"Book of William (The): with apologies to Edward Lear, author of The Book of non- sense.” Oblong 4to., swd., is. net WARNE, Oct. 14",,,,Oct. 14,
873,"Borrow (George) —Wanderings in Spain : selec- tions from The Bible in Spain. Intro. and notes by F. A. Cavenagh. Cr. 8vo., limp, s. net .MACMILLAN, Jan. 14",Borrow,George,Wanderings in Spain : selec- tions from The Bible in Spain,MACMILLAN,,0.0,8vo.,"Borrow (George) —Wanderings in Spain : selec- tions from The Bible in Spain. Intro. and notes by F. A. Cavenagh. Cr. 8vo., limp, IS. net .MACMILLAN, Jan. 14",George Borrow,['Borrow (George)'],,Jan. 14,
881,"Bostock (Adelaide H. E. A.)-Guard our soldiers and our sailors : intercessory hymn, with music. id... ..SIMPKIN, Oct. 14",Bostock,Adelaide H. E. A.,"Guard our soldiers and our sailors : intercessory hymn, with music",SIMPKIN,,0.0,,"Bostock (Adelaide H. E. A.)-Guard our soldiers and our sailors : intercessory hymn, with music. id... ..SIMPKIN, Oct. 14",Adelaide H. E. A. Bostock,['Bostock (Adelaide H. E. A.)'],,Oct. 14,
887,"Boswell (James) — Life of Samuel Johnson: an abridgment. With intro. and notes by M. H. Watson. 12mo. s. net MACMILLAN, Jan. 14",Boswell,James,Life of Samuel Johnson: an abridgment,MACMILLAN,,0.0,12mo.,"Boswell (James) — Life of Samuel Johnson: an abridgment. With intro. and notes by M. H. Watson. I 2mo. IS. net MACMILLAN, Jan. 14",James Boswell,['Boswell (James)'],,Jan. 14,
895,"Boulanger (E. G.)-Reptiles and batrachians. Illus. Ryl. 8vo. 9) X0, pp. 292, 16s. nit DENT, Nov. 14",Boulanger,E. G.,Reptiles and batrachians,DENT,,0.0,8vo.,"Boulanger (E. G.)-Reptiles and batrachians. Illus. Ryl. 8vo. 9) X0, pp. 292, 16s. nit DENT, Nov. 14",E. G. Boulanger,['Boulanger (E. G.)'],,Nov. 14,
901,"Bounds (E. M.)-Purpose in prayer. Cr. 8vo. 74 X 5, pp. 160, 2s. 60. MARSHALL, BROS., Nar. 14",Bounds,E. M.,Purpose in prayer,"MARSHALL, BROS.",,0.0,8vo.,"Bounds (E. M.)-Purpose in prayer. Cr. 8vo. 74 X 5, pp. 160, 25. 60. MARSHALL, BROS., Nar. 14",E. M. Bounds,['Bounds (E. M.)'],,Nar. 14,
904,"Bourgeois (Léon)—La Société de nations. 12mo. pp. 280, is. net ..DENT, May 14",Bourgeois,Léon,La Société de nations,DENT,,0.0,12mo.,"Bourgeois (Léon)—La Société de nations. 12mo. pp. 280, is. net ..DENT, May 14",Léon Bourgeois,['Bourgeois (Léon)'],,May 14,
907,"Boutroux (Emile)-On military duty. Cr. 8vo., pp. 46, swd., s. net ......NUTT, Sept. 14",Boutroux,Emile,On military duty,NUTT,,0.0,8vo.,"Boutroux (Emile)-On military duty. Cr. 8vo., pp. 46, swd., IS. net ......NUTT, Sept. 14",Emile Boutroux,['Boutroux (Emile)'],,Sept. 14,
908,"Bovet (F. F.)-Cassell's Miniature French- English dictionary. 32mo. od. net CASSELL, Sep. 14",Bovet,F. F.,Cassell's Miniature French- English dictionary,CASSELL,,0.0,32mo.,"Bovet (F. F.)-Cassell's Miniature French- English dictionary. 32mo. od. net CASSELL, Sep. 14",F. F. Bovet,['Bovet (F. F.)'],,Sep. 14,
909,"Bovet (F. F.)-Cassell's Miniature French- English English-French dictionary. 32mo., s. net ...CASSELL, Oct. 14",Bovet,F. F.,Cassell's Miniature French- English English-French dictionary,CASSELL,,0.0,32mo.,"Bovet (F. F.)-Cassell's Miniature French- English English-French dictionary. 32mo., IS. net ...CASSELL, Oct. 14",F. F. Bovet,['Bovet (F. F.)'],,Oct. 14,
911,"Bowen (Marjorie) - Prince and heretic. Cr. 810 71 X5, pp. 382, 68. VETHUEN, Oct. 14",Bowen,Marjorie,Prince and heretic,VETHUEN,,0.0,,"Bowen (Marjorie) - Prince and heretic. Cr. 810 71 X5, pp. 382, 68. VETHUEN, Oct. 14",Marjorie Bowen,['Bowen (Marjorie)'],,Oct. 14,
912,"Bowen (Marjorie) — The Rake's progress. Pop. edit., Cr. 8vo., pp. 303, is. net W. RIDER, June 14",Bowen,Marjorie,The Rake's progress,W. RIDER,,0.0,8vo.,"Bowen (Marjorie) — The Rake's progress. Pop. edit., Cr. 8vo., pp. 303, is. net W. RIDER, June 14",Marjorie Bowen,['Bowen (Marjorie)'],,June 14,
913,"Bowers (Alfred H.)-Raffia-work. Illus. 8vo. 81 X5), pp. 96, 28. net .PITMAN, Feb. 14",Bowers,Alfred H.,Raffia-work,PITMAN,,0.0,8vo.,"Bowers (Alfred H.)-Raffia-work. Illus. 8vo. 81 X5), pp. 96, 28. net .PITMAN, Feb. 14",Alfred H. Bowers,['Bowers (Alfred H.)'],,Feb. 14,
918,"Bowles versus the Bank of England. 8vo., 7s. 60 net BUTTERWORTH, Mar. 14",,,Bowles versus the Bank of England,BUTTERWORTH,,0.0,8vo.,"Bowles versus the Bank of England. 8vo., 75. 60 net BUTTERWORTH, Mar. 14",,,,Mar. 14,
919,"Bowman (F. H.) see Bradiey (F. E.) and Bowman Bowser (Thekla)—The Whole art of bandaging. 12m0., pp. 120, limp, is. net .. BALE, Nov. 14",Bowman,F. H.,,BALE,,0.0,,"Bowman (F. H.) see Bradiey (F. E.) and Bowman Bowser (Thekla)—The Whole art of bandaging. 12m0., pp. 120, limp, is. net .. BALE, Nov. 14",F. H. Bowman,['Bowman (F. H.)'],,Nov. 14,
921,"Box (G. H.) ed.-II. Kings. Revised version, edit. for the use of schools. izmo., pp. 176, 1s. 60 net CAMB. UNIV. PRESS, Mar. 14",Box,G. H.,II,CAMB. UNIV. PRESS,,0.0,,"Box (G. H.) ed.-II. Kings. Revised version, edit. for the use of schools. izmo., pp. 176, Is. 60 net CAMB. UNIV. PRESS, Mar. 14",G. H. Box,['Box (G. H.)'],ed.,Mar. 14,
922,"Boxing's Book of records up to June 30th, 1914. 18mo., bds. is. net OFFICE, Aug. 14",,,Boxing's Book of records up to June,OFFICE,,0.0,18mo.,"Boxing's Book of records up to June 30th, 1914. 18mo., bds. is. net OFFICE, Aug. 14",,,,Aug. 14,
926,"Boy who didn't (The). By Banco. Cr. 8vo., pp. 150, swd. is. net ..T. W. LAURIF., May 14",,,Boy who didn't (The),T. W. LAURIF.,,0.0,8vo.,"Boy who didn't (The). By Banco. Cr. 8vo., pp. 150, swd. is. net ..T. W. LAURIF., May 14",,,,May 14,
927,"Boyd (A. K. 11.)-A. K. HI. B.: a volume of selec- iions. Edit. by his Son. 12010., pp. 478, is. net .NELSON, Feb. 14",Boyd,A. K. 11.,A. K. HI,NELSON,,0.0,,"Boyd (A. K. 11.)-A. K. HI. B.: a volume of selec- iions. Edit. by his Son. 12010., pp. 478, is. net .NELSON, Feb. 14",A. K. 11. Boyd,['Boyd (A. K. 11.)'],,Feb. 14,
928,"Boyd (Charles)-George Wyndham. 8vo., pp. 46, swd. is, net .....A. L. HUMPHREYS, Jan, 14",Boyd,Charles,George Wyndham,A. L. HUMPHREYS,,0.0,8vo.,"Boyd (Charles)-George Wyndham. 8vo., pp. 46, swd. is, net .....A. L. HUMPHREYS, Jan, 14",Charles Boyd,['Boyd (Charles)'],,"Jan, 14",
929,"Boyd (D. M.)-Confidences. Oblong 12mo. is. net DOW & LESTER, Aug 14",Boyd,D. M.,Confidences,DOW & LESTER,,0.0,12mo.,"Boyd (D. M.)-Confidences. Oblong 12mo. is. net DOW & LESTER, Aug 14",D. M. Boyd,['Boyd (D. M.)'],,Aug 14,
930,"Boyd (D. M.)— Mascots and superstitions. Oblong 12mo. is. net ......DOW & LESTER, Aug. 14",Boyd,D. M.,Mascots and superstitions,DOW & LESTER,,0.0,12mo.,"Boyd (D. M.)— Mascots and superstitions. Oblong 12mo. is. net ......DOW & LESTER, Aug. 14",D. M. Boyd,['Boyd (D. M.)'],,Aug. 14,
937,"Brain (The). Vol. 36. 8vo. 178. net MACMILLAN, Oct. 14",,,Brain (The),MACMILLAN,,0.0,8vo.,"Brain (The). Vol. 36. 8vo. 178. net MACMILLAN, Oct. 14",,,,Oct. 14,
941,"Bradbury (F.)—Worsted preparing and spinning (wool combing). Vol. 2. 8vo. 7} X 5, pp. 539, 3s. 6d. net . (Halifax) F. KING, Apr. 14",Bradbury,F.,Worsted preparing and spinning (wool combing),F. KING,,0.0,8vo.,"Bradbury (F.)—Worsted preparing and spinning (wool combing). Vol. 2. 8vo. 7} X 5, pp. 539, 35. 6d. net . (Halifax) F. KING, Apr. 14",F. Bradbury,['Bradbury (F.)'],,Apr. 14,
954,"Brady (C. T.)—The 1sland of regeneration. New edit.' Cr. 8vo., 28. net....GREENING, May 14",Brady,C. T.,The,GREENING,,0.0,8vo.,"Brady (C. T.)—The Island of regeneration. New edit.' Cr. 8vo., 28. net....GREENING, May 14",C. T. Brady,['Brady (C. T.)'],,May 14,
955,"Brain fag : how caused, how avoided. By Uncle Bob. Cr, 8vo., pp. 60, swd. is. net EWART, SEYMOUR, Mar. 14",,,"Brain fag : how caused, how avoided","EWART, SEYMOUR",,0.0,8vo.,"Brain fag : how caused, how avoided. By Uncle Bob. Cr, 8vo., pp. 60, swd. is. net EWART, SEYMOUR, Mar. 14",,,,Mar. 14,
966,"Brass-furnace practice in the U.S., Gillett (H. W.) 4s. 6d. net. Braun (Ethel)— The New Tripoli and what I saw in the Hinterland. Illus. 8vo. 9x51, pp. 304, Ios. éd. net ......UNWIN, Apr. 14",,,"Brass-furnace practice in the U.S., Gillett (H. W.)",UNWIN,,0.0,8vo.,"Brass-furnace practice in the U.S., Gillett (H. W.) 45. 6d. net. Braun (Ethel)— The New Tripoli and what I saw in the Hinterland. Illus. 8vo. 9x51, pp. 304, Ios. éd. net ......UNWIN, Apr. 14",,,,Apr. 14,
967,"Braun (H.)—Local anesthesia : its scientific basis and practical use. Ryl. 8vo. 218. net H. KIMPTON, Oct. 14",Braun,H.,Local anesthesia : its scientific basis and practical use,H. KIMPTON,,0.0,8vo.,"Braun (H.)—Local anesthesia : its scientific basis and practical use. Ryl. 8vo. 218. net H. KIMPTON, Oct. 14",H. Braun,['Braun (H.)'],,Oct. 14,
969,"Brazil (Angela) — The School by the sea. Cr. 8vo. 71 X5, pp. 256, 2s. 6........ BLACKIE, Oct. 14",Brazil,Angela,The School by the sea,BLACKIE,,0.0,8vo.,"Brazil (Angela) — The School by the sea. Cr. 8vo. 71 X5, pp. 256, 25. 6........ BLACKIE, Oct. 14",Angela Brazil,['Brazil (Angela)'],,Oct. 14,
971,"BRIGHOUSE Brex (J. Twells)—The Civil war of 191s. Cheap edit. Cr. 8vo., pp. 160, swd. is. net ST. CATHERINE PRESS, Feb. 14",BRIGHOUSE Brex,J. Twells,The Civil war of,ST. CATHERINE PRESS,,0.0,8vo.,"BRIGHOUSE Brex (J. Twells)—The Civil war of 1915. Cheap edit. Cr. 8vo., pp. 160, swd. is. net ST. CATHERINE PRESS, Feb. 14",J. Twells BRIGHOUSE Brex,['BRIGHOUSE Brex (J. Twells)'],,Feb. 14,
976,"Brimont (Anna, Comtesse de)-Oscar Wilde and his mother : a memoir. Pop. edit. 12mo., pp. 200, s. net .EVERETT, July 14",Brimont,"Anna, Comtesse de",Oscar Wilde and his mother : a memoir,EVERETT,,0.0,12mo.,"Brimont (Anna, Comtesse de)-Oscar Wilde and his mother : a memoir. Pop. edit. 12mo., pp. 200, IS. net .EVERETT, July 14","Anna, Comtesse de Brimont","['Brimont (Anna, Comtesse de)']",,July 14,
983,"Brereton (F. S.)-With French at the front. 8vo. 7! X5, pp. 300, 3s. 60. ...... BLACKIE, Nov. 14",Brereton,F. S.,With French at the front,BLACKIE,,0.0,8vo.,"Brereton (F. S.)-With French at the front. 8vo. 7! X5, pp. 300, 35. 60. ...... BLACKIE, Nov. 14",F. S. Brereton,['Brereton (F. S.)'],,Nov. 14,
985,"Bretton (Percival)— Pigeons for profit. Cr. Svo., pp. 126, bds., is. net (Smallholder library) PEARSON, May 14",Bretton,Percival,Pigeons for profit,PEARSON,,0.0,,"Bretton (Percival)— Pigeons for profit. Cr. Svo., pp. 126, bds., is. net (Smallholder library) PEARSON, May 14",Percival Bretton,['Bretton (Percival)'],,May 14,
988,"Brewer's almanack (The) and wine and spirit trade annual, 1914. Ryl. 8vo. 91 x6, pp. 442, .REVIEW PRESS, Jan. 14",,,Brewer's almanack (The) and wine and spirit trade annual,REVIEW PRESS,,0.0,8vo.,"Brewer's almanack (The) and wine and spirit trade annual, 1914. Ryl. 8vo. 91 x6, pp. 442, .REVIEW PRESS, Jan. 14",,,,Jan. 14,
