entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Besant (W., Sir)-1vory Gate. New edit. Cr. 8vo. 6 x 4, pp. 862, 1s. net...............CHATTO, Feb. 06",Besant,"W., Sir",,CHATTO,1s.,8vo.,"Besant (W., Sir)-Ivory Gate. New edit. Cr. 8vo. 6 x 4, pp. 862, 1s. net...............CHATTO, Feb. 06","W., Sir Besant","['Besant (W., Sir)']",,Feb. 06,1906,net
"WYMAN, July 06",,,,WYMAN,,,"WYMAN, July 06",,,,July 06,1906,
"..WYMAN, Nov. 06",,,,WYMAN,,,"..WYMAN, Nov. 06",,,,Nov. 06,1906,
"..WYMAN, Nov. 06",,,,WYMAN,,,"..WYMAN, Nov. 06",,,,Nov. 06,1906,
"Billy's Wife, Cleeve (Lucas) 6s. ............ Bindloss (H.)-A Damaged Reputation. Cr. 8vo. 74 × 44, pp. 820, 6s...........F. V. WHITE, Oct. 06","Billy's Wife, Cleeve",Lucas,,F. V. WHITE,6s.,8vo.,"Billy's Wife, Cleeve (Lucas) 6s. ............ Bindloss (H.)-A Damaged Reputation. Cr. 8vo. 74 × 44, pp. 820, 6s...........F. V. WHITE, Oct. 06","Lucas Billy's Wife, Cleeve","[""Billy's Wife, Cleeve (Lucas)""]",,Oct. 06,1906,
"Cr. 8vo. CHATTO, Apr. 06",,,,CHATTO,,8vo.,"Cr. 8vo. CHATTO, Apr. 06",,,,Apr. 06,1906,
"360, 12s. 6d. net Birthdays, Book of Heavenly, .............. Quarterly Return, .WYMAN, Feb. &c. 06",,,,WYMAN,,,"360, 12s. 6d. net Birthdays, Book of Heavenly, .............. Quarterly Return, .WYMAN, Feb. &c. 06",,,,Feb. &c. 06,1906,
"64mo. bds. 6d. net BLACKIE, Sep. 06",,,,BLACKIE,6d.,,"64mo. bds. 6d. net BLACKIE, Sep. 06",,,,Sep. 06,1906,net
"64mo. bds. 6d. net BLACKIE, Sep. 06",,,,BLACKIE,6d.,,"64mo. bds. 6d. net BLACKIE, Sep. 06",,,,Sep. 06,1906,net
"Cr. 8vo. 7×43, pp. 170, 58. net.......PUTNAM, Oct. 06",,,,PUTNAM,,8vo.,"Cr. 8vo. 7×43, pp. 170, 58. net.......PUTNAM, Oct. 06",,,,Oct. 06,1906,
"12mo. 5s. net OFFICE, May 06",,,,OFFICE,5s.,,"12mo. 5s. net OFFICE, May 06",,,,May 06,1906,net
"1907. 12mo. 5s. net ....OFFICE, Dec. 06",,,,OFFICE,5s.,12mo.,"1907. 12mo. 5s. net ....OFFICE, Dec. 06",,,,Dec. 06,1906,net
"Brand, Ibsen (Henrik) 48........ Brandes (G.)-Recollections of my Childhood and Youth. 8vo. 83 × 5, pp. 408, 10s. net HEINEMANN, Sep. 06","Brand, Ibsen",Henrik,,HEINEMANN,10s.,8vo.,"Brand, Ibsen (Henrik) 48........ Brandes (G.)-Recollections of my Childhood and Youth. 8vo. 83 × 5, pp. 408, 10s. net HEINEMANN, Sep. 06","Henrik Brand, Ibsen","['Brand, Ibsen (Henrik)']",,Sep. 06,1906,net
"H. FROWDE, Mar. 06",,,,H. FROWDE,,,"H. FROWDE, Mar. 06",,,,Mar. 06,1906,
"3rd 21s. net ............ Buck (R. C.)-Manual of Trigonometry. edit., revised and corrected. Cr. 8vo. 7 × 43, pp. 124, 3s. 6d. (Nautical Ser.) GRIFFIN, Mar. 06",,,,GRIFFIN,3s. 6d.,8vo.,"3rd 21s. net ............ Buck (R. C.)-Manual of Trigonometry. edit., revised and corrected. Cr. 8vo. 7 × 43, pp. 124, 3s. 6d. (Nautical Ser.) GRIFFIN, Mar. 06",,,,Mar. 06,1906,
"..WYMAN, Mar. 06",,,,WYMAN,,,"..WYMAN, Mar. 06",,,,Mar. 06,1906,
"CASSELL, Nov. 06",,,,CASSELL,,,"CASSELL, Nov. 06",,,,Nov. 06,1906,
"8vo. swd. 6d. HUTCHINSON, July 06",,,,HUTCHINSON,6d.,,"8vo. swd. 6d. HUTCHINSON, July 06",,,,July 06,1906,
"Burns (R.)-Poems and Songs (double vol.). Cr. 8vo. pp. 552, 1s. 6d. net; swd. 1s. net (Standard Lib.)............ ..METHUEN, Mar. 06",,,,METHUEN,1s.,8vo.,"Burns (R.)-Poems and Songs (double vol.). Cr. 8vo. pp. 552, 1s. 6d. net; swd. 1s. net (Standard Lib.)............ ..METHUEN, Mar. 06",,"['Burns (R.)-Poems', 'Songs (double vol.)']",,Mar. 06,1906,net
"WYMAN, Aug. 06",,,,WYMAN,,,"WYMAN, Aug. 06",,,,Aug. 06,1906,
"9th Report, 4d. WYMAN, Dec. 06",,,,WYMAN,4d.,,"9th Report, 4d. WYMAN, Dec. 06",,,,Dec. 06,1906,
"1875 to Jan. 1906, 1s. 6d. Chemistry Papers-Matric. From June 1875 to Sep. 1906. Cr. 8vo. 7 × 5, pp. 90, 1s. 6d. CLIVE, Dec. 06",,,,CLIVE,1s. 6d.,8vo.,"1875 to Jan. 1906, 1s. 6d. Chemistry Papers-Matric. From June 1875 to Sep. 1906. Cr. 8vo. 7 × 5, pp. 90, 1s. 6d. CLIVE, Dec. 06",,,,Dec. 06,1906,
"10s. 6d. net 15s. net net .................. ............. ........... Clayton (J.)-Bishops as Legislators. Record of Votes and Speeches delivered by Bishops of the Established Church in the House of Lords during 19th Century. Preface by Stewart D. Headlam. Cr. 8vo. 74 x 5, pp. 126, 2s. net; swd. 1s. net FIFIELD, Oct. 06",,,,FIFIELD,1s.,8vo.,"10s. 6d. net 15s. net net .................. ............. ........... Clayton (J.)-Bishops as Legislators. Record of Votes and Speeches delivered by Bishops of the Established Church in the House of Lords during 19th Century. Preface by Stewart D. Headlam. Cr. 8vo. 74 x 5, pp. 126, 2s. net; swd. 1s. net FIFIELD, Oct. 06",,,,Oct. 06,1906,net
"Cr. 8vo. 7 x 5, .....LANE, Sep. 06",,,,LANE,,8vo.,"Cr. 8vo. 7 x 5, .....LANE, Sep. 06",,,,Sep. 06,1906,
"WYMAN, Dec. 06",,,,WYMAN,,,"WYMAN, Dec. 06",,,,Dec. 06,1906,
".WYMAN, May 06",,,,WYMAN,,,".WYMAN, May 06",,,,May 06,1906,
"WYMAN, Feb. 06",,,,WYMAN,,,"WYMAN, Feb. 06",,,,Feb. 06,1906,
"8vo. 10s. 6d. Colonial Import Duties, 1906. Colonial Office List, 1906. WATERLOW, Mar. 06",,,,WATERLOW,,,"8vo. 10s. 6d. Colonial Import Duties, 1906. Colonial Office List, 1906. WATERLOW, Mar. 06",,,,Mar. 06,1906,
"58. Colonies: Present Contributions to Imperial Institute. d.............. WYMAN, Mar. 06",,,,WYMAN,,,"58. Colonies: Present Contributions to Imperial Institute. d.............. WYMAN, Mar. 06",,,,Mar. 06,1906,
"WYMAN, May 06",,,,WYMAN,,,"WYMAN, May 06",,,,May 06,1906,
"4to. 7s. 6d. net Connoisseur (The). Vol. 14. OFFICE, Apr. 06",,,,OFFICE,,,"4to. 7s. 6d. net Connoisseur (The). Vol. 14. OFFICE, Apr. 06",,,,Apr. 06,1906,
"4to. 7s. 6d. net OFFICE, Dec. 06",,,,OFFICE,7s. 6d.,,"4to. 7s. 6d. net OFFICE, Dec. 06",,,,Dec. 06,1906,net
"WYMAN, May 06",,,,WYMAN,,,"WYMAN, May 06",,,,May 06,1906,
"Cooke (Frances E.) 64 × 41, pp. 148, 1s. net Cooke (J.) Ireland, 9s. Cooke (J. Y. F.)-Stories of Strange Women. Cr. 8vo. 74 × 5, pp. 316, 6s. .........LONG, Aug. 06",Cooke,Frances E.,,LONG,6s.,8vo.,"Cooke (Frances E.) 64 × 41, pp. 148, 1s. net Cooke (J.) Ireland, 9s. Cooke (J. Y. F.)-Stories of Strange Women. Cr. 8vo. 74 × 5, pp. 316, 6s. .........LONG, Aug. 06",Frances E. Cooke,['Cooke (Frances E.)'],,Aug. 06,1906,
"12mo. pp. 468, 1s. Lib.) DENT, Apr. 06",,,,DENT,,,"12mo. pp. 468, 1s. Lib.) DENT, Apr. 06",,,,Apr. 06,1906,
"Cr. 8vo. pp. 422, Cooper (J. F.)-Pathfinder. 1s. (Home Lib.) ............... W. COLLINS, Sep. 06",,,,W. COLLINS,1s.,8vo.,"Cr. 8vo. pp. 422, Cooper (J. F.)-Pathfinder. 1s. (Home Lib.) ............... W. COLLINS, Sep. 06",,,,Sep. 06,1906,
"Co-operation, Hist., Holyoake (Geo. Jacob) 21s. Copeman (Monckton)-Report on Outbreak of Enteric Fever at Belmont Asylum, Surrey. 5d. WYMAN, Dec. 06","Co-operation, Hist., Holyoake",Geo. Jacob,,WYMAN,5d.,,"Co-operation, Hist., Holyoake (Geo. Jacob) 21s. Copeman (Monckton)-Report on Outbreak of Enteric Fever at Belmont Asylum, Surrey. 5d. WYMAN, Dec. 06","Geo. Jacob Co-operation, Hist., Holyoake","['Co-operation, Hist., Holyoake (Geo. Jacob)']",,Dec. 06,1906,
"8s. net Corfu, Trade. .WYMAN, Apr. 06",,,,WYMAN,,,"8s. net Corfu, Trade. .WYMAN, Apr. 06",,,,Apr. 06,1906,
"WYMAN, Aug. 06",,,,WYMAN,,,"WYMAN, Aug. 06",,,,Aug. 06,1906,
"WYMAN, Nov. 06",,,,WYMAN,,,"WYMAN, Nov. 06",,,,Nov. 06,1906,
"11d. WYMAN, May 06",,,,WYMAN,11d.,,"11d. WYMAN, May 06",,,,May 06,1906,
"WYMAN, Aug. 06",,,,WYMAN,,,"WYMAN, Aug. 06",,,,Aug. 06,1906,
"...WYMAN, Jan. 06",,,,WYMAN,,,"...WYMAN, Jan. 06",,,,Jan. 06,1906,
"Cust (A. M.)-1vory Workers of the Middle Ages. Roy. 16mo. 7 × 5, pp. 190, 2s. 6d. net (Handbooks of the Great Craftsmen) ....BELL, Oct. 06",Cust,A. M.,,BELL,2s. 6d.,16mo.,"Cust (A. M.)-Ivory Workers of the Middle Ages. Roy. 16mo. 7 × 5, pp. 190, 2s. 6d. net (Handbooks of the Great Craftsmen) ....BELL, Oct. 06",A. M. Cust,['Cust (A. M.)'],,Oct. 06,1906,net
"Dalby (W.)-1vory Raiders. Cr. 8vo. 7×5, pp. 880, 6s. ...............ALSTON RIVERS, Sep. 06",Dalby,W.,,ALSTON RIVERS,6s.,8vo.,"Dalby (W.)-Ivory Raiders. Cr. 8vo. 7×5, pp. 880, 6s. ...............ALSTON RIVERS, Sep. 06",W. Dalby,['Dalby (W.)'],,Sep. 06,1906,
"Cr. 8vo. pp. 884, 1s. (Home Lib.)...…………………….... .W. COLLINS, Sep. 06",,,,W. COLLINS,,8vo.,"Cr. 8vo. pp. 884, 1s. (Home Lib.)...…………………….... .W. COLLINS, Sep. 06",,,,Sep. 06,1906,
"1d. .......... Dogs-Regulatn., Ireland, Act, 186s. Accounts. ..WYMAN, July 06",,,,WYMAN,,,"1d. .......... Dogs-Regulatn., Ireland, Act, 1865. Accounts. ..WYMAN, July 06",,,,July 06,1906,
"Drawbridge (C. L.)-1s Religion Undermined? 8vo. 8 x 54, pp. 248, 3s. 6d. net LONGMANS, June 06",Drawbridge,C. L.,,LONGMANS,3s. 6d.,8vo.,"Drawbridge (C. L.)-Is Religion Undermined? 8vo. 8 x 54, pp. 248, 3s. 6d. net LONGMANS, June 06",C. L. Drawbridge,['Drawbridge (C. L.)'],,June 06,1906,net
"8vo. swd. 6d. MACLAREN, Oct. 06",,,,MACLAREN,6d.,,"8vo. swd. 6d. MACLAREN, Oct. 06",,,,Oct. 06,1906,
"8vo. swd. 6d. METHUEN, Sep. 06",,,,METHUEN,6d.,,"8vo. swd. 6d. METHUEN, Sep. 06",,,,Sep. 06,1906,
"WYMAN, O ct. 06",,,,WYMAN,,,"WYMAN, O ct. 06",,,,O ct. 06,1906,
"5s. …….......... Electric Power Act: Derbyshire and Notting- hamshire. 1s. 8d. WYMAN, Nov. 06",,,,WYMAN,1s. 8d.,,"5s. …….......... Electric Power Act: Derbyshire and Notting- hamshire. 1s. 8d. WYMAN, Nov. 06",,,,Nov. 06,1906,
"Cr. 8vo. 2s. 6d. net A. MELROSE, Feb. 06",,,,A. MELROSE,2s. 6d.,8vo.,"Cr. 8vo. 2s. 6d. net A. MELROSE, Feb. 06",,,,Feb. 06,1906,net
"Cr. 8vo. pp. 622, 1s. net R. E. KING, Nov. 06",,,,R. E. KING,1s.,8vo.,"Cr. 8vo. pp. 622, 1s. net R. E. KING, Nov. 06",,,,Nov. 06,1906,net
"Cr. 8vo. 2s. 6d. net A. MELROSE, Feb. 06",,,,A. MELROSE,2s. 6d.,8vo.,"Cr. 8vo. 2s. 6d. net A. MELROSE, Feb. 06",,,,Feb. 06,1906,net
"net... Emanuel (M. R.) 8s. 6d. net Emanuel (M. R.)-Law of Contract. Manual for Students and Practitioners. 2nd edit. 8vo. 84 × 5, pp. 870, 10s. net............JORDAN, Jan. 06",net... Emanuel,M. R.,,JORDAN,10s.,8vo.,"net... Emanuel (M. R.) 8s. 6d. net Emanuel (M. R.)-Law of Contract. Manual for Students and Practitioners. 2nd edit. 8vo. 84 × 5, pp. 870, 10s. net............JORDAN, Jan. 06",M. R. net... Emanuel,['net... Emanuel (M. R.)'],,Jan. 06,1906,net
"net ......FROWDE, June 06",,,,FROWDE,,,"net ......FROWDE, June 06",,,,June 06,1906,
"WYMAN, Nov. 06",,,,WYMAN,,,"WYMAN, Nov. 06",,,,Nov. 06,1906,
"WYMAN, June 06",,,,WYMAN,,,"WYMAN, June 06",,,,June 06,1906,
"4to. bds. 1s. NISTER, Oct. 06",,,,NISTER,1s.,,"4to. bds. 1s. NISTER, Oct. 06",,,,Oct. 06,1906,
"Fights, Famous, Hayens (Herbert) 18., 1s. 6d. net net Fine Fun for Everyone. Illus. 4to. bds. 2s. 6d. NISTER, Oct. 06","Fights, Famous, Hayens",Herbert,,NISTER,2s. 6d.,4to.,"Fights, Famous, Hayens (Herbert) 18., 1s. 6d. net net Fine Fun for Everyone. Illus. 4to. bds. 2s. 6d. NISTER, Oct. 06","Herbert Fights, Famous, Hayens","['Fights, Famous, Hayens (Herbert)']",,Oct. 06,1906,
"........................... WYMAN, Oct. 06",,,,WYMAN,,,"........................... WYMAN, Oct. 06",,,,Oct. 06,1906,
"First Novel Lib. (by new Authors). Cr. 8vo. ea. 6s. UNWIN, 05, 6 ....... First Offences, Number of Persons Convicted of, 1903-190s. 1d. WYMAN, Oct. 06",First Novel Lib.,by new Authors,,WYMAN,190s. 1d.,8vo.,"First Novel Lib. (by new Authors). Cr. 8vo. ea. 6s. UNWIN, 05, 6 ....... First Offences, Number of Persons Convicted of, 1903-1905. 1d. WYMAN, Oct. 06",by new Authors First Novel Lib.,['First Novel Lib. (by new Authors)'],,Oct. 06,1906,
"9d. WYMAN, Mar. 06",,,,WYMAN,9d.,,"9d. WYMAN, Mar. 06",,,,Mar. 06,1906,
"Fleets (Great Britain and Foreign Countries). ………………………………….. WYMAN, May 06",Fleets,Great Britain,,WYMAN,,,"Fleets (Great Britain and Foreign Countries). ………………………………….. WYMAN, May 06",Great Britain Fleets,"['Fleets (Great Britain)', 'Fleets (Foreign Countries)']",,May 06,1906,
"WYMAN, Aug. 06",,,,WYMAN,,,"WYMAN, Aug. 06",,,,Aug. 06,1906,
"HUTCHINSON, May 06",,,,HUTCHINSON,,,"HUTCHINSON, May 06",,,,May 06,1906,
"8vo. 10s. net CONSTABLE, Nov. 06",,,,CONSTABLE,10s.,,"8vo. 10s. net CONSTABLE, Nov. 06",,,,Nov. 06,1906,net
"25s. net ....... ......... .............. Gambier (J. W.)-Links in my Life on Land and Sea. 8vo. 9 x 5, pp. 452, 15s. net UNWIN, Sep. 06",,,,UNWIN,15s.,8vo.,"25s. net ....... ......... .............. Gambier (J. W.)-Links in my Life on Land and Sea. 8vo. 9 x 5, pp. 452, 15s. net UNWIN, Sep. 06",,,,Sep. 06,1906,net
"Illus. 8vo. 9 x 54, pp. 126, 3s. 6d. net Gaskell (H. S.)-With Lord Methuen in South J. & E. BUMPUS, Dec. 06",,,,J. & E. BUMPUS,,8vo.,"Illus. 8vo. 9 x 54, pp. 126, 3s. 6d. net Gaskell (H. S.)-With Lord Methuen in South J. & E. BUMPUS, Dec. 06",,,,Dec. 06,1906,
"18. net; lthr. 2s. net (Everyman's Lib.) Gaskell (Mrs.) Cranford. 12mo. 6d. net (Cameo DENT, Apr. 06",,,,DENT,,12mo.,"18. net; lthr. 2s. net (Everyman's Lib.) Gaskell (Mrs.) Cranford. 12mo. 6d. net (Cameo DENT, Apr. 06",,,,Apr. 06,1906,
"1s. 6d. (Empire Lib.).........ROUTLEDGE, Mar. 06",1s. 6d.,Empire Lib.,,ROUTLEDGE,,,"1s. 6d. (Empire Lib.).........ROUTLEDGE, Mar. 06",Empire Lib. 1s. 6d.,['1s. 6d. (Empire Lib.)'],,Mar. 06,1906,
".BELL, Oct. 06",,,,BELL,,,".BELL, Oct. 06",,,,Oct. 06,1906,
"8vo. 9 × 5, pp. 498, 10s. net MACMILLAN, Feb 06",,,,MACMILLAN,10s.,,"8vo. 9 × 5, pp. 498, 10s. net MACMILLAN, Feb 06",,,,Feb 06,1906,net
"Girvin (Brenda)-The Tower. (Round about London with Alice and the White Rabbit.) 64mo. bds. 6d......... ..TREHERNE, Sep. 06",,,,TREHERNE,6d.,,"Girvin (Brenda)-The Tower. (Round about London with Alice and the White Rabbit.) 64mo. bds. 6d......... ..TREHERNE, Sep. 06",,"['Girvin (Brenda)-The Tower. (Round about London with Alice)', '-The Tower. (the White Rabbit.)']",,Sep. 06,1906,
"..METHUEN, Aug. 06",,,,METHUEN,,,"..METHUEN, Aug. 06",,,,Aug. 06,1906,
"8vo. swd. 6d. Gould (Nat)-One of a Mob. Gould (Nat)-Pet of the Annual). 8vo. swd. 1s. Gould (Nat)-Selling Plater. Gould (Nat)-Silken Rein. .............. LONG, June 06",,,,LONG,,8vo.,"8vo. swd. 6d. Gould (Nat)-One of a Mob. Gould (Nat)-Pet of the Annual). 8vo. swd. 1s. Gould (Nat)-Selling Plater. Gould (Nat)-Silken Rein. .............. LONG, June 06",,,,June 06,1906,
"8vo. swd. 6d. 8vo. LONG, Sep. 06",,,,LONG,,8vo.,"8vo. swd. 6d. 8vo. LONG, Sep. 06",,,,Sep. 06,1906,
"Cr. 8vo. 2s. 6d. ; ..LONG, Dec. 06",,,,LONG,,8vo.,"Cr. 8vo. 2s. 6d. ; ..LONG, Dec. 06",,,,Dec. 06,1906,
"8vo. swd. 6d. EVERETT, Oct. 06",,,,EVERETT,6d.,,"8vo. swd. 6d. EVERETT, Oct. 06",,,,Oct. 06,1906,
"WYMAN, June 06",,,,WYMAN,,,"WYMAN, June 06",,,,June 06,1906,
"Green (M. A.)-18th Cent. Architecture of Bath. 141 illus. Re-is. 4to. 11 × 9, pp. 280, 42s.; on la. p. 84s. ..(Bath) G. GREGORY, Apr. 06",Green,M. A.,,G. GREGORY,,4to.,"Green (M. A.)-18th Cent. Architecture of Bath. 141 illus. Re-is. 4to. 11 × 9, pp. 280, 42s.; on la. p. 84s. ..(Bath) G. GREGORY, Apr. 06",M. A. Green,['Green (M. A.)'],,Apr. 06,1906,
"8vo. swd. 6d. T. S. CLARK, Sep. 06",,,,T. S. CLARK,6d.,,"8vo. swd. 6d. T. S. CLARK, Sep. 06",,,,Sep. 06,1906,
"Illus. 8vo. 9 x 6, pp. 316, 10s. net...HEINEMANN, Sep. 06",,,,HEINEMANN,10s.,8vo.,"Illus. 8vo. 9 x 6, pp. 316, 10s. net...HEINEMANN, Sep. 06",,,,Sep. 06,1906,net
"12mo. pp. 440, 1s. net; lthr. 28. net (Everyman's Lib.) Guest Book (A.)-Arranged by Florence L. Sahler. DENT, Apr. 06",,,,DENT,,,"12mo. pp. 440, 1s. net; lthr. 28. net (Everyman's Lib.) Guest Book (A.)-Arranged by Florence L. Sahler. DENT, Apr. 06",,,,Apr. 06,1906,
"1906. 1s. 6d.......... .WYMAN, July 06",,,,WYMAN,1s. 6d.,,"1906. 1s. 6d.......... .WYMAN, July 06",,,,July 06,1906,
