entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"4 vols. 5s. net Blomfield (J.)-Anæsthetics in practice and theory : a text-book for practitioners and students. Roy. 8vo. 10 X 9, pp. 436, 25s. net. HEINEMANN, Nov. '22",,,,HEINEMANN,25s.,8vo.,"4 vols. 55. net Blomfield (J.)-Anæsthetics in practice and theory : a text-book for practitioners and students. Roy. 8vo. 10 X 9, pp. 436, 255. net. HEINEMANN, Nov. '22",,,,Nov. '22,1922,net
"10*71. PD: CONNOR, Nov. 22",,,,CONNOR,,,"10*71. PD: CONNOR, Nov. 22",,,,Nov. 22,1922,
"Bunting (J. H.)—1s trade unionism sound ? A suggestion for outflanking the power of capital. 2nd and cheaper ed. Cr. 8vo. 78 x 58, pp. 110, 2s. 6d. net ....BENN BROS., Jan.'22",Bunting,J. H.,,BENN BROS.,2s. 6d.,8vo.,"Bunting (J. H.)—Is trade unionism sound ? A suggestion for outflanking the power of capital. 2nd and cheaper ed. Cr. 8vo. 78 x 58, pp. 110, 2s. 6d. net ....BENN BROS., Jan.'22",J. H. Bunting,['Bunting (J. H.)'],,Jan.'22,1922,net
"Burgin (G. B.)- More memoirs (and some travels). 8vo. 82X 5, pp. 33.5, 16s. net HUTCHINSON, Mar, '22",,,,HUTCHINSON,16s.,,"Burgin (G. B.)- More memoirs (and some travels). 8vo. 82X 5, pp. 33.5, 16s. net HUTCHINSON, Mar, '22",,['Burgin (G. B.)- More memoirs (and some travels)'],,"Mar, '22",1922,net
"Burney (C. F., Rev.)-1srael's settlement in Canaan : the Biblical tradition and its historical background. (Schweich Lectures, 1917, 3rd ed.) Ryl. 8vo. 94 X 6, pp. 115, 6s. net (British Academy) . MILFORD, Apr. 22",Burney,"C. F., Rev.",,MILFORD,6s.,8vo.,"Burney (C. F., Rev.)-Israel's settlement in Canaan : the Biblical tradition and its historical background. (Schweich Lectures, 1917, 3rd ed.) Ryl. 8vo. 94 X 6, pp. 115, 6s. net (British Academy) . MILFORD, Apr. 22","C. F., Rev. Burney","['Burney (C. F., Rev.)']",,Apr. 22,1922,net
"Child's posy (A). 4to., bds., 2s. 6d. net BLACKIE, July '22",Child's posy,A,,BLACKIE,2s. 6d.,,"Child's posy (A). 4to., bds., 25. 6d. net BLACKIE, July '22",A Child's posy,"[""Child's posy (A)""]",,July '22,1922,net
"2d. ..H.M.S.O., Mar. '22",,,,H.M.S.O.,2d.,,"2d. ..H.M.S.O., Mar. '22",,,,Mar. '22,1922,
"Church Temporalities (Wales)—7th report, 1921. 3d. net .H.M.S.O., May'22",Church Temporalities,Wales,,H.M.S.O.,3d.,,"Church Temporalities (Wales)—7th report, 1921. 3d. net .H.M.S.O., May'22",Wales Church Temporalities,['Church Temporalities (Wales)'],,May'22,1922,net
"3d. net... H.M.S.O., Mar. '22",,,,H.M.S.O.,3d.,,"3d. net... H.M.S.O., Mar. '22",,,,Mar. '22,1922,net
"22s. 6d. net... ...H.M.S.O., Mar. '22",,,,H.M.S.O.,22s. 6d.,,"22s. 6d. net... ...H.M.S.O., Mar. '22",,,,Mar. '22,1922,net
"Clemens (Samuel L.) see Twain (Mark) Clement (Alex)-Everyman his own Minister of Health. Cr. Svo. 7* X 5, pp. 94, 29. 6d. net QUALITY PR., May'22",Clemens,Samuel L.,,QUALITY PR.,6d.,,"Clemens (Samuel L.) see Twain (Mark) Clement (Alex)-Everyman his own Minister of Health. Cr. Svo. 7* X 5, pp. 94, 29. 6d. net QUALITY PR., May'22",Samuel L. Clemens,['Clemens (Samuel L.)'],,May'22,1922,net
"Cohen (Jacques)— 1srael, and other poems. 18mo, 61 x 44, pp. 48, swd. 2s. net. SIMPKIN, Nov. '22",Cohen,Jacques,,SIMPKIN,2s.,"18mo,","Cohen (Jacques)— Israel, and other poems. 18mo, 61 x 44, pp. 48, swd. 25. net. SIMPKIN, Nov. '22",Jacques Cohen,['Cohen (Jacques)'],,Nov. '22,1922,net
"3d. net ..H.M.S.O., Mar. '22",,,,H.M.S.O.,3d.,,"3d. net ..H.M.S.O., Mar. '22",,,,Mar. '22,1922,net
"Cornett-Smith (A.)-Parsifal (Wagner). 18mo 4* X 34, pp. 44, swd. is. net (Natioral opera handbooks) ...G. RICHARDS, Feb. '22",,,,G. RICHARDS,,,"Cornett-Smith (A.)-Parsifal (Wagner). 18mo 4* X 34, pp. 44, swd. is. net (Natioral opera handbooks) ...G. RICHARDS, Feb. '22",,['Cornett-Smith (A.)-Parsifal (Wagner)'],,Feb. '22,1922,
"GARDNER, DARTON, June '22",,,,"GARDNER, DARTON",,,"GARDNER, DARTON, June '22",,,,June '22,1922,
"Cryan (Amy)--Notes. (Poems.) 41x7, pp. 19, s. (30, Brooke St., E.C.1) ..W. KNOTT, Dec. '22",,,,W. KNOTT,,,"Cryan (Amy)--Notes. (Poems.) 41x7, pp. 19, IS. (30, Brooke St., E.C.1) ..W. KNOTT, Dec. '22",,['Cryan (Amy)--Notes. (Poems.)'],,Dec. '22,1922,
"Davis (Rosamund)-Rambling reveries. (Poems.] 7 X 5, pp. 32, 3s. 6d. net (Peel St., Kensington, W.) FAVIL PR., Apr.'22",,,,FAVIL PR.,,,"Davis (Rosamund)-Rambling reveries. (Poems.] 7 X 5, pp. 32, 3s. 6d. net (Peel St., Kensington, W.) FAVIL PR., Apr.'22",,"['Davis (Rosamund)-Rambling reveries. (Poems.] 7 X 5, pp. 32, 3s. 6d. net (Peel St., Kensington, W.)']",,Apr.'22,1922,
"2d. net. .H.M.S.O., May '22",,,,H.M.S.O.,2d.,,"2d. net. .H.M.S.O., May '22",,,,May '22,1922,net
"3d. net ..H.M.S.O., April'22",,,,H.M.S.O.,3d.,,"3d. net ..H.M.S.O., April'22",,,,April'22,1922,net
"gd. net H.M.S.O., Feb.'22",,,,H.M.S.O.,,,"gd. net H.M.S.O., Feb.'22",,,,Feb.'22,1922,
"Donaldson (M. E. M.)— 1slemen of Bride : pictures of native life in certain of the Hebrides, daily throughout the year. Cap. quarto, 91 x 63, 168 pp. 8s. 6d. net... A. GARDNER, Oct. '22",Donaldson,M. E. M.,,A. GARDNER,8s. 6d.,,"Donaldson (M. E. M.)— Islemen of Bride : pictures of native life in certain of the Hebrides, daily throughout the year. Cap. quarto, 91 x 63, 168 pp. 8s. 6d. net... A. GARDNER, Oct. '22",M. E. M. Donaldson,['Donaldson (M. E. M.)'],,Oct. '22,1922,net
"5s, net a net..... Dresser (Horatio W.) ed.—The Quimby manu- scripts. 8vo. 81* 5, pp. 458, 18s. net. T. W. LAURIE, Aug. '22",,,,T. W. LAURIE,18s.,8vo.,"5S, net a net..... Dresser (Horatio W.) ed.—The Quimby manu- scripts. 8vo. 81* 5, pp. 458, 18s. net. T. W. LAURIE, Aug. '22",,,,Aug. '22,1922,net
"Eagle (Solomon) see Squire (J. C.) Eales (A. R. T.)--A Lecture on the history of Elstree. 8vo, pp. 24, swd. is. net. Scott, GREENWOOD, Nov. '22",Eagle,Solomon,,GREENWOOD,,,"Eagle (Solomon) see Squire (J. C.) Eales (A. R. T.)--A Lecture on the history of Elstree. 8vo, pp. 24, swd. is. net. Scott, GREENWOOD, Nov. '22",Solomon Eagle,['Eagle (Solomon)'],,Nov. '22,1922,
"Eccles (F. Y.)-Racine in England. (Taylorian lecture, 1921.) 9 x 54, pp. 30, swd. 2s. net MILFORD, Mar.'22",,,,MILFORD,2s.,,"Eccles (F. Y.)-Racine in England. (Taylorian lecture, 1921.) 9 x 54, pp. 30, swd. 2s. net MILFORD, Mar.'22",,"['Eccles (F. Y.)-Racine in England. (Taylorian lecture, 1921.)']",,Mar.'22,1922,net
"2s. net. H.M.S.O., July '22",,,,H.M.S.O.,2s.,,"2s. net. H.M.S.O., July '22",,,,July '22,1922,net
"2s. net......H.M.S.O., April 22",,,,H.M.S.O.,2s.,,"25. net......H.M.S.O., April 22",,,,April 22,1922,net
"Education (Scotland)—49th annual report. (Ac- countant in Edinburgh.) 1s. 6d. net. H.M.S.O., Nov. '22",Education,Scotland,,H.M.S.O.,1s. 6d.,,"Education (Scotland)—49th annual report. (Ac- countant in Edinburgh.) Is. 6d. net. H.M.S.O., Nov. '22",Scotland Education,['Education (Scotland)'],,Nov. '22,1922,net
"Edwards (Walter M.)-Carmen Latinum. (Chan- cellor's Prize : Latin verse, 1922.) Cr. 8vo. 75 X 5, PP. 7, swd. 2s. net BLACKWELL, July '22",,,,BLACKWELL,2s.,8vo.,"Edwards (Walter M.)-Carmen Latinum. (Chan- cellor's Prize : Latin verse, 1922.) Cr. 8vo. 75 X 5, PP. 7, swd. 2s. net BLACKWELL, July '22",,"[""Edwards (Walter M.)-Carmen Latinum. (Chan- cellor's Prize : Latin verse, 1922.)""]",,July '22,1922,net
"Estimates (Select Ctte. on)—3rd report; with proceedings, etc. is. net. H.M.S.O., Aug. '22",Estimates,Select Ctte. on,,H.M.S.O.,,,"Estimates (Select Ctte. on)—3rd report; with proceedings, etc. is. net. H.M.S.O., Aug. '22",Select Ctte. on Estimates,['Estimates (Select Ctte. on)'],,Aug. '22,1922,
"Eversley secrets, Everett-Green (E.) 2s. 6d. net. Sept. '2 2 Everson (Norman A.) and Sandwith (Francis)- Celia : dramatic poem in three acts. Cr. 8vo., pp. 40, bds. 2s. 6d. net SELWYN & B., Feb.'22","Eversley secrets, Everett-Green",E.,,SELWYN & B.,2s. 6d.,8vo.,"Eversley secrets, Everett-Green (E.) 25. 6d. net. Sept. '2 2 Everson (Norman A.) and Sandwith (Francis)- Celia : dramatic poem in three acts. Cr. 8vo., pp. 40, bds. 25. 6d. net SELWYN & B., Feb.'22","E. Eversley secrets, Everett-Green","['Eversley secrets, Everett-Green (E.)']",,Feb.'22,1922,net
"2d. net.. .H.M.S.O., July '22",,,,H.M.S.O.,2d.,,"2d. net.. .H.M.S.O., July '22",,,,July '22,1922,net
"Fisher (H. A. L.)-Orthodoxy. (Essex Hall Lecture, 1922.) Cr. 8vo. 71 x 5, pp. 42, swd. s. net .....LINDSEY PR., July '22",,,,LINDSEY PR.,,8vo.,"Fisher (H. A. L.)-Orthodoxy. (Essex Hall Lecture, 1922.) Cr. 8vo. 71 x 5, pp. 42, swd. IS. net .....LINDSEY PR., July '22",,"['Fisher (H. A. L.)-Orthodoxy. (Essex Hall Lecture, 1922.)']",,July '22,1922,
"Flashlights, Jay (T.) 2s. 6d. net. Flatau (Dorota) -Rat of Paris. Cr. 8vo. 7* x3, pp. 286, 7s6d. net .HUTCHINSOX, May'22","Flashlights, Jay",T.,,HUTCHINSOX,7s6d.,8vo.,"Flashlights, Jay (T.) 25. 6d. net. Flatau (Dorota) -Rat of Paris. Cr. 8vo. 7* x3, pp. 286, 7s6d. net .HUTCHINSOX, May'22","T. Flashlights, Jay","['Flashlights, Jay (T.)']",,May'22,1922,net
"George (W. L.)-1srael Kalisch. Ch. ed. Cr. 8vo. 7X 44, pp. 267, 2s. net. (Abbey lib.) CHAPMAN & DODD, June '22",George,W. L.,,CHAPMAN & DODD,,8vo.,"George (W. L.)-Israel Kalisch. Ch. ed. Cr. 8vo. 7X 44, pp. 267, 25. net. (Abbey lib.) CHAPMAN & DODD, June '22",W. L. George,['George (W. L.)'],,June '22,1922,
"MORLAND, July '22.",,,,MORLAND,,,"MORLAND, July '22.",,,,July '22,1922,
"Haswell (William A.) see Parker (T. J.) and Haswell, Hatschek (Emil) -An Introduction to the physics and chemistry of colloids. 4th ed., entirely re-written and enl. Illus. Cr. 8vo. 71 X 5, pp. 185, 7s. 60. net (Text-bks. of chemical research and engineering) CHURCHILL, Jan. '22",Haswell,William A.,,CHURCHILL,,8vo.,"Haswell (William A.) see Parker (T. J.) and Haswell, Hatschek (Emil) -An Introduction to the physics and chemistry of colloids. 4th ed., entirely re-written and enl. Illus. Cr. 8vo. 71 X 5, pp. 185, 75. 60. net (Text-bks. of chemical research and engineering) CHURCHILL, Jan. '22",William A. Haswell,['Haswell (William A.)'],,Jan. '22,1922,
"6s. net.. ...H.M.S.O., July '22",,,,H.M.S.O.,6s.,,"6s. net.. ...H.M.S.O., July '22",,,,July '22,1922,net
"Health (Scottish Board of)-3rd annual report, 1921. Ios. net... ..H.M.S.O., July '22",Health,Scottish Board of,,H.M.S.O.,,,"Health (Scottish Board of)-3rd annual report, 1921. Ios. net... ..H.M.S.O., July '22",Scottish Board of Health,['Health (Scottish Board of)'],,July '22,1922,
"..HARRAP, June '22",,,,HARRAP,,,"..HARRAP, June '22",,,,June '22,1922,
"History of Northumberland (A.) 1ssued under the direction of the Northumberland County History Committee. Folio, 111 X 83, pp. 520, 42s. net ..A. REID; SIMPKIN, May'22",History of Northumberland,A.,,SIMPKIN,,,"History of Northumberland (A.) Issued under the direction of the Northumberland County History Committee. Folio, 111 X 83, pp. 520, 425. net ..A. REID; SIMPKIN, May'22",A. History of Northumberland,['History of Northumberland (A.)'],,May'22,1922,
"Horne (M. Ethelbert)-1dylls of Mendip. 71 x 47, pp. 93, is. 8d... SOMERSET FOLK PR., May '22",Horne,M. Ethelbert,,SOMERSET FOLK PR.,8d.,,"Horne (M. Ethelbert)-Idylls of Mendip. 71 x 47, pp. 93, is. 8d... SOMERSET FOLK PR., May '22",M. Ethelbert Horne,['Horne (M. Ethelbert)'],,May '22,1922,
"Hudson (W. H.)-Collected works. (In 24 vols.) 2 vols, A Crystal age, pp. 252 ; The Purple Land, pp. 373. 8vo, 9 x6, (sets only) ea. vol. net.... ..DENT, Dec. '22",,,,DENT,,"8vo,","Hudson (W. H.)-Collected works. (In 24 vols.) 2 vols, A Crystal age, pp. 252 ; The Purple Land, pp. 373. 8vo, 9 x6, (sets only) ea. vol. net.... ..DENT, Dec. '22",,['Hudson (W. H.)-Collected works. (In 24 vols.)'],,Dec. '22,1922,
"100 best investments (The). Quarterly supple- ment, with special articles entitled, Invest- ment policy for 1922” and “ Preference share prospects (with tables), February, 1922. 81 x 54, pp. 122, swd. is. net BRIT., FOR. & COLONIAL CORPORATION, Feb.'22",,,,"BRIT., FOR. & COLONIAL CORPORATION",,,"100 best investments (The). Quarterly supple- ment, with special articles entitled, Invest- ment policy for 1922” and “ Preference share prospects (with tables), February, 1922. 81 x 54, pp. 122, swd. is. net BRIT., FOR. & COLONIAL CORPORATION, Feb.'22",,,,Feb.'22,1922,
"100 books to read and enjoy. Cr. 8vo. 71 x 41, swd. 6d. net ..W. É. HARRISON, J uly '22",,,,W. É. HARRISON,6d.,8vo.,"100 books to read and enjoy. Cr. 8vo. 71 x 41, swd. 6d. net ..W. É. HARRISON, J uly '22",,,,J uly '22,1922,net
"HODDER & S., Oct. '22",,,,HODDER & S.,,,"HODDER & S., Oct. '22",,,,Oct. '22,1922,
"HODDER & S., Apr.'22",,,,HODDER & S.,,,"HODDER & S., Apr.'22",,,,Apr.'22,1922,
"APPLETON, Jan. '22",,,,APPLETON,,,"APPLETON, Jan. '22",,,,Jan. '22,1922,
"Cr. 8vo. Lthr. (thin ppr. edn.) 8s. 6d. net. Hydraulic machinery, Pumping and, Butler (C.) HODDER & S., Oct. '22",Cr. 8vo. Lthr.,thin ppr. edn.,,HODDER & S.,,,"Cr. 8vo. Lthr. (thin ppr. edn.) 8s. 6d. net. Hydraulic machinery, Pumping and, Butler (C.) HODDER & S., Oct. '22",thin ppr. edn. Cr. 8vo. Lthr.,['Cr. 8vo. Lthr. (thin ppr. edn.)'],,Oct. '22,1922,
"Lthr. (thin ppr, edn.) 8s. 6d. net. Hydrioptaphia, Browne (T., Sir) 3s. 6d. net. HODDER & S., Oct. '22",Lthr.,"thin ppr, edn.",,HODDER & S.,3s. 6d.,,"Lthr. (thin ppr, edn.) 8s. 6d. net. Hydrioptaphia, Browne (T., Sir) 35. 6d. net. HODDER & S., Oct. '22","thin ppr, edn. Lthr.","['Lthr. (thin ppr, edn.)']",,Oct. '22,1922,net
"Hurst & B., Sept. '22",,,,B.,,,"Hurst & B., Sept. '22",,,,Sept. '22,1922,
"74x5, pp. 314, 7s. 6d. net....CASSELL, May'22",,,,CASSELL,7s. 6d.,,"74x5, pp. 314, 75. 6d. net....CASSELL, May'22",,,,May'22,1922,net
"CONSTABLE, Nov. '22",,,,CONSTABLE,,,"CONSTABLE, Nov. '22",,,,Nov. '22,1922,
"6s. net..... . METHUEN, July '22",,,,METHUEN,6s.,,"6s. net..... . METHUEN, July '22",,,,July '22,1922,net
"1820-1870. 18mo. pp. 127, limp 2s. 3d. (Junior French ser.). . MILFORD, Jan.'22",,,,MILFORD,2s. 3d.,18mo.,"1820-1870. 18mo. pp. 127, limp 25. 3d. (Junior French ser.). . MILFORD, Jan.'22",,,,Jan.'22,1922,
"Ibbott (W. J.)-Facets. (Poems.) 51 x 33, pp. 20, 2sg net ... SHAKESPEARE HEAD PR., Mar. '22",,,,SHAKESPEARE HEAD PR.,,,"Ibbott (W. J.)-Facets. (Poems.) 51 x 33, pp. 20, 2sg net ... SHAKESPEARE HEAD PR., Mar. '22",,['Ibbott (W. J.)-Facets. (Poems.)'],,Mar. '22,1922,
"1deals, aims and method in education. 18mo. 61 X 4, pp. 117, 25 6d. net. (l'ew educator's lib.) PITMAN, Jan. '22",,,,PITMAN,,18mo.,"Ideals, aims and method in education. 18mo. 61 X 4, pp. 117, 25 6d. net. (l'ew educator's lib.) PITMAN, Jan. '22",,,,Jan. '22,1922,
"33. net а In the house of my pilgrimage, and other poems. With intro. letter by Rev. Geo. Congreve. 18mo, pp. 88, swd. 4s. LONGMANS, Dec. '22",,,,LONGMANS,4s.,"18mo,","33. net а In the house of my pilgrimage, and other poems. With intro. letter by Rev. Geo. Congreve. 18mo, pp. 88, swd. 45. LONGMANS, Dec. '22",,,,Dec. '22,1922,
"Indian Affairs (Ctte. on)-1st report, 1922. 3d. net .H.M.S.O., June '22",Indian Affairs,Ctte. on,,H.M.S.O.,3d.,,"Indian Affairs (Ctte. on)-1st report, 1922. 3d. net .H.M.S.O., June '22",Ctte. on Indian Affairs,['Indian Affairs (Ctte. on)'],,June '22,1922,net
"Insurance (National Health)—8th report on work of Audit Dept., 1921. 9d. net. H.M.S.O., May '22",Insurance,National Health,,H.M.S.O.,9d.,,"Insurance (National Health)—8th report on work of Audit Dept., 1921. 9d. net. H.M.S.O., May '22",National Health Insurance,['Insurance (National Health)'],,May '22,1922,net
"6d. net ..H.M.S.O., Mar. '22",,,,H.M.S.O.,6d.,,"6d. net ..H.M.S.O., Mar. '22",,,,Mar. '22,1922,net
"1sanasiva Gurudeva Misra—The 1sanasivaguru- deva Paddhati : embodying the teachings of the Saiva Yogins. Ed. in Sanskrit by T. Gana- pati Sastri. Part 2, Mantrapada. 8vo., pp. 399, PROBSTHAIN, Mar. '22",,,,PROBSTHAIN,,8vo.,"Isanasiva Gurudeva Misra—The Isanasivaguru- deva Paddhati : embodying the teachings of the Saiva Yogins. Ed. in Sanskrit by T. Gana- pati Sastri. Part 2, Mantrapada. 8vo., pp. 399, PROBSTHAIN, Mar. '22",,,,Mar. '22,1922,
"Kate (Sister)-Mother Cecile (1sherwood). 71 x 5, pp. 61, 28. net. S.P.C.K., Mar. '22",,,,S.P.C.K.,,,"Kate (Sister)-Mother Cecile (Isherwood). 71 x 5, pp. 61, 28. net. S.P.C.K., Mar. '22",,['Kate (Sister)-Mother Cecile (1sherwood)'],,Mar. '22,1922,
"Kay (Sydney A.) see Cumming (A. C.) and Kay Kaye (G. W. C.)—The Practical applications of X-rays. 8vo. 81 x 53, pp. 143, ios. 6d. net. CHAPMAN & H., Oct. '22",Kay,Sydney A.,,CHAPMAN & H.,6d.,,"Kay (Sydney A.) see Cumming (A. C.) and Kay Kaye (G. W. C.)—The Practical applications of X-rays. 8vo. 81 x 53, pp. 143, ios. 6d. net. CHAPMAN & H., Oct. '22",Sydney A. Kay,['Kay (Sydney A.)'],,Oct. '22,1922,net
"Lawson (F. M.)-1922-1950 A.D. : concerning and containing a prophecy and a picture puzzle. Cr. 8vo. 71 x 41, pp. 93, swd. is. net F.M. LAWSON, Jan. '22",Lawson,F. M.,,F.M. LAWSON,,8vo.,"Lawson (F. M.)-1922-1950 A.D. : concerning and containing a prophecy and a picture puzzle. Cr. 8vo. 71 x 41, pp. 93, swd. is. net F.M. LAWSON, Jan. '22",F. M. Lawson,['Lawson (F. M.)'],,Jan. '22,1922,
"Lawson (F. M.)—1922–1950 A.D. : concerning and containing a prophecy and a picture puzzle. 71 x 41, pp. 93, swd, is. net THYNNE, Mar.'22",Lawson,F. M.,,THYNNE,,,"Lawson (F. M.)—1922–1950 A.D. : concerning and containing a prophecy and a picture puzzle. 71 x 41, pp. 93, swd, is. net THYNNE, Mar.'22",F. M. Lawson,['Lawson (F. M.)'],,Mar.'22,1922,
"4s. 71 X 5, pp. 294, 6s. net SKEFFINGTON, Apr.'22",,,,SKEFFINGTON,6s.,,"45. 71 X 5, pp. 294, 6s. net SKEFFINGTON, Apr.'22",,,,Apr.'22,1922,net
"Lent prose (A.) Cr. 8vo, swd. id.' (Church Music Soc.).. . MILFORD, Nov. '22",Lent prose,A.,,MILFORD,,"8vo,","Lent prose (A.) Cr. 8vo, swd. id.' (Church Music Soc.).. . MILFORD, Nov. '22",A. Lent prose,['Lent prose (A.)'],,Nov. '22,1922,
"Le Queux (William)-No. 7, Saville Square. Ch. ed. Cr. 8vo. 7X41, pp. 253, 2s. net WARD, LOCK, June '22",Le Queux,William,,"WARD, LOCK",2s.,8vo.,"Le Queux (William)-No. 7, Saville Square. Ch. ed. Cr. 8vo. 7X41, pp. 253, 25. net WARD, LOCK, June '22",William Le Queux,['Le Queux (William)'],,June '22,1922,net
"Mills & B., July '22",,,,B.,,,"Mills & B., July '22",,,,July '22,1922,
"18mo. 41x31. Art Ithr. clo., Lescarboura (Austin C.)-Radio for everybody. without pencil, gd. ; with pencil, is. Edit. by R. L. Smith-Rose. Illus. Cr. 8vo. C. LETTS, Sept. '22",,,,C. LETTS,,8vo.,"18mo. 41x31. Art Ithr. clo., Lescarboura (Austin C.)-Radio for everybody. without pencil, gd. ; with pencil, is. Edit. by R. L. Smith-Rose. Illus. Cr. 8vo. C. LETTS, Sept. '22",,,,Sept. '22,1922,
"2nd ed. Or. 8vo. 71 x 5, pp. 225, 6s. net Levens (R. G. C.) A Midsummer-night's dream, BURNS, OATES, Feb.'22",,,,"BURNS, OATES",,8vo.,"2nd ed. Or. 8vo. 71 x 5, pp. 225, 6s. net Levens (R. G. C.) A Midsummer-night's dream, BURNS, OATES, Feb.'22",,,,Feb.'22,1922,
