entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Bullen (F. T.)-1dylls of the Sea, and other Marine Sketches. Intro. by J. St. Loe Strachey. Cr. 8vo. 74 × 44, pp. 284, swd. 18. net ............ RICHARDS, Aug. 04",Bullen,F. T.,,RICHARDS,,8vo.,"Bullen (F. T.)-Idylls of the Sea, and other Marine Sketches. Intro. by J. St. Loe Strachey. Cr. 8vo. 74 × 44, pp. 284, swd. 18. net ............ RICHARDS, Aug. 04",F. T. Bullen,['Bullen (F. T.)'],,Aug. 04,1904,
"Byron (Lord)-Songs (Kelkel ed.). 12mo. 64 × 4, pp. 272, 1s. 6d...............J. J. KELIHER, Mar. 04",,,,J. J. KELIHER,1s. 6d.,,"Byron (Lord)-Songs (Kelkel ed.). 12mo. 64 × 4, pp. 272, 1s. 6d...............J. J. KELIHER, Mar. 04",,['Byron (Lord)-Songs (Kelkel ed.)'],,Mar. 04,1904,
"Channings, Wood (Mrs. Hy.) 1s. 6d. Chant (Mrs. Ormiston)-Sellcuts' Manager. Ch. edit. cr. 8vo. 7 × 5, pp. 378, swd. 1s. RICHARDS, May 04","Channings, Wood",Mrs. Hy.,,RICHARDS,1s.,8vo.,"Channings, Wood (Mrs. Hy.) 1s. 6d. Chant (Mrs. Ormiston)-Sellcuts' Manager. Ch. edit. cr. 8vo. 7 × 5, pp. 378, swd. 1s. RICHARDS, May 04","Mrs. Hy. Channings, Wood","['Channings, Wood (Mrs. Hy.)']",,May 04,1904,
"Christian Workman, Lambert (Jn. C.) 1s., 2s. Christian World Pulpit. J. CLARKE, Jan. 04","Christian Workman, Lambert",Jn. C.,,J. CLARKE,,,"Christian Workman, Lambert (Jn. C.) 1s., 2s. Christian World Pulpit. J. CLARKE, Jan. 04","Jn. C. Christian Workman, Lambert","['Christian Workman, Lambert (Jn. C.)']",,Jan. 04,1904,
"Clarke (Lilian)-1deal Cookery Book. Reliable Guide to Home Cooking. 4th edit. 12mo. swd. 6d. net...... ...L. U. GILL, Aug. 04",Clarke,Lilian,,L. U. GILL,6d.,12mo.,"Clarke (Lilian)-Ideal Cookery Book. Reliable Guide to Home Cooking. 4th edit. 12mo. swd. 6d. net...... ...L. U. GILL, Aug. 04",Lilian Clarke,['Clarke (Lilian)'],,Aug. 04,1904,net
"Claudia, by A. L. O. E., 2s. 6d. ..Νου. 04",,,,A. L. O. E.,,,"Claudia, by A. L. O. E., 2s. 6d. ..Νου. 04",,,,2s. 6d. ..Νου. 04,1904,
"Cliff Climbers, Reid (Mayne) 2s. 7s. 6d. net Cliffe (F. H.)-Garland of Love: Poem. 12mo. 2s. 6d. net.... …………………………..GAY & BIRD, Aug. 04","Cliff Climbers, Reid",Mayne,,GAY & BIRD,,12mo.,"Cliff Climbers, Reid (Mayne) 2s. 7s. 6d. net Cliffe (F. H.)-Garland of Love: Poem. 12mo. 2s. 6d. net.... …………………………..GAY & BIRD, Aug. 04","Mayne Cliff Climbers, Reid","['Cliff Climbers, Reid (Mayne)']",,Aug. 04,1904,
"Clinch (G.)-1sle of Wight. Illus. by F. D. Bedford. 12mo. 6 × 3, pp. 196, 3s.; lthr. 3s. 6d. net (Little Guides)... METHUEN, May 04",Clinch,G.,,METHUEN,3s. 6d.,12mo.,"Clinch (G.)-Isle of Wight. Illus. by F. D. Bedford. 12mo. 6 × 3, pp. 196, 3s.; lthr. 3s. 6d. net (Little Guides)... METHUEN, May 04",G. Clinch,['Clinch (G.)'],,May 04,1904,net
"Cooper (J. F.-Deerslayer. Illus. by H.M. Brock. Cr. 8vo. 7 x 4, pp. 530, 2s. net; lthr. 8s. net (Illus. Pocket Classics for Young) MACMILLAN, Dec. 04",Cooper,"J. F.-Deerslayer. Illus. by H.M. Brock. Cr. 8vo. 7 x 4, pp. 530, 2s. net; lthr. 8s. net (Illus. Pocket Classics for Young",,MACMILLAN,,,"Cooper (J. F.-Deerslayer. Illus. by H.M. Brock. Cr. 8vo. 7 x 4, pp. 530, 2s. net; lthr. 8s. net (Illus. Pocket Classics for Young) MACMILLAN, Dec. 04","J. F.-Deerslayer. Illus. by H.M. Brock. Cr. 8vo. 7 x 4, pp. 530, 2s. net; lthr. 8s. net (Illus. Pocket Classics for Young Cooper","['Cooper (J. F.-Deerslayer. Illus. by H.M. Brock. Cr. 8vo. 7 x 4, pp. 530, 2s. net; lthr. 8s. net (Illus. Pocket Classics for Young)']",,Dec. 04,1904,
"Cottage Architecture (Modern)-Illus. from Works of well-known Architects. Edit., with Intro. Essay on Cottage Building and notes, by Maurice B. Adams. Fol. 10s. 6d. net...BATSFORD, July 04",Cottage Architecture,Modern,,BATSFORD,10s. 6d.,,"Cottage Architecture (Modern)-Illus. from Works of well-known Architects. Edit., with Intro. Essay on Cottage Building and notes, by Maurice B. Adams. Fol. 10s. 6d. net...BATSFORD, July 04",Modern Cottage Architecture,['Cottage Architecture (Modern)'],,July 04,1904,net
"Coward's Compact (A). Cr. 8vo. swd. 6d. net (Favourite Fiction Series) W. STEVENS, Aug. 04",Coward's Compact,A,,W. STEVENS,6d.,8vo.,"Coward's Compact (A). Cr. 8vo. swd. 6d. net (Favourite Fiction Series) W. STEVENS, Aug. 04",A Coward's Compact,"[""Coward's Compact (A)""]",,Aug. 04,1904,net
"Cummings (W. H.)-Handel (Miniature Ser. of Musicians). 12mo. 6×3, pp. 80. 1s. net; leather, 2s. net ........BELL, Mar. 04",,,,BELL,2s.,,"Cummings (W. H.)-Handel (Miniature Ser. of Musicians). 12mo. 6×3, pp. 80. 1s. net; leather, 2s. net ........BELL, Mar. 04",,['Cummings (W. H.)-Handel (Miniature Ser. of Musicians)'],,Mar. 04,1904,net
"Deutsches Kaufmännisches Lesebuch (Pitman's German Commercial Reader). Cr. 8vo. 71 × 4, pp. 208, 2s. 6d....... ....I. PITMAN, Mar. 04",Deutsches Kaufmännisches Lesebuch,Pitman's German Commercial Reader,,I. PITMAN,2s. 6d.,8vo.,"Deutsches Kaufmännisches Lesebuch (Pitman's German Commercial Reader). Cr. 8vo. 71 × 4, pp. 208, 2s. 6d....... ....I. PITMAN, Mar. 04",Pitman's German Commercial Reader Deutsches Kaufmännisches Lesebuch,"[""Deutsches Kaufmännisches Lesebuch (Pitman's German Commercial Reader)""]",,Mar. 04,1904,
"Dolly's Governess, Layard (Geo. Somes) 18. net Dolly's Theatricals. Pictured and Described by D. Gwyn Jeffreys. Cr. 8vo. 7 × 42, pp. 112, bds. 2s. 6d.. METHUEN, Oct. 04","Dolly's Governess, Layard",Geo. Somes,,METHUEN,2s. 6d.,8vo.,"Dolly's Governess, Layard (Geo. Somes) 18. net Dolly's Theatricals. Pictured and Described by D. Gwyn Jeffreys. Cr. 8vo. 7 × 42, pp. 112, bds. 2s. 6d.. METHUEN, Oct. 04","Geo. Somes Dolly's Governess, Layard","[""Dolly's Governess, Layard (Geo. Somes)""]",,Oct. 04,1904,
"Drugs, Gadd (H. Wippell) 5s. net ...... Drummer Dick's Discharge, Burgh (B.) 6d. July 02 Drummond (H.)-Conquering and to Conquer. Cr. 8vo. swd. 6d... ....BAGSTER, Oct. 04","Drugs, Gadd",H. Wippell,,BAGSTER,6d.,8vo.,"Drugs, Gadd (H. Wippell) 5s. net ...... Drummer Dick's Discharge, Burgh (B.) 6d. July 02 Drummond (H.)-Conquering and to Conquer. Cr. 8vo. swd. 6d... ....BAGSTER, Oct. 04","H. Wippell Drugs, Gadd","['Drugs, Gadd (H. Wippell)']",,Oct. 04,1904,
"Egan (P. M.)-373 Special Supplemental Exer- cises upon the Six Books of Euclid. All solved. Diagrams. Part 3. Cr. 8vo. 2s. 6d. Egerton (G.)-Fantasias. 162, 1s. 6d. net....... M. H. GILL, Jan. 04",Egan,P. M.,,M. H. GILL,1s. 6d.,8vo.,"Egan (P. M.)-373 Special Supplemental Exer- cises upon the Six Books of Euclid. All solved. Diagrams. Part 3. Cr. 8vo. 2s. 6d. Egerton (G.)-Fantasias. 162, 1s. 6d. net....... M. H. GILL, Jan. 04",P. M. Egan,['Egan (P. M.)'],,Jan. 04,1904,net
"Cr. 8vo. 7 x 4, pp. ......J. LANE, July 04",,,,J. LANE,,8vo.,"Cr. 8vo. 7 x 4, pp. ......J. LANE, July 04",,,,July 04,1904,
"Engleheart (Geo.), Williamson (G. C.) 25s., 528., 2528. .Dec. 02 ... English Augustinian Canonesses Regular of the Lateran at St. Monica's in Louvain Chronicle, 1548-162s. Edit. with notes by Dom Adam Hamilton. Roy. 8vo. 10s. 6d. net...SANDS, Aug. 04",,,,SANDS,10s. 6d.,8vo.,"Engleheart (Geo.), Williamson (G. C.) 25s., 528., 2528. .Dec. 02 ... English Augustinian Canonesses Regular of the Lateran at St. Monica's in Louvain Chronicle, 1548-1625. Edit. with notes by Dom Adam Hamilton. Roy. 8vo. 10s. 6d. net...SANDS, Aug. 04",,"['Engleheart (Geo.), Williamson (G. C.)']",,Aug. 04,1904,net
"Fairless (Michael)-Roadmender. Illus. (re- issue). Cr. 8vo. 8 x 5, pp. 170, 58. DUCKWORTH, Feb. 04",,,,DUCKWORTH,,8vo.,"Fairless (Michael)-Roadmender. Illus. (re- issue). Cr. 8vo. 8 x 5, pp. 170, 58. DUCKWORTH, Feb. 04",,['Fairless (Michael)-Roadmender. Illus. (re- issue)'],,Feb. 04,1904,
"Flora Simlensis, Collett (H., Sir) 15s. net ...Dec. 02 Flora & Sylva. Vol. 1. 4to. 21s. net OFFICE, Jan. 04","Flora Simlensis, Collett","H., Sir",,OFFICE,21s.,4to.,"Flora Simlensis, Collett (H., Sir) 15s. net ...Dec. 02 Flora & Sylva. Vol. 1. 4to. 21s. net OFFICE, Jan. 04","H., Sir Flora Simlensis, Collett","['Flora Simlensis, Collett (H., Sir)']",,Jan. 04,1904,net
"Illus. Keeper Jocko. 16mo. 53 × 4, pp. 88, 18. 6d. net; bds. 1s. net - NISBET, Oct. 04",,,,NISBET,,16mo.,"Illus. Keeper Jocko. 16mo. 53 × 4, pp. 88, 18. 6d. net; bds. 1s. net - NISBET, Oct. 04",,,,Oct. 04,1904,
"Furs, About, Cripps (Geo. R.) 1s. 6d..........Apr. 02 Furse (Charles Wellington)-Lenten Addresses and Meditations. Intro. by Charles Gore, Lord Bishop of Worcester. Cr. 8vo. 8 × 54, pp. 262, 6s. ....J. MURRAY, Feb. 04","Furs, About, Cripps",Geo. R.,,J. MURRAY,6s.,8vo.,"Furs, About, Cripps (Geo. R.) 1s. 6d..........Apr. 02 Furse (Charles Wellington)-Lenten Addresses and Meditations. Intro. by Charles Gore, Lord Bishop of Worcester. Cr. 8vo. 8 × 54, pp. 262, 6s. ....J. MURRAY, Feb. 04","Geo. R. Furs, About, Cripps","['Furs, About, Cripps (Geo. R.)']",,Feb. 04,1904,
"Gale (N.)-Country Muse (a Selection). 18mo. 5x81, pp. 126, lthr. 1s. net; 6d. net (Smaller Classics) ………………..G. RICHARDS, July 04",,,,G. RICHARDS,,,"Gale (N.)-Country Muse (a Selection). 18mo. 5x81, pp. 126, lthr. 1s. net; 6d. net (Smaller Classics) ………………..G. RICHARDS, July 04",,['Gale (N.)-Country Muse (a Selection)'],,July 04,1904,
"Gallichan (Mrs. Walter)-see Hartley (C. Gas- quoine) 15s. net Gallichan (W. M.)-Fishing and Travel in Spain: Guide to Angler. Illus. Cr. 8vo. 7 × 43, pp. 240, 5s. net..................F. E. ROBINSON, May 04",,,,F. E. ROBINSON,5s.,8vo.,"Gallichan (Mrs. Walter)-see Hartley (C. Gas- quoine) 15s. net Gallichan (W. M.)-Fishing and Travel in Spain: Guide to Angler. Illus. Cr. 8vo. 7 × 43, pp. 240, 5s. net..................F. E. ROBINSON, May 04",,['Gallichan (Mrs. Walter)-see Hartley (C. Gas- quoine)'],,May 04,1904,net
"Galsworthy (J.)-1sland Pharisees: Novel. Cr. 8vo. 7 × 43, pp. 818, 6s. ....... ..HEINEMANN, Feb. 04",Galsworthy,J.,,HEINEMANN,6s.,8vo.,"Galsworthy (J.)-Island Pharisees: Novel. Cr. 8vo. 7 × 43, pp. 818, 6s. ....... ..HEINEMANN, Feb. 04",J. Galsworthy,['Galsworthy (J.)'],,Feb. 04,1904,
"Genevra, Marriott (Chs.) 6s....... ....... Genge (R. S)-Kalendar of Hymns Ancient and Mod. for 190s. 6d. ; 2d. net. ...FROWDE, Nov. 04","Genevra, Marriott",Chs.,,FROWDE,2d.,,"Genevra, Marriott (Chs.) 6s....... ....... Genge (R. S)-Kalendar of Hymns Ancient and Mod. for 1905. 6d. ; 2d. net. ...FROWDE, Nov. 04","Chs. Genevra, Marriott","['Genevra, Marriott (Chs.)']",,Nov. 04,1904,net
"Ghosh (A. S. K.)-1001 Arabian Nights: Trials of Narayan Lal. Cr. 8vo. 7 x 5, pp. 254, 6s. ........... Ghost, Praed (Mrs. C.) 18. HEINEMANN, Oct. 04",Ghosh,A. S. K.,,HEINEMANN,,8vo.,"Ghosh (A. S. K.)-1001 Arabian Nights: Trials of Narayan Lal. Cr. 8vo. 7 x 5, pp. 254, 6s. ........... Ghost, Praed (Mrs. C.) 18. HEINEMANN, Oct. 04",A. S. K. Ghosh,['Ghosh (A. S. K.)'],,Oct. 04,1904,
"Glaucus, Kingsley (C.) 3s. 6d. Glazing. No. 1s. Cr. 8vo. swd. 6d. (Carpenter and Builder Technical Series)...DICKS, June 04","Glaucus, Kingsley",C.,,DICKS,6d.,8vo.,"Glaucus, Kingsley (C.) 3s. 6d. Glazing. No. 15. Cr. 8vo. swd. 6d. (Carpenter and Builder Technical Series)...DICKS, June 04","C. Glaucus, Kingsley","['Glaucus, Kingsley (C.)']",,June 04,1904,
"Illus. Gospel of Jesus. Lessons on Gospe. Pictures from the Lips of Our Lord. By Alex- ander MacKeith. 4to. bds. 18. MACLURE, MACDONALD, Dec. 04",,,,"MACLURE, MACDONALD",,4to.,"Illus. Gospel of Jesus. Lessons on Gospe. Pictures from the Lips of Our Lord. By Alex- ander MacKeith. 4to. bds. 18. MACLURE, MACDONALD, Dec. 04",,,,Dec. 04,1904,
"Gozzoli (Benozzo. Roy. 8vo. 9 × 63, pp. 26 and plates, 3s. 6d. net (Art Library) NEWNES, May 04",Gozzoli,"Benozzo. Roy. 8vo. 9 × 63, pp. 26",,NEWNES,,,"Gozzoli (Benozzo. Roy. 8vo. 9 × 63, pp. 26 and plates, 3s. 6d. net (Art Library) NEWNES, May 04","Benozzo. Roy. 8vo. 9 × 63, pp. 26 Gozzoli","['Gozzoli (Benozzo. Roy. 8vo. 9 × 63, pp. 26)', 'Gozzoli (plates, 3s. 6d. net (Art Library)']",,May 04,1904,
"Illus. 8vo. 84 × 6, ……..LANE, Sep. 04",,,,LANE,,8vo.,"Illus. 8vo. 84 × 6, ……..LANE, Sep. 04",,,,Sep. 04,1904,
"Cr. 8vo. 73 × 43, ..LANE, May 04",,,,LANE,,8vo.,"Cr. 8vo. 73 × 43, ..LANE, May 04",,,,May 04,1904,
"Gray (E. Ker)-30 Years of Lights and Shades of Clerical Life in the Diocese of London. Cr. 8vo. ......... pp. 248, 10s. 6d. net .....RIVINGTONS, Dec. 02 Gray (J.)-Ad Matrem: Poems. 12mo. 1s. 6d. net; boards, 1s. net....... ......SANDS, Apr. 04",Gray,E. Ker,,SANDS,1s.,8vo.,"Gray (E. Ker)-30 Years of Lights and Shades of Clerical Life in the Diocese of London. Cr. 8vo. ......... pp. 248, 10s. 6d. net .....RIVINGTONS, Dec. 02 Gray (J.)-Ad Matrem: Poems. 12mo. 1s. 6d. net; boards, 1s. net....... ......SANDS, Apr. 04",E. Ker Gray,['Gray (E. Ker)'],,Apr. 04,1904,net
"Griffith (G.) 1sland Love-Story. Cr. 8vo. 7×4, pp. 814, 6s. .........F. V. WHITE, Nov. 04",Griffith,G.,,F. V. WHITE,6s.,8vo.,"Griffith (G.) Island Love-Story. Cr. 8vo. 7×4, pp. 814, 6s. .........F. V. WHITE, Nov. 04",G. Griffith,['Griffith (G.)'],,Nov. 04,1904,
"Grip of Steel (A). Cr. 8vo. swd. 6d. net W. STEVENS, Mar. 04",Grip of Steel,A,,W. STEVENS,6d.,8vo.,"Grip of Steel (A). Cr. 8vo. swd. 6d. net W. STEVENS, Mar. 04",A Grip of Steel,['Grip of Steel (A)'],,Mar. 04,1904,net
"Gythea's Message, Leslie (E.) 1s. 6d. ......... H. (E. M.)-Twelve Simple Addresses to a Com- municants' Class. Cr. 8vo. 7 × 4, pp. 116, 1s. 6d. net; bds. 1s. 3d. net.......... .MOWBRAY, Oct. 04","Gythea's Message, Leslie",E.,,MOWBRAY,1s. 3d.,8vo.,"Gythea's Message, Leslie (E.) 1s. 6d. ......... H. (E. M.)-Twelve Simple Addresses to a Com- municants' Class. Cr. 8vo. 7 × 4, pp. 116, 1s. 6d. net; bds. 1s. 3d. net.......... .MOWBRAY, Oct. 04","E. Gythea's Message, Leslie","[""Gythea's Message, Leslie (E.)""]",,Oct. 04,1904,net
"Hadden (J. C.)-Life of Handel. (Kelkel ed.) 12mo. 6 × 4, pp. 162, 1s. 6d. J. J. KELIHER, Apr. 04",,,,J. J. KELIHER,1s. 6d.,,"Hadden (J. C.)-Life of Handel. (Kelkel ed.) 12mo. 6 × 4, pp. 162, 1s. 6d. J. J. KELIHER, Apr. 04",,['Hadden (J. C.)-Life of Handel. (Kelkel ed.)'],,Apr. 04,1904,
"Hadden (J. C.)-Life of Mendelssohn. (Kelkel ed.) 12mo. 63 × 4, pp. 178, 1s. 6d. Haggard (H. Rider)-A Winter Pilgrimage. Account of Travels through Palestine, Italy, and 1sland of Cyprus, accomplished in 1900. Illus. New ed. 8vo. 84 × 54, pp. 384, 6s. net LONGMANS, Apr. 04",,,,LONGMANS,6s.,8vo.,"Hadden (J. C.)-Life of Mendelssohn. (Kelkel ed.) 12mo. 63 × 4, pp. 178, 1s. 6d. Haggard (H. Rider)-A Winter Pilgrimage. Account of Travels through Palestine, Italy, and Island of Cyprus, accomplished in 1900. Illus. New ed. 8vo. 84 × 54, pp. 384, 6s. net LONGMANS, Apr. 04",,['Hadden (J. C.)-Life of Mendelssohn. (Kelkel ed.)'],,Apr. 04,1904,net
"Cr. 8vo. 6d. net GRUBE, June 04",,,,GRUBE,6d.,8vo.,"Cr. 8vo. 6d. net GRUBE, June 04",,,,June 04,1904,net
"Harzreise, Die, Heine (H.) 6d. .Dec. 02 Haskell (Mrs. L.)-Stories from the Bible. Imp. 8vo. bds. 1s. ...BLACKIE, Oct. 04","Harzreise, Die, Heine",H.,,BLACKIE,1s.,8vo.,"Harzreise, Die, Heine (H.) 6d. .Dec. 02 Haskell (Mrs. L.)-Stories from the Bible. Imp. 8vo. bds. 1s. ...BLACKIE, Oct. 04","H. Harzreise, Die, Heine","['Harzreise, Die, Heine (H.)']",,Oct. 04,1904,
"Haweis (H. R.)-1deals for Girls. New edit. cr. 8vo. 7 x 4, pp. 140, 2s. net ...J. CLARKE, Oct. 04",Haweis,H. R.,,J. CLARKE,2s.,8vo.,"Haweis (H. R.)-Ideals for Girls. New edit. cr. 8vo. 7 x 4, pp. 140, 2s. net ...J. CLARKE, Oct. 04",H. R. Haweis,['Haweis (H. R.)'],,Oct. 04,1904,net
"Cr. 8vo. swd. Hay (M. C.)-The Arundel Motto. ed. .R. E. KING, Mar. 04",,,,R. E. KING,,8vo.,"Cr. 8vo. swd. Hay (M. C.)-The Arundel Motto. ed. .R. E. KING, Mar. 04",,,,Mar. 04,1904,
"Hire-purchase System, Russell (W. H.) 3s. 6d. net July 02 Hirschfeld (H.)-Descriptive Catalogue of He- brew MSS. of Montefiore Library. 8vo. 5s. net MACMILLAN, Feb. 04","Hire-purchase System, Russell",W. H.,,MACMILLAN,5s.,8vo.,"Hire-purchase System, Russell (W. H.) 3s. 6d. net July 02 Hirschfeld (H.)-Descriptive Catalogue of He- brew MSS. of Montefiore Library. 8vo. 5s. net MACMILLAN, Feb. 04","W. H. Hire-purchase System, Russell","['Hire-purchase System, Russell (W. H.)']",,Feb. 04,1904,net
"History of Northumberland (A). 1ssued under Direction of Northumberland County History Committee. Vol. 7. 4to. 11 x 8, pp. 542, 428. ...SIMPKIN, July 04",History of Northumberland,A,,SIMPKIN,,4to.,"History of Northumberland (A). Issued under Direction of Northumberland County History Committee. Vol. 7. 4to. 11 x 8, pp. 542, 428. ...SIMPKIN, July 04",A History of Northumberland,['History of Northumberland (A)'],,July 04,1904,
"Hobbs (S.)-160 Culinary Dainties for Epicure, Invalid. Dyspeptic. Cr. 8vo. limp, 18. DEAN, Sep. 04",Hobbs,S.,,DEAN,,8vo.,"Hobbs (S.)-160 Culinary Dainties for Epicure, Invalid. Dyspeptic. Cr. 8vo. limp, 18. DEAN, Sep. 04",S. Hobbs,['Hobbs (S.)'],,Sep. 04,1904,
"1deals of Science and Faith: Essays by various Cr. 8vo. 74 x 5, .G. ALLEN, Sep. 04",,,,G. ALLEN,,8vo.,"Ideals of Science and Faith: Essays by various Cr. 8vo. 74 x 5, .G. ALLEN, Sep. 04",,,,Sep. 04,1904,
"1dler (The). Vol. 2s. Roy. 8vo. 5s. CHATTO, Sep. 04",,,,CHATTO,5s.,8vo.,"Idler (The). Vol. 25. Roy. 8vo. 5s. CHATTO, Sep. 04",,,,Sep. 04,1904,
"1s Christianity True? Lectures delivered in Central Hall, Manchester. 8vo. swd. 6d. ..... C. H. KELLY, Apr. 04",,,,C. H. KELLY,6d.,8vo.,"Is Christianity True? Lectures delivered in Central Hall, Manchester. 8vo. swd. 6d. ..... C. H. KELLY, Apr. 04",,,,Apr. 04,1904,
"1s Christianity True? Series of Lectures in Central Hall, Manchester. Cr. 8vo. 73 × 5, pp. 408, 2s. 6d. C. H. KELLY, July 04",,,,C. H. KELLY,2s. 6d.,8vo.,"Is Christianity True? Series of Lectures in Central Hall, Manchester. Cr. 8vo. 73 × 5, pp. 408, 2s. 6d. C. H. KELLY, July 04",,,,July 04,1904,
"Illus. James I. & VI. By T. F. Henderson. 4to. 18 x 10, pp. 322, swd. 68s. net; on Japanese paper with duplicate plates, 160s. net GOUPIL, Nov. 04",,,,GOUPIL,160s.,4to.,"Illus. James I. & VI. By T. F. Henderson. 4to. 18 x 10, pp. 322, swd. 68s. net; on Japanese paper with duplicate plates, 160s. net GOUPIL, Nov. 04",,,,Nov. 04,1904,net
"Jefry (J.)-England's Beloved Victoria (In Memoriam). Cr. 8vo. swd. 1s. net STOCKWELL, Dec. 04",,,,STOCKWELL,1s.,8vo.,"Jefry (J.)-England's Beloved Victoria (In Memoriam). Cr. 8vo. swd. 1s. net STOCKWELL, Dec. 04",,"[""Jefry (J.)-England's Beloved Victoria (In Memoriam)""]",,Dec. 04,1904,net
