entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Faber, Selections, Fitzpatrick (John, Rev.) 18. Nov. 01 Fables for the Fair. By One of Them. New ed. cr. 8vo. 7 × 5, pp. 132, swd. 1s. net A. H. BULLEN, Sep. 03","Faber, Selections, Fitzpatrick","John, Rev.",,A. H. BULLEN,1s.,8vo.,"Faber, Selections, Fitzpatrick (John, Rev.) 18. Nov. 01 Fables for the Fair. By One of Them. New ed. cr. 8vo. 7 × 5, pp. 132, swd. 1s. net A. H. BULLEN, Sep. 03","John, Rev. Faber, Selections, Fitzpatrick","['Faber, Selections, Fitzpatrick (John, Rev.)']",,Sep. 03,1903,net
"Fatigue, Mosso (A.) 4s. 6d..... Fauna Hawaiiensis. Vol. 8, Part 2: Diptera (Supplement), by P. H. Grimshaw and P. Speiser; Hemiptera, by G. W. Kirkaldy. 4to. swd. 148. net ......C. J. CLAY, Mar. 03","Fatigue, Mosso",A.,,C. J. CLAY,,4to.,"Fatigue, Mosso (A.) 4s. 6d..... Fauna Hawaiiensis. Vol. 8, Part 2: Diptera (Supplement), by P. H. Grimshaw and P. Speiser; Hemiptera, by G. W. Kirkaldy. 4to. swd. 148. net ......C. J. CLAY, Mar. 03","A. Fatigue, Mosso","['Fatigue, Mosso (A.)']",,Mar. 03,1903,
"Gearey (Caroline)-Views of Life (of a Lesser Man). 12mo. 6 × 4, pp. 126, 1s. 6d. net DRANE, Dec. 03",,,,DRANE,1s. 6d.,,"Gearey (Caroline)-Views of Life (of a Lesser Man). 12mo. 6 × 4, pp. 126, 1s. 6d. net DRANE, Dec. 03",,['Gearey (Caroline)-Views of Life (of a Lesser Man)'],,Dec. 03,1903,net
"Gilbert (G.)-1sland of Sorrow: Historical Novel, 1797-1808. Cr. 8vo. 77 × 41, pp. 384, 6s. LONG, Sep. 03",Gilbert,G.,,LONG,6s.,8vo.,"Gilbert (G.)-Island of Sorrow: Historical Novel, 1797-1808. Cr. 8vo. 77 × 41, pp. 384, 6s. LONG, Sep. 03",G. Gilbert,['Gilbert (G.)'],,Sep. 03,1903,
"Ashton (John) 7s. 6d. net Gotch (Phyllis M.)-The Romance of a Boo-Bird Chick: Verses and Pictures. Cr. 8vo. 7 × 4, 1s. 6d. .R. B. JOHNSON, Oct. 03",Ashton,John,,R. B. JOHNSON,1s. 6d.,8vo.,"Ashton (John) 7s. 6d. net Gotch (Phyllis M.)-The Romance of a Boo-Bird Chick: Verses and Pictures. Cr. 8vo. 7 × 4, 1s. 6d. .R. B. JOHNSON, Oct. 03",John Ashton,['Ashton (John)'],,Oct. 03,1903,
"Gould (Nat)-The Runaways. (Nat Gould's Annual.) 8vo. swd. 1s. ..EVERETT, Nov. 03",,,,EVERETT,1s.,,"Gould (Nat)-The Runaways. (Nat Gould's Annual.) 8vo. swd. 1s. ..EVERETT, Nov. 03",,"[""Gould (Nat)-The Runaways. (Nat Gould's Annual.)""]",,Nov. 03,1903,
"Cr. 8vo. 7 × 43, pp. .EVERETT, Mar. 03",,,,EVERETT,,8vo.,"Cr. 8vo. 7 × 43, pp. .EVERETT, Mar. 03",,,,Mar. 03,1903,
"Green (A. K.)-7 to 12: a Detective Story. 8vo. swd. 6d. .ROUTLEDGE, July 03",Green,A. K.,,ROUTLEDGE,6d.,8vo.,"Green (A. K.)-7 to 12: a Detective Story. 8vo. swd. 6d. .ROUTLEDGE, July 03",A. K. Green,['Green (A. K.)'],,July 03,1903,
"Greene (A.-Dantesques: Sonnet Companion to the 'Inferno.' 16mo. swd. 18. net (Vigo Cabinet Series) ..E. MATHEWS, Oct. 03",Greene,A.-Dantesques: Sonnet Companion to the 'Inferno.' 16mo. swd. 18. net (Vigo Cabinet Series,,E. MATHEWS,,,"Greene (A.-Dantesques: Sonnet Companion to the 'Inferno.' 16mo. swd. 18. net (Vigo Cabinet Series) ..E. MATHEWS, Oct. 03",A.-Dantesques: Sonnet Companion to the 'Inferno.' 16mo. swd. 18. net (Vigo Cabinet Series Greene,"[""Greene (A.-Dantesques: Sonnet Companion to the 'Inferno.' 16mo. swd. 18. net (Vigo Cabinet Series)""]",,Oct. 03,1903,
"Histology (Catechism Series). Cr. 8vo. swd. 1s. net....... ………..LIVINGSTONE, Feb. 03",Histology,Catechism Series,,LIVINGSTONE,,8vo.,"Histology (Catechism Series). Cr. 8vo. swd. 1s. net....... ………..LIVINGSTONE, Feb. 03",Catechism Series Histology,['Histology (Catechism Series)'],,Feb. 03,1903,
"Cr. 8vo. 74 × 43, pp. ………………………..LONG, Oct. 03",,,,LONG,,8vo.,"Cr. 8vo. 74 × 43, pp. ………………………..LONG, Oct. 03",,,,Oct. 03,1903,
"1deal (The): Quarterly Publication. Vol. 1, Part 1. Ed. by A. G. Temple. Folio, 252s. net NEWNES, Jan. 03",,,,NEWNES,252s.,,"Ideal (The): Quarterly Publication. Vol. 1, Part 1. Ed. by A. G. Temple. Folio, 252s. net NEWNES, Jan. 03",,,,Jan. 03,1903,net
"1dler. Vol. 22. Roy. 8vo. 58. ...CHATTO, Mar. 03",,,,CHATTO,,8vo.,"Idler. Vol. 22. Roy. 8vo. 58. ...CHATTO, Mar. 03",,,,Mar. 03,1903,
"1dler. Vol. 23. 8vo. 5s..... ......CHATTO, Sep. 03",,,,CHATTO,5s.,8vo.,"Idler. Vol. 23. 8vo. 5s..... ......CHATTO, Sep. 03",,,,Sep. 03,1903,
"1s it going to Rain? Popular Weather Prognostics, selected and reliable. Notes by Edward Vernour. 12mo. swd. 1s. net MACNIVEN, July 03",,,,MACNIVEN,1s.,12mo.,"Is it going to Rain? Popular Weather Prognostics, selected and reliable. Notes by Edward Vernour. 12mo. swd. 1s. net MACNIVEN, July 03",,,,July 03,1903,net
"1s it Shakespeare? The Great Question of Eliza- bethan Literature Answered in the Light of New Revelations and Important Contemporary Evidence hitherto Unnoticed. By a Cambridge Graduate. With Facsimiles. 8vo. 8 x 5, pp. 400, 12s. net... .MURRAY, Mar. 03",,,,MURRAY,12s.,8vo.,"Is it Shakespeare? The Great Question of Eliza- bethan Literature Answered in the Light of New Revelations and Important Contemporary Evidence hitherto Unnoticed. By a Cambridge Graduate. With Facsimiles. 8vo. 8 x 5, pp. 400, 12s. net... .MURRAY, Mar. 03",,,,Mar. 03,1903,net
"King's Esquires, Fenn (G. M.) 6s. HARPER, Dec. 03","King's Esquires, Fenn",G. M.,,HARPER,6s.,,"King's Esquires, Fenn (G. M.) 6s. HARPER, Dec. 03","G. M. King's Esquires, Fenn","[""King's Esquires, Fenn (G. M.)""]",,Dec. 03,1903,
"Landor (W. S.-Pericles and Aspasia. Imp. 8vo. 638. net (Chiswick Library of Noble Writers) BELL, Apr. 03",Landor,W. S.-Pericles,,BELL,,,"Landor (W. S.-Pericles and Aspasia. Imp. 8vo. 638. net (Chiswick Library of Noble Writers) BELL, Apr. 03",W. S.-Pericles Landor,"['Landor (W. S.-Pericles)', 'Landor (Aspasia. Imp. 8vo. 638. net (Chiswick Library of Noble Writers)']",,Apr. 03,1903,
"Little Women, Alcott (L. M.) 2s. Live Stock Journal Almanac for 1904. Illus. Roy. 8vo. 28.; swd. 1s. .VINTON, Dec. 03","Little Women, Alcott",L. M.,,VINTON,1s.,8vo.,"Little Women, Alcott (L. M.) 2s. Live Stock Journal Almanac for 1904. Illus. Roy. 8vo. 28.; swd. 1s. .VINTON, Dec. 03","L. M. Little Women, Alcott","['Little Women, Alcott (L. M.)']",,Dec. 03,1903,
"Illus. by Chs. 4s. 6d. net GINN, Sep. 03",,,,GINN,4s. 6d.,,"Illus. by Chs. 4s. 6d. net GINN, Sep. 03",,,,Sep. 03,1903,net
"Lucretius Carus (T.-De Rerum Natura. Liber Tertius. Ed., Intro., Notes, Index, by J. D. Duff. Ex. fcp. 8vo. pp. 186, 2s. (Pitt Press Series) C. J. CLAY, Mar. 03",Lucretius Carus,"T.-De Rerum Natura. Liber Tertius. Ed., Intro., Notes, Index, by J. D. Duff. Ex. fcp. 8vo. pp. 186, 2s. (Pitt Press Series",,C. J. CLAY,,,"Lucretius Carus (T.-De Rerum Natura. Liber Tertius. Ed., Intro., Notes, Index, by J. D. Duff. Ex. fcp. 8vo. pp. 186, 2s. (Pitt Press Series) C. J. CLAY, Mar. 03","T.-De Rerum Natura. Liber Tertius. Ed., Intro., Notes, Index, by J. D. Duff. Ex. fcp. 8vo. pp. 186, 2s. (Pitt Press Series Lucretius Carus","['Lucretius Carus (T.-De Rerum Natura. Liber Tertius. Ed., Intro., Notes, Index, by J. D. Duff. Ex. fcp. 8vo. pp. 186, 2s. (Pitt Press Series)']",,Mar. 03,1903,
"McManus (L.)-Nessa: OLIPHANT, Sep. 03",McManus,L.,,OLIPHANT,,,"McManus (L.)-Nessa: OLIPHANT, Sep. 03",L. McManus,['McManus (L.)'],,Sep. 03,1903,
"Cr. 8vo. 7 × 47, ...SIMPKIN, May 03",,,,SIMPKIN,,8vo.,"Cr. 8vo. 7 × 47, ...SIMPKIN, May 03",,,,May 03,1903,
"Mitton (G. E.), Geikie (J. C.-Hammersmith, Fulham, and Putney. Ed. by Sir Walter Besant. 12mo. 6 × 44, pp. 108, 1s. 6d. net; lthr. 28. net (Fascination of London) ....BLACK, May 03",,,,BLACK,,,"Mitton (G. E.), Geikie (J. C.-Hammersmith, Fulham, and Putney. Ed. by Sir Walter Besant. 12mo. 6 × 44, pp. 108, 1s. 6d. net; lthr. 28. net (Fascination of London) ....BLACK, May 03",,"['Mitton (G. E.), Geikie (J. C.-Hammersmith, Fulham,)', ', Geikie (Putney. Ed. by Sir Walter Besant. 12mo. 6 × 44, pp. 108, 1s. 6d. net; lthr. 28. net (Fascination of London)']",,May 03,1903,
"Morcar, Scott (Ths.) 6s. More (T., Sir)-Utopia. Trans. by R. Robinson, with Life of Author by his Son-in-law, William Roper. Folio, 42s. net.... ......BELL, Oct. 03","Morcar, Scott",Ths.,,BELL,42s.,,"Morcar, Scott (Ths.) 6s. More (T., Sir)-Utopia. Trans. by R. Robinson, with Life of Author by his Son-in-law, William Roper. Folio, 42s. net.... ......BELL, Oct. 03","Ths. Morcar, Scott","['Morcar, Scott (Ths.)']",,Oct. 03,1903,net
"Piper (J. E.)-House Tax Laws (incorporating Dowell's 'House Tax Laws'). 10s. 6d. BUTTERWORTH, Sep. 03",,,,BUTTERWORTH,10s. 6d.,,"Piper (J. E.)-House Tax Laws (incorporating Dowell's 'House Tax Laws'). 10s. 6d. BUTTERWORTH, Sep. 03",,"[""Piper (J. E.)-House Tax Laws (incorporating Dowell's 'House Tax Laws')""]",,Sep. 03,1903,
"Cr. 8vo. sd. 6d. R. E. KING, May 03",,,,R. E. KING,6d.,8vo.,"Cr. 8vo. sd. 6d. R. E. KING, May 03",,,,May 03,1903,
"Roberts (F.)-Illus. Walks and Drives Guide to Tunbridge Wells and every Place of Interest within Radius of 15 Miles. 4th ed. enl. cr. 8vo. 7x5, pp. 180, swd. 1 Map, 6d. ; 2 Maps, 9d. (Tunbridge Wells) GOULDEN & CURRY, Nov. 03",Roberts,F.,,GOULDEN & CURRY,9d.,8vo.,"Roberts (F.)-Illus. Walks and Drives Guide to Tunbridge Wells and every Place of Interest within Radius of 15 Miles. 4th ed. enl. cr. 8vo. 7x5, pp. 180, swd. 1 Map, 6d. ; 2 Maps, 9d. (Tunbridge Wells) GOULDEN & CURRY, Nov. 03",F. Roberts,['Roberts (F.)'],,Nov. 03,1903,
"Substitute, Harben (Will, N.) 6s. Success! Michael (Chas. D.) 1s. 6d. Suckling (R. A. J.)-The Christian's Handy Book of Prayer. 18th ed. cr. 8vo. 1s. net; lthr. 2s. net; ditto, with Collects, 1s. 6d. net; lthr. 2s. 6d. net .LONGHURST, Nov. 03","Substitute, Harben","Will, N.",,LONGHURST,2s. 6d.,8vo.,"Substitute, Harben (Will, N.) 6s. Success! Michael (Chas. D.) 1s. 6d. Suckling (R. A. J.)-The Christian's Handy Book of Prayer. 18th ed. cr. 8vo. 1s. net; lthr. 2s. net; ditto, with Collects, 1s. 6d. net; lthr. 2s. 6d. net .LONGHURST, Nov. 03","Will, N. Substitute, Harben","['Substitute, Harben (Will, N.)']",,Nov. 03,1903,net
"Tuttiett (Miss M. G.)-see Gray (Maxwell) 6s. net.... Tutton (A. E. H.)-The Elasmometer, a New Inter- ferential Form of Elasticity Apparatus. 4to. pp. 20, 1s. 6d. ......... .......DULAU, Oct. 03",,,,DULAU,1s. 6d.,4to.,"Tuttiett (Miss M. G.)-see Gray (Maxwell) 6s. net.... Tutton (A. E. H.)-The Elasmometer, a New Inter- ferential Form of Elasticity Apparatus. 4to. pp. 20, 1s. 6d. ......... .......DULAU, Oct. 03",,['Tuttiett (Miss M. G.)-see Gray (Maxwell)'],,Oct. 03,1903,
"Warden (Florence)-No. 8 The Square. Cr. 8vo. 74×4, pp. 320, 6s. Warden (Florence) swd. 6d..... - ........LONG, June 03",Warden,Florence,,LONG,,8vo.,"Warden (Florence)-No. 8 The Square. Cr. 8vo. 74×4, pp. 320, 6s. Warden (Florence) swd. 6d..... - ........LONG, June 03",Florence Warden,['Warden (Florence)'],,June 03,1903,
"Cr. 8vo. limp, 18. .BLACK, Dec. 03",,,,BLACK,,8vo.,"Cr. 8vo. limp, 18. .BLACK, Dec. 03",,,,Dec. 03,1903,
"Cr. 8vo. 7×5, pp. 94, ....RICHARDS, May 03",,,,RICHARDS,,8vo.,"Cr. 8vo. 7×5, pp. 94, ....RICHARDS, May 03",,,,May 03,1903,
"Winter (J. S.)-Lost! a Sweetheart (Winter's Annual.) 12mo. 1s. 6d.; swd. 1s. F. V. WHITE, Nov. 03",,,,F. V. WHITE,1s.,,"Winter (J. S.)-Lost! a Sweetheart (Winter's Annual.) 12mo. 1s. 6d.; swd. 1s. F. V. WHITE, Nov. 03",,"[""Winter (J. S.)-Lost! a Sweetheart (Winter's Annual.)""]",,Nov. 03,1903,
"World's People, Gordon (Julien) 6s. World's Shrine, Johnson (V. W.) 6s. net World's Work. Ed. by Henry Norman. Vol. 1. Imp. 8vo. 7s. 6d. net .HEINEMANN, May 03","World's People, Gordon",Julien,,HEINEMANN,7s. 6d.,8vo.,"World's People, Gordon (Julien) 6s. World's Shrine, Johnson (V. W.) 6s. net World's Work. Ed. by Henry Norman. Vol. 1. Imp. 8vo. 7s. 6d. net .HEINEMANN, May 03","Julien World's People, Gordon","[""World's People, Gordon (Julien)""]",,May 03,1903,net
"Yeats (W. B.)-1deas of Good and Evil. Cr. 8vo. 7x5, pp. 850, 68...........A. H. BULLEN, May 03",Yeats,W. B.,,A. H. BULLEN,,8vo.,"Yeats (W. B.)-Ideas of Good and Evil. Cr. 8vo. 7x5, pp. 850, 68...........A. H. BULLEN, May 03",W. B. Yeats,['Yeats (W. B.)'],,May 03,1903,
