entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Dark star, Chambers (R. W.) 6s. 6d. Dark way, Vines (S.) 5s. net... Darling (Sam)-Reminiscences. Cheaper ed. Cr. 8vo. 7× 5, pp. 255, 6s. net MILLS & B., Nov. '19","Dark star, Chambers",R. W.,,MILLS & B.,6s.,8vo.,"Dark star, Chambers (R. W.) 6s. 6d. Dark way, Vines (S.) 5s. net... Darling (Sam)-Reminiscences. Cheaper ed. Cr. 8vo. 7× 5, pp. 255, 6s. net MILLS & B., Nov. '19","R. W. Dark star, Chambers","['Dark star, Chambers (R. W.)']",,Nov. '19,1919,net
"Cr. 8vo. and Tosefta. Darlington (W. A.)-Alf's button. Cr. 8vo. 7X 5, pp. 148, 6s. net (Trans. of early documents ser.) 7×5, pp. 320, 6s. net... ..JENKINS, May '19",,,,JENKINS,6s.,8vo.,"Cr. 8vo. and Tosefta. Darlington (W. A.)-Alf's button. Cr. 8vo. 7X 5, pp. 148, 6s. net (Trans. of early documents ser.) 7×5, pp. 320, 6s. net... ..JENKINS, May '19",,,,May '19,1919,net
"Daytime story-book, Dyer (R. O.) 3s. 6d. net LONGMANS, Jan. '19","Daytime story-book, Dyer",R. O.,,LONGMANS,3s. 6d.,,"Daytime story-book, Dyer (R. O.) 3s. 6d. net LONGMANS, Jan. '19","R. O. Daytime story-book, Dyer","['Daytime story-book, Dyer (R. O.)']",,Jan. '19,1919,net
"1d. .....H.M. STATIONERY OFF., Mar. '19",,,,H.M. STATIONERY OFF.,1d.,,"Id. .....H.M. STATIONERY OFF., Mar. '19",,,,Mar. '19,1919,
"Dick, Wynne (M.) 2s. 6d. net....... ..Aug. 'I Dickens (Charles)-A Christmas carol. Cr. 8vo. 6×4, pp. 162, 2s. net. (Brown book ser.) DODGE PUBG. CO., Sep. '19","Dick, Wynne",M.,,DODGE PUBG. CO.,,8vo.,"Dick, Wynne (M.) 2s. 6d. net....... ..Aug. 'I Dickens (Charles)-A Christmas carol. Cr. 8vo. 6×4, pp. 162, 2s. net. (Brown book ser.) DODGE PUBG. CO., Sep. '19","M. Dick, Wynne","['Dick, Wynne (M.)']",,Sep. '19,1919,
"Dover Patrol, Bennett (J. J.) 6s. Dover Patrol, 1915-17, Bacon 34s. net Dowd (Mary T.) and Jameson (Jean D.)-Food: its composition and preparation. Cr. 8vo. 6s. net.. . CHAPMAN & H., Mar. '19","Dover Patrol, Bennett",J. J.,,CHAPMAN & H.,6s.,8vo.,"Dover Patrol, Bennett (J. J.) 6s. Dover Patrol, 1915-17, Bacon 34s. net Dowd (Mary T.) and Jameson (Jean D.)-Food: its composition and preparation. Cr. 8vo. 6s. net.. . CHAPMAN & H., Mar. '19","J. J. Dover Patrol, Bennett","['Dover Patrol, Bennett (J. J.)']",,Mar. '19,1919,net
"Electricity (Supply Bill)-Memorandum on ex- penditure likely to be incurred, id. H.M. STATIONERY OFF., June '19",Electricity,Supply Bill,,H.M. STATIONERY OFF.,,,"Electricity (Supply Bill)-Memorandum on ex- penditure likely to be incurred, id. H.M. STATIONERY OFF., June '19",Supply Bill Electricity,['Electricity (Supply Bill)'],,June '19,1919,
"Cr. 8vo. 7× 41, pp. 158, 3s. 6d. net ......ALLENSON, Dec. '19",,,,ALLENSON,3s. 6d.,8vo.,"Cr. 8vo. 7× 41, pp. 158, 3s. 6d. net ......ALLENSON, Dec. '19",,,,Dec. '19,1919,net
"Expenditure, National (Select Ctte.)-2nd rept. Session 1919. id. H.M. STATIONERY OFF., July '19","Expenditure, National",Select Ctte.,,H.M. STATIONERY OFF.,,,"Expenditure, National (Select Ctte.)-2nd rept. Session 1919. id. H.M. STATIONERY OFF., July '19","Select Ctte. Expenditure, National","['Expenditure, National (Select Ctte.)']",,July '19,1919,
"Fairy man, Cornford (L. C.) 6s. net.. Fairy stories for young folk. Illus. by Florence Hardy. Cr. 8vo. 7×51, pp. 86, 1s. 6d. net ALDINE PUBLISHING CO., Apr. '19","Fairy man, Cornford",L. C.,,ALDINE PUBLISHING CO.,1s. 6d.,8vo.,"Fairy man, Cornford (L. C.) 6s. net.. Fairy stories for young folk. Illus. by Florence Hardy. Cr. 8vo. 7×51, pp. 86, Is. 6d. net ALDINE PUBLISHING CO., Apr. '19","L. C. Fairy man, Cornford","['Fairy man, Cornford (L. C.)']",,Apr. '19,1919,net
"1d.... .H.M. STATIONERY OFF., Aug. '19",,,,H.M. STATIONERY OFF.,1d.,,"Id.... .H.M. STATIONERY OFF., Aug. '19",,,,Aug. '19,1919,
"Fielding-Ould (F., Rev.)-1s Spiritualism of the Devil? with intro. by Sir Arthur Conan Doyle. Cr. 8vo., 7X 41, 82 pp. swd. 1s. 6d. net RIDER, Dec. '19",Fielding-Ould,"F., Rev.",,RIDER,1s. 6d.,8vo.,"Fielding-Ould (F., Rev.)-Is Spiritualism of the Devil? with intro. by Sir Arthur Conan Doyle. Cr. 8vo., 7X 41, 82 pp. swd. Is. 6d. net RIDER, Dec. '19","F., Rev. Fielding-Ould","['Fielding-Ould (F., Rev.)']",,Dec. '19,1919,net
"With French (Field-Marshal Viscount)-1914. maps. 8vo. 9×5, pp. 414, 21s. net CONSTABLE, June '19",With French,Field-Marshal Viscount,,CONSTABLE,21s.,8vo.,"With French (Field-Marshal Viscount)-1914. maps. 8vo. 9×5, pp. 414, 21s. net CONSTABLE, June '19",Field-Marshal Viscount With French,['With French (Field-Marshal Viscount)'],,June '19,1919,net
"Giddings (Franklin Henry)-The Responsible (Colver Lectures, 1918).. .CONSTABLE, May '19",,,,CONSTABLE,,,"Giddings (Franklin Henry)-The Responsible (Colver Lectures, 1918).. .CONSTABLE, May '19",,"['Giddings (Franklin Henry)-The Responsible (Colver Lectures, 1918)']",,May '19,1919,
"Illus. by Jessie Good King Wenceslas: a carol. M. King. Folio, 101 × 81, 3s. 6d. net STUDIO, Nov. '19",,,,STUDIO,3s. 6d.,,"Illus. by Jessie Good King Wenceslas: a carol. M. King. Folio, 101 × 81, 3s. 6d. net STUDIO, Nov. '19",,,,Nov. '19,1919,net
"Gould (Frederick J.)-The Children's Plutarch. (Plutarch's Lives told in simple language.) Cr. 8vo. 7× 44, pp. 286, 4s. 6d. net WATTS, Dec. '19",,,,WATTS,4s. 6d.,8vo.,"Gould (Frederick J.)-The Children's Plutarch. (Plutarch's Lives told in simple language.) Cr. 8vo. 7× 44, pp. 286, 4s. 6d. net WATTS, Dec. '19",,"[""Gould (Frederick J.)-The Children's Plutarch. (Plutarch's Lives told in simple language.)""]",,Dec. '19,1919,net
"Government Offices-Persons in Government Offices not of British or allied parentage: report id. H.M. STATIONERY OFFICE, June '19",,,,H.M. STATIONERY OFFICE,,,"Government Offices-Persons in Government Offices not of British or allied parentage: report id. H.M. STATIONERY OFFICE, June '19",,,,June '19,1919,
"Graham (James) see Hooper (F.) and Graham. Graham (Lydia S.)-1deals of womanhood. 71×4, pp. 15, swd. 3d. a FRIENDS' BOOKSHOP, June '19",Graham,James,,FRIENDS' BOOKSHOP,,,"Graham (James) see Hooper (F.) and Graham. Graham (Lydia S.)-Ideals of womanhood. 71×4, pp. 15, swd. 3d. a FRIENDS' BOOKSHOP, June '19",James Graham,"['Graham (James)', 'Graham (Lydia S.)']",,June '19,1919,
"Grey fish, Cook (W. V.) 6s. net Grey kilts, Tovey (D.) 2s. 6d. net. Gribbin (James)-Reid's Forty-seven hours wages calculator. 2nd ed. Cr. 8vo. 7×4, pp. 130, 2s. 6d. net REID; SIMPKIN, Jan. '19","Grey fish, Cook",W. V.,,SIMPKIN,,8vo.,"Grey fish, Cook (W. V.) 6s. net Grey kilts, Tovey (D.) 2s. 6d. net. Gribbin (James)-Reid's Forty-seven hours wages calculator. 2nd ed. Cr. 8vo. 7×4, pp. 130, 2s. 6d. net REID; SIMPKIN, Jan. '19","W. V. Grey fish, Cook","['Grey fish, Cook (W. V.)']",,Jan. '19,1919,
"Gross (A.)-4 in. plan of London, divided into half-mile squares. Cr. 8vo. on linen 7s. 6d. net GEOGRAPHIA, Nov. '19",Gross,A.,,GEOGRAPHIA,7s. 6d.,8vo.,"Gross (A.)-4 in. plan of London, divided into half-mile squares. Cr. 8vo. on linen 7s. 6d. net GEOGRAPHIA, Nov. '19",A. Gross,['Gross (A.)'],,Nov. '19,1919,net
"Cr. Handbook for the Women's Royal Air Force. 8vo. 7× 4, pp. 152, 2s. 6d. net GALE & P., July '19",,,,GALE & P.,2s. 6d.,8vo.,"Cr. Handbook for the Women's Royal Air Force. 8vo. 7× 4, pp. 152, 2s. 6d. net GALE & P., July '19",,,,July '19,1919,net
"H.M. STATIONERY OFF., June '19",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., June '19",,,,June '19,1919,
"Cr. 8vo. 7×5, ...SHAW, July '19",,,,SHAW,,8vo.,"Cr. 8vo. 7×5, ...SHAW, July '19",,,,July '19,1919,
"Cr. 8vo. 7×5, ..SHAW, July '19",,,,SHAW,,8vo.,"Cr. 8vo. 7×5, ..SHAW, July '19",,,,July '19,1919,
"Hurst (R. W.) ed.-366 English proverbs: liter- ally trans. into French with many French equi- valent proverbs. Cr. 8vo. 7× 5, pp. 31, swd. s. net .SIMPKIN, Sep. '19",Hurst,R. W.,,SIMPKIN,,8vo.,"Hurst (R. W.) ed.-366 English proverbs: liter- ally trans. into French with many French equi- valent proverbs. Cr. 8vo. 7× 5, pp. 31, swd. IS. net .SIMPKIN, Sep. '19",R. W. Hurst,['Hurst (R. W.)'],ed.,Sep. '19,1919,
"Ibáñez (Vicente Blasco)-The Cabin (La Barraca) Cr. 8vo. 7× 5, pp. 288, 6s. 9d. net HURST & B., Sep. '19",,,,HURST & B.,6s. 9d.,8vo.,"Ibáñez (Vicente Blasco)-The Cabin (La Barraca) Cr. 8vo. 7× 5, pp. 288, 6s. 9d. net HURST & B., Sep. '19",,['Ibáñez (Vicente Blasco)-The Cabin (La Barraca)'],,Sep. '19,1919,net
"1dea of public right (The): the first four prize essays in each of the three divisions of the Nation  essay competition. Intro. by Rt. Hon. H. H. Asquith. 8vo. 8×5, pp. 344, 8s. 6d. net.. ALLEN & U., Feb. '19",,,,ALLEN & U.,8s. 6d.,8vo.,"Idea of public right (The): the first four prize essays in each of the three divisions of the Nation  essay competition. Intro. by Rt. Hon. H. H. Asquith. 8vo. 8×5, pp. 344, 8s. 6d. net.. ALLEN & U., Feb. '19",,,,Feb. '19,1919,net
"H.M. STATIONERY OFF., Mar. '19",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Mar. '19",,,,Mar. '19,1919,
"Ireland-Emigration Statistics (monthly, ea. id.) H.M. STATIONERY OFF., Jan. &c., '19",Ireland-Emigration Statistics,"monthly, ea. id.",,H.M. STATIONERY OFF.,,,"Ireland-Emigration Statistics (monthly, ea. id.) H.M. STATIONERY OFF., Jan. &c., '19","monthly, ea. id. Ireland-Emigration Statistics","['Ireland-Emigration Statistics (monthly, ea. id.)']",,"Jan. &c., '19",1919,
"Irish impressions, Chesterton (G. K.) 7s. s. H.M. STATIONERY OFF., May '19","Irish impressions, Chesterton",G. K.,,H.M. STATIONERY OFF.,,,"Irish impressions, Chesterton (G. K.) 7s. IS. H.M. STATIONERY OFF., May '19","G. K. Irish impressions, Chesterton","['Irish impressions, Chesterton (G. K.)']",,May '19,1919,
"1sland of sheep (The). By Cadmus and Har- monia. Cr. 8vo. 7X 41, pp. 194, 2s. 6d. net HODDER & S., Aug. '19",,,,HODDER & S.,2s. 6d.,8vo.,"Island of sheep (The). By Cadmus and Har- monia. Cr. 8vo. 7X 41, pp. 194, 2s. 6d. net HODDER & S., Aug. '19",,,,Aug. '19,1919,net
"1sle of Man-Account for 1918-19. 1d. H.M. STATIONERY OFF., Aug. '19",,,,H.M. STATIONERY OFF.,1d.,,"Isle of Man-Account for 1918-19. 1d. H.M. STATIONERY OFF., Aug. '19",,,,Aug. '19,1919,
"1solation of Japan (The): an exposé of Japan's political position after the war. 5s. 6d. LUZAC, June '19",,,,LUZAC,5s. 6d.,,"Isolation of Japan (The): an exposé of Japan's political position after the war. 5s. 6d. LUZAC, June '19",,,,June '19,1919,
"Jacobs (W. W.)-Five Stories (Cinque novellette). 18mo. swd. 61×4, pp. 64, s. net (Bilingual ser. Italian-English) .HARRAP, Dec. '19",,,,HARRAP,,,"Jacobs (W. W.)-Five Stories (Cinque novellette). 18mo. swd. 61×4, pp. 64, IS. net (Bilingual ser. Italian-English) .HARRAP, Dec. '19",,['Jacobs (W. W.)-Five Stories (Cinque novellette)'],,Dec. '19,1919,
"Jameson (Jean D.) see Dowd (M. T.) and Jame- son Jameson (Storm)-The Pot boils: a novel. Cr. 8vo.75, pp. 305, 6s.net CONSTABLE, Feb. '19",Jameson,Jean D.,,CONSTABLE,6s.,8vo,"Jameson (Jean D.) see Dowd (M. T.) and Jame- son Jameson (Storm)-The Pot boils: a novel. Cr. 8vo.75, pp. 305, 6s.net CONSTABLE, Feb. '19",Jean D. Jameson,['Jameson (Jean D.)'],,Feb. '19,1919,net
"Jenkins (T. J.) see Webster (F. A. M.), Jenkins and Mostyn Jenkinson (Editha)-The Art of writing verse: the Malory introduction to prosody. Cr. 8vo. 7x41, pp. 62, 2s. 6d. net MACDONALD, Nov. '19",Jenkins,T. J.,,MACDONALD,2s. 6d.,8vo.,"Jenkins (T. J.) see Webster (F. A. M.), Jenkins and Mostyn Jenkinson (Editha)-The Art of writing verse: the Malory introduction to prosody. Cr. 8vo. 7x41, pp. 62, 2s. 6d. net MACDONALD, Nov. '19",T. J. Jenkins,['Jenkins (T. J.)'],,Nov. '19,1919,net
