entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Hurrish, Lawless (E.) 7d. net Hurry (J. B.) — The 1deals and organisation of a medical society. 8vo. 2s. net CHURCHILL, Nov. 13","Hurrish, Lawless",E.,,CHURCHILL,2s.,8vo.,"Hurrish, Lawless (E.) 7d. net Hurry (J. B.) — The Ideals and organisation of a medical society. 8vo. 2s. net CHURCHILL, Nov. 13","E. Hurrish, Lawless","['Hurrish, Lawless (E.)']",,Nov. 13,net
"Icelandic sagas, Craigie (W. A.) 1s., 2s. od. net Icely (H. E. M.)-English history illustrated from original sources, 1715-181s. 12m0., pp. 124, 2s. BLACK, May 13","Icelandic sagas, Craigie",W. A.,,BLACK,2s.,,"Icelandic sagas, Craigie (W. A.) Is., 25. od. net Icely (H. E. M.)-English history illustrated from original sources, 1715-1815. 12m0., pp. 124, 25. BLACK, May 13","W. A. Icelandic sagas, Craigie","['Icelandic sagas, Craigie (W. A.)']",,May 13,
"Illing worth (J. R.HDivine Immanence: essay on the spiritual significance of prayer Cr. 8vo., pp. 228, is. net (Macmillan's theo- logical lib.). .MACMILLAN, July 13",Illing worth,"J. R.HDivine Immanence: essay on the spiritual significance of prayer Cr. 8vo., pp. 228, is. net (Macmillan's theo- logical lib.",,MACMILLAN,,,"Illing worth (J. R.HDivine Immanence: essay on the spiritual significance of prayer Cr. 8vo., pp. 228, is. net (Macmillan's theo- logical lib.). .MACMILLAN, July 13","J. R.HDivine Immanence: essay on the spiritual significance of prayer Cr. 8vo., pp. 228, is. net (Macmillan's theo- logical lib. Illing worth","[""Illing worth (J. R.HDivine Immanence: essay on the spiritual significance of prayer Cr. 8vo., pp. 228, is. net (Macmillan's theo- logical lib.)""]",,July 13,
"Ingold (1..) see Kenyon (A. M.) and Ingold. Ingoldshy (Thomas) see Barham (R. H.) Ingpen (A. R.)-A Concise treatment on the Law relating to executors and administrators. 2nd edit. 8vo., 25s. net STEVENS & SONS, Ingram (Arthur F. Winnington, Bp.)-The Attrac- tiveness of goodness. Cr. 8vo. 71 x 41, pp. 218, 2s. 6d. net ..GARDNER, D., Feb. 13",Ingold,1..,,"GARDNER, D.",2s. 6d.,8vo.,"Ingold (1..) see Kenyon (A. M.) and Ingold. Ingoldshy (Thomas) see Barham (R. H.) Ingpen (A. R.)-A Concise treatment on the Law relating to executors and administrators. 2nd edit. 8vo., 255. net STEVENS & SONS, Ingram (Arthur F. Winnington, Bp.)-The Attrac- tiveness of goodness. Cr. 8vo. 71 x 41, pp. 218, 2s. 6d. net ..GARDNER, D., Feb. 13",1.. Ingold,['Ingold (1..)'],,Feb. 13,net
"WYMAN, July 13",,,,WYMAN,,,"WYMAN, July 13",,,,July 13,
"1s Christianity a colossal failure ? By one of the Bees. 3rd edit. 8vo., pp. 182, swd. is. net S. PAUL, Nov. 13",,,,S. PAUL,,8vo.,"Is Christianity a colossal failure ? By one of the Bees. 3rd edit. 8vo., pp. 182, swd. is. net S. PAUL, Nov. 13",,,,Nov. 13,
"1s there a Hell? A symposium by leaders of religious thought. Cr. 8vo., pp. 116, bds. s. net .CASSELL, July 13",,,,CASSELL,,8vo.,"Is there a Hell? A symposium by leaders of religious thought. Cr. 8vo., pp. 116, bds. IS. net .CASSELL, July 13",,,,July 13,
"1s there anything new under the Sun, Björkman (E.) 3s. 6d. net 1s Ulster right ? a statement of the question at issue between Ulster and the National Party, &c. By an Irishman. Cr. 8vo. 74 X5, pp. 278, 38. 6d. net .MURRAY, Oct. 13",,,,MURRAY,6d.,8vo.,"Is there anything new under the Sun, Björkman (E.) 35. 6d. net Is Ulster right ? a statement of the question at issue between Ulster and the National Party, &c. By an Irishman. Cr. 8vo. 74 X5, pp. 278, 38. 6d. net .MURRAY, Oct. 13",,,,Oct. 13,net
"1sho'dad of Merv, Bishop of Hadatha (c.850 A.D.)-- Commentaries, in Syriac and English. Edit. and trans. by Margaret Dunlop Gibson. V. 4, Acts of the Apostles and three Catholic Epistles. Facsim. Ryl. 8vo., pp. 86, 7s. 6d. net CAMB. UNIV. PRESS, Mar. 13",,,,CAMB. UNIV. PRESS,7s. 6d.,8vo.,"Isho'dad of Merv, Bishop of Hadatha (c.850 A.D.)-- Commentaries, in Syriac and English. Edit. and trans. by Margaret Dunlop Gibson. V. 4, Acts of the Apostles and three Catholic Epistles. Facsim. Ryl. 8vo., pp. 86, 7s. 6d. net CAMB. UNIV. PRESS, Mar. 13",,,,Mar. 13,net
"Jones (F.) see Scott (E. H.) and Jones, Jones (H. C.)-A New era in chemistry. Cr. 8vo. 8s. 6d, net ....CONSTABLE, Dec. 13",Jones,F.,,CONSTABLE,8s. 6d.,8vo.,"Jones (F.) see Scott (E. H.) and Jones, Jones (H. C.)-A New era in chemistry. Cr. 8vo. 8s. 6d, net ....CONSTABLE, Dec. 13",F. Jones,['Jones (F.)'],,Dec. 13,net
"Kay (S. A.) see Cumming (A. C.) and Kay. Kaye-Smith (Sheila)—1sle of thorns. Cr. 8vo. 74 X 5, pp. 350, 6s.... ..CONSTABLE, Apr. 13",Kay,S. A.,,CONSTABLE,6s.,8vo.,"Kay (S. A.) see Cumming (A. C.) and Kay. Kaye-Smith (Sheila)—Isle of thorns. Cr. 8vo. 74 X 5, pp. 350, 6s.... ..CONSTABLE, Apr. 13",S. A. Kay,"['Kay (S. A.)', 'Kaye-Smith (Sheila)']",,Apr. 13,
"King (Mabel)-1dylls of the poor. Second ser. Re-issue. Cr. 8vo. 73 X48, pp. 192, is. PARTRIDGE, May 13",King,Mabel,,PARTRIDGE,,8vo.,"King (Mabel)-Idylls of the poor. Second ser. Re-issue. Cr. 8vo. 73 X48, pp. 192, is. PARTRIDGE, May 13",Mabel King,['King (Mabel)'],,May 13,
"A. MELROSE, Apr. 13",,,,A. MELROSE,,,"A. MELROSE, Apr. 13",,,,Apr. 13,
"Larder Lodge, Parker (B. and N.) 3s. 6d. net Larisch (Countess Marie)-My past. 8vo. 9 X5}, pp. 304, Ios. 6.1. net.... ..NASH, May 13","Larder Lodge, Parker",B.,,NASH,,8vo.,"Larder Lodge, Parker (B. and N.) 3s. 6d. net Larisch (Countess Marie)-My past. 8vo. 9 X5}, pp. 304, Ios. 6.1. net.... ..NASH, May 13","B. Larder Lodge, Parker","['Larder Lodge, Parker (B.)', 'Larder Lodge, Parker (N.)']",,May 13,
"APPLETON, Apr. 13",,,,APPLETON,,,"APPLETON, Apr. 13",,,,Apr. 13,
"CHAPMAN & H., June 13",,,,CHAPMAN & H.,,,"CHAPMAN & H., June 13",,,,June 13,
"Ryl. 8vo., pp. 99, 5s. net PROBSTHAIN, July 13",,,,PROBSTHAIN,5s.,8vo.,"Ryl. 8vo., pp. 99, 55. net PROBSTHAIN, July 13",,,,July 13,net
"SIMPKIN, Jan. 13",,,,SIMPKIN,,,"SIMPKIN, Jan. 13",,,,Jan. 13,
"W. S. LINCOLN, Jan. 13",,,,W. S. LINCOLN,,,"W. S. LINCOLN, Jan. 13",,,,Jan. 13,
"Cr. 8vo. 71 X41, pp. 370, 6s. net S. PAUL, May 13",,,,S. PAUL,6s.,8vo.,"Cr. 8vo. 71 X41, pp. 370, 6s. net S. PAUL, May 13",,,,May 13,net
"Cr. 8vo., pp. 320, 2s, net C. H. KELLY, May 13",,,,C. H. KELLY,2s.,8vo.,"Cr. 8vo., pp. 320, 2s, net C. H. KELLY, May 13",,,,May 13,net
"C. T. KELLY, May 13",,,,C. T. KELLY,,,"C. T. KELLY, May 13",,,,May 13,
"W. BLACKWOOD, Dec. 13",,,,W. BLACKWOOD,,,"W. BLACKWOOD, Dec. 13",,,,Dec. 13,
"Little world, Golsworthy (A.) 6s. Littlestone (Gilbert)-The Nether millstone. Cr. 8vo. 73 X 5, pp. 380, 6s. WARD, L., Aug. 13","Little world, Golsworthy",A.,,"WARD, L.",6s.,8vo.,"Little world, Golsworthy (A.) 6s. Littlestone (Gilbert)-The Nether millstone. Cr. 8vo. 73 X 5, pp. 380, 6s. WARD, L., Aug. 13","A. Little world, Golsworthy","['Little world, Golsworthy (A.)']",,Aug. 13,
"Local Government Board (Ireland)--41st annual report, 1912–13. is. 9d. ....WYMAN, Sep. 13",Local Government Board,Ireland,,WYMAN,9d.,,"Local Government Board (Ireland)--41st annual report, 1912–13. is. 9d. ....WYMAN, Sep. 13",Ireland Local Government Board,['Local Government Board (Ireland)'],,Sep. 13,
"Local Government Board (Scotland)—18th annual report, 1912. is. rod. . . . . . . WYMAN, May 13",Local Government Board,Scotland,,WYMAN,,,"Local Government Board (Scotland)—18th annual report, 1912. is. rod. . . . . . . WYMAN, May 13",Scotland Local Government Board,['Local Government Board (Scotland)'],,May 13,
"Logging, Bryant (R. C.) 15s. net Logic. By various authors. 8vo. 9X51, pp. 280, 7s. 6d, net (Encyclopædia of the philoso- phical sciences) MACMILLAN, Sep. 13","Logging, Bryant",R. C.,,MACMILLAN,7s. 6d.,8vo.,"Logging, Bryant (R. C.) 155. net Logic. By various authors. 8vo. 9X51, pp. 280, 7s. 6d, net (Encyclopædia of the philoso- phical sciences) MACMILLAN, Sep. 13","R. C. Logging, Bryant","['Logging, Bryant (R. C.)']",,Sep. 13,net
"London, Thackeray's, Smith (F. H.) 15s. net London Traffic-5th report of the London Traffic Branch of the Board of Trade, 1912. 6s. WYMAN, Feb. 13","London, Thackeray's, Smith",F. H.,,WYMAN,6s.,,"London, Thackeray's, Smith (F. H.) 155. net London Traffic-5th report of the London Traffic Branch of the Board of Trade, 1912. 6s. WYMAN, Feb. 13","F. H. London, Thackeray's, Smith","[""London, Thackeray's, Smith (F. H.)""]",,Feb. 13,
"Longfellow birthday book (A.) 16mo. 4*X3}, 1s. net; Ithr. 2s. 60. net. (Langham birthday books, 3) . SIEGLE, H., Oct. 13",Longfellow birthday book,A.,,"SIEGLE, H.",,,"Longfellow birthday book (A.) 16mo. 4*X3}, Is. net; Ithr. 25. 60. net. (Langham birthday books, 3) . SIEGLE, H., Oct. 13",A. Longfellow birthday book,['Longfellow birthday book (A.)'],,Oct. 13,
"Lot's wife, Judd (A. M.) 6s.. Lotus gospel : World healers, Gordon (E. A.) 32s. 6d. net.. Loughlin (G. F.)-The Gabbros and associated rocks at Preston, Connecticut. (U.S. Geol. Surv.) Illus. 8vo. 9 X6, pp. 158, swd. 2s. 6d. net WESLEY, Mar. 13","Lot's wife, Judd",A. M.,,WESLEY,2s. 6d.,8vo.,"Lot's wife, Judd (A. M.) 6s.. Lotus gospel : World healers, Gordon (E. A.) 325. 6d. net.. Loughlin (G. F.)-The Gabbros and associated rocks at Preston, Connecticut. (U.S. Geol. Surv.) Illus. 8vo. 9 X6, pp. 158, swd. 2s. 6d. net WESLEY, Mar. 13","A. M. Lot's wife, Judd","[""Lot's wife, Judd (A. M.)""]",,Mar. 13,net
"Lunacy (Ireland)—62nd annual report of the inspectors of lunatics (Ireland), 1912. 11 d. WYMAX, Aug. 13",Lunacy,Ireland,,WYMAX,,,"Lunacy (Ireland)—62nd annual report of the inspectors of lunatics (Ireland), 1912. 11 d. WYMAX, Aug. 13",Ireland Lunacy,['Lunacy (Ireland)'],,Aug. 13,
"Lunacy (Scotland)-55th annual report of the General Board of Commissioners. s. id. WYMAN, June 13",Lunacy,Scotland,,WYMAN,,,"Lunacy (Scotland)-55th annual report of the General Board of Commissioners. IS. id. WYMAN, June 13",Scotland Lunacy,['Lunacy (Scotland)'],,June 13,
"Macaulay (Thonias Babington, Lord)—1ssay on Frederic the Great. Edit. by David Salmon. Cr. 8vo., 2s. ..........LONGMANS, June 13",Macaulay,"Thonias Babington, Lord",,LONGMANS,2s.,8vo.,"Macaulay (Thonias Babington, Lord)—Issay on Frederic the Great. Edit. by David Salmon. Cr. 8vo., 25. ..........LONGMANS, June 13","Thonias Babington, Lord Macaulay","['Macaulay (Thonias Babington, Lord)']",,June 13,
"Macdonald (Frank)-11is brother's shoes. Cr. 8vo. 71 X5, pp. 320, 6s. F. V. WHITE, Apr. 13",Macdonald,Frank,,F. V. WHITE,6s.,8vo.,"Macdonald (Frank)-11is brother's shoes. Cr. 8vo. 71 X5, pp. 320, 6s. F. V. WHITE, Apr. 13",Frank Macdonald,['Macdonald (Frank)'],,Apr. 13,
"Marriott (J. A. R.)-English political institutions. (Clarendon Press) H. MILFORD, J une 13",,,,H. MILFORD,,,"Marriott (J. A. R.)-English political institutions. (Clarendon Press) H. MILFORD, J une 13",,['Marriott (J. A. R.)-English political institutions. (Clarendon Press)'],,J une 13,
"Marshall (Mrs. Charles)—365 chafing dish recipes. 12mo., pp. 178, is. net...... DEAX, June 13",Marshall,Mrs. Charles,,DEAX,,12mo.,"Marshall (Mrs. Charles)—365 chafing dish recipes. 12mo., pp. 178, is. net...... DEAX, June 13",Mrs. Charles Marshall,['Marshall (Mrs. Charles)'],,June 13,
"Marshall (Mrs. Charles)-365 entrées. 12mo., pp. 218, 1s. net DEAN, Dec. 13",Marshall,Mrs. Charles,,DEAN,1s.,12mo.,"Marshall (Mrs. Charles)-365 entrées. 12mo., pp. 218, Is. net DEAN, Dec. 13",Mrs. Charles Marshall,['Marshall (Mrs. Charles)'],,Dec. 13,net
"Masks, Fleming (B.) 6s. Mason (A. de Witt)-Outlines of missionary history. 8vo., 6s, net ....HODDER & S., Jan. 13","Masks, Fleming",B.,,HODDER & S.,6s.,8vo.,"Masks, Fleming (B.) 6s. Mason (A. de Witt)-Outlines of missionary history. 8vo., 6s, net ....HODDER & S., Jan. 13","B. Masks, Fleming","['Masks, Fleming (B.)']",,Jan. 13,net
"Masterpieces, Meissonier (J. L. E.) 6d., is, net Masters (M. Smith-) see Smith-Masters. Masters (W. Caldwall)—Some Notes on the ancient church of St. Leonard, Stanton Fitz- warren, Wilts: and otherwise. Ryl. 8vo. 101 71, pp. 57, 48. 6d. . MOWBRAY, July, 13","Masterpieces, Meissonier",J. L. E.,,MOWBRAY,6d.,8vo.,"Masterpieces, Meissonier (J. L. E.) 6d., is, net Masters (M. Smith-) see Smith-Masters. Masters (W. Caldwall)—Some Notes on the ancient church of St. Leonard, Stanton Fitz- warren, Wilts: and otherwise. Ryl. 8vo. 101 71, pp. 57, 48. 6d. . MOWBRAY, July, 13","J. L. E. Masterpieces, Meissonier","['Masterpieces, Meissonier (J. L. E.)']",,"July, 13",
"Cr. 8vo., swd., 6d. net GOODSHIP HOUSE, A pr. 13",,,,GOODSHIP HOUSE,6d.,8vo.,"Cr. 8vo., swd., 6d. net GOODSHIP HOUSE, A pr. 13",,,,A pr. 13,net
"WARNE, Apr. 13",,,,WARNE,,,"WARNE, Apr. 13",,,,Apr. 13,
"Cr. Svo., pp. 136, is, net.... .. JARROLD, Sep. 13",,,,JARROLD,,,"Cr. Svo., pp. 136, is, net.... .. JARROLD, Sep. 13",,,,Sep. 13,
"WYMAY, Apr. 13",,,,WYMAY,,,"WYMAY, Apr. 13",,,,Apr. 13,
"K. PAUL, Jan. 13",,,,K. PAUL,,,"K. PAUL, Jan. 13",,,,Jan. 13,
"Milky way, Jesse (F. T.) 6s. Mignet (F. A. M.)--History of the French revolu- tion fron: 1789 to 1814. 12mo., pp. 484, s. net Mill (Hugh Robert)-The Realm of nature : (Bohn's top. lib.) . BELL, Oct. 13","Milky way, Jesse",F. T.,,BELL,,12mo.,"Milky way, Jesse (F. T.) 6s. Mignet (F. A. M.)--History of the French revolu- tion fron: 1789 to 1814. 12mo., pp. 484, IS. net Mill (Hugh Robert)-The Realm of nature : (Bohn's top. lib.) . BELL, Oct. 13","F. T. Milky way, Jesse","['Milky way, Jesse (F. T.)']",,Oct. 13,
"LONGMANS, Mar. 13",,,,LONGMANS,,,"LONGMANS, Mar. 13",,,,Mar. 13,
"IS., 2s. Νου. 13",,,,IS.,,,"IS., 25. Νου. 13",,,,2s. Νου. 13,
"Milton's astronomy, Orchard (T. N.) 7s. 6d. net Milton (W. A.)— Principles of educational wood- work. 8vo. 81X61, pp. 366, 6s. (Manual training) . BLACKIE, Sep. 13","Milton's astronomy, Orchard",T. N.,,BLACKIE,6s.,8vo.,"Milton's astronomy, Orchard (T. N.) 7s. 6d. net Milton (W. A.)— Principles of educational wood- work. 8vo. 81X61, pp. 366, 6s. (Manual training) . BLACKIE, Sep. 13","T. N. Milton's astronomy, Orchard","[""Milton's astronomy, Orchard (T. N.)""]",,Sep. 13,
"Minna, Gjellerup (K.) 6s.. Minnion (W. J.)-Topsy turvey: being shreds and patches of a Christmas dream. With music by Mrs. W. J. Minnion. Illus. by Chas. Robinson. 4!0. 101X 8, pp. 9), 5s. net “ CONNOISSEUR, Dec. 13","Minna, Gjellerup",K.,,CONNOISSEUR,,,"Minna, Gjellerup (K.) 65.. Minnion (W. J.)-Topsy turvey: being shreds and patches of a Christmas dream. With music by Mrs. W. J. Minnion. Illus. by Chas. Robinson. 4!0. 101X 8, pp. 9), 5s. net “ CONNOISSEUR, Dec. 13","K. Minna, Gjellerup","['Minna, Gjellerup (K.)']",,Dec. 13,
"Monologues, Middleton (R.) 5s. net........ Monroe (Paul) ed.-A Cyclopedia of education. Vol. 4. 4to. 11 X73, pp. 754, 2 is. net MACMILLAN, Apr. 13","Monologues, Middleton",R.,,MACMILLAN,,4to.,"Monologues, Middleton (R.) 55. net........ Monroe (Paul) ed.-A Cyclopedia of education. Vol. 4. 4to. 11 X73, pp. 754, 2 is. net MACMILLAN, Apr. 13","R. Monologues, Middleton","['Monologues, Middleton (R.)']",,Apr. 13,
"Motion-picture work, Hulfish (D. S.) 17s. net Motley (John Lothrop)—The Rise of the Dutch Republic. 3 vols. 12mo., pp. 568, 566, 568, ea. is. net (Bohn's Standard library) BELL, A pr. 13","Motion-picture work, Hulfish",D. S.,,BELL,,12mo.,"Motion-picture work, Hulfish (D. S.) 175. net Motley (John Lothrop)—The Rise of the Dutch Republic. 3 vols. 12mo., pp. 568, 566, 568, ea. is. net (Bohn's Standard library) BELL, A pr. 13","D. S. Motion-picture work, Hulfish","['Motion-picture work, Hulfish (D. S.)']",,A pr. 13,
"Moulton (James Hope)-Early Zoroastrianism. (Hibbert lectures, and ser.) 8vo. 84 X5 , pp. 488, ios, 6d. net . WILLIAMS & N., Dec. 13",,,,WILLIAMS & N.,6d.,,"Moulton (James Hope)-Early Zoroastrianism. (Hibbert lectures, and ser.) 8vo. 84 X5 , pp. 488, ios, 6d. net . WILLIAMS & N., Dec. 13",,"['Moulton (James Hope)-Early Zoroastrianism. (Hibbert lectures,)', '-Early Zoroastrianism. (ser.)']",,Dec. 13,net
"Munro (James)-Canada (1535-present-day). Cr. Evo., pp. 128, 1s. net. (English history source books) ..BELL, June 13",,,,BELL,,,"Munro (James)-Canada (1535-present-day). Cr. Evo., pp. 128, Is. net. (English history source books) ..BELL, June 13",,['Munro (James)-Canada (1535-present-day)'],,June 13,
"Murray (M. A. Ancient Egyptian legends Ryl. 16mo. 64 x 41, pp. 120, 2s. net (Wisdom of the East) • MURRAY, Jan. 13",Murray,"M. A. Ancient Egyptian legends Ryl. 16mo. 64 x 41, pp. 120, 2s. net (Wisdom of the East",,MURRAY,,,"Murray (M. A. Ancient Egyptian legends Ryl. 16mo. 64 x 41, pp. 120, 25. net (Wisdom of the East) • MURRAY, Jan. 13","M. A. Ancient Egyptian legends Ryl. 16mo. 64 x 41, pp. 120, 2s. net (Wisdom of the East Murray","['Murray (M. A. Ancient Egyptian legends Ryl. 16mo. 64 x 41, pp. 120, 2s. net (Wisdom of the East)']",,Jan. 13,
"Nathalia, Whishaw (F.) 6s. Nathan's Common law of South Africa. Vols. I and 2. 2nd edit. 8vo., ea. 428. net BUTTERWORTH, May 13","Nathalia, Whishaw",F.,,BUTTERWORTH,,8vo.,"Nathalia, Whishaw (F.) 6s. Nathan's Common law of South Africa. Vols. I and 2. 2nd edit. 8vo., ea. 428. net BUTTERWORTH, May 13","F. Nathalia, Whishaw","['Nathalia, Whishaw (F.)']",,May 13,
"Navy_Naval saving bank account, id. (post free) WYMAN, Jan. 13",,,,WYMAN,,,"Navy_Naval saving bank account, id. (post free) WYMAN, Jan. 13",,,,Jan. 13,
"New curate, Keedwell (H. M.) 1s, net. New cyclopædia of illustrative anecdotes (The) : religious and moral, original and selected. 8vo. 8 X54, pp. 576, 3s. 6d. net (Tools for teachers ser., .E. STOCK, Sep. 13","New curate, Keedwell",H. M.,,E. STOCK,,8vo.,"New curate, Keedwell (H. M.) Is, net. New cyclopædia of illustrative anecdotes (The) : religious and moral, original and selected. 8vo. 8 X54, pp. 576, 35. 6d. net (Tools for teachers ser., .E. STOCK, Sep. 13","H. M. New curate, Keedwell","['New curate, Keedwell (H. M.)']",,Sep. 13,
"Noble (Margaret E.) see Nivedita (Sister) Noble (Mrs. Nicholas)-Druidean the mystic, and other Irish stories. 12mo. 61 X5, pp. 93, 1s. (Dundalk) W. TEMPEST, Nov. 13",Noble,Margaret E.,,W. TEMPEST,1s.,,"Noble (Margaret E.) see Nivedita (Sister) Noble (Mrs. Nicholas)-Druidean the mystic, and other Irish stories. 12mo. 61 X5, pp. 93, Is. (Dundalk) W. TEMPEST, Nov. 13",Margaret E. Noble,['Noble (Margaret E.)'],,Nov. 13,
"Other Sara, Yorke (C.) 7d. net..... Others and she (The) ; by “ Him. Cr. 8vo., 6s. OUSELEY, Feb. 13","Other Sara, Yorke",C.,,OUSELEY,6s.,8vo.,"Other Sara, Yorke (C.) 7d. net..... Others and she (The) ; by “ Him. Cr. 8vo., 6s. OUSELEY, Feb. 13","C. Other Sara, Yorke","['Other Sara, Yorke (C.)']",,Feb. 13,
"Palmer (W. H.)—600 questions and 600 answers in elementary musical theory. Cr. 8vo., 28. net ; swd., 1s. net.... REEVES & TURNER, Apr. 13",Palmer,W. H.,,REEVES & TURNER,1s.,8vo.,"Palmer (W. H.)—600 questions and 600 answers in elementary musical theory. Cr. 8vo., 28. net ; swd., Is. net.... REEVES & TURNER, Apr. 13",W. H. Palmer,['Palmer (W. H.)'],,Apr. 13,net
"Parasite, Martin (H. R.) 6s. Parasitology. Quarterly. Ea. Ios. net CAMB. UNIV. PRESS, Feb., &c., 13","Parasite, Martin",H. R.,,CAMB. UNIV. PRESS,,,"Parasite, Martin (H. R.) 6s. Parasitology. Quarterly. Ea. Ios. net CAMB. UNIV. PRESS, Feb., &c., 13","H. R. Parasite, Martin","['Parasite, Martin (H. R.)']",,"Feb., &c., 13",
"MACMILLAN, May 13",,,,MACMILLAN,,,"MACMILLAN, May 13",,,,May 13,
"Parliament --House of Commons: refreshment and kitchen rooms report, id. (post free) WYMAN, Apr. 13",,,,WYMAN,,,"Parliament --House of Commons: refreshment and kitchen rooms report, id. (post free) WYMAN, Apr. 13",,,,Apr. 13,
"Pease (Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough) STOKELD, Nov. 13",Pease,Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough,,STOKELD,,,"Pease (Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough) STOKELD, Nov. 13",Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough Pease,['Pease (Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough)'],,Nov. 13,
"Perrin (Alice) 1dolatry. Svo. swd. 6d. CHATTO, July 13",Perrin,Alice,,CHATTO,6d.,,"Perrin (Alice) Idolatry. Svo. swd. 6d. CHATTO, July 13",Alice Perrin,['Perrin (Alice)'],,July 13,
"DUCKWORTH, Oct. 13",,,,DUCKWORTH,,,"DUCKWORTH, Oct. 13",,,,Oct. 13,
"Police (Scotland)—55th annual report, 1912. 8!d. WYMAN, Apr. 13",Police,Scotland,,WYMAN,,,"Police (Scotland)—55th annual report, 1912. 8!d. WYMAN, Apr. 13",Scotland Police,['Police (Scotland)'],,Apr. 13,
"Poor Law Orders (Departmental Committee on)- 1st Report. 9d... WYMAN, Aug. 13",Poor Law Orders,Departmental Committee on,,WYMAN,9d.,,"Poor Law Orders (Departmental Committee on)- Ist Report. 9d... WYMAN, Aug. 13",Departmental Committee on Poor Law Orders,['Poor Law Orders (Departmental Committee on)'],,Aug. 13,
"Rex, Thompson (L.) 2s. 60... Rey (Guido)-The Matterhorn. Cheaper edit. 4to., Ios. 6d. net ... UNWIN, Oct. 13","Rex, Thompson",L.,,UNWIN,6d.,4to.,"Rex, Thompson (L.) 25. 60... Rey (Guido)-The Matterhorn. Cheaper edit. 4to., Ios. 6d. net ... UNWIN, Oct. 13","L. Rex, Thompson","['Rex, Thompson (L.)']",,Oct. 13,net
"Ritchie (J.) see Pembrey (M. S.) and Ritchie. Ritchie (James) see Muir (R.) and Ritchie, Ritchie (John)-500 gospel illustrations, incideuts, and testimonies. 8vo. 1s. 6d. (Kilmarnock) J. RITCHIE, Jan, 13",Ritchie,J.,,J. RITCHIE,,,"Ritchie (J.) see Pembrey (M. S.) and Ritchie. Ritchie (James) see Muir (R.) and Ritchie, Ritchie (John)-500 gospel illustrations, incideuts, and testimonies. 8vo. Is. 6d. (Kilmarnock) J. RITCHIE, Jan, 13",J. Ritchie,"['Ritchie (J.)', '(Kilmarnock)']",,"Jan, 13",
"Robinson (T. R.) see Walker-Tisdale (c. w.) and Robinson Robinson (w.)-The English flower garden and home grounds. 12th edit. 8vo. 91 X54, pp. 1,002, 15s. net .MURRAY, Nov. 13",Robinson,T. R.,,MURRAY,15s.,8vo.,"Robinson (T. R.) see Walker-Tisdale (c. w.) and Robinson Robinson (w.)-The English flower garden and home grounds. 12th edit. 8vo. 91 X54, pp. 1,002, 155. net .MURRAY, Nov. 13",T. R. Robinson,['Robinson (T. R.)'],,Nov. 13,net
"Sainsbury (E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro. and notes by William Foster. 8vo., pp. 436, 12s. 6d. net (Clarendon Press) MILFORD, Nov. 13",Sainsbury,"E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro.",,MILFORD,,,"Sainsbury (E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro. and notes by William Foster. 8vo., pp. 436, 125. 6d. net (Clarendon Press) MILFORD, Nov. 13","E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro. Sainsbury","['Sainsbury (E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro.)', 'Sainsbury (notes by William Foster. 8vo., pp. 436, 12s. 6d. net (Clarendon Press)']",,Nov. 13,
"Savings Banks (Trustee)-21st annual report, 1912 2d... ... WYMAN, Jan, 13",Savings Banks,Trustee,,WYMAN,2d.,,"Savings Banks (Trustee)-21st annual report, 1912 2d... ... WYMAN, Jan, 13",Trustee Savings Banks,['Savings Banks (Trustee)'],,"Jan, 13",
"Schmidt (H.) see Harloff (W. H. T.) and Schmidt, Schmucker (S. C.)-The Meaning of evolution. Cr. 8vo., 6s. 6d. net......MACMILLAN, Oct. 13",Schmidt,H.,,MACMILLAN,6s. 6d.,8vo.,"Schmidt (H.) see Harloff (W. H. T.) and Schmidt, Schmucker (S. C.)-The Meaning of evolution. Cr. 8vo., 6s. 6d. net......MACMILLAN, Oct. 13",H. Schmidt,['Schmidt (H.)'],,Oct. 13,net
