,entry,last_name,first_name,title,publisher,price,price_in_pounds,format,original_entry,author_name,creators,is_editor,date,is_net
1171,"British girl's annual (The), 1913. 4to., 5s. CASSELL, Sep. 13",,,British girl's annual (The),CASSELL,5s.,0.25,4to.,"British girl's annual (The), 1913. 4to., 55. CASSELL, Sep. 13",,,,Sep. 13,
1172,"British Imperial calendar (The) and Civil Service list for the year 1913. Cr. 8vo. 6s. WARRINGTON, Feb. 13",,,British Imperial calendar (The) and Civil Service list for the year,WARRINGTON,6s.,0.3,8vo.,"British Imperial calendar (The) and Civil Service list for the year 1913. Cr. 8vo. 6s. WARRINGTON, Feb. 13",,,,Feb. 13,
1173,"British 1sles: New prelim. geography: physical, Haynes (A. G.) is. net British Journal of Surgery (The). 1ssued quarterly. No. 1. Ryl. 8vo. swd. 7s. 6d. net SIMPKIN, June 13",,,British,SIMPKIN,7s. 6d.,0.375,8vo.,"British Isles: New prelim. geography: physical, Haynes (A. G.) is. net British Journal of Surgery (The). Issued quarterly. No. 1. Ryl. 8vo. swd. 75. 6d. net SIMPKIN, June 13",,,,June 13,net
1174,"British Journal Photographic almanac (The) and photographer's daily companion, 1914. Cr. 8vo., 1s. 6d. net; swd. is. net H. GREENWOOD, Dec. 13",,,British Journal Photographic almanac (The) and photographer's daily companion,H. GREENWOOD,,0.0,8vo.,"British Journal Photographic almanac (The) and photographer's daily companion, 1914. Cr. 8vo., Is. 6d. net; swd. is. net H. GREENWOOD, Dec. 13",,,,Dec. 13,
1175,"British Museum (Natural History) Woodward (B. B.)–Catalogue of the British species of pisidium (recent and fossil), with notes on those of Western Europe. Jllus. 8vo. Ios. 611. DULAU, May 13",British Museum,Natural History,"Woodward (B. B.)–Catalogue of the British species of pisidium (recent and fossil), with notes on those of Western Europe",DULAU,,0.0,8vo.,"British Museum (Natural History) Woodward (B. B.)–Catalogue of the British species of pisidium (recent and fossil), with notes on those of Western Europe. Jllus. 8vo. Ios. 611. DULAU, May 13",Natural History British Museum,['British Museum (Natural History)'],,May 13,
1176,"BRITISH British Museum-Accounts for 1912-13, number of persons admitted to visit the Museum and the British Museum (Natural History) in each year from 1907 to 1912, and statement of progress made and objects added in 1912, 10}d. WYMAX, Aug. 13",,,BRITISH British Museum-Accounts for,WYMAX,,0.0,,"BRITISH British Museum-Accounts for 1912-13, number of persons admitted to visit the Museum and the British Museum (Natural History) in each year from 1907 to 1912, and statement of progress made and objects added in 1912, 10}d. WYMAX, Aug. 13",,,,Aug. 13,
1177,"British Museum-Autotype facsimiles of minia- tures and borders from the Book of Hours of Bona Sforza, Duchess of Milan, in the British Museum Intro. by G. F. Warner. 65 plates. In portfolio. 3os.......H. MILFORD, Oct. 13",,,"British Museum-Autotype facsimiles of minia- tures and borders from the Book of Hours of Bona Sforza, Duchess of Milan, in the British Museum Intro",H. MILFORD,,0.0,,"British Museum-Autotype facsimiles of minia- tures and borders from the Book of Hours of Bona Sforza, Duchess of Milan, in the British Museum Intro. by G. F. Warner. 65 plates. In portfolio. 3os.......H. MILFORD, Oct. 13",,,,Oct. 13,
1178,"British Museum-A Catalogue of the Armenian manuscripts in the British Museum. By F. C. Conybeare. To which is appended a Catalogue of Georgian manuscripts in the British Museum. By J. Oliver Wardrop.... British Museum-Cuneiform texts from Babylon tablets, &c. Part 33. 4to., 7s. 6d. FROWDE, Feb. 13",,,British Museum-A Catalogue of the Armenian manuscripts in the British Museum,FROWDE,7s. 6d.,0.375,4to.,"British Museum-A Catalogue of the Armenian manuscripts in the British Museum. By F. C. Conybeare. To which is appended a Catalogue of Georgian manuscripts in the British Museum. By J. Oliver Wardrop.... British Museum-Cuneiform texts from Babylon tablets, &c. Part 33. 4to., 7s. 6d. FROWDE, Feb. 13",,,,Feb. 13,
1179,"British Museum-Ellis (A. G.) and Edwards (E.). A Descriptive list of the Arabic MSS. acquired by the Trustees since 1894. 8vo., 4s. FROWDE, Feb. 13",British Museum-Ellis,A. G.,A Descriptive list of the Arabic MSS,FROWDE,4s.,0.2,8vo.,"British Museum-Ellis (A. G.) and Edwards (E.). A Descriptive list of the Arabic MSS. acquired by the Trustees since 1894. 8vo., 45. FROWDE, Feb. 13",A. G. British Museum-Ellis,"['British Museum-Ellis (A. G.)', 'Edwards (E.)']",,Feb. 13,
1180,"British Museum–Hieroglyphic texts from Egyptian stelae, &c. Part 3. 4to., 7s. 6d. FROWDE, Feb. 13",,,"British Museum–Hieroglyphic texts from Egyptian stelae, &c",FROWDE,7s. 6d.,0.375,4to.,"British Museum–Hieroglyphic texts from Egyptian stelae, &c. Part 3. 4to., 75. 6d. FROWDE, Feb. 13",,,,Feb. 13,
1181,"British Museum-Hieroglyphic texts from Egyp- tian stelae in the British Museum. Part 4. 50 plates. 13! *88, 7s. 60. MILFORD, Oct. 13",,,British Museum-Hieroglyphic texts from Egyp- tian stelae in the British Museum,MILFORD,,0.0,,"British Museum-Hieroglyphic texts from Egyp- tian stelae in the British Museum. Part 4. 50 plates. 13! *88, 7s. 60. MILFORD, Oct. 13",,,,Oct. 13,
1182,"British Museum-A Supplementary catalogue of Hindi Books in the Library of the British Museum, by J. F. Blumhardt. 4to. 11 X 9, pp. 470.. BRITISH MUSEUM, June 13",,,"British Museum-A Supplementary catalogue of Hindi Books in the Library of the British Museum, by J. F. Blumhardt",BRITISH MUSEUM,,0.0,4to.,"British Museum-A Supplementary catalogue of Hindi Books in the Library of the British Museum, by J. F. Blumhardt. 4to. 11 X 9, pp. 470.. BRITISH MUSEUM, June 13",,,,June 13,
1183,"British Museum Natural History). Andrews (C. W.)-A. Descriptive catalogue of the marine reptiles of the Oxford clay. Based on the Leeds collection in the British Museum (Natural History). Part II. Illus. 4to. 25s. DULAU, Mar. 13",,,British Museum Natural History),DULAU,25s.,1.25,4to.,"British Museum Natural History). Andrews (C. W.)-A. Descriptive catalogue of the marine reptiles of the Oxford clay. Based on the Leeds collection in the British Museum (Natural History). Part II. Illus. 4to. 255. DULAU, Mar. 13",,,,Mar. 13,
1184,"British Museum (Natural History) --Catalogue of the books, MSS., maps, and drawings. Vol. 4, P-Sx. 4to. 20s... ..DULAU, June 13",British Museum,Natural History,"Catalogue of the books, MSS",DULAU,20s.,1.0,4to.,"British Museum (Natural History) --Catalogue of the books, MSS., maps, and drawings. Vol. 4, P-Sx. 4to. 205... ..DULAU, June 13",Natural History British Museum,['British Museum (Natural History)'],,June 13,
1185,"British Museum (Natural History)-Catalogue of the mesozoic plants ; Part 5-The Cretaceous flora. Part 1, Bibliography, algæ and fungi ; by Marie C. Stopes. Illus. 8vo., pp. 208, 12s. DULAC, Dec. 13",British Museum,Natural History,Catalogue of the mesozoic plants ; Part 5-The Cretaceous flora,DULAC,12s.,0.6,8vo.,"British Museum (Natural History)-Catalogue of the mesozoic plants ; Part 5-The Cretaceous flora. Part 1, Bibliography, algæ and fungi ; by Marie C. Stopes. Illus. 8vo., pp. 208, 125. DULAC, Dec. 13",Natural History British Museum,['British Museum (Natural History)'],,Dec. 13,
1186,"British Museum Natural History). Hampson (Sir George F.)–Catalogue of lepidoptera phalænæ (moths). Vol. 12, Noctuidæ. Illus. 8vo., pp. 626, 175, 6d. ..DULAU, Feb. 13",,,British Museum Natural History),DULAU,6d.,0.025,8vo.,"British Museum Natural History). Hampson (Sir George F.)–Catalogue of lepidoptera phalænæ (moths). Vol. 12, Noctuidæ. Illus. 8vo., pp. 626, 175, 6d. ..DULAU, Feb. 13",,,,Feb. 13,
1187,"British Museum (Natural History)–Catalogue of the lepidoptera phalaenæ. Vol. 12. Plates cxcii-ccxxi. 8vo. swd. 25s..DULAU, June 13",British Museum,Natural History,Catalogue of the lepidoptera phalaenæ,DULAU,25s.,1.25,8vo.,"British Museum (Natural History)–Catalogue of the lepidoptera phalaenæ. Vol. 12. Plates cxcii-ccxxi. 8vo. swd. 255..DULAU, June 13",Natural History British Museum,['British Museum (Natural History)'],,June 13,
1188,"British Museum (Nat.Hist.). Hampson (Sir G.F.)— Catalogue of the lepidoptera phalaenae. Vol. 13, Noctuidae. 8vo., 16s. DULAU, Nov. 13",,,Catalogue of the lepidoptera phalaenae,DULAU,16s.,0.8,8vo.,"British Museum (Nat.Hist.). Hampson (Sir G.F.)— Catalogue of the lepidoptera phalaenae. Vol. 13, Noctuidae. 8vo., 16s. DULAU, Nov. 13",,['British Museum (Nat.Hist.). Hampson (Sir G.F.)'],,Nov. 13,
1189,"British Museum (Natural History). Hampson (Sir G. F.)-Catalogue of the lepidoptera phalaenæ. Vol. 13, plates 222-229. 8vo. swd. 12s. .DULAU, Dec. 13",,,Catalogue of the lepidoptera phalaenæ,DULAU,12s.,0.6,8vo.,"British Museum (Natural History). Hampson (Sir G. F.)-Catalogue of the lepidoptera phalaenæ. Vol. 13, plates 222-229. 8vo. swd. 12s. .DULAU, Dec. 13",,['British Museum (Natural History). Hampson (Sir G. F.)'],,Dec. 13,
1190,"British Museum (Natural History). Lydekker (R.) -Catalogue of the heads and horns of Indian big game bequeathed by A. O. Hume, C.B., to the British Museum (Natural History). 8vo. 2s. DULAU, Mar. 13",,,"Catalogue of the heads and horns of Indian big game bequeathed by A. O. Hume, C.B., to the British Museum (Natural History)",DULAU,2s.,0.1,8vo.,"British Museum (Natural History). Lydekker (R.) -Catalogue of the heads and horns of Indian big game bequeathed by A. O. Hume, C.B., to the British Museum (Natural History). 8vo. 2s. DULAU, Mar. 13",,['British Museum (Natural History). Lydekker (R.)'],,Mar. 13,
1191,"British Museum (Natural History) Lydekker (R.)-Catalogue of the ungulate mammals. Vol. 1, Artiodactyla (cattle, sheep, goats, chamois, &c). Illus. 8vo. 7s. 6d. DULAU, June 13",British Museum,Natural History,Lydekker (R.)-Catalogue of the ungulate mammals,DULAU,7s. 6d.,0.375,8vo.,"British Museum (Natural History) Lydekker (R.)-Catalogue of the ungulate mammals. Vol. 1, Artiodactyla (cattle, sheep, goats, chamois, &c). Illus. 8vo. 75. 6d. DULAU, June 13",Natural History British Museum,['British Museum (Natural History)'],,June 13,
1192,"British Museum (Nat. Hist.). Morley (Claude)— A Revision of the ichneumonidæ : based on the collection in the British Museum (Natural His- tory), with descriptions of new genera and species. Part 2. 8vo., pp. 148, 5s. 6d. net DULAU, Fel. 13",,,"A Revision of the ichneumonidæ : based on the collection in the British Museum (Natural His- tory), with descriptions of new genera and species",DULAU,5s. 6d.,0.275,8vo.,"British Museum (Nat. Hist.). Morley (Claude)— A Revision of the ichneumonidæ : based on the collection in the British Museum (Natural His- tory), with descriptions of new genera and species. Part 2. 8vo., pp. 148, 55. 6d. net DULAU, Fel. 13",,['British Museum (Nat. Hist.). Morley (Claude)'],,Fel. 13,net
1193,"British Museum (Natural History) Rendle (A. B.) and others—Catalogue of the plants collected by Mr. and Mrs. P. A. Talbot in the Oban District, South Nigeria. Illus. 8vo., 9s. DELAU, May 13",British Museum,Natural History,Rendle (A. B.) and others—Catalogue of the plants collected by Mr,DELAU,9s.,0.45,8vo.,"British Museum (Natural History) Rendle (A. B.) and others—Catalogue of the plants collected by Mr. and Mrs. P. A. Talbot in the Oban District, South Nigeria. Illus. 8vo., 9S. DELAU, May 13",Natural History British Museum,['British Museum (Natural History)'],,May 13,
1194,"British Red Cross in the Balkans (The). Ryl. 8vo., swd. is. net CASSELL, Oct. 13",,,British Red Cross in the Balkans (The),CASSELL,,0.0,8vo.,"British Red Cross in the Balkans (The). Ryl. 8vo., swd. is. net CASSELL, Oct. 13",,,,Oct. 13,
1195,"British Review (The): with which is incorporated the Oxford and Cambridge Review Edit. by Richard Johnson Walker. Vol. I, No. 1, January, 1913. 8vo. 1s. net WILLIAMS & N., Jan. 13",,,British Review (The): with which is incorporated the Oxford and Cambridge Review Edit,WILLIAMS & N.,1s.,0.05,8vo.,"British Review (The): with which is incorporated the Oxford and Cambridge Review Edit. by Richard Johnson Walker. Vol. I, No. 1, January, 1913. 8vo. Is. net WILLIAMS & N., Jan. 13",,,,Jan. 13,net
1196,"British sailor hcroes. Ser. 2. Cr. 8vo., s, 6d. (Hero readers)... HEINEMANN, Sep. 13",,,British sailor hcroes,HEINEMANN,6d.,0.025,8vo.,"British sailor hcroes. Ser. 2. Cr. 8vo., IS, 6d. (Hero readers)... HEINEMANN, Sep. 13",,,,Sep. 13,
1197,"British School at Athens (The) - Annual, No. 18. 4to., 25s. net ...MACMILLAN, Oct. 13",,,British School at Athens (The) - Annual,MACMILLAN,25s.,1.25,4to.,"British School at Athens (The) - Annual, No. 18. 4to., 255. net ...MACMILLAN, Oct. 13",,,,Oct. 13,net
1198,"British School at Rome-Papers. Vol. 6. Illus. Ryl. 8vo. 104 x78, pp. 525, 42s. net MACMILLAN, Nov. 13",,,British School at Rome-Papers,MACMILLAN,42s.,2.1,8vo.,"British School at Rome-Papers. Vol. 6. Illus. Ryl. 8vo. 104 x78, pp. 525, 425. net MACMILLAN, Nov. 13",,,,Nov. 13,net
1199,"British soldier heroes. Series 1. Cr. 8vo., pp. 276, is. 6d. (The Hero readers) HEINEMANN, June 13",,,British soldier heroes,HEINEMANN,6d.,0.025,8vo.,"British soldier heroes. Series 1. Cr. 8vo., pp. 276, is. 6d. (The Hero readers) HEINEMANN, June 13",,,,June 13,
1200,"British standard specification for sizes of broken stone and chippings (Engineering standards committee). Folio swd. 3s. net C. LOCKWOOD, Aug. 13",,,British standard specification for sizes of broken stone and chippings (Engineering standards committee),C. LOCKWOOD,3s.,0.15,,"British standard specification for sizes of broken stone and chippings (Engineering standards committee). Folio swd. 3s. net C. LOCKWOOD, Aug. 13",,,,Aug. 13,net
1201,"British standard specification for steel fishbolts and nuts for railway rails (Engineering stand- ards committee). Folio swd. 5s. net C. LOCKWOOD, Aug. 13",,,British standard specification for steel fishbolts and nuts for railway rails (Engineering stand- ards committee),C. LOCKWOOD,5s.,0.25,,"British standard specification for steel fishbolts and nuts for railway rails (Engineering stand- ards committee). Folio swd. 55. net C. LOCKWOOD, Aug. 13",,,,Aug. 13,net
1202,"British Workman (The), 1913._4to., 2s. 6d., bds. s. 6d. ..PARTRIDGE, Oct. 13",,,British Workman (The),PARTRIDGE,6d.,0.025,,"British Workman (The), 1913._4to., 25. 6d., bds. IS. 6d. ..PARTRIDGE, Oct. 13",,,,Oct. 13,
1203,"Broad-sheet ballads : being a collection of Irish popular songs. With an intro. by Padraic Colum. Cr. 8vo. 78 X 5, pp. 92, 2s. 6d. net MAUNSEL, Nov. 13",,,Broad-sheet ballads : being a collection of Irish popular songs,MAUNSEL,2s. 6d.,0.125,8vo.,"Broad-sheet ballads : being a collection of Irish popular songs. With an intro. by Padraic Colum. Cr. 8vo. 78 X 5, pp. 92, 2s. 6d. net MAUNSEL, Nov. 13",,,,Nov. 13,net
1204,"Broadbent (I). R.) ed.-The Poetical compendiumi. Three centuries of the best English verse, 1680-1870. 4to. 84 X6), pp. 240, 6s. net OUSELEY, Feb. 13",Broadbent,I,R.) ed,OUSELEY,6s.,0.3,4to.,"Broadbent (I). R.) ed.-The Poetical compendiumi. Three centuries of the best English verse, 1680-1870. 4to. 84 X6), pp. 240, 6s. net OUSELEY, Feb. 13",I Broadbent,['Broadbent (I)'],,Feb. 13,net
1205,"Broadley (A. M.)—The Journal of a British Chaplain in Paris during the peace negotiations of 1801-2. 8vo. 9 x5), pp. 336, 15s. net CHAPMAN & H., Oct. 13",Broadley,A. M.,The Journal of a British Chaplain in Paris during the peace negotiations of,CHAPMAN & H.,15s.,0.75,8vo.,"Broadley (A. M.)—The Journal of a British Chaplain in Paris during the peace negotiations of 1801-2. 8vo. 9 x5), pp. 336, 155. net CHAPMAN & H., Oct. 13",A. M. Broadley,['Broadley (A. M.)'],,Oct. 13,net
1206,"Broadley (A. M.) and Jerrold (Walter) The Romance of an elderly poet : a hitherto unknown chapter in the life of George Crabbe, revealed by his ten years' corresponderce with Elizabeth Charter, 1815-182s. Illus. 8vo. 9X54, pp. 322, jos. 6d. net S. PAUL, Oct. 13",Broadley,A. M.,"The Romance of an elderly poet : a hitherto unknown chapter in the life of George Crabbe, revealed by his ten years' corresponderce with Elizabeth Charter",S. PAUL,6d.,0.025,8vo.,"Broadley (A. M.) and Jerrold (Walter) The Romance of an elderly poet : a hitherto unknown chapter in the life of George Crabbe, revealed by his ten years' corresponderce with Elizabeth Charter, 1815-1825. Illus. 8vo. 9X54, pp. 322, jos. 6d. net S. PAUL, Oct. 13",A. M. Broadley,"['Broadley (A. M.)', 'Jerrold (Walter)']",,Oct. 13,net
1207,"Broadley (A. M.) and Melville (Lewis) eds.—The Beautiful Lady Craven : the original memoirs of Elizabeth Baroness Craven, afterwards Margravine of Anspach and Beyreuth, &c. Edlit., with notes and a biographical and his- torical intro. 2 vols. Illus, 8vo. 9 X54, pp. 286, 316, 25s. net ..LANE, Nov. 13",Broadley,A. M.,"The Beautiful Lady Craven : the original memoirs of Elizabeth Baroness Craven, afterwards Margravine of Anspach and Beyreuth, &c",LANE,25s.,1.25,8vo.,"Broadley (A. M.) and Melville (Lewis) eds.—The Beautiful Lady Craven : the original memoirs of Elizabeth Baroness Craven, afterwards Margravine of Anspach and Beyreuth, &c. Edlit., with notes and a biographical and his- torical intro. 2 vols. Illus, 8vo. 9 X54, pp. 286, 316, 255. net ..LANE, Nov. 13",A. M. Broadley,"['Broadley (A. M.)', 'Melville (Lewis)']",eds.,Nov. 13,net
1208,"Brock (B. A.)-Fire fantasies. 16mo., 2s. 6d, net LONG, Vlay 13",Brock,B. A.,Fire fantasies,LONG,2s. 6d.,0.125,16mo.,"Brock (B. A.)-Fire fantasies. 16mo., 25. 6d, net LONG, Vlay 13",B. A. Brock,['Brock (B. A.)'],,Vlay 13,net
1209,"Brockbank (J. L.)-The East Riding of Yorkshire. Cr. 8vo., pp. 256, 1s. 6d. net. (Oxford county histories) (Clarendon Press) MILFORD, July 13",Brockbank,J. L.,The East Riding of Yorkshire,MILFORD,,0.0,8vo.,"Brockbank (J. L.)-The East Riding of Yorkshire. Cr. 8vo., pp. 256, Is. 6d. net. (Oxford county histories) (Clarendon Press) MILFORD, July 13",J. L. Brockbank,['Brockbank (J. L.)'],,July 13,
1210,"Brontě (Charlotte)-Jane Eyre : an autobio- graphy. Cr. 8vo. 7+ x41, pp. 544, 3s. 6d. (Bohn's library) BELL, Oct. 13",Brontě,Charlotte,Jane Eyre : an autobio- graphy,BELL,3s. 6d.,0.175,8vo.,"Brontě (Charlotte)-Jane Eyre : an autobio- graphy. Cr. 8vo. 7+ x41, pp. 544, 35. 6d. (Bohn's library) BELL, Oct. 13",Charlotte Brontě,['Brontě (Charlotte)'],,Oct. 13,
1211,"Brooke (A. St. C.)-Occasional verses. 12mo., 28. 6d. net.... UNWIN, Jan. 13",Brooke,A. St. C.,Occasional verses,UNWIN,6d.,0.025,12mo.,"Brooke (A. St. C.)-Occasional verses. 12mo., 28. 6d. net.... UNWIN, Jan. 13",A. St. C. Brooke,['Brooke (A. St. C.)'],,Jan. 13,net
1212,"Brooke (C. W. A.)-Worth School; or, The Law of love. Cr. 8vo., s. ..ROUTLEDGE, Oct. 13",Brooke,C. W. A.,"Worth School; or, The Law of love",ROUTLEDGE,,0.0,8vo.,"Brooke (C. W. A.)-Worth School; or, The Law of love. Cr. 8vo., IS. ..ROUTLEDGE, Oct. 13",C. W. A. Brooke,['Brooke (C. W. A.)'],,Oct. 13,
1213,"Brooke (Charles Edward): a Memoir. Edit. by Arthur Gordon Deedes. 2nd edit. 8vo. 9 X51, pp. 300, 5s, net..........6 NER, D., Jan. 13",Brooke,Charles Edward,Memoir,"NER, D.",,0.0,8vo.,"Brooke (Charles Edward): a Memoir. Edit. by Arthur Gordon Deedes. 2nd edit. 8vo. 9 X51, pp. 300, 5s, net..........6 NER, D., Jan. 13",Charles Edward Brooke,['Brooke (Charles Edward)'],,Jan. 13,
1214,"Brooke (Tirnest)-Insurance principles collier than life and marine) : a pocket book for the use of insurance men. 12mo., limp, 3s. 6d. net...... ..C. & E. LAYTON, July 13",Brooke,Tirnest,Insurance principles collier than life and marine) : a pocket book for the use of insurance men,C. & E. LAYTON,3s. 6d.,0.175,12mo.,"Brooke (Tirnest)-Insurance principles collier than life and marine) : a pocket book for the use of insurance men. 12mo., limp, 35. 6d. net...... ..C. & E. LAYTON, July 13",Tirnest Brooke,['Brooke (Tirnest)'],,July 13,net
1215,"Brooke (Geoffrey) Training young horses to jump. 8vo. 91x58, pp. 118, 5s. net LAWRENCE & J., June 13",Brooke,Geoffrey,Training young horses to jump,LAWRENCE & J.,5s.,0.25,8vo.,"Brooke (Geoffrey) Training young horses to jump. 8vo. 91x58, pp. 118, 5s. net LAWRENCE & J., June 13",Geoffrey Brooke,['Brooke (Geoffrey)'],,June 13,net
1216,"Brooke (Stopford A.)-Four poets : Clough, Arnold, Rossetti, Morris. Cr. 8vo. 71 X5, pp. 304, 28. 61. net (Readers' library) DUCKWORTH, Apr. 13",Brooke,Stopford A.,"Four poets : Clough, Arnold, Rossetti, Morris",DUCKWORTH,,0.0,8vo.,"Brooke (Stopford A.)-Four poets : Clough, Arnold, Rossetti, Morris. Cr. 8vo. 71 X5, pp. 304, 28. 61. net (Readers' library) DUCKWORTH, Apr. 13",Stopford A. Brooke,['Brooke (Stopford A.)'],,Apr. 13,
1217,"Brooke (Stopford A.)Ten more plays of Shakes- peare. 8vo. 9 X5), pp. 320, 7s. 6d. net CONSTABLE, July 13",Brooke,Stopford A.,Ten more plays of Shakes- peare,CONSTABLE,7s. 6d.,0.375,8vo.,"Brooke (Stopford A.)Ten more plays of Shakes- peare. 8vo. 9 X5), pp. 320, 7s. 6d. net CONSTABLE, July 13",Stopford A. Brooke,['Brooke (Stopford A.)'],,July 13,net
1218,"Brooke (Stopford A.)-The Onward cry, and other sermons, Re-issue. Cr. 8vo. 7! X5, pp. 394, 25, 6d. net . DUCKWORTH, Jan, 13",Brooke,Stopford A.,"The Onward cry, and other sermons, Re-issue",DUCKWORTH,6d.,0.025,8vo.,"Brooke (Stopford A.)-The Onward cry, and other sermons, Re-issue. Cr. 8vo. 7! X5, pp. 394, 25, 6d. net . DUCKWORTH, Jan, 13",Stopford A. Brooke,['Brooke (Stopford A.)'],,"Jan, 13",net
1219,"Brooke's Treatise on the office and practice of a notary of England : with a collection of precedents. 7th edit., rev. by J. Cranstoun. 8vo., 25s. STEVENS & SONS, May 13",,,Brooke's Treatise on the office and practice of a notary of England : with a collection of precedents,STEVENS & SONS,25s.,1.25,8vo.,"Brooke's Treatise on the office and practice of a notary of England : with a collection of precedents. 7th edit., rev. by J. Cranstoun. 8vo., 255. STEVENS & SONS, May 13",,,,May 13,
1220,"Brooks (H. Jamyn)-The Science of the sciences. Cr. 8vo. 7! X 4*, pp. 322, 3s. 6d. net NUTT, May 13",Brooks,H. Jamyn,The Science of the sciences,NUTT,3s. 6d.,0.175,8vo.,"Brooks (H. Jamyn)-The Science of the sciences. Cr. 8vo. 7! X 4*, pp. 322, 35. 6d. net NUTT, May 13",H. Jamyn Brooks,['Brooks (H. Jamyn)'],,May 13,net
1221,"Brooks (John Graham) -- American syndicalism : the I. W. W. Cr. 8vo. 73 X5), pp. 270, 5s. 6d. net ..MACMILLAN, May 13",Brooks,John Graham,American syndicalism : the I. W. W,MACMILLAN,5s. 6d.,0.275,8vo.,"Brooks (John Graham) -- American syndicalism : the I. W. W. Cr. 8vo. 73 X5), pp. 270, 55. 6d. net ..MACMILLAN, May 13",John Graham Brooks,['Brooks (John Graham)'],,May 13,net
1222,"Brooks (Phillips)—The Candle of the Lord, and nine other sermons. Cr. 8vo., pp. 188, s. net. (Macmillan's thcological lib.) MACMILLAN, July 13",Brooks,Phillips,"The Candle of the Lord, and nine other sermons",MACMILLAN,,0.0,8vo.,"Brooks (Phillips)—The Candle of the Lord, and nine other sermons. Cr. 8vo., pp. 188, IS. net. (Macmillan's thcological lib.) MACMILLAN, July 13",Phillips Brooks,['Brooks (Phillips)'],,July 13,
1223,"Brooks (Sydney)—Aspects of th: Irish question. Cr. 8vo. pp. 264, swd. is. net MAUNSEL, A pr. 13",Brooks,Sydney,Aspects of th: Irish question,MAUNSEL,,0.0,8vo.,"Brooks (Sydney)—Aspects of th: Irish question. Cr. 8vo. pp. 264, swd. is. net MAUNSEL, A pr. 13",Sydney Brooks,['Brooks (Sydney)'],,A pr. 13,
1224,"Brooks (Van Wyck)— The Malady of the ideal : Obermann, Maurice de Guérin, and Amiel. 12mo. 7X4, pp. 104, bds. 28. net FIFIELD, Oct. 13",Brooks,Van Wyck,"The Malady of the ideal : Obermann, Maurice de Guérin, and Amiel",FIFIELD,,0.0,12mo.,"Brooks (Van Wyck)— The Malady of the ideal : Obermann, Maurice de Guérin, and Amiel. 12mo. 7X4, pp. 104, bds. 28. net FIFIELD, Oct. 13",Van Wyck Brooks,['Brooks (Van Wyck)'],,Oct. 13,
1225,"Broome (ITenry Arthur)-The log of a rolling stone. Illus. Svo. S*X5), pp. 342, 12s. 6d. net T. W. LAURIE, May 13",Broome,ITenry Arthur,The log of a rolling stone,T. W. LAURIE,12s. 6d.,0.625,,"Broome (ITenry Arthur)-The log of a rolling stone. Illus. Svo. S*X5), pp. 342, 125. 6d. net T. W. LAURIE, May 13",ITenry Arthur Broome,['Broome (ITenry Arthur)'],,May 13,net
1226,"Broomell (I. N) and Fischelis (P.)-Anatomy and histology of the mouth and teeth. 4th edit., rev. 8vo., 12s. 6d net H. KIMPTON, July 13",Broomell,I. N,Anatomy and histology of the mouth and teeth,H. KIMPTON,12s. 6d,0.625,8vo.,"Broomell (I. N) and Fischelis (P.)-Anatomy and histology of the mouth and teeth. 4th edit., rev. 8vo., 12s. 6d net H. KIMPTON, July 13",I. N Broomell,"['Broomell (I. N)', 'Fischelis (P.)']",,July 13,net
1227,"Broster (D. K.) and Taylor (G. W.)-The Vision splendid. Cr. 8vo. 7* X5, pp. 504, 6s. MURRAY, Nov. 13",Broster,D. K.,The Vision splendid,MURRAY,6s.,0.3,8vo.,"Broster (D. K.) and Taylor (G. W.)-The Vision splendid. Cr. 8vo. 7* X5, pp. 504, 6s. MURRAY, Nov. 13",D. K. Broster,"['Broster (D. K.)', 'Taylor (G. W.)']",,Nov. 13,
1228,"Brotchie (T. C. F.)-The Battlefields of Scotland : their legend and story. 8vo. 8+X57, pp. 252, .... JACK, May 13",Brotchie,T. C. F.,The Battlefields of Scotland : their legend and story,JACK,,0.0,8vo.,"Brotchie (T. C. F.)-The Battlefields of Scotland : their legend and story. 8vo. 8+X57, pp. 252, .... JACK, May 13",T. C. F. Brotchie,['Brotchie (T. C. F.)'],,May 13,
1229,"Broughton (Len G.)--The Prayers of Jesus. 12mo. 7 X4, pp. 224, 2s. net HODDER & S., Nov. 13",Broughton,Len G.,The Prayers of Jesus,HODDER & S.,2s.,0.1,12mo.,"Broughton (Len G.)--The Prayers of Jesus. 12mo. 7 X4, pp. 224, 2s. net HODDER & S., Nov. 13",Len G. Broughton,['Broughton (Len G.)'],,Nov. 13,net
1230,"Broughton (Len G.) The Prodigal and others : a series ruin and redemption. Cr. Svo. 71 X4, pp. 240, 2s. 60. net NATIONAL COUNCIL, Apr. 13",Broughton,Len G.,The Prodigal and others : a series ruin and redemption,NATIONAL COUNCIL,,0.0,,"Broughton (Len G.) The Prodigal and others : a series ruin and redemption. Cr. Svo. 71 X4, pp. 240, 25. 60. net NATIONAL COUNCIL, Apr. 13",Len G. Broughton,['Broughton (Len G.)'],,Apr. 13,
1231,"Broughton (Rhoda) -Between two stools. 4th edit. Cr. 8vo. 7* X4, pp. 366, 2s. net S. PAUL, July 13",Broughton,Rhoda,Between two stools,S. PAUL,2s.,0.1,8vo.,"Broughton (Rhoda) -Between two stools. 4th edit. Cr. 8vo. 7* X4, pp. 366, 25. net S. PAUL, July 13",Rhoda Broughton,['Broughton (Rhoda)'],,July 13,net
