"A B C, Dolly's School, is · Aug.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"A B C Guide to Practice. Edit. by F. A. Stringer. Cr. 8vo. 58. net .SWEET & M., Oct.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"A. (J. o.) Resurrection Pie, 6d. net · June<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"A. L. Bright Story Readers. Imp. 161o., ea. 5d., 4d. .E. J. ARNOLD,<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"A. L. Carton Work, Judd (J. H.) 3s. net.. Dec.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"A.L. General Knowledge Cards, Gardiner (A. IS,.. . . Aug.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"A. L. Masterpieces of Standard Literature. Cr. Svo., ea. IS... E. J. ARNOLD, OS A. L. Pupils' Atlas, Gardiner (A.) is. 3d. net May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"A.L.O.E.-Beyond the Black Waters. Re-issue. Cr. 8vo. 71 X 5, pp. 248, IS... NELSON, Sep.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> os"
"Aaron's Breastplate, Harris (J. R.) 25. 6d. net May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> o8"
"Abattoirs, Public, Ayling (R.S.) 8s. 6d. net.Aug.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abba Father, Lowrie (W.) 45. 6d. net......Oct.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbassia, Climate of, Keeling (B. F. E.) 35. net April<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbey Mystery, Gilchrist (R. M.) 6s. ....Aug.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbeys of Eng., Greater, Gasquet (Abbot) 20s. net May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbeys of Gt. Brit., Dixon (H. C.) 6s, net June<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbeys, Some Old Eng., Lang (E. M.) 28. 60. net .Mar.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbot (C. G.) and Fowle (F. E.)--Annals of the Astrophysical Observatory of the Smithsonian Institution, Vol. 2. 29 plates. 4to., PP. 256, swd. 128. 6d, net.. WESLEY, May o& Abbot (Mrs. C. L.) — The Wanderer ; or, Leaves from the Life Story of a Physician. Cr. 8vo. 71 X41, pp. 260, 25. ......J. CLARKE, May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbott (E. A.)- Indices to Diatessarica. With a Specimen of Research. 8vo. 29. 6d. net BLACK, Jan.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbott (H. V.) Baker (F. T.) Eng. Composition, 38. 6d.... ..Oct,<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbott (J. H. M.)-Letters from Queer Street : Being some of the Correspondence of the late Mr. John Mason. 8vo. 8 X 5), pp. 324, 6s. BLACK, April<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbott (J. H. M.)-The South Seas : Melanesia. Illus. Cr. 8vo. 8 X5, pp. 90, is. 6d. net (Peeps at Many Lands) ...BLACK, Sep<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13>.08"
"Abbott (Jacob)-Rollo at Work and Rollo at Play. 12mo., pp. 314, is. net; ithr., 25. net (Everymans Lib.) .DENT, Feb.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbott (K. M.)--Old Paths and Legends of the New England Border. Illus. 8vo. 155. net PUTNAM, Jan.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbott (Lyman)-Tlie Other Room. Cr. 8vo. 78 X 51, pp. 120, 25. 6d. net..MELROSE, May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbott (L.) Parables, 7s. 6d. net Mar.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abbreviated Longhand, Weaver (A. B.) 55. net Mar.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abdominal Tuberculosis, Maylard (A. E.) 125. 60. net .. April<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abd-Oul-Beha.—Les Leçons de Saint-Jean-d'Acre recueillies par L. C. Barney traduit du Persan par H. Dreyfus. 8vo., pp. 416, 30. 6d. net LUZAC, Mar.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abdur Rahman (M.)-Institutes of Mussalman Law. Ryl. 8vo. 24s, net THACKER, May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Aberdeen-Angus Cattle, Pulling (A.) 35.6d. net .Sep.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Aberdeen, Univ. of, Arts Curriculum, Anderson (P. J.) is. . . June<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Aberdeen, Univ. of, Bibliog., Anderson (P. J.) Ios. 6. May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abercrombie (L.)—Interludes and Poems. Cr. 8vo. 74 X 48, pp. 176, 5s. net ..LANE, Jan.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abraham (Ashley P.)-Rock-Climbing in Skye. Illus. 8vo. 97 X 6, pp. 354, 215, net LONGMANS, May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abraham-Jewell (M. H.)-see Jewell (M H. Abraham-) Abrahams (Ethel B.)-Greek Dress : a Study of the Costumes worn in Ancient Greece from Pre-Hellenic Times to the Hellenistic Age. Illus. 8vo. 9 X55, pp. 152, 9s. net MURRAY, Oct.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abruzzi, In the, Macdonell (A.) ós. net ..Sep.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> o8"
"Absolution, Viebig (C.) 6s. .May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abstinence Pledge, Total, Rogerson (Robert) is. net Abundant Life, Jones (R. M.) is. net .. June<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
"Abyssinie, Guide du V., A fevork (G. T.) 128. net May<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 03"
"Academy Architecture and Architectural Review. Vol. 32. Edit. by Alex. Koch. 4to. 45. rod. net, swd. 43. net....SIMPKIN, Jan.<PAGE_NUM:1><DOCUMENT_PAGE_NUM:13> 08"
