,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
7227,"Parliament --House of Commons: refreshment and kitchen rooms report, id. (post free) WYMAN, Apr. 13",,,,WYMAN,,,"Parliament --House of Commons: refreshment and kitchen rooms report, id. (post free) WYMAN, Apr. 13",,,,Apr. 13,1913,
7314,"Pease (Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough) STOKELD, Nov. 13",Pease,Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough,,STOKELD,,,"Pease (Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough) STOKELD, Nov. 13",Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough Pease,['Pease (Sir Alfred E.-Some observations on the English land question. 8vo. swd. 2d. (Guisborough)'],,Nov. 13,1913,
7348,"5s. net , Pendered (Mary L.)--Phyllida flouts me. Cr. 8vo. 71 x 5, pp. 302, 6s....... MILLS & B., Jan. 13",,,,MILLS & B.,6s.,8vo.,"55. net , Pendered (Mary L.)--Phyllida flouts me. Cr. 8vo. 71 x 5, pp. 302, 6s....... MILLS & B., Jan. 13",,,,Jan. 13,1913,
7375,"Perrin (Alice) 1dolatry. Svo. swd. 6d. CHATTO, July 13",Perrin,Alice,,CHATTO,6d.,,"Perrin (Alice) Idolatry. Svo. swd. 6d. CHATTO, July 13",Alice Perrin,['Perrin (Alice)'],,July 13,1913,
7408,"DUCKWORTH, Oct. 13",,,,DUCKWORTH,,,"DUCKWORTH, Oct. 13",,,,Oct. 13,1913,
7457,"58. net Piers Plowman histories. Edit. by E. H. Spalding Junior, book 1, 9d. ; 2, s. ; _3, s. 3d. ; 4 is. 60.; 5, s; 8d. Cr. Svo. G. PHILIP, Mar. 13",,,,G. PHILIP,,,"58. net Piers Plowman histories. Edit. by E. H. Spalding Junior, book 1, 9d. ; 2, IS. ; _3, IS. 3d. ; 4 is. 60.; 5, IS; 8d. Cr. Svo. G. PHILIP, Mar. 13",,,,Mar. 13,1913,
7524,"Police (Scotland)—55th annual report, 1912. 8!d. WYMAN, Apr. 13",Police,Scotland,,WYMAN,,,"Police (Scotland)—55th annual report, 1912. 8!d. WYMAN, Apr. 13",Scotland Police,['Police (Scotland)'],,Apr. 13,1913,
7537,"Poor Law Orders (Departmental Committee on)- 1st Report. 9d... WYMAN, Aug. 13",Poor Law Orders,Departmental Committee on,,WYMAN,9d.,,"Poor Law Orders (Departmental Committee on)- Ist Report. 9d... WYMAN, Aug. 13",Departmental Committee on Poor Law Orders,['Poor Law Orders (Departmental Committee on)'],,Aug. 13,1913,
7797,"3s. 6d. 6s. • • • • • • • • net.... Red wood (Sir Boverton)-Petroleum. 3rd edit., rev. throughout and largely added to. 3 vols. 8vo. 9 X6, pp. 400, 422, 388, 50s. net C. GRIFFIN, May 13",,,,C. GRIFFIN,50s.,8vo.,"35. 6d. 6s. • • • • • • • • net.... Red wood (Sir Boverton)-Petroleum. 3rd edit., rev. throughout and largely added to. 3 vols. 8vo. 9 X6, pp. 400, 422, 388, 50s. net C. GRIFFIN, May 13",,,,May 13,1913,net
7856,"Rex, Thompson (L.) 2s. 60... Rey (Guido)-The Matterhorn. Cheaper edit. 4to., Ios. 6d. net ... UNWIN, Oct. 13","Rex, Thompson",L.,,UNWIN,6d.,4to.,"Rex, Thompson (L.) 25. 60... Rey (Guido)-The Matterhorn. Cheaper edit. 4to., Ios. 6d. net ... UNWIN, Oct. 13","L. Rex, Thompson","['Rex, Thompson (L.)']",,Oct. 13,1913,net
7960,"Ritchie (J.) see Pembrey (M. S.) and Ritchie. Ritchie (James) see Muir (R.) and Ritchie, Ritchie (John)-500 gospel illustrations, incideuts, and testimonies. 8vo. 1s. 6d. (Kilmarnock) J. RITCHIE, Jan, 13",Ritchie,J.,,J. RITCHIE,,,"Ritchie (J.) see Pembrey (M. S.) and Ritchie. Ritchie (James) see Muir (R.) and Ritchie, Ritchie (John)-500 gospel illustrations, incideuts, and testimonies. 8vo. Is. 6d. (Kilmarnock) J. RITCHIE, Jan, 13",J. Ritchie,"['Ritchie (J.)', '(Kilmarnock)']",,"Jan, 13",1913,
8034,"Robinson (T. R.) see Walker-Tisdale (c. w.) and Robinson Robinson (w.)-The English flower garden and home grounds. 12th edit. 8vo. 91 X54, pp. 1,002, 15s. net .MURRAY, Nov. 13",Robinson,T. R.,,MURRAY,15s.,8vo.,"Robinson (T. R.) see Walker-Tisdale (c. w.) and Robinson Robinson (w.)-The English flower garden and home grounds. 12th edit. 8vo. 91 X54, pp. 1,002, 155. net .MURRAY, Nov. 13",T. R. Robinson,['Robinson (T. R.)'],,Nov. 13,1913,net
8207,"Sainsbury (E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro. and notes by William Foster. 8vo., pp. 436, 12s. 6d. net (Clarendon Press) MILFORD, Nov. 13",Sainsbury,"E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro.",,MILFORD,,,"Sainsbury (E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro. and notes by William Foster. 8vo., pp. 436, 125. 6d. net (Clarendon Press) MILFORD, Nov. 13","E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro. Sainsbury","['Sainsbury (E. B. A Calendar of the court minutes, &c., of the East India Company, 1650- 1654. Intro.)', 'Sainsbury (notes by William Foster. 8vo., pp. 436, 12s. 6d. net (Clarendon Press)']",,Nov. 13,1913,
8280,"Savings Banks (Trustee)-21st annual report, 1912 2d... ... WYMAN, Jan, 13",Savings Banks,Trustee,,WYMAN,2d.,,"Savings Banks (Trustee)-21st annual report, 1912 2d... ... WYMAN, Jan, 13",Trustee Savings Banks,['Savings Banks (Trustee)'],,"Jan, 13",1913,
8299,"Schmidt (H.) see Harloff (W. H. T.) and Schmidt, Schmucker (S. C.)-The Meaning of evolution. Cr. 8vo., 6s. 6d. net......MACMILLAN, Oct. 13",Schmidt,H.,,MACMILLAN,6s. 6d.,8vo.,"Schmidt (H.) see Harloff (W. H. T.) and Schmidt, Schmucker (S. C.)-The Meaning of evolution. Cr. 8vo., 6s. 6d. net......MACMILLAN, Oct. 13",H. Schmidt,['Schmidt (H.)'],,Oct. 13,1913,net
8315,"Schulze (Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German).. .SIEGLE, H., Oct. 13",Schulze,"Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German",,"SIEGLE, H.",,,"Schulze (Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German).. .SIEGLE, H., Oct. 13","Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German Schulze","['Schulze (Ernst. K. F. -Bezauberte Rose, 16mo. 31 X2}, Ithr. is. net (Langham booklets in German)']",,Oct. 13,1913,
8455,"Shakespeare (William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare) MACMILLAN, May 13",Shakespeare,William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare,,MACMILLAN,,,"Shakespeare (William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. Is. net (Tudor Shakespeare) MACMILLAN, May 13",William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare Shakespeare,['Shakespeare (William The Tragedy of Titus Andronicus. Edit. by E. E. Stoll. 16mo. 1s. net (Tudor Shakespeare)'],,May 13,1913,
8461,"Shakespeare birthday book (A). 16mo. 43X2, s. net ; Ithr. 2s. 6d. net. (Langham birthday books, 5) SIEGLE, H., Nov. 13",Shakespeare birthday book,A,,"SIEGLE, H.",,,"Shakespeare birthday book (A). 16mo. 43X2, IS. net ; Ithr. 2s. 6d. net. (Langham birthday books, 5) SIEGLE, H., Nov. 13",A Shakespeare birthday book,['Shakespeare birthday book (A)'],,Nov. 13,1913,
8482,"She, Haggard (Sir H. R.) 7d. net. She-wolf, Formont (M.) 6s..... Sheane (A. W.) ed.-Jeremiah, together with the Lamentations in the Revised Version, with intro. and notes. 12mo., pp. 436, 3s. net (Cambridge Bible for schools and colleges) CAMB. UNIV. PRESS, May 13","She, Haggard",Sir H. R.,,CAMB. UNIV. PRESS,3s.,12mo.,"She, Haggard (Sir H. R.) 7d. net. She-wolf, Formont (M.) 6s..... Sheane (A. W.) ed.-Jeremiah, together with the Lamentations in the Revised Version, with intro. and notes. 12mo., pp. 436, 3s. net (Cambridge Bible for schools and colleges) CAMB. UNIV. PRESS, May 13","Sir H. R. She, Haggard","['She, Haggard (Sir H. R.)']",,May 13,1913,net
8537,"APPLETON, Mar. 13",,,,APPLETON,,,"APPLETON, Mar. 13",,,,Mar. 13,1913,
8597,"Slide-rule notes, Dunlop (H. C.) and Jackson (C. S.) 28. 6d. net... Sloan (J. D.)-Sloan-Duployan phonography : dictionary of selected words. Cr. 8vo., swd. is. SIMPKIN, Oct. 13","Slide-rule notes, Dunlop",H. C.,,SIMPKIN,,8vo.,"Slide-rule notes, Dunlop (H. C.) and Jackson (C. S.) 28. 6d. net... Sloan (J. D.)-Sloan-Duployan phonography : dictionary of selected words. Cr. 8vo., swd. is. SIMPKIN, Oct. 13","H. C. Slide-rule notes, Dunlop","['Slide-rule notes, Dunlop (H. C.)', 'Jackson (C. S.)']",,Oct. 13,1913,
8608,"Smile-a-while, Neilson (H. B.) and Davis (A.) 28. 6d. net... Smith (A. L.)-Church and State in the middle ages. 8vo. 9 X55, pp. 254, 7s. 6d. net. (The Ford Lectures, 1905) (Clarendon Press) MILFORD, July 13","Smile-a-while, Neilson",H. B.,,MILFORD,,8vo.,"Smile-a-while, Neilson (H. B.) and Davis (A.) 28. 6d. net... Smith (A. L.)-Church and State in the middle ages. 8vo. 9 X55, pp. 254, 7s. 6d. net. (The Ford Lectures, 1905) (Clarendon Press) MILFORD, July 13","H. B. Smile-a-while, Neilson","['Smile-a-while, Neilson (H. B.)', 'Davis (A.)']",,July 13,1913,
8610,"Smith (Arthur Hopewell-) see Hopewell-Smith. Smith (B. T. D.) see Foakes-Jackson (F. J.) and Smith, Smith (C. A. M.) and Warren (A. G.)-The New steam tables, together with their derivation and application. 8vo. 83 x5, pp. 114, 4s. net CONSTABLE, Jan. 13",Smith,Arthur Hopewell-,,CONSTABLE,4s.,,"Smith (Arthur Hopewell-) see Hopewell-Smith. Smith (B. T. D.) see Foakes-Jackson (F. J.) and Smith, Smith (C. A. M.) and Warren (A. G.)-The New steam tables, together with their derivation and application. 8vo. 83 x5, pp. 114, 4s. net CONSTABLE, Jan. 13",Arthur Hopewell- Smith,['Smith (Arthur Hopewell-)'],,Jan. 13,1913,net
8675,"Solitude, Gale (N.) 2s, net. Sollas (I. B. J.)-On Onychaster : a carboniferous brittle-star. 4to., pp. 12, is. net (Phil. trans., Royal Socicty). . DULAU, May 13","Solitude, Gale",N.,,DULAU,,4to.,"Solitude, Gale (N.) 2s, net. Sollas (I. B. J.)-On Onychaster : a carboniferous brittle-star. 4to., pp. 12, is. net (Phil. trans., Royal Socicty). . DULAU, May 13","N. Solitude, Gale","['Solitude, Gale (N.)']",,May 13,1913,
8740,"Spiritism, Of, Harris (Hon. J. W.) 2s. 6d. net Spiritism unveiled, Lanslots (D. I.) 2s. 6d. net Sports man's and tourist's guide to the rivers, lochs, moors and deer forests of Scotland, May, 1913. Cr. 8vo., swd. is. SIMPKIN, May 13","Spiritism, Of, Harris",Hon. J. W.,,SIMPKIN,,8vo.,"Spiritism, Of, Harris (Hon. J. W.) 25. 6d. net Spiritism unveiled, Lanslots (D. I.) 25. 6d. net Sports man's and tourist's guide to the rivers, lochs, moors and deer forests of Scotland, May, 1913. Cr. 8vo., swd. is. SIMPKIN, May 13","Hon. J. W. Spiritism, Of, Harris","['Spiritism, Of, Harris (Hon. J. W.)']",,May 13,1913,
8796,"4s. net State papers (Calendar of) : Milan, 1385 to 1618, 15s. 7d. (post free)...... ...... WYMAN, Mar. 13",,,,WYMAN,15s. 7d.,,"4s. net State papers (Calendar of) : Milan, 1385 to 1618, 155. 7d. (post free)...... ...... WYMAN, Mar. 13",,,,Mar. 13,1913,
8911,"12mo. 3s. net Stone (Darwell)—Divorce and re-marriage : an address on the Majority and Minority Reports of the Royal Commission on Divorce and Matrimonial Causes. 8vo., swd. is. net (Pusey House occasional papers, No. 7) LONGMANS, Jan. 13",,,,LONGMANS,,8vo.,"I 2mo. 3s. net Stone (Darwell)—Divorce and re-marriage : an address on the Majority and Minority Reports of the Royal Commission on Divorce and Matrimonial Causes. 8vo., swd. is. net (Pusey House occasional papers, No. 7) LONGMANS, Jan. 13",,,,Jan. 13,1913,
8940,"2s. od. Stories from the book of books. 4to., 3s. 6d. net J. F. SHAW, Nov. 13",,,,J. F. SHAW,3s. 6d.,4to.,"25. od. Stories from the book of books. 4to., 35. 6d. net J. F. SHAW, Nov. 13",,,,Nov. 13,1913,net
8944,"38. 60. . . . . Stratford-upon-Avon Festival-Handbook. With articles by various writers. Cr. 8vo., pp. 132, swd., s. net.. .G. ALLEN, Apr. 13",,,,G. ALLEN,,8vo.,"38. 60. . . . . Stratford-upon-Avon Festival-Handbook. With articles by various writers. Cr. 8vo., pp. 132, swd., IS. net.. .G. ALLEN, Apr. 13",,,,Apr. 13,1913,
8959,"Strang (Herbert)-Swift and sure. (Re-issue.) Cr. 8vo., pp. 242, is. net (Boys' new library) FROWDE, July 13",,,,FROWDE,,8vo.,"Strang (Herbert)-Swift and sure. (Re-issue.) Cr. 8vo., pp. 242, is. net (Boys' new library) FROWDE, July 13",,"['Strang (Herbert)-Swift', 'sure. (Re-issue.)']",,July 13,1913,
9031,"6d.. .WYMAN, Aug. 13",,,,WYMAN,6d.,,"6d.. .WYMAN, Aug. 13",,,,Aug. 13,1913,
9032,"Surgery, Abdominal, Mäylard (A. E.) 8s. 6d. net Surgery, Aids to, Cunning (J.) 49., 39. 6d. net Surgery, British Journal of. Vol. 1, No. 1, July, 1913. Illus. 4to. 7s. 6d. net (Bristol) J. WRIGHT, July 13","Surgery, Abdominal, Mäylard",A. E.,,J. WRIGHT,7s. 6d.,4to.,"Surgery, Abdominal, Mäylard (A. E.) 8s. 6d. net Surgery, Aids to, Cunning (J.) 49., 39. 6d. net Surgery, British Journal of. Vol. 1, No. 1, July, 1913. Illus. 4to. 75. 6d. net (Bristol) J. WRIGHT, July 13","A. E. Surgery, Abdominal, Mäylard","['Surgery, Abdominal, Mäylard (A. E.)']",,July 13,1913,net
9073,"8 wedish Chamber of Commerce in London (The) --- Year book, 1912. 8vo. 8* X51, pp. 212 HARRISON, June 13",,,,HARRISON,,8vo.,"8 wedish Chamber of Commerce in London (The) --- Year book, 1912. 8vo. 8* X51, pp. 212 HARRISON, June 13",,,,June 13,1913,
9144,"WYMAN, Mar. 13",,,,WYMAN,,,"WYMAN, Mar. 13",,,,Mar. 13,1913,
9149,"Taylor (G. W.) see Broster (D. K.) and Taylor. Taylor (H. L./The Story of Moses. Illus. by H. J. A. Miles and J. A. Symington. 8vo. 81 x6, pp. 96, bds. is. net (Great men of the Bible) .GARDNER, D., Oct. 13",Taylor,G. W.,,"GARDNER, D.",,,"Taylor (G. W.) see Broster (D. K.) and Taylor. Taylor (H. L./The Story of Moses. Illus. by H. J. A. Miles and J. A. Symington. 8vo. 81 x6, pp. 96, bds. is. net (Great men of the Bible) .GARDNER, D., Oct. 13",G. W. Taylor,"['Taylor (G. W.)', 'net (Great men of the Bible)']",,Oct. 13,1913,
9168,"Tennyson (Alfred, Lord). Illus. by Norman Ault. 16mo., pp. 144, 1s. 6d. net; bds. is. net. (The Children's poets) ..GARDNER, D., Nov. 13",Tennyson,"Alfred, Lord",,"GARDNER, D.",,16mo.,"Tennyson (Alfred, Lord). Illus. by Norman Ault. 16mo., pp. 144, Is. 6d. net; bds. is. net. (The Children's poets) ..GARDNER, D., Nov. 13","Alfred, Lord Tennyson","['Tennyson (Alfred, Lord)']",,Nov. 13,1913,
9252,"Thorndike (E. L.) see Strayer (G. D.) and Thorn- dike, Thorne (C. E.)-Farm manures. Cr. 8vo., 7s. 6d. net... . ROUTLEDGE, May 13",Thorndike,E. L.,,ROUTLEDGE,7s. 6d.,8vo.,"Thorndike (E. L.) see Strayer (G. D.) and Thorn- dike, Thorne (C. E.)-Farm manures. Cr. 8vo., 75. 6d. net... . ROUTLEDGE, May 13",E. L. Thorndike,['Thorndike (E. L.)'],,May 13,1913,net
9260,"Thoroughbred mongrel, Townsend (S.) 2s. 6d. net Thorp (Theodore)-Rob Roy: the story of a stag. 4to. 81 x6, pp. 144, 6s. net HODDER & S, Sep. 13","Thoroughbred mongrel, Townsend",S.,,HODDER & S,6s.,4to.,"Thoroughbred mongrel, Townsend (S.) 25. 6d. net Thorp (Theodore)-Rob Roy: the story of a stag. 4to. 81 x6, pp. 144, 6s. net HODDER & S, Sep. 13","S. Thoroughbred mongrel, Townsend","['Thoroughbred mongrel, Townsend (S.)']",,Sep. 13,1913,net
9411,"Truelove (H. E.) see Chaytor (H. J.) and Truelove Trumbull (Charles G.)- Messages for the morning watch : devotional studies in Genesis. Cr. 8vo. 74X41, pp. 192, 2s. 6d. net .. REVELL, Mar. 13",Truelove,H. E.,,REVELL,2s. 6d.,8vo.,"Truelove (H. E.) see Chaytor (H. J.) and Truelove Trumbull (Charles G.)- Messages for the morning watch : devotional studies in Genesis. Cr. 8vo. 74X41, pp. 192, 25. 6d. net .. REVELL, Mar. 13",H. E. Truelove,['Truelove (H. E.)'],,Mar. 13,1913,net
9547,"Vampire, Hodder (R.) 6s. Van boys and warehouse boys—Hours and conditions of employment of, 3d.; Minutes of evidence, is. rod..... WYMAN, July 13","Vampire, Hodder",R.,,WYMAN,,,"Vampire, Hodder (R.) 6s. Van boys and warehouse boys—Hours and conditions of employment of, 3d.; Minutes of evidence, is. rod..... WYMAN, July 13","R. Vampire, Hodder","['Vampire, Hodder (R.)']",,July 13,1913,
9569,"455, net Van Vorst (Marie)—The Broken bell. Cr. 8vo. 7i X5, pp. 286, 6s. .......CONSTABLE, May 13",,,,CONSTABLE,6s.,8vo.,"455, net Van Vorst (Marie)—The Broken bell. Cr. 8vo. 7i X5, pp. 286, 6s. .......CONSTABLE, May 13",,,,May 13,1913,
9614,"Victims, Willoughby (G) 6s..... Victor and Victorine, Frazer (Mme. J. G.) is. Victoria, Queen, Married life of, Jerrold (C.) 15s. net Victoria and Albert Museum-Drawings of old London. Illus. catalogue, 6d. MUSEUM, Aug 13","Victims, Willoughby",G,,MUSEUM,6d.,,"Victims, Willoughby (G) 6s..... Victor and Victorine, Frazer (Mme. J. G.) is. Victoria, Queen, Married life of, Jerrold (C.) 155. net Victoria and Albert Museum-Drawings of old London. Illus. catalogue, 6d. MUSEUM, Aug 13","G Victims, Willoughby","['Victims, Willoughby (G)']",,Aug 13,1913,
9760,"Washington, George, Wilson (W.) 7s. 6d. net Wason (Robert Alexander)-Friar Tuck. Cr. 8vo. 73 x5, pp. 462, 6s......... RICHARDS, Feb. 13","Washington, George, Wilson",W.,,RICHARDS,6s.,8vo.,"Washington, George, Wilson (W.) 75. 6d. net Wason (Robert Alexander)-Friar Tuck. Cr. 8vo. 73 x5, pp. 462, 6s......... RICHARDS, Feb. 13","W. Washington, George, Wilson","['Washington, George, Wilson (W.)']",,Feb. 13,1913,
9814,"Weather, Forecasting, Shaw (W. N.) 12s. 6d. net Weather lore, Medley of, Wright (M. E. S.) 2s. 6d. net Weather report-Appendix I, 1912, 4}d.; Appendix 2, 1912, is. ofd. (post free) WYMAN, Mar, 13","Weather, Forecasting, Shaw",W. N.,,WYMAN,,,"Weather, Forecasting, Shaw (W. N.) 125. 6d. net Weather lore, Medley of, Wright (M. E. S.) 25. 6d. net Weather report-Appendix I, 1912, 4}d.; Appendix 2, 1912, is. ofd. (post free) WYMAN, Mar, 13","W. N. Weather, Forecasting, Shaw","['Weather, Forecasting, Shaw (W. N.)']",,"Mar, 13",1913,
9842,"Webster (Valcolm R.) see Cescinsky (H.) and Webster, Webster (R. W.)-Diagnostic methods, chemical, bacteriological and microscopical. 3rd edit., rev. and enlarged. 8vo., 18s. net H. KIMPTON, Nov. 13",Webster,Valcolm R.,,H. KIMPTON,18s.,8vo.,"Webster (Valcolm R.) see Cescinsky (H.) and Webster, Webster (R. W.)-Diagnostic methods, chemical, bacteriological and microscopical. 3rd edit., rev. and enlarged. 8vo., 18s. net H. KIMPTON, Nov. 13",Valcolm R. Webster,['Webster (Valcolm R.)'],,Nov. 13,1913,net
9899,"5s. net verses. Westcott (E. N.)-The Teller. 12mo., pp. 126, s. net ...PEARSON, Apr. 13",,,,PEARSON,,12mo.,"55. net verses. Westcott (E. N.)-The Teller. 12mo., pp. 126, IS. net ...PEARSON, Apr. 13",,,,Apr. 13,1913,
9913,"Wharton (A. P.)-13 Simon Street: a play in one act. Cr. 8vo., swd., 6d. net S. FRENCH, Aug. 13",Wharton,A. P.,,S. FRENCH,6d.,8vo.,"Wharton (A. P.)-13 Simon Street: a play in one act. Cr. 8vo., swd., 6d. net S. FRENCH, Aug. 13",A. P. Wharton,['Wharton (A. P.)'],,Aug. 13,1913,net
9918,"8vo., 6s. net. .HODDER & S., Nov. 13",,,,HODDER & S.,6s.,,"8vo., 6s. net. .HODDER & S., Nov. 13",,,,Nov. 13,1913,net
10036,"SIEGLE, H., Aug. 13",,,,"SIEGLE, H.",,,"SIEGLE, H., Aug. 13",,,,Aug. 13,1913,
10096,"58. net an Sve? Williams (J. E. Hodder) ed. - The New precept upon precept. Ryl. 16mo. 61 x 41, pp. 236, s. 6d. net ..FROWDE, Oct. 13",,,,FROWDE,6d.,16mo.,"58. net an Sve? Williams (J. E. Hodder) ed. - The New precept upon precept. Ryl. 16mo. 61 x 41, pp. 236, IS. 6d. net ..FROWDE, Oct. 13",,,,Oct. 13,1913,net
10137,"Wilsam, Nethersole (S. C.) 6s..... Wilshere (A. M.)—The outlines of procedure in an action in the King's Bench. 2nd edit. 8vo. 7s. 6d...... ..SWEET & M., Mar. 13","Wilsam, Nethersole",S. C.,,SWEET & M.,7s. 6d.,8vo.,"Wilsam, Nethersole (S. C.) 65..... Wilshere (A. M.)—The outlines of procedure in an action in the King's Bench. 2nd edit. 8vo. 75. 6d...... ..SWEET & M., Mar. 13","S. C. Wilsam, Nethersole","['Wilsam, Nethersole (S. C.)']",,Mar. 13,1913,
10141,"3s. 6d. ........ s, Wilson (Daniel)—The Divine authority and perpetual obligation of the Lord's day. Cr. 8vo. 71 x 44, pp. 220, 1s. net C. J. THYNNE, July 13",,,,C. J. THYNNE,1s.,8vo.,"3s. 6d. ........ IS, Wilson (Daniel)—The Divine authority and perpetual obligation of the Lord's day. Cr. 8vo. 71 x 44, pp. 220, Is. net C. J. THYNNE, July 13",,,,July 13,1913,net
10168,"Wimberly (C. F.)-1s the Devil a myth? Cr. 8vo. 2s. od. net ...... REVELL, Sep. 13",Wimberly,C. F.,,REVELL,,8vo.,"Wimberly (C. F.)-Is the Devil a myth? Cr. 8vo. 25. od. net ...... REVELL, Sep. 13",C. F. Wimberly,['Wimberly (C. F.)'],,Sep. 13,1913,
10211,"Wondrous Passion, Drake (F. W.) 2s. 6d. net Jan. I Wonne (A.)- Jack Dane: a romance. Cr. 8vo. 6s. DRANE, Jan. 13","Wondrous Passion, Drake",F. W.,,DRANE,6s.,8vo.,"Wondrous Passion, Drake (F. W.) 25. 6d. net Jan. I Wonne (A.)- Jack Dane: a romance. Cr. 8vo. 6s. DRANE, Jan. 13","F. W. Wondrous Passion, Drake","['Wondrous Passion, Drake (F. W.)']",,Jan. 13,1913,
10271,"Words worth (William). Illus. by M. C. Tarrant and N. Buchanan. 16o., pp. 142, is. 6d. net ; bds. is, net. (The Children's poets) GARDNER, D., Nov. 13",Words worth,William,,"GARDNER, D.",,,"Words worth (William). Illus. by M. C. Tarrant and N. Buchanan. 16o., pp. 142, is. 6d. net ; bds. is, net. (The Children's poets) GARDNER, D., Nov. 13",William Words worth,['Words worth (William)'],,Nov. 13,1913,
10275,"Workmen's compensation, Willis (W. A.). 5s. net Work men's Compensation Act, 1906-Statistics 1912, 6d. WYMAN, Sep. 13","Workmen's compensation, Willis",W. A.,,WYMAN,6d.,,"Workmen's compensation, Willis (W. A.). 55. net Work men's Compensation Act, 1906-Statistics 1912, 6d. WYMAN, Sep. 13","W. A. Workmen's compensation, Willis","[""Workmen's compensation, Willis (W. A.)""]",,Sep. 13,1913,
10379," ELECTRICIAN, July 13",,,,ELECTRICIAN,,," ELECTRICIAN, July 13",,,,July 13,1913,
10381,"2s. 6d. net...... .J. BROWN, Jan. 13",,,,J. BROWN,2s. 6d.,,"25. 6d. net...... .J. BROWN, Jan. 13",,,,Jan. 13,1913,net
10385,"(Clarendon Press) MILFORD, Oct. 13",,,,MILFORD,,,"(Clarendon Press) MILFORD, Oct. 13",,,,Oct. 13,1913,
10386,"MACMILLAN, Sep. 13",,,,MACMILLAN,,,"MACMILLAN, Sep. 13",,,,Sep. 13,1913,
10389,"Young lady, Newte (H. W. C.) 6s..., Zinsser (F.)-Diseases of the mouth. 4to., 30s. net Young Lovell, Hueffer (F. M.) 6s. REBMAX, Mar. 13","Young lady, Newte",H. W. C.,,REBMAX,6s.,4to.,"Young lady, Newte (H. W. C.) 6s..., Zinsser (F.)-Diseases of the mouth. 4to., 30s. net Young Lovell, Hueffer (F. M.) 6s. REBMAX, Mar. 13","H. W. C. Young lady, Newte","['Young lady, Newte (H. W. C.)']",,Mar. 13,1913,
10390,"4to. 5s.... H. MARSHALL, Dec. 13",,,,H. MARSHALL,5s.,,"4to. 5s.... H. MARSHALL, Dec. 13",,,,Dec. 13,1913,
10394,"S. PAUL, Dec. 13",,,,S. PAUL,,,"S. PAUL, Dec. 13",,,,Dec. 13,1913,
10395,"78 X 5, pp. 288, 6s. ....LONG, Jan. 13",,,,LONG,6s.,,"78 X 5, pp. 288, 6s. ....LONG, Jan. 13",,,,Jan. 13,1913,
10396,"27 coloured plates. 8vo., bds. 8s. 6d. net S.P.C.K., Dec. 13",,,,S.P.C.K.,8s. 6d.,8vo.,"27 coloured plates. 8vo., bds. 8s. 6d. net S.P.C.K., Dec. 13",,,,Dec. 13,1913,net
