,entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
4516,"Moon-face, &c., London (Jack) 6s. Moons and Winds of Araby, White (Roma) 5s. Moor (Cresacre G.), Hewlett (R. Tanner)-Applied Bacteriology. Elementary Handbook for use of Students of Hygiene, &c. Brd edit. 8vo. 8 x 51, pp. 486 and plates, 12s. 6d. nt. BAILLIÈRE, Aug.06","Moon-face, &c., London",Jack,,BAILLIÈRE,,8vo.,"Moon-face, &c., London (Jack) 6s. Moons and Winds of Araby, White (Roma) 5s. Moor (Cresacre G.), Hewlett (R. Tanner)-Applied Bacteriology. Elementary Handbook for use of Students of Hygiene, &c. Brd edit. 8vo. 8 x 51, pp. 486 and plates, 12s. 6d. nt. BAILLIÈRE, Aug.06","Jack Moon-face, &c., London","['Moon-face, &c., London (Jack)']",,Aug.06,1906,
4517,"Cr. 8vo. 3s. 6d. Moore (Dorothea)-Brown. Story of Waterloo Year. Cr. 8vo. 7 × 43, pp. 222, 1s. 6d. NISBET, Dec. 06",,,,NISBET,1s. 6d.,8vo.,"Cr. 8vo. 3s. 6d. Moore (Dorothea)-Brown. Story of Waterloo Year. Cr. 8vo. 7 × 43, pp. 222, 1s. 6d. NISBET, Dec. 06",,,,Dec. 06,1906,
4748,"Cr. 8vo. 73 × 43, .HARPER, Sep. 06",,,,HARPER,,8vo.,"Cr. 8vo. 73 × 43, .HARPER, Sep. 06",,,,Sep. 06,1906,
4761,"No. 7.-Twenty-five Years in 17 Prisons. Life Story of an Ex-Convict. 8vo. swd. 6d. HUTCHINSON, June 06",,,,HUTCHINSON,6d.,8vo.,"No. 7.-Twenty-five Years in 17 Prisons. Life Story of an Ex-Convict. 8vo. swd. 6d. HUTCHINSON, June 06",,,,June 06,1906,
4841,"Oswald (Felix)-Treatise on Geology of Armenia, (Beeston, Notts) AUTHOR, Nov. 06",Oswald,Felix,,AUTHOR,,,"Oswald (Felix)-Treatise on Geology of Armenia, (Beeston, Notts) AUTHOR, Nov. 06",Felix Oswald,['Oswald (Felix)'],,Nov. 06,1906,
4886,"Parasitic Hymenoptera, Cameron (P.) 7s. 6d. net Parcel Post, Foreign, Colonial, Rules &c. 1d. DENT, Apr. 06","Parasitic Hymenoptera, Cameron",P.,,DENT,1d.,,"Parasitic Hymenoptera, Cameron (P.) 7s. 6d. net Parcel Post, Foreign, Colonial, Rules &c. 1d. DENT, Apr. 06","P. Parasitic Hymenoptera, Cameron","['Parasitic Hymenoptera, Cameron (P.)']",,Apr. 06,1906,
4938,"Cr. 8vo. 7x5, pp. ..........LANE, Sep. 06",,,,LANE,,8vo.,"Cr. 8vo. 7x5, pp. ..........LANE, Sep. 06",,,,Sep. 06,1906,
5111,"Police Reports (Counties and Boroughs). 2s. WYMAN, May 06",Police Reports,Counties,,WYMAN,2s.,,"Police Reports (Counties and Boroughs). 2s. WYMAN, May 06",Counties Police Reports,"['Police Reports (Counties)', 'Police Reports (Boroughs)']",,May 06,1906,
5139,"Post Office: Examination Papers for Clerkship in G.P.O. .WYMAN, Feb. 06",,,,G.P.O. .WYMAN,,,"Post Office: Examination Papers for Clerkship in G.P.O. .WYMAN, Feb. 06",,,,Feb. 06,1906,
5143,"Post Office: Report of P.M.G. WYMAN, Aug. 06",,,,P.M.G. WYMAN,,,"Post Office: Report of P.M.G. WYMAN, Aug. 06",,,,Aug. 06,1906,
5144,"Porfirio Diaz, Tweedie (Mrs. A.) 218. net Port Arthur, Bartlett (Ellis Ashmead-) d. WYMAN, July 06","Porfirio Diaz, Tweedie",Mrs. A.,,WYMAN,,,"Porfirio Diaz, Tweedie (Mrs. A.) 218. net Port Arthur, Bartlett (Ellis Ashmead-) d. WYMAN, July 06","Mrs. A. Porfirio Diaz, Tweedie","['Porfirio Diaz, Tweedie (Mrs. A.)']",,July 06,1906,
5173,"Cr. 8vo. ea. 5s. 6d. or ..H. K. LEWIS, 05, 6 ........... Practical Series (Med.) 12s. &c. Practical Teacher's Art Monthly (The), Vol. 8. 4to. 4s. 6d. ...NELSON, Jan. 06",,,,NELSON,4s. 6d.,8vo.,"Cr. 8vo. ea. 5s. 6d. or ..H. K. LEWIS, 05, 6 ........... Practical Series (Med.) 12s. &c. Practical Teacher's Art Monthly (The), Vol. 8. 4to. 4s. 6d. ...NELSON, Jan. 06",,,,Jan. 06,1906,
5215,"Wales, Statistics, WYMAN, Nov. 06",,,,WYMAN,,,"Wales, Statistics, WYMAN, Nov. 06",,,,Nov. 06,1906,
5216,"Public Elementary Schools (Scholarships &c.). 10d............. ..WYMAN, May 06",Public Elementary Schools,Scholarships &c.,,WYMAN,10d.,,"Public Elementary Schools (Scholarships &c.). 10d............. ..WYMAN, May 06",Scholarships &c. Public Elementary Schools,['Public Elementary Schools (Scholarships &c.)'],,May 06,1906,
5243,"Quaintance (A. L.), Bruce (C. T.)-Cotton Coll- worm (Bulletin, U.S. Department of Agriculture). 2 maps, 25 illus. 8vo. 9 x 6, pp. 155, swd. 3s. net WESLEY, Feb. 06",,,,WESLEY,3s.,8vo.,"Quaintance (A. L.), Bruce (C. T.)-Cotton Coll- worm (Bulletin, U.S. Department of Agriculture). 2 maps, 25 illus. 8vo. 9 x 6, pp. 155, swd. 3s. net WESLEY, Feb. 06",,"['Quaintance (A. L.), Bruce (C. T.)-Cotton Coll- worm (Bulletin, U.S. Department of Agriculture)']",,Feb. 06,1906,net
5244,"Quarries Act (Special Rules). 1d. WYMAN, Mar. 06",Quarries Act,Special Rules,,WYMAN,1d.,,"Quarries Act (Special Rules). 1d. WYMAN, Mar. 06",Special Rules Quarries Act,['Quarries Act (Special Rules)'],,Mar. 06,1906,
5273,"Rahab, Burton (Richard) 5s. Railway Accidents Returns, October-December, 190s. 4 d. ........................... WYMAN, Apr. 06","Rahab, Burton",Richard,,WYMAN,,,"Rahab, Burton (Richard) 5s. Railway Accidents Returns, October-December, 1905. 4 d. ........................... WYMAN, Apr. 06","Richard Rahab, Burton","['Rahab, Burton (Richard)']",,Apr. 06,1906,
5397,"Revenue and Expenditure (England, Scotland, and Ireland). 24d......... WYMAN, Aug. 06",,,,WYMAN,24d.,,"Revenue and Expenditure (England, Scotland, and Ireland). 24d......... WYMAN, Aug. 06",,"['Revenue', 'Expenditure (England, Scotland,)', 'Revenue', 'Expenditure (Ireland)']",,Aug. 06,1906,
5400,"Reynolds (H.)-Tale of Narcissus (in orig. orthog.) 7 x 44, pp. 32, swd. (sets of 6 only) 5d. (Orinda Booklets)...(Hull) J. R. TUTIN, Mar. 06",,,,J. R. TUTIN,,,"Reynolds (H.)-Tale of Narcissus (in orig. orthog.) 7 x 44, pp. 32, swd. (sets of 6 only) 5d. (Orinda Booklets)...(Hull) J. R. TUTIN, Mar. 06",,['Reynolds (H.)-Tale of Narcissus (in orig. orthog.)'],,Mar. 06,1906,
5405,"Chaplain's DUCKWORTH, Oct. 06",,,,DUCKWORTH,,,"Chaplain's DUCKWORTH, Oct. 06",,,,Oct. 06,1906,
5441,"Cr. 8vo. pp. 318, 1s. net R. E. KING, Nov. 06",,,,R. E. KING,1s.,8vo.,"Cr. 8vo. pp. 318, 1s. net R. E. KING, Nov. 06",,,,Nov. 06,1906,net
5442,"Cr. 8vo. pp. 384, 1s. Rita-Countess Daphne. Rita-Darby and Joan. R. E. KING, May 06",,,,R. E. KING,,8vo.,"Cr. 8vo. pp. 384, 1s. Rita-Countess Daphne. Rita-Darby and Joan. R. E. KING, May 06",,,,May 06,1906,
5677,"Salted Almonds, Anstey (F.) 6s. ...... Salter (J. H)-Guide to the River Thames from its Source to Putney. 11th edit., rev., enl. Cr. 8vo. pp. 216, swd. 1s................SIMPKIN, June 06","Salted Almonds, Anstey",F.,,SIMPKIN,1s.,8vo.,"Salted Almonds, Anstey (F.) 6s. ...... Salter (J. H)-Guide to the River Thames from its Source to Putney. 11th edit., rev., enl. Cr. 8vo. pp. 216, swd. 1s................SIMPKIN, June 06","F. Salted Almonds, Anstey","['Salted Almonds, Anstey (F.)']",,June 06,1906,
5761,"Schools (Scotland)-Continuation Classes (Re- ports and Statistics). 8d. ......WYMAN, June 06",,,,WYMAN,8d.,,"Schools (Scotland)-Continuation Classes (Re- ports and Statistics). 8d. ......WYMAN, June 06",,"['Schools (Scotland)-Continuation Classes (Re- ports)', '-Continuation Classes (Statistics)']",,June 06,1906,
5792,"Scotch Education-Teachers' Regulations (various Grades). 24d............ .WYMAN, June 06",Scotch Education-Teachers' Regulations,various Grades,,WYMAN,24d.,,"Scotch Education-Teachers' Regulations (various Grades). 24d............ .WYMAN, June 06",various Grades Scotch Education-Teachers' Regulations,"[""Scotch Education-Teachers' Regulations (various Grades)""]",,June 06,1906,
5860,"Cr. 8vo. 73 × 5, pp. 304, 5s. ......BAGSTER, Sep. 06",,,,BAGSTER,5s.,8vo.,"Cr. 8vo. 73 × 5, pp. 304, 5s. ......BAGSTER, Sep. 06",,,,Sep. 06,1906,
5862,"Seed Potatoes Supply (Ireland) Bill: Report of WYMAN, July 06",Seed Potatoes Supply,Ireland,,WYMAN,,,"Seed Potatoes Supply (Ireland) Bill: Report of WYMAN, July 06",Ireland Seed Potatoes Supply,['Seed Potatoes Supply (Ireland)'],,July 06,1906,
5867,"Sell (E.)-1slám: its Rise and Progress. 16mo. pp. 100, swd. 9d. net...............SIMPKIN, Mar. 06",Sell,E.,,SIMPKIN,9d.,16mo.,"Sell (E.)-Islám: its Rise and Progress. 16mo. pp. 100, swd. 9d. net...............SIMPKIN, Mar. 06",E. Sell,['Sell (E.)'],,Mar. 06,1906,net
5870,"Illus. 16mo. 6 × 4, pp. 128, 1s. 6d. net; bds. 1s. net (Children's Heroes) .........JACK, Oct. 06",,,,JACK,1s.,16mo.,"Illus. 16mo. 6 × 4, pp. 128, 1s. 6d. net; bds. 1s. net (Children's Heroes) .........JACK, Oct. 06",,,,Oct. 06,1906,net
5875,"Cr. 8vo. pp. 98, SIMPKIN, Jan. 06",,,,SIMPKIN,,8vo.,"Cr. 8vo. pp. 98, SIMPKIN, Jan. 06",,,,Jan. 06,1906,
5910,"Shakespeare-King John (Red Letter edit.). 12mo. 1s. net; lthr. 1s. 6d. net BLACKIE, June 06",Shakespeare-King John,Red Letter edit.,,BLACKIE,1s. 6d.,,"Shakespeare-King John (Red Letter edit.). 12mo. 1s. net; lthr. 1s. 6d. net BLACKIE, June 06",Red Letter edit. Shakespeare-King John,['Shakespeare-King John (Red Letter edit.)'],,June 06,1906,net
5999,"Siam-Order in Council (Foreign Jurisdiction). 4d. WYMAN, May 06",Siam-Order in Council,Foreign Jurisdiction,,WYMAN,4d.,,"Siam-Order in Council (Foreign Jurisdiction). 4d. WYMAN, May 06",Foreign Jurisdiction Siam-Order in Council,['Siam-Order in Council (Foreign Jurisdiction)'],,May 06,1906,
6010,"Sight Tests (Mercantile Marine). 8d. WYMAN, June 06",Sight Tests,Mercantile Marine,,WYMAN,8d.,,"Sight Tests (Mercantile Marine). 8d. WYMAN, June 06",Mercantile Marine Sight Tests,['Sight Tests (Mercantile Marine)'],,June 06,1906,
6012,"Signa Severa, K. (R. A.) 1s. net Signal Cards for Chart Room. No. 6, Sema- phore. No. 7, Semaphore by Hand Flags. 16 x 10. Ea. 1s. …………………………………..J. BROWN, Mar. 06","Signa Severa, K.",R. A.,,J. BROWN,,,"Signa Severa, K. (R. A.) 1s. net Signal Cards for Chart Room. No. 6, Sema- phore. No. 7, Semaphore by Hand Flags. 16 x 10. Ea. 1s. …………………………………..J. BROWN, Mar. 06","R. A. Signa Severa, K.","['Signa Severa, K. (R. A.)']",,Mar. 06,1906,
6034,"Cr. 8vo. 7 × 5, pp. 230, 3s. 6d. .........GREENING, May 06",,,,GREENING,3s. 6d.,8vo.,"Cr. 8vo. 7 × 5, pp. 230, 3s. 6d. .........GREENING, May 06",,,,May 06,1906,
6060,"Cr. 8vo. 74 × 5, pp. 214, 8s. 6d. C. H. KELLY, Sep. 06",,,,C. H. KELLY,8s. 6d.,8vo.,"Cr. 8vo. 74 × 5, pp. 214, 8s. 6d. C. H. KELLY, Sep. 06",,,,Sep. 06,1906,
6112,"Illus. Cr. 8vo. ...BLACK, Sep. 06",,,,BLACK,,8vo.,"Illus. Cr. 8vo. ...BLACK, Sep. 06",,,,Sep. 06,1906,
6296,"Cr. 8vo. 7×5, ....CHATTO, Oct. 06",,,,CHATTO,,8vo.,"Cr. 8vo. 7×5, ....CHATTO, Oct. 06",,,,Oct. 06,1906,
6320,"Sturt (H.)-1dola Theatri. Criticism of Oxford Thought and Thinkers from the Standpoint of Personal 1dealism. 8vo. 9 × 54, pp. 862, 10s. net MACMILLAN, Apr. 06",Sturt,H.,,MACMILLAN,10s.,8vo.,"Sturt (H.)-Idola Theatri. Criticism of Oxford Thought and Thinkers from the Standpoint of Personal Idealism. 8vo. 9 × 54, pp. 862, 10s. net MACMILLAN, Apr. 06",H. Sturt,['Sturt (H.)'],,Apr. 06,1906,net
6372,"Swinburne (A. C.), Woodberry (Geo. Edwd.) 18. 6d. net Swindells (T.)-Manchester Streets and Man- chester Men. 1st series. Cr. 8vo. 7 x 43, pp. 280, 8s. net ..J. E. CORNISH, Dec. 06",,,,J. E. CORNISH,8s.,8vo.,"Swinburne (A. C.), Woodberry (Geo. Edwd.) 18. 6d. net Swindells (T.)-Manchester Streets and Man- chester Men. 1st series. Cr. 8vo. 7 x 43, pp. 280, 8s. net ..J. E. CORNISH, Dec. 06",,"['Swinburne (A. C.), Woodberry (Geo. Edwd.)']",,Dec. 06,1906,net
6378,"Syed (Ameer Ali)-1slâm. 12mo. 7 x 44, pp. 88, 18. net (Religions Ancient and Modern) CONSTABLE, Nov. 06",Syed,Ameer Ali,,CONSTABLE,,12mo.,"Syed (Ameer Ali)-Islâm. 12mo. 7 x 44, pp. 88, 18. net (Religions Ancient and Modern) CONSTABLE, Nov. 06",Ameer Ali Syed,['Syed (Ameer Ali)'],,Nov. 06,1906,
6382,"Cr. 8vo. 7 x 41, pp. 320, 6s. Synge (S.)-A Few Hints on the Care of Children ....UNWIN, Jan. 06",,,,UNWIN,,8vo.,"Cr. 8vo. 7 x 41, pp. 320, 6s. Synge (S.)-A Few Hints on the Care of Children ....UNWIN, Jan. 06",,,,Jan. 06,1906,
6385,"Szyrma (W. S. Lach-)-1s the Method of the Higher Criticism Trustworthy? Reprinted from 'Church Bells.' 12mo. pp. 20, swd. 6d. SIMPKIN, May 06",Szyrma,W. S. Lach-,,SIMPKIN,6d.,12mo.,"Szyrma (W. S. Lach-)-Is the Method of the Higher Criticism Trustworthy? Reprinted from 'Church Bells.' 12mo. pp. 20, swd. 6d. SIMPKIN, May 06",W. S. Lach- Szyrma,['Szyrma (W. S. Lach-)'],,May 06,1906,
6438,"Tennyson (A., Lord)-Dramas. (Works, Pocket edit.) 12mo. 2s. net; Ithr. 8s. net -- MACMILLAN, June 06",,,,MACMILLAN,,,"Tennyson (A., Lord)-Dramas. (Works, Pocket edit.) 12mo. 2s. net; Ithr. 8s. net -- MACMILLAN, June 06",,"['Tennyson (A., Lord)-Dramas. (Works, Pocket edit.)']",,June 06,1906,
6441,"Tennyson (A., Lord) - 1dylls of the King. (Works, Pocket edit.) 12mo. 28. net; lthr. 8s. net .MACMILLAN, June 06",Tennyson,"A., Lord",,MACMILLAN,8s.,12mo.,"Tennyson (A., Lord) - Idylls of the King. (Works, Pocket edit.) 12mo. 28. net; lthr. 8s. net .MACMILLAN, June 06","A., Lord Tennyson","['Tennyson (A., Lord)']",,June 06,1906,net
6596,"Trade of Tainau (South Formosa). 1d. WYMAN, Sep. 06",Trade of Tainau,South Formosa,,WYMAN,1d.,,"Trade of Tainau (South Formosa). 1d. WYMAN, Sep. 06",South Formosa Trade of Tainau,['Trade of Tainau (South Formosa)'],,Sep. 06,1906,
6815,"Properties of Matter (Vol. 5 of Tutorial Physics). Cr. 8vo. pp. 260, 8s. 6d. (Univ. Tut. Series) ....CLIVE, Mar. 06",Properties of Matter,Vol. 5 of Tutorial Physics,,CLIVE,8s. 6d.,8vo.,"Properties of Matter (Vol. 5 of Tutorial Physics). Cr. 8vo. pp. 260, 8s. 6d. (Univ. Tut. Series) ....CLIVE, Mar. 06",Vol. 5 of Tutorial Physics Properties of Matter,['Properties of Matter (Vol. 5 of Tutorial Physics)'],,Mar. 06,1906,
6891,"Warden, Trollope (Anthony) 8s. net ....HARPER, May 06","Warden, Trollope",Anthony,,HARPER,8s.,,"Warden, Trollope (Anthony) 8s. net ....HARPER, May 06","Anthony Warden, Trollope","['Warden, Trollope (Anthony)']",,May 06,1906,net
6910,"Waters (W. G.)- Traveller's Joy (Compiled). 12mo. 6 × 4, pp. 386, 4s. net; lthr. 5s. net RICHARDS, May 06",,,,RICHARDS,5s.,,"Waters (W. G.)- Traveller's Joy (Compiled). 12mo. 6 × 4, pp. 386, 4s. net; lthr. 5s. net RICHARDS, May 06",,"[""Waters (W. G.)- Traveller's Joy (Compiled)""]",,May 06,1906,net
6931,"Cr. 8vo. 1s. 6d. STOCKWELL, Sep. 06",,,,STOCKWELL,1s. 6d.,8vo.,"Cr. 8vo. 1s. 6d. STOCKWELL, Sep. 06",,,,Sep. 06,1906,
6977,"Wells (H. G.)-1sland of Doctor Moreau. Ch. edit. Cr. 8vo. 74 × 5, pp. 282, 8s. 6d. HEINEMANN, Mar. 06",Wells,H. G.,,HEINEMANN,8s. 6d.,8vo.,"Wells (H. G.)-Island of Doctor Moreau. Ch. edit. Cr. 8vo. 74 × 5, pp. 282, 8s. 6d. HEINEMANN, Mar. 06",H. G. Wells,['Wells (H. G.)'],,Mar. 06,1906,
7143,"Windham (Lieut.)-300 Motor Wrinkles. Imp. 16mo. swd. 1s. net .....ILIFFE, Nov. 06",Windham,Lieut.,,ILIFFE,1s.,16mo.,"Windham (Lieut.)-300 Motor Wrinkles. Imp. 16mo. swd. 1s. net .....ILIFFE, Nov. 06",Lieut. Windham,['Windham (Lieut.)'],,Nov. 06,1906,net
7177,"Cr. 8vo. 7× 44, pp. 386, ...GREENING, Aug. 06",,,,GREENING,,8vo.,"Cr. 8vo. 7× 44, pp. 386, ...GREENING, Aug. 06",,,,Aug. 06,1906,
