entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,catalogue_year,is_net
"Abraham (Herbert)-Asphalts and allied sub- stances the occurrence, modes of production, uses in the arts, and methods of testing. Illus. Roy. 8vo. 94×6, pp. 631, 25s. net LOCKWOOD, May, '19",Abraham,Herbert,"Asphalts and allied sub- stances the occurrence, modes of production, uses in the arts, and methods of testing",LOCKWOOD,25s.,8vo.,"Abraham (Herbert)-Asphalts and allied sub- stances the occurrence, modes of production, uses in the arts, and methods of testing. Illus. Roy. 8vo. 94×6, pp. 631, 25s. net LOCKWOOD, May, '19",Herbert Abraham,['Abraham (Herbert)'],,"May, '19",1919,net
"Abraham Jacob, Joshua: stories that never grow old, for the children. Ryl. 8vo. 91×71, pp. 62, 2s. 6d. net.... MORGAN & S., Nov. '19",,,"Abraham Jacob, Joshua: stories that never grow old, for the children",MORGAN & S.,2s. 6d.,8vo.,"Abraham Jacob, Joshua: stories that never grow old, for the children. Ryl. 8vo. 91×71, pp. 62, 2s. 6d. net.... MORGAN & S., Nov. '19",,,,Nov. '19,1919,net
"According to my Gospel, Black (H.) 5s. net Dec. '18",,,,,,,"According to my Gospel, Black (H.) 5s. net Dec. '18",,,,,1919,
"Accounts (Public) Ctte.-Report, w. proceedings, minutes of evidence, &c. 2s. 6d. H.M. STATIONERY OFF., Nov. '18",Accounts,Public,Ctte,H.M. STATIONERY OFF.,2s. 6d.,,"Accounts (Public) Ctte.-Report, w. proceedings, minutes of evidence, &c. 2s. 6d. H.M. STATIONERY OFF., Nov. '18",Public Accounts,['Accounts (Public)'],,Nov. '18,1919,
"Accounts (Public), Ctte. of.-2nd report. 2d. H.M. STATIONERY OFF., July '19",Accounts,Public,Ctte,H.M. STATIONERY OFF.,2d.,,"Accounts (Public), Ctte. of.-2nd report. 2d. H.M. STATIONERY OFF., July '19",Public Accounts,['Accounts (Public)'],,July '19,1919,
"Accounts (Public) Committee. Session 1918- Index and digest of evidence, 3d. H.M. STATIONERY OFF., Mar. '19",Accounts,Public,Committee,H.M. STATIONERY OFF.,3d.,,"Accounts (Public) Committee. Session 1918- Index and digest of evidence, 3d. H.M. STATIONERY OFF., Mar. '19",Public Accounts,['Accounts (Public)'],,Mar. '19,1919,
"Accounts (public) Committee-Treasury minutes, Sept. 11, 1918, Oct. 5, 1918, Dec. 1, 1918, and Dec. 21, 1918, dealing with the Report of the Public Accounts Committee, 1918, 1d. H.M. STATIONERY OFF., Feb. '19",Accounts,public,"Committee-Treasury minutes, Sept",H.M. STATIONERY OFF.,1d.,,"Accounts (public) Committee-Treasury minutes, Sept. 11, 1918, Oct. 5, 1918, Dec. 1, 1918, and Dec. 21, 1918, dealing with the Report of the Public Accounts Committee, 1918, 1d. H.M. STATIONERY OFF., Feb. '19",public Accounts,['Accounts (public)'],,Feb. '19,1919,
"Acetylene welding. See Oxy-acetylene. Acharya (Sri Ananda)-The Book of the Cave (Gaurisankarguha). Cr. 8vo. 7×51, pp. 159, 5s. net .MACMILLAN, Apr. '19",,,Acetylene welding,MACMILLAN,5s.,8vo.,"Acetylene welding. See Oxy-acetylene. Acharya (Sri Ananda)-The Book of the Cave (Gaurisankarguha). Cr. 8vo. 7×51, pp. 159, 5s. net .MACMILLAN, Apr. '19",,,,Apr. '19,1919,net
"Cr. 8vo. Acharya (Sri Ananda)-Snow-birds. 7 × 5, pp. 240, 7s. 6d. net MACMILLAN, Dec. '19",Cr. 8vo. Acharya,Sri Ananda,Snow-birds,MACMILLAN,7s. 6d.,,"Cr. 8vo. Acharya (Sri Ananda)-Snow-birds. 7 × 5, pp. 240, 7s. 6d. net MACMILLAN, Dec. '19",Sri Ananda Cr. 8vo. Acharya,['Cr. 8vo. Acharya (Sri Ananda)'],,Dec. '19,1919,net
"Acts-Index to the Public General Acts, 1918. 6d. ........H.M. STATIONERY OFF., Sep. '19",,,Acts-Index to the Public General Acts,H.M. STATIONERY OFF.,6d.,,"Acts-Index to the Public General Acts, 1918. 6d. ........H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,1919,
"Acts-Local and private. Index to the Local Acts, 7 and 8 Geo. V. 2s. 6d. net H.M. STATIONERY OFFICE, Aug.' 19",,,Acts-Local and private,H.M. STATIONERY OFFICE,2s. 6d.,,"Acts-Local and private. Index to the Local Acts, 7 and 8 Geo. V. 2s. 6d. net H.M. STATIONERY OFFICE, Aug.' 19",,,,Aug.' 19,1919,net
"Acts-Local and private: Index, 1918. 2s. 6d. ..H.M. STATIONERY OFF., Sep. '19",,,Acts-Local and private: Index,H.M. STATIONERY OFF.,2s. 6d.,,"Acts-Local and private: Index, 1918. 2s. 6d. ..H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,1919,
"Acts-Local and private: Aldershot gas, water, and district lighting, 2s. 6d. ; Bristol Corpora- tion, 3s.; Pier and Harbour Orders confirma- tion, 6s. 3d.; Pontypool gas and water, 2s. 6d.; Red Cross and Order of St. John, 3d. H.M. STATIONERY OFF., Nov. '18",,,"Acts-Local and private: Aldershot gas, water, and district lighting",H.M. STATIONERY OFF.,3d.,,"Acts-Local and private: Aldershot gas, water, and district lighting, 2s. 6d. ; Bristol Corpora- tion, 3s.; Pier and Harbour Orders confirma- tion, 6s. 3d.; Pontypool gas and water, 2s. 6d.; Red Cross and Order of St. John, 3d. H.M. STATIONERY OFF., Nov. '18",,,,Nov. '18,1919,
"Acts-Affiliation orders (Increase of maximum payment), id.; Appropriation, 4d.; Burghs gas supply (Scotland) Amendment, id.; Con- stabulary and police (Ireland), id.; Defence of the Realm (Employment exchanges), 1d. ; Education (Scotland), 6d. ; 1sle of Man (Customs), 1d.; Loans (Incumbents of bene- fices) Amendment, id.; Midwives, 1d. Ministry of Munitions, 1d. ; Parliament (Qualification of women), id.; Petroleum (Production), id.; Police (Pensions), id.; Representation of the People (Amendment), 1d.; School teachers (Superannuation), 2d. ; Special Commission (Belfast Prison), 1d.; Stockbrokers (Ireland), id.; Termination of the present War (Definition), 1d.; Tithe, id. ; Wages (Temporary regulation), 1d.; War pensions (Administrative provisions), 2d.; Local and Private: Chepstow gas, 2s. 9d.; Maidenhead gas, 1s. 9d.; Morecambe Corpora- tion, is. 3d.; Rotherham Corporation, 3s.; St. Olave's Southwark Church, 1s. Sligo Corporation, 9d. ; Wandsworth, Wimbledon and Epsom District gas, 9d. H.M. STATIONERY OFF., Dec. '18",Acts-Affiliation orders,Increase of maximum payment,Appropriation,H.M. STATIONERY OFF.,9d.,,"Acts-Affiliation orders (Increase of maximum payment), id.; Appropriation, 4d.; Burghs gas supply (Scotland) Amendment, id.; Con- stabulary and police (Ireland), id.; Defence of the Realm (Employment exchanges), Id. ; Education (Scotland), 6d. ; Isle of Man (Customs), Id.; Loans (Incumbents of bene- fices) Amendment, id.; Midwives, Id. Ministry of Munitions, Id. ; Parliament (Qualification of women), id.; Petroleum (Production), id.; Police (Pensions), id.; Representation of the People (Amendment), Id.; School teachers (Superannuation), 2d. ; Special Commission (Belfast Prison), 1d.; Stockbrokers (Ireland), id.; Termination of the present War (Definition), Id.; Tithe, id. ; Wages (Temporary regulation), Id.; War pensions (Administrative provisions), 2d.; Local and Private: Chepstow gas, 2s. 9d.; Maidenhead gas, Is. 9d.; Morecambe Corpora- tion, is. 3d.; Rotherham Corporation, 3s.; St. Olave's Southwark Church, Is. Sligo Corporation, 9d. ; Wandsworth, Wimbledon and Epsom District gas, 9d. H.M. STATIONERY OFF., Dec. '18",Increase of maximum payment Acts-Affiliation orders,['Acts-Affiliation orders (Increase of maximum payment)'],,Dec. '18,1919,
"Acts Local and private: Miles' divorce, 3d.; Nelson Corporation water, 4s.; West Sussex County Council (bridges), 3s. 3d. 3d. H.M. STATIONERY OFF, Jan. '19",,,Acts Local and private: Miles' divorce,H.M. STATIONERY OFF,3d.,,"Acts Local and private: Miles' divorce, 3d.; Nelson Corporation water, 4s.; West Sussex County Council (bridges), 3s. 3d. 3d. H.M. STATIONERY OFF, Jan. '19",,,,Jan. '19,1919,
"Acts-Local and private: Clyde Valley electrical power order confirmation, 9d.; Gas Light and Coke Company, 6d. ; Local Govt. Bd's Pro- visional Orders Confirmation: No. 2, s.; No. 3, 9d.; No. 7, 3d.; No. 8, 2s. 3d.; South Metropolitan Gas, 9d. H.M. STATIONERY OFF., Feb. '19",,,Acts-Local and private: Clyde Valley electrical power order confirmation,H.M. STATIONERY OFF.,9d.,,"Acts-Local and private: Clyde Valley electrical power order confirmation, 9d.; Gas Light and Coke Company, 6d. ; Local Govt. Bd's Pro- visional Orders Confirmation: No. 2, IS.; No. 3, 9d.; No. 7, 3d.; No. 8, 2s. 3d.; South Metropolitan Gas, 9d. H.M. STATIONERY OFF., Feb. '19",,,,Feb. '19,1919,
"Acts Air navigation, id.; Coal Industry Com- mission, id.; Re-election of Ministers, 1d. H.M. STATIONERY OFF., Mar. '19",,,"Acts Air navigation, id.; Coal Industry Com- mission, id.; Re-election of Ministers",H.M. STATIONERY OFF.,1d.,,"Acts Air navigation, id.; Coal Industry Com- mission, id.; Re-election of Ministers, Id. H.M. STATIONERY OFF., Mar. '19",,,,Mar. '19,1919,
"Acts-Local and private: Commercial gas, s.; Cowdenbeath water order confirmation, 3s 6d. ; Dunfermline District water order confirmation 2s. 3d.; Gas and water orders confirmation, 28.; Gas orners confirmation, is. 6d. ; London United Tramways, is. 9d.; Portsea gas, 6d. ; South Surburban gas, 2s. 3d. H.M. STATIONERY OFF., Mar. '19",,,"Acts-Local and private: Commercial gas, s",H.M. STATIONERY OFF.,2s. 3d.,,"Acts-Local and private: Commercial gas, IS.; Cowdenbeath water order confirmation, 3s 6d. ; Dunfermline District water order confirmation 2s. 3d.; Gas and water orders confirmation, 28.; Gas orners confirmation, is. 6d. ; London United Tramways, is. 9d.; Portsea gas, 6d. ; South Surburban gas, 2s. 3d. H.M. STATIONERY OFF., Mar. '19",,,,Mar. '19,1919,
"Acts Army (annual), 2d.; Civil Contingencies Fund, id.; Consolidated Fund (No. 1), 1d.; Increase of rent and mortgage interest (res- trictions), 1d.; Intestate husband's estate (Scotland), 1d.; Local elections (expenses), 1d.; Parliamentary elections (soldiers), id.; Representation of the people (returning officers' expenses), 1d.; Summons and process servers' fees (Ireland), id.; War charities (Scotland), id. H.M. STATIONERY OFF., Apr. '19",Acts Army,annual,2d,H.M. STATIONERY OFF.,,,"Acts Army (annual), 2d.; Civil Contingencies Fund, id.; Consolidated Fund (No. 1), Id.; Increase of rent and mortgage interest (res- trictions), Id.; Intestate husband's estate (Scotland), Id.; Local elections (expenses), Id.; Parliamentary elections (soldiers), id.; Representation of the people (returning officers' expenses), Id.; Summons and process servers' fees (Ireland), id.; War charities (Scotland), id. H.M. STATIONERY OFF., Apr. '19",annual Acts Army,['Acts Army (annual)'],,Apr. '19,1919,
"Acts Local and private: Calthorpe Estate, s.; Hamilton Estates, 1s. 9d.; Ipswich Dock, 2s. 6d. ; Londonderry and Lough Swilly Railway, 2s. 6d.; Londonderry Corporation, 9s.; Scarisbrick Settlement, 3s. 6d. H.M. STATIONERY OFF., Apr. '19",,,"Acts Local and private: Calthorpe Estate, s",H.M. STATIONERY OFF.,3s. 6d.,,"Acts Local and private: Calthorpe Estate, IS.; Hamilton Estates, Is. 9d.; Ipswich Dock, 2s. 6d. ; Londonderry and Lough Swilly Railway, 2s. 6d.; Londonderry Corporation, 9s.; Scarisbrick Settlement, 3s. 6d. H.M. STATIONERY OFF., Apr. '19",,,,Apr. '19,1919,
"Acts Criminal injuries (Ireland), id.; Naval, Military, and Air Force Service, 1d. ; H.M. STATIONERY OFF., May '19",Acts Criminal injuries,Ireland,"Naval, Military, and Air Force Service",H.M. STATIONERY OFF.,,,"Acts Criminal injuries (Ireland), id.; Naval, Military, and Air Force Service, Id. ; H.M. STATIONERY OFF., May '19",Ireland Acts Criminal injuries,['Acts Criminal injuries (Ireland)'],,May '19,1919,
"Acts Local and private: Lancaster Corporation, 5s. 9d; Sheffield Corporation (consolidation) 24s. 3d.; Smith Estate, 3s. H.M. STATIONERY OFF., May '19",,,Acts Local and private: Lancaster Corporation,H.M. STATIONERY OFF.,3s.,,"Acts Local and private: Lancaster Corporation, 5s. 9d; Sheffield Corporation (consolidation) 24s. 3d.; Smith Estate, 3s. H.M. STATIONERY OFF., May '19",,,,May '19,1919,
"Acts-Education (Scotland) (superannuation) id.; Local Government (Ireland), 2d. Ministry of Health, 2d.; Public health (medical treatment of children) (Ireland), id.; Scottish Board of Health, 2d.; Wages (temporary regulation) extension, id. H.M. STATIONERY OFF., June '19",Acts-Education,Scotland,Local Government (Ireland),H.M. STATIONERY OFF.,,,"Acts-Education (Scotland) (superannuation) id.; Local Government (Ireland), 2d. Ministry of Health, 2d.; Public health (medical treatment of children) (Ireland), id.; Scottish Board of Health, 2d.; Wages (temporary regulation) extension, id. H.M. STATIONERY OFF., June '19",Scotland Acts-Education,['Acts-Education (Scotland)'],,June '19,1919,
"Acts Local and private: Glasgow and South Western Railway (Ayr Harbour transfer) confirmation, 1s. 3d.; Leith harbour and docks order confirmation, 3s. 6d.; North British Railway order confirmation, 9d.; Standard Life Assurance Company confirma- tion, 3d. ..H.M. STATIONERY OFF., June '19",,,Acts Local and private: Glasgow and South Western Railway (Ayr Harbour transfer) confirmation,H.M. STATIONERY OFF.,3d.,,"Acts Local and private: Glasgow and South Western Railway (Ayr Harbour transfer) confirmation, Is. 3d.; Leith harbour and docks order confirmation, 3s. 6d.; North British Railway order confirmation, 9d.; Standard Life Assurance Company confirma- tion, 3d. ..H.M. STATIONERY OFF., June '19",,,,June '19,1919,
"Acts-Local and private. Bankers Guarantee Trust (transfer), 9d.; Belfast-Harbour, 3d.; Brentford Gas, 9d.; Dover Harbour, 3d.; Mersey Docks and Harbour Bd., 6d.; New- port Harbour, 3d.; South Shields gas, 2s.; Swansea Harbour, 6d. H.M. STATIONERY OFF., July '19",,,Acts-Local and private,H.M. STATIONERY OFF.,6d.,,"Acts-Local and private. Bankers Guarantee Trust (transfer), 9d.; Belfast-Harbour, 3d.; Brentford Gas, 9d.; Dover Harbour, 3d.; Mersey Docks and Harbour Bd., 6d.; New- port Harbour, 3d.; South Shields gas, 2s.; Swansea Harbour, 6d. H.M. STATIONERY OFF., July '19",,,,July '19,1919,
"Acts-Anglo-French treaty (defence of France), id.; Anthrax prevention, id.; Courts (emer- gency powers), 1d.; Disabled men (facilities for employment), id.; Expiring laws continu- ance, id.; Finance, 3d.; Govt. of the Soudan loan, id.; Grant of administration (bonds), 1d.; Housing, town-planning, &c. 6d. ; Law agents apprenticeship (war service) (Scotland), id.; Matrimonial causes (Dominions troops), 1d.; National Health Insurance, id.; Official Solicitor, id.; Profiteering, id.; Public notar- ies (articled clerks), id.; Restoration of pre-war practices, id.; Solicitors (articled clerks), id.; Statement of rates, id.; Treaty of Peace, id. ; War loan, id.; Weights and measures (leather measurement), id.; West India Court of Appeal, id. H.M. STATIONERY OFFICE, Aug.'19",Acts-Anglo-French treaty,defence of France,"Anthrax prevention, id.; Courts (emer- gency powers)",H.M. STATIONERY OFFICE,,,"Acts-Anglo-French treaty (defence of France), id.; Anthrax prevention, id.; Courts (emer- gency powers), Id.; Disabled men (facilities for employment), id.; Expiring laws continu- ance, id.; Finance, 3d.; Govt. of the Soudan loan, id.; Grant of administration (bonds), Id.; Housing, town-planning, &c. 6d. ; Law agents apprenticeship (war service) (Scotland), id.; Matrimonial causes (Dominions troops), Id.; National Health Insurance, id.; Official Solicitor, id.; Profiteering, id.; Public notar- ies (articled clerks), id.; Restoration of pre-war practices, id.; Solicitors (articled clerks), id.; Statement of rates, id.; Treaty of Peace, id. ; War loan, id.; Weights and measures (leather measurement), id.; West India Court of Appeal, id. H.M. STATIONERY OFFICE, Aug.'19",defence of France Acts-Anglo-French treaty,['Acts-Anglo-French treaty (defence of France)'],,Aug.'19,1919,
"Acts Public General Acts, 1918, with index, &c. 3s. net......H.M. STATIONERY OFF., Sep. '19",,,Acts Public General Acts,H.M. STATIONERY OFF.,3s.,,"Acts Public General Acts, 1918, with index, &c. 3s. net......H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,1919,net
"Acts Acquisition of land (assessment of compen- sation), 2d.; Agricultural land sales (restriction of notices to quit), id.; Animals (anaesthetics), 1d.; British Mercantile Marine uniform, id.; Checkweighing in various industries, 2d.; Coal mines, 1d.; Consolidated Fund (No. 2,) 1d.; Education (compliance with conditions of grant), id.; Forestry, 2d. ; Housing (Ireland), 3d.; Housing, town-planning, &c. (Scotland), 6d. ; Intestate movable succession (Scotland), id.; Labourers (Ireland), id.; Land settlement (facilities), 3d.; Merchant shipping (wireless telegraphy), 1d.; Ministry of Transport, 4d.; Police, 2d.; Public works loans, id.; Retired officers (civil employment), 1d.; Solicitors, id.; War pensions (adminis. provisions), id.; Welsh Church (temporalities), id. ........H.M. STATIONERY OFF., Sept.'19",,,Acts Acquisition of land (assessment of compen- sation),H.M. STATIONERY OFF.,,,"Acts Acquisition of land (assessment of compen- sation), 2d.; Agricultural land sales (restriction of notices to quit), id.; Animals (anaesthetics), Id.; British Mercantile Marine uniform, id.; Checkweighing in various industries, 2d.; Coal mines, Id.; Consolidated Fund (No. 2,) Id.; Education (compliance with conditions of grant), id.; Forestry, 2d. ; Housing (Ireland), 3d.; Housing, town-planning, &c. (Scotland), 6d. ; Intestate movable succession (Scotland), id.; Labourers (Ireland), id.; Land settlement (facilities), 3d.; Merchant shipping (wireless telegraphy), Id.; Ministry of Transport, 4d.; Police, 2d.; Public works loans, id.; Retired officers (civil employment), Id.; Solicitors, id.; War pensions (adminis. provisions), id.; Welsh Church (temporalities), id. ........H.M. STATIONERY OFF., Sept.'19",,,,Sept.'19,1919,
"Harbour, 6d.; Plumptre Hospital charity scheme, 9d.; Rotherham Corporation, 6d. ; Scottish Widows' Fund, 6d.; Stourport gas, 2s. 6d.; Sunderland gas, 3s. 6d.; Tramways orders, 3s. 3d.; Tyne improvement, 3d.; Victoria Infirmary of Glasgow Act, 1888 (amend.), 6d.; Wells Particular Baptist and Congregational Chapels charities scheme, 9d. H.M. STATIONERY OFF., Oct. '19",,,Harbour,H.M. STATIONERY OFF.,9d.,,"Harbour, 6d.; Plumptre Hospital charity scheme, 9d.; Rotherham Corporation, 6d. ; Scottish Widows' Fund, 6d.; Stourport gas, 2s. 6d.; Sunderland gas, 3s. 6d.; Tramways orders, 3s. 3d.; Tyne improvement, 3d.; Victoria Infirmary of Glasgow Act, 1888 (amend.), 6d.; Wells Particular Baptist and Congregational Chapels charities scheme, 9d. H.M. STATIONERY OFF., Oct. '19",,,,Oct. '19,1919,
"Acts Local and private. Beccles Waterworks, 3d.; Bridge of Allan water, 1s. ; City of London Police, 3d.; Commons regulation (Coity Wallia), 9d.; D. H. Evans & Co., Ltd., 9d.; Hartlepool gas and water, 1s. 9d.; Legal and General Assurance Soc., 1s. 6d.; Local Govt. Bd. confirmation, No. 3, 1s. 9d.; No. 6, 6d. ; do. (Ireland), County of Cork, &c., 6d. ; Mans- field Railway, 1s. 6d.; Pallin's divorce, n.p. ; Pier and harbour confirm., 1s. 3d.; Reigate Corporation, 6d. ; Stoney's divorce, n.p.; Tees Conservancy, 3d.; Wear Navigation, 3d. H.M. STATIONERY OFF., Sep. '19",,,Acts Local and private,H.M. STATIONERY OFF.,3d.,,"Acts Local and private. Beccles Waterworks, 3d.; Bridge of Allan water, Is. ; City of London Police, 3d.; Commons regulation (Coity Wallia), 9d.; D. H. Evans & Co., Ltd., 9d.; Hartlepool gas and water, Is. 9d.; Legal and General Assurance Soc., Is. 6d.; Local Govt. Bd. confirmation, No. 3, Is. 9d.; No. 6, 6d. ; do. (Ireland), County of Cork, &c., 6d. ; Mans- field Railway, Is. 6d.; Pallin's divorce, n.p. ; Pier and harbour confirm., Is. 3d.; Reigate Corporation, 6d. ; Stoney's divorce, n.p.; Tees Conservancy, 3d.; Wear Navigation, 3d. H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,1919,
"Acts-Local and private. Blyth Harbour, 3d., Bd. of Educ. scheme (Crossley and Porter Orphan Home and School) confirm., 1s.; Bristol Corporation, 3d.; Cavendish Clarke divorce (private); Dublin Port and Docks, 3d.; Edinburgh and Leith Corporation gas order confirm., 3d.; Northampton gas, is. 6d.; St. George's Church, Oxford, 9d. .... ....... H.M. STATIONERY OFFICE, Aug. '19",,,Acts-Local and private,H.M. STATIONERY OFFICE,9d.,,"Acts-Local and private. Blyth Harbour, 3d., Bd. of Educ. scheme (Crossley and Porter Orphan Home and School) confirm., Is.; Bristol Corporation, 3d.; Cavendish Clarke divorce (private); Dublin Port and Docks, 3d.; Edinburgh and Leith Corporation gas order confirm., 3d.; Northampton gas, is. 6d.; St. George's Church, Oxford, 9d. .... ....... H.M. STATIONERY OFFICE, Aug. '19",,,,Aug. '19,1919,
"Adair (Cecil)-The Cactus hedge. Cr. 8vo. 7× 5, pp. 288, 6s. net...... .S. PAUL, Aug. '19",Adair,Cecil,The Cactus hedge,S. PAUL,6s.,8vo.,"Adair (Cecil)-The Cactus hedge. Cr. 8vo. 7× 5, pp. 288, 6s. net...... .S. PAUL, Aug. '19",Cecil Adair,['Adair (Cecil)'],,Aug. '19,1919,net
"Adair (Cecil)-The Mist pool. 4th ed. Cr. 8vo. 7×5, pp. 352, 2s. 6d. net....S. PAUL, July '19",Adair,Cecil,The Mist pool,S. PAUL,2s. 6d.,8vo.,"Adair (Cecil)-The Mist pool. 4th ed. Cr. 8vo. 7×5, pp. 352, 2s. 6d. net....S. PAUL, July '19",Cecil Adair,['Adair (Cecil)'],,July '19,1919,net
"Adam (H. Pearl)-Paris sees it through: a diary' 1914-1919. 8vo. 8×51, pp. 331, 15s. net HODDER, Dec. '19",Adam,H. Pearl,Paris sees it through: a diary',HODDER,15s.,8vo.,"Adam (H. Pearl)-Paris sees it through: a diary' 1914-1919. 8vo. 8×51, pp. 331, 15s. net HODDER, Dec. '19",H. Pearl Adam,['Adam (H. Pearl)'],,Dec. '19,1919,net
"Adam (W. A., Maj.)-Whither? or, The British Dreyfus case: a human fragment of contem- porary history, 1906-1919. 8vo. 9 × 54, pp. 198, IOS. 6d. net .ROUTLEDGE, Dec. '19",Adam,"W. A., Maj.","Whither? or, The British Dreyfus case: a human fragment of contem- porary history",ROUTLEDGE,6d.,8vo.,"Adam (W. A., Maj.)-Whither? or, The British Dreyfus case: a human fragment of contem- porary history, 1906-1919. 8vo. 9 × 54, pp. 198, IOS. 6d. net .ROUTLEDGE, Dec. '19","W. A., Maj. Adam","['Adam (W. A., Maj.)']",,Dec. '19,1919,net
