entry,last_name,first_name,title,publisher,price,format,original_entry,author_name,creators,is_editor,date,is_net
"Housing--Schemes submitted to the L.G.B. by local authorities and public utility socs. 3d. H.M. STATIONERY OFF., June '19",,,Housing--Schemes submitted to the L.G.B. by local authorities and public utility socs,H.M. STATIONERY OFF.,3d.,,"Housing--Schemes submitted to the L.G.B. by local authorities and public utility socs. 3d. H.M. STATIONERY OFF., June '19",,,,June '19,
"Housing Schemes submitted by Local Authori- ties and Public Utility Socs. 6d. H.M. STATIONERY OFF., Sep. '19",,,Housing Schemes submitted by Local Authori- ties and Public Utility Socs,H.M. STATIONERY OFF.,6d.,,"Housing Schemes submitted by Local Authori- ties and Public Utility Socs. 6d. H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,
"Housing. See also Health (Ministry of) Housing Act, 1914-Account for 1917-18. 1d. H.M. STATIONERY OFF., Feb. '19",,,Housing,H.M. STATIONERY OFF.,1d.,,"Housing. See also Health (Ministry of) Housing Act, 1914-Account for 1917-18. 1d. H.M. STATIONERY OFF., Feb. '19",,,,Feb. '19,
"Housing of the working classes (Ireland) Bill- Rept. from Standing Cttee. Housing Fortnightly journal H.M. STATIONERY OFF., July'19",,,Housing of the working classes (Ireland) Bill- Rept,H.M. STATIONERY OFF.,,,"Housing of the working classes (Ireland) Bill- Rept. from Standing Cttee. Housing Fortnightly journal H.M. STATIONERY OFF., July'19",,,,July'19,
"Housing of the working classes (Ireland) Bill- Estimate of probable expenditure. id. H.M. STATIONERY OFF., June '19",,,Housing of the working classes (Ireland) Bill- Estimate of probable expenditure,H.M. STATIONERY OFF.,,,"Housing of the working classes (Ireland) Bill- Estimate of probable expenditure. id. H.M. STATIONERY OFF., June '19",,,,June '19,
"Housing of the Working Classes (Ireland) Bill- Financial assistance to Local Authorities : draft regulations, id.; do., to Public Utility Socs. and Housing Trusts, 2d. H.M. STATIONERY OFF., Sep. '19",,,"Housing of the Working Classes (Ireland) Bill- Financial assistance to Local Authorities : draft regulations, id.; do",H.M. STATIONERY OFF.,2d.,,"Housing of the Working Classes (Ireland) Bill- Financial assistance to Local Authorities : draft regulations, id.; do., to Public Utility Socs. and Housing Trusts, 2d. H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,
"Statutory Housing town planning, &c., Bill, 1919 enactments proposed to be repealed, amended or extended 3d.; Estimate of probable expendi- ture, id.; Statement showing existing pro- cedure, id.; Financial assistance to local authorities, id.; Financial assistance to public utility societies and housing trusts, id. H.M. STATIONERY OFF., Apr. '19",,,"Statutory Housing town planning, &c",H.M. STATIONERY OFF.,,,"Statutory Housing town planning, &c., Bill, 1919 enactments proposed to be repealed, amended or extended 3d.; Estimate of probable expendi- ture, id.; Statement showing existing pro- cedure, id.; Financial assistance to local authorities, id.; Financial assistance to public utility societies and housing trusts, id. H.M. STATIONERY OFF., Apr. '19",,,,Apr. '19,
"Housing, town planning, &c., Bill-report from Standing Committee A. 4d. H.M. STATIONERY OFF., May '19",,,"Housing, town planning, &c",H.M. STATIONERY OFF.,4d.,,"Housing, town planning, &c., Bill-report from Standing Committee A. 4d. H.M. STATIONERY OFF., May '19",,,,May '19,
"H.M. STATIONERY OFF., June '19",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., June '19",,,,June '19,
"Housing, town planning, &c. (Scotland) Bill- H.M. STATIONERY OFF., July '19",,,"Housing, town planning, &c",H.M. STATIONERY OFF.,,,"Housing, town planning, &c. (Scotland) Bill- H.M. STATIONERY OFF., July '19",,,,July '19,
"Howarth (E.) ed.-The Educational value of museums, and the formation of local war museums. Report of proceedings at a confer- ence of representative of provincial museums, Sheffield, 16th and 17th Oct., 1917. Advanced to 4s. 6d. net. .WESLEY, Mar. '19",Howarth,E.,"The Educational value of museums, and the formation of local war museums",WESLEY,4s. 6d.,,"Howarth (E.) ed.-The Educational value of museums, and the formation of local war museums. Report of proceedings at a confer- ence of representative of provincial museums, Sheffield, 16th and 17th Oct., 1917. Advanced to 4s. 6d. net. .WESLEY, Mar. '19",E. Howarth,['Howarth (E.)'],ed.,Mar. '19,net
"Hughes (A. B.)-The Sea: a dramatic fantasy. 7× 5, pp. 24, 1s. 6d. net ..S. FRENCH, July '19",Hughes,A. B.,The Sea: a dramatic fantasy,S. FRENCH,1s. 6d.,,"Hughes (A. B.)-The Sea: a dramatic fantasy. 7× 5, pp. 24, Is. 6d. net ..S. FRENCH, July '19",A. B. Hughes,['Hughes (A. B.)'],,July '19,net
"Hunter (J. de G.)-The Earth's axes and triangu lation. (Survey of India Professional Paper No. 16.) 11×81, pp. 227, 5s. 4d. (Dehra Dun, India) TRIGONOMETRICAL SURVEY, Jan. '19",Hunter,J. de G.,The Earth's axes and triangu lation,TRIGONOMETRICAL SURVEY,5s. 4d.,,"Hunter (J. de G.)-The Earth's axes and triangu lation. (Survey of India Professional Paper No. 16.) 11×81, pp. 227, 5s. 4d. (Dehra Dun, India) TRIGONOMETRICAL SURVEY, Jan. '19",J. de G. Hunter,['Hunter (J. de G.)'],,Jan. '19,
"Hutchinson (Constance C. A)-O Hana San : a girl of Japan. 7×51, pp. 160, 2s. net CHURCH MISSION SOC., Dec. '19",Hutchinson,Constance C. A,O Hana San : a girl of Japan,CHURCH MISSION SOC.,2s.,,"Hutchinson (Constance C. A)-O Hana San : a girl of Japan. 7×51, pp. 160, 25. net CHURCH MISSION SOC., Dec. '19",Constance C. A Hutchinson,['Hutchinson (Constance C. A)'],,Dec. '19,net
"Hyderabad Archæological Ser., No. 3. Inscriptions at Palampet and Uparpalli. 5s. PROBSTHAIN, May '19",,,Hyderabad Archæological Ser,PROBSTHAIN,5s.,,"Hyderabad Archæological Ser., No. 3. Inscriptions at Palampet and Uparpalli. 5s. PROBSTHAIN, May '19",,,,May '19,
"I.T.E. Buyers' guide to British markets in the textile and men's and women's wear industries. 10 × 71, pp. 668 INTERNAT. TRADES EXHIB., Jan. '19",,,I.T.E. Buyers' guide to British markets in the textile and men's and women's wear industries,INTERNAT. TRADES EXHIB.,,,"I.T.E. Buyers' guide to British markets in the textile and men's and women's wear industries. 10 × 71, pp. 668 INTERNAT. TRADES EXHIB., Jan. '19",,,,Jan. '19,
"Income and expenditure (Public)-Account, 1918-19. 1d. H.M. STATIONERY OFF., May '19",,,Account,H.M. STATIONERY OFF.,1d.,,"Income and expenditure (Public)-Account, 1918-19. 1d. H.M. STATIONERY OFF., May '19",,"['Income', 'expenditure (Public)']",,May '19,
"Income Tax and Super-Tax-Estimate, prepared by the Bd. of Inland Revenue, showing the approximate distribution of the estimated amounts of taxable income, allowances, &c., among taxpayers, classified according to the amounts of their total incomes, etc. id. H.M. STATIONERY OFF., July '19",,,"Income Tax and Super-Tax-Estimate, prepared by the Bd",H.M. STATIONERY OFF.,,,"Income Tax and Super-Tax-Estimate, prepared by the Bd. of Inland Revenue, showing the approximate distribution of the estimated amounts of taxable income, allowances, &c., among taxpayers, classified according to the amounts of their total incomes, etc. id. H.M. STATIONERY OFF., July '19",,,,July '19,
"Income tax and super tax, 1842-1920: tabular view of rates, deductions, &c. 2nd ed., rev. 1 × 61, pp. 10, swd. 1s. net Income tax, Acts relating to, Dowell (S.) OLIVER & B., Sep. '19",,,Income tax and super tax,OLIVER & B.,,,"Income tax and super tax, 1842-1920: tabular view of rates, deductions, &c. 2nd ed., rev. 1 × 61, pp. 10, swd. Is. net Income tax, Acts relating to, Dowell (S.) OLIVER & B., Sep. '19",,,,Sep. '19,
"Income Tax (Ryl. Commission on the)-Minutes of evidence. 1st instalment, 2s.; 2nd do., 2s. H.M. STATIONERY OFF., July'19",Income Tax,Ryl. Commission on the,Minutes of evidence,H.M. STATIONERY OFF.,2s.,,"Income Tax (Ryl. Commission on the)-Minutes of evidence. Ist instalment, 2s.; 2nd do., 2s. H.M. STATIONERY OFF., July'19",Ryl. Commission on the Income Tax,['Income Tax (Ryl. Commission on the)'],,July'19,
"Income tax (Roy. Commission on the)-Minutes of evidence. Vol. 3. 3s. net H.M. STATIONERY OFF., Sep. '19",Income tax,Roy. Commission on the,Minutes of evidence,H.M. STATIONERY OFF.,3s.,,"Income tax (Roy. Commission on the)-Minutes of evidence. Vol. 3. 3s. net H.M. STATIONERY OFF., Sep. '19",Roy. Commission on the Income tax,['Income tax (Roy. Commission on the)'],,Sep. '19,net
"Income tax-Reports of tax cases. Vol. 7, pt. 2, 1s. net ..... H. M. STATIONERY OFF., Oct. '19",,,Income tax-Reports of tax cases,H. M. STATIONERY OFF.,1s.,,"Income tax-Reports of tax cases. Vol. 7, pt. 2, Is. net ..... H. M. STATIONERY OFF., Oct. '19",,,,Oct. '19,net
"Increase of rent and mortgage interest (War restrictions) Act, 1915, as amended. By the editors of Law Notes. 4th ed., 81 × 51, pp. 75, 3s. 6d. net..LAW NOTES, May '19",,,Increase of rent and mortgage interest (War restrictions) Act,LAW NOTES,3s. 6d.,,"Increase of rent and mortgage interest (War restrictions) Act, 1915, as amended. By the editors of Law Notes. 4th ed., 81 × 51, pp. 75, 3s. 6d. net..LAW NOTES, May '19",,,,May '19,net
"India (East)-Accounts and estimates, 1918-19: explanatory memo. 3d. H.M. STATIONERY OFF., Mar. '19",India,East,Accounts and estimates,H.M. STATIONERY OFF.,3d.,,"India (East)-Accounts and estimates, 1918-19: explanatory memo. 3d. H.M. STATIONERY OFF., Mar. '19",East India,['India (East)'],,Mar. '19,
"India (East)-Afghanistan: papers regarding hostilities with Afghanistan, 1919. 4d. H.M. STATIONERY OFF., Aug. '19",India,East,Afghanistan: papers regarding hostilities with Afghanistan,H.M. STATIONERY OFF.,4d.,,"India (East)-Afghanistan: papers regarding hostilities with Afghanistan, 1919. 4d. H.M. STATIONERY OFF., Aug. '19",East India,['India (East)'],,Aug. '19,
"India (East)-Constitutional reforms: pondence regarding (1) Constitutional changes to be made in Assam and Backward Tracts; (2) Champaran and Kaira cases. 3d. corres- H.M. STATIONERY OFF., July'19",India,East,Constitutional reforms: pondence regarding (1) Constitutional changes to be made in Assam and Backward Tracts; (2) Champaran and Kaira cases,H.M. STATIONERY OFF.,,,"India (East)-Constitutional reforms: pondence regarding (1) Constitutional changes to be made in Assam and Backward Tracts; (2) Champaran and Kaira cases. 3d. corres- H.M. STATIONERY OFF., July'19",East India,['India (East)'],,July'19,
"India (East)-Constitutional reforms. Lord Southborough's Committee. Report. Vol. 1, 2s. 6d.; Vol. 2 1s.; Vol. 3, 9d. Letter from Govt. of India on questions raised in the Report, 3s. 6d. ....H.M. STATIONERY OFF., May '19",India,East,Constitutional reforms,H.M. STATIONERY OFF.,3s. 6d.,,"India (East)-Constitutional reforms. Lord Southborough's Committee. Report. Vol. 1, 2s. 6d.; Vol. 2 Is.; Vol. 3, 9d. Letter from Govt. of India on questions raised in the Report, 3s. 6d. ....H.M. STATIONERY OFF., May '19",East India,['India (East)'],,May '19,
"India (East)-Constitutional reforms: Provincial revenues. Recommendations regarding de- marcation between Central and Provincial revenues. 2d. H.M. STATIONERY OFF., Sep. '19",India,East,Constitutional reforms: Provincial revenues,H.M. STATIONERY OFF.,2d.,,"India (East)-Constitutional reforms: Provincial revenues. Recommendations regarding de- marcation between Central and Provincial revenues. 2d. H.M. STATIONERY OFF., Sep. '19",East India,['India (East)'],,Sep. '19,
"Views India (East)-Constitutional reforms: of the Govt. of India on the composition of Grand Committees. 2d. H.M. STATIONERY OFF., July'19",Views India,East,Constitutional reforms: of the Govt,H.M. STATIONERY OFF.,2d.,,"Views India (East)-Constitutional reforms: of the Govt. of India on the composition of Grand Committees. 2d. H.M. STATIONERY OFF., July'19",East Views India,['Views India (East)'],,July'19,
"India (East)-Financial statement and Budget for 1919-20. 3s. 6d. H.M. STATIONERY OFF., July '19",India,East,Financial statement and Budget for,H.M. STATIONERY OFF.,3s. 6d.,,"India (East)-Financial statement and Budget for 1919-20. 3s. 6d. H.M. STATIONERY OFF., July '19",East India,['India (East)'],,July '19,
"India (East)-Home accounts, 1917-18 and 1918-19. 9d. H.M. STATIONERY OFF., May '19",India,East,Home accounts,H.M. STATIONERY OFF.,9d.,,"India (East)-Home accounts, 1917-18 and 1918-19. 9d. H.M. STATIONERY OFF., May '19",East India,['India (East)'],,May '19,
"India (East) Home administration: Report of the Ctte. 6d. H.M. STATIONERY OFF., July'19",India,East,Home administration: Report of the Ctte,H.M. STATIONERY OFF.,6d.,,"India (East) Home administration: Report of the Ctte. 6d. H.M. STATIONERY OFF., July'19",East India,['India (East)'],,July'19,
"India (East)—Income and expenditure: returns 1915-16 to 1917-18. 3d. H.M. STATIONERY OFF., June '19",India,East,Income and expenditure: returns,H.M. STATIONERY OFF.,3d.,,"India (East)—Income and expenditure: returns 1915-16 to 1917-18. 3d. H.M. STATIONERY OFF., June '19",East India,['India (East)'],,June '19,
"India (East)-Industrial Commission, 1916-18: Report. 4s. 6d. H.M. STATIONERY OFF., Mar. '19",India,East,Industrial Commission,H.M. STATIONERY OFF.,4s. 6d.,,"India (East)-Industrial Commission, 1916-18: Report. 4s. 6d. H.M. STATIONERY OFF., Mar. '19",East India,['India (East)'],,Mar. '19,
"Minutes of evidence: Vol. I, Delhi, United Provinces, and Bihar and Orissa, 4s. 6d. ; Vol. II, Bengal and Central Provinces, 8s.; Vol. III, Madras and Bangalore, 5s. H.M. STATIONERY OFF., Aug. '19",,,Minutes of evidence: Vol,H.M. STATIONERY OFF.,5s.,,"Minutes of evidence: Vol. I, Delhi, United Provinces, and Bihar and Orissa, 4s. 6d. ; Vol. II, Bengal and Central Provinces, 8s.; Vol. III, Madras and Bangalore, 5s. H.M. STATIONERY OFF., Aug. '19",,,,Aug. '19,
"Minutes of evidence. Vol. 4, Bombay, 5s. net; Vol. 5, Punjab, Assam, Burma and General, 7s. net H.M. STATIONERY OFF., Sep. '19",,,Minutes of evidence,H.M. STATIONERY OFF.,7s.,,"Minutes of evidence. Vol. 4, Bombay, 5s. net; Vol. 5, Punjab, Assam, Burma and General, 75. net H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,net
"India (East)-Loans raised in England: return for half-year ended Mar. 31, 1919. 1d. : H.M. STATIONERY OFF., Apr. '19",India,East,Loans raised in England: return for half-year ended Mar,H.M. STATIONERY OFF.,,,"India (East)-Loans raised in England: return for half-year ended Mar. 31, 1919. Id. : H.M. STATIONERY OFF., Apr. '19",East India,['India (East)'],,Apr. '19,
"India (East)-North-West Frontier Campaign (1919) correspondence regarding the medical arrangements and comforts for the troops. 2d. H.M. STATIONERY OFF., Aug. '19",,,2d,H.M. STATIONERY OFF.,2d.,,"India (East)-North-West Frontier Campaign (1919) correspondence regarding the medical arrangements and comforts for the troops. 2d. H.M. STATIONERY OFF., Aug. '19",,['India (East)-North-West Frontier Campaign (1919)'],,Aug. '19,
"India (East)-Progress and condition: statement exhibiting the moral and material progress and condition of India during 1917-18. (54th no.) 2s. H.M. STATIONERY OFF., July '19",India,East,Progress and condition: statement exhibiting the moral and material progress and condition of India during,H.M. STATIONERY OFF.,2s.,,"India (East)-Progress and condition: statement exhibiting the moral and material progress and condition of India during 1917-18. (54th no.) 2s. H.M. STATIONERY OFF., July '19",East India,['India (East)'],,July '19,
"India (East)-Progress of education, 1912-17 Vol. 1, 7th quinquennial review, 4s.; Vol. 2 Appendices, 1s. 9d. H.M. STATIONERY OFF., Aug. '19",India,East,Progress of education,H.M. STATIONERY OFF.,1s. 9d.,,"India (East)-Progress of education, 1912-17 Vol. 1, 7th quinquennial review, 4s.; Vol. 2 Appendices, Is. 9d. H.M. STATIONERY OFF., Aug. '19",East India,['India (East)'],,Aug. '19,
"India (East)-Trade: Review of the trade of India in 1917-18. s. H.M. STATIONERY OFF., July '19",India,East,Trade: Review of the trade of India in,H.M. STATIONERY OFF.,,,"India (East)-Trade: Review of the trade of India in 1917-18. IS. H.M. STATIONERY OFF., July '19",East India,['India (East)'],,July '19,
"India (East)-Trade: Tables relating to the trade of British India with the British Empire and Foreign Countries, 1912-13 to 1916-17. s. 9d. H.M. STATIONERY OFF., Mar. '19",India,East,Trade: Tables relating to the trade of British India with the British Empire and Foreign Countries,H.M. STATIONERY OFF.,9d.,,"India (East)-Trade: Tables relating to the trade of British India with the British Empire and Foreign Countries, 1912-13 to 1916-17. IS. 9d. H.M. STATIONERY OFF., Mar. '19",East India,['India (East)'],,Mar. '19,
"Industrial Conference-Report of Provisional Joint Committee presented to meeting of Industrial Conference, Central Hall, West- minster, April 4, 1919. 3d. H.M. STATIONERY OFF., June '19",,,"Industrial Conference-Report of Provisional Joint Committee presented to meeting of Industrial Conference, Central Hall, West- minster, April 4",H.M. STATIONERY OFF.,3d.,,"Industrial Conference-Report of Provisional Joint Committee presented to meeting of Industrial Conference, Central Hall, West- minster, April 4, 1919. 3d. H.M. STATIONERY OFF., June '19",,,,June '19,
"Indian Journal of Economics. Vol. 2, pt. 3, Dec. 1918. 4s. net ....MACMILLAN, June '19",,,Indian Journal of Economics,MACMILLAN,4s.,,"Indian Journal of Economics. Vol. 2, pt. 3, Dec. 1918. 45. net ....MACMILLAN, June '19",,,,June '19,net
"Inebriates Acts (Scotland), 1879-1900-Report of Inspector for Scotland for 1918. 1d. H.M. STATIONERY OFF., Sep. '19",Inebriates Acts,Scotland,1879,H.M. STATIONERY OFF.,1d.,,"Inebriates Acts (Scotland), 1879-1900-Report of Inspector for Scotland for 1918. 1d. H.M. STATIONERY OFF., Sep. '19",Scotland Inebriates Acts,['Inebriates Acts (Scotland)'],,Sep. '19,
"Infectious diseases in connection with Demobiliza- tion.-Prophylaxis against venereal disease: note by the Chairman of the Committee to the Minister of Health. 3d. H.M. STATIONERY OFF., Aug. '19",,,Infectious diseases in connection with Demobiliza- tion,H.M. STATIONERY OFF.,3d.,,"Infectious diseases in connection with Demobiliza- tion.-Prophylaxis against venereal disease: note by the Chairman of the Committee to the Minister of Health. 3d. H.M. STATIONERY OFF., Aug. '19",,,,Aug. '19,
"Influenza Memo., Feb. 1919, on prevention of, 1d. H.M. STATIONERY OFF., Mar. '19",,,Influenza Memo,H.M. STATIONERY OFF.,1d.,,"Influenza Memo., Feb. 1919, on prevention of, Id. H.M. STATIONERY OFF., Mar. '19",,,,Mar. '19,
"Influenza in Scotland during the epidemic of 1918-19 Rept. of the mortality. 3d. H.M. STATIONERY OFF., Sep. '19",,,Influenza in Scotland during the epidemic of,H.M. STATIONERY OFF.,3d.,,"Influenza in Scotland during the epidemic of 1918-19 Rept. of the mortality. 3d. H.M. STATIONERY OFF., Sep. '19",,,,Sep. '19,
"Insurance (Nat. Health)-Air Medical Investiga- tion Cttee. Reports: 8, Effects of diminished tension of oxygen; 9, The Ear in relation to certain disabilities in flying, 10d. H.M. STATIONERY OFF., Sep. '19",Insurance,Nat. Health,Air Medical Investiga- tion Cttee,H.M. STATIONERY OFF.,10d.,,"Insurance (Nat. Health)-Air Medical Investiga- tion Cttee. Reports: 8, Effects of diminished tension of oxygen; 9, The Ear in relation to certain disabilities in flying, 10d. H.M. STATIONERY OFF., Sep. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Sep. '19,
"Insurance (Nat. Health)-Behaviour during sick- ness provisional regulations, April 15, 1919, id.; Insurance committees (amendment) : draft regulations, May 16, 1919, 1d. H.M. STATIONERY OFF., May '19",Insurance,Nat. Health,"Behaviour during sick- ness provisional regulations, April",H.M. STATIONERY OFF.,1d.,,"Insurance (Nat. Health)-Behaviour during sick- ness provisional regulations, April 15, 1919, id.; Insurance committees (amendment) : draft regulations, May 16, 1919, 1d. H.M. STATIONERY OFF., May '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,May '19,
"Insurance (Nat. Health)-Fifth report, 1918, on the work of the Audit Dept. id. Inglenook: lyrics, Chambers (D.): Sep. 19 s Ingpen (Roger)-The Glory of Belgium. Illus. by W. L. Bruckman. Folio, 118, pp. 158, 20s. net . HODDER & S., Nov,. '19",Insurance,Nat. Health,Fifth report,HODDER & S.,20s.,,"Insurance (Nat. Health)-Fifth report, 1918, on the work of the Audit Dept. id. Inglenook: lyrics, Chambers (D.): Sep. 19 s Ingpen (Roger)-The Glory of Belgium. Illus. by W. L. Bruckman. Folio, 118, pp. 158, 20s. net . HODDER & S., Nov,. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,"Nov,. '19",net
"H.M. STATIONERY OFF., Mar. '19",,,,H.M. STATIONERY OFF.,,,"H.M. STATIONERY OFF., Mar. '19",,,,Mar. '19,
"Insurance (Nat. Health)-Fund accounts for 1916. 4d. .H.M. STATIONERY OFF., Mar. '19",Insurance,Nat. Health,Fund accounts for,H.M. STATIONERY OFF.,4d.,,"Insurance (Nat. Health)-Fund accounts for 1916. 4d. .H.M. STATIONERY OFF., Mar. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Mar. '19,
"Insurance (Nat. Health)-Funds: Accounts. 1d. H.M. STATIONERY OFF., July '19",Insurance,Nat. Health,Funds: Accounts,H.M. STATIONERY OFF.,1d.,,"Insurance (Nat. Health)-Funds: Accounts. Id. H.M. STATIONERY OFF., July '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,July '19,
"Insurance (Nat. Health)-Medical Research Cttee. Memo. upon the Dogs protection Bill. id. H.M. STATIONERY OFF., May '19",Insurance,Nat. Health,Medical Research Cttee,H.M. STATIONERY OFF.,,,"Insurance (Nat. Health)-Medical Research Cttee. Memo. upon the Dogs protection Bill. id. H.M. STATIONERY OFF., May '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,May '19,
"Insurance (Nat. Health)-Medical Research Ctte. Special reports ser. 25, Wound shock and hæmorrhage, 4s. net; 36, Influenza in hospitals of the Brit. Armies in France, 1918, 3s. 6d. net; 40, Bacillary dysentery in Brit. forces in Mace- donia, 3s. net H.M. STATIONERY OFF., Oct. '19",Insurance,Nat. Health,Medical Research Ctte,H.M. STATIONERY OFF.,3s.,,"Insurance (Nat. Health)-Medical Research Ctte. Special reports ser. 25, Wound shock and hæmorrhage, 4s. net; 36, Influenza in hospitals of the Brit. Armies in France, 1918, 3s. 6d. net; 40, Bacillary dysentery in Brit. forces in Mace- donia, 3s. net H.M. STATIONERY OFF., Oct. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Oct. '19,net
"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 26, Reports on surgical shock and allied conditions: Traumatic toxaemia as a factor in shock. s. H.M. STATIONERY OFF., Apr. '19",Insurance,Nat. Health,Medical Research Cttee,H.M. STATIONERY OFF.,,,"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 26, Reports on surgical shock and allied conditions: Traumatic toxaemia as a factor in shock. IS. H.M. STATIONERY OFF., Apr. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Apr. '19,
"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 28, Reports of the Air Medical Investigation Committee: The Sense of stability and balance in the air, 9d.; 29, Chronicity in dysentery carriers, 9d.; 39, Dysentery bacilli, Flexner-Y Group, An Investigation of the, 1s. H.M. STATIONERY OFF., May '19",Insurance,Nat. Health,Medical Research Cttee,H.M. STATIONERY OFF.,1s.,,"Insurance (Nat. Health)-Medical Research Cttee. Special report ser. 28, Reports of the Air Medical Investigation Committee: The Sense of stability and balance in the air, 9d.; 29, Chronicity in dysentery carriers, 9d.; 39, Dysentery bacilli, Flexner-Y Group, An Investigation of the, Is. H.M. STATIONERY OFF., May '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,May '19,
"Insurance (Nat. Health)-Medical Research Ctte. Special reports: 33, Pulmonary tuberculosis : mortality after sanatorium treatment, 2s.; 34, Influence of alcohol on manual work neuro- and muscular co-ordination, 2s.; Rpt. of Special Ctte. on Pathological Methods: Reaction of media, 6d. ..H.M. STATIONERY OFF., Sep. '19",Insurance,Nat. Health,Medical Research Ctte,H.M. STATIONERY OFF.,6d.,,"Insurance (Nat. Health)-Medical Research Ctte. Special reports: 33, Pulmonary tuberculosis : mortality after sanatorium treatment, 2s.; 34, Influence of alcohol on manual work neuro- and muscular co-ordination, 2s.; Rpt. of Special Ctte. on Pathological Methods: Reaction of media, 6d. ..H.M. STATIONERY OFF., Sep. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Sep. '19,
"Insurance (Nat. Health)-Memorandum on the special measures taken in relation to the supply of drugs and other medical stores during the War. 2d.....H.M. STATIONERY OFF., July '19",Insurance,Nat. Health,Memorandum on the special measures taken in relation to the supply of drugs and other medical stores during the War,H.M. STATIONERY OFF.,2d.,,"Insurance (Nat. Health)-Memorandum on the special measures taken in relation to the supply of drugs and other medical stores during the War. 2d.....H.M. STATIONERY OFF., July '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,July '19,
"Insurance (National Health)-Model rules: A, Homeland provident soc., id.; B, For an Approved soc., which also carries on private business, 1d. H.M. STATIONERY OFF., Apr. 19",Insurance,National Health,"Model rules: A, Homeland provident soc",H.M. STATIONERY OFF.,1d.,,"Insurance (National Health)-Model rules: A, Homeland provident soc., id.; B, For an Approved soc., which also carries on private business, Id. H.M. STATIONERY OFF., Apr. 19",National Health Insurance,['Insurance (National Health)'],,Apr. 19,
"Insurance (Nat. Health)-Reports of decisions on appeals and applications. Pt. 5. 6d. H.M. STATIONERY OFF., May '19",Insurance,Nat. Health,Reports of decisions on appeals and applications,H.M. STATIONERY OFF.,6d.,,"Insurance (Nat. Health)-Reports of decisions on appeals and applications. Pt. 5. 6d. H.M. STATIONERY OFF., May '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,May '19,
"Insurance (Nat. Health)-Reports of inquiries and appeals. Vol. 2. 4d. H.M. STATIONERY OFF., Feb. '19",Insurance,Nat. Health,Reports of inquiries and appeals,H.M. STATIONERY OFF.,4d.,,"Insurance (Nat. Health)-Reports of inquiries and appeals. Vol. 2. 4d. H.M. STATIONERY OFF., Feb. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Feb. '19,
"Insurance (Nat.Health)-Return as to administra- tion of Sanatorium Benefit, 1917-18. 1d. H.M. STATIONERY OFF., July '19",Insurance,Nat.Health,Return as to administra- tion of Sanatorium Benefit,H.M. STATIONERY OFF.,1d.,,"Insurance (Nat.Health)-Return as to administra- tion of Sanatorium Benefit, 1917-18. 1d. H.M. STATIONERY OFF., July '19",Nat.Health Insurance,['Insurance (Nat.Health)'],,July '19,
"Insurance (Nat. Health)-Unemployment fund account, 1916-17. 1d. H.M. STATIONERY OFF., Feb. '19",Insurance,Nat. Health,Unemployment fund account,H.M. STATIONERY OFF.,1d.,,"Insurance (Nat. Health)-Unemployment fund account, 1916-17. Id. H.M. STATIONERY OFF., Feb. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Feb. '19,
"Insurance (Nat. Health)-Unemployment in- surance: decisions respecting claims to benefit. Vol. 3. to July 25th, 1918. 3d. H.M. STATIONERY OFF., Feb. '19",Insurance,Nat. Health,Unemployment in- surance: decisions respecting claims to benefit,H.M. STATIONERY OFF.,3d.,,"Insurance (Nat. Health)-Unemployment in- surance: decisions respecting claims to benefit. Vol. 3. to July 25th, 1918. 3d. H.M. STATIONERY OFF., Feb. '19",Nat. Health Insurance,['Insurance (Nat. Health)'],,Feb. '19,
"Insurances (Government) and annuities-Account, 1918. 1d. ..H.M. STATIONERY OFF., May '19",Insurances,Government,Account,H.M. STATIONERY OFF.,1d.,,"Insurances (Government) and annuities-Account, 1918. Id. ..H.M. STATIONERY OFF., May '19",Government Insurances,['Insurances (Government)'],,May '19,
"Introductory meteorology. Prepared and issued under auspices of the Division of Geology and Geography National Research Council. 4s. 6d. (Yale Univ. Pr.) MILFORD, Feb. '19",,,Introductory meteorology,MILFORD,4s. 6d.,,"Introductory meteorology. Prepared and issued under auspices of the Division of Geology and Geography National Research Council. 4s. 6d. (Yale Univ. Pr.) MILFORD, Feb. '19",,,,Feb. '19,
